C,H,N,O,S,P,NOSC,mass,,PreSW4.csv,PreSW5.csv,PreSW6.csv,Initial,AvgInitial,,PosSW10.csv,PosSW11.csv,PosSW12.csv,Post,AvgPost,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
15,26,4,7,0,0,0,373.1728718,,3798313,4005674,3579882,Yes,3794623,,2746696,3906974,3476358,Yes,3376676,,1.733333333,0.466666667,,373.17287,5,0.333333333,0.192307692,0.714285714,O,,,-0.066666667,,----,----,----,----,----,Alipat+N,,373.25916,373.00000,0.25916
15,27,3,6,0,0,-0.4,344.1827082,,9499826,10162265,9867916,Yes,9843335.667,,3782938,6933057,5320279,Yes,5345424.667,,1.8,0.4,,344.18271,4,0.266666667,0.148148148,0.666666667,O,,,-0.055555556,,----,----,----,----,----,Alipat+N,,344.26230,344.00000,0.26230
15,27,3,7,0,0,-0.266666667,360.1776228,,4346364,4261137,4397234,Yes,4334911.667,,2955886,4513078,4242495,Yes,3903819.667,,1.8,0.466666667,,360.17762,4,0.266666667,0.148148148,0.571428571,O,,,-0.117647059,,----,----,----,----,----,Alipat+N,,360.26091,360.00000,0.26091
16,25,3,7,0,0,-0.125,370.1619728,,5164225,5389303,4597880,Yes,5050469.333,,3874794,5397985,4652046,Yes,4641608.333,,1.5625,0.4375,,370.16197,6,0.375,0.24,0.857142857,CRAM,,,0.105263158,,----,----,----,----,----,Alipat+N,,370.24757,370.00000,0.24757
16,25,3,8,0,0,0,386.1568874,,3316388,3460049,2862939,Yes,3213125.333,,3402329,3599430,3556633,Yes,3519464,,1.5625,0.5,,386.15689,6,0.375,0.24,0.75,O,,,0.055555556,,----,----,----,----,----,Alipat+N,,386.24618,386.00000,0.24618
16,25,3,9,0,0,0.125,402.151802,,2705723,2826450,2463866,Yes,2665346.333,,5018270,4130904,4939845,Yes,4696339.667,,1.5625,0.5625,,402.15180,6,0.375,0.24,0.666666667,O,,,0,,----,----,----,----,----,Alipat+N,,402.24479,402.00000,0.24479
16,26,4,6,0,0,-0.125,369.1779572,,3986253,4409063,3821908,Yes,4072408,,1747661,2612901,2545384,Yes,2301982,,1.625,0.375,,369.17796,6,0.375,0.230769231,1,CRAM,,,0.111111111,,----,----,----,----,----,Alipat+N,,369.26332,369.00000,0.26332
16,26,4,7,0,0,0,385.1728718,,5693810,5471986,4865137,Yes,5343644.333,,2669945,3853127,3232813,Yes,3251961.667,,1.625,0.4375,,385.17287,6,0.375,0.230769231,0.857142857,CRAM,,,0.058823529,,----,----,----,----,----,Alipat+N,,385.26194,385.00000,0.26194
16,26,4,8,0,0,0.125,401.1677864,,3530919,3225176,2912263,Yes,3222786,,3122751,3493342,3866580,Yes,3494224.333,,1.625,0.5,,401.16779,6,0.375,0.230769231,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,401.26055,401.00000,0.26055
16,27,3,7,0,0,-0.25,372.1776228,,3644343,3917341,3936969,Yes,3832884.333,,4112942,5005412,4947555,Yes,4688636.333,,1.6875,0.4375,,372.17762,5,0.3125,0.185185185,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,372.26368,372.00000,0.26368
16,27,3,8,0,0,-0.125,388.1725374,,3225857,3069834,2628391,Yes,2974694,,3856914,4241981,4395753,Yes,4164882.667,,1.6875,0.5,,388.17254,5,0.3125,0.185185185,0.625,O,,,-0.055555556,,----,----,----,----,----,Alipat+N,,388.26230,388.00000,0.26230
16,28,4,6,0,0,-0.25,371.1936072,,3596870,4150545,3152297,Yes,3633237.333,,1807380,2436395,2098497,Yes,2114090.667,,1.75,0.375,,371.19361,5,0.3125,0.178571429,0.833333333,O,,,0,,----,----,----,----,----,Alipat+N,,371.27944,371.00000,0.27944
16,28,4,7,0,0,-0.125,387.1885218,,3931101,4394165,3654217,Yes,3993161,,2284350,4238667,3592714,Yes,3371910.333,,1.75,0.4375,,387.18852,5,0.3125,0.178571429,0.714285714,O,,,-0.058823529,,----,----,----,----,----,Alipat+N,,387.27805,387.00000,0.27805
16,28,4,8,0,0,0,403.1834364,,4093384,3604297,3952872,Yes,3883517.667,,2487544,4105420,3682481,Yes,3425148.333,,1.75,0.5,,403.18344,5,0.3125,0.178571429,0.625,O,,,-0.125,,----,----,----,----,----,Alipat+N,,403.27667,403.00000,0.27667
16,29,3,6,0,0,-0.5,358.1983582,,15662877,15636200,14490201,Yes,15263092.67,,4082216,9154231,6752745,Yes,6663064,,1.8125,0.375,,358.19836,4,0.25,0.137931034,0.666666667,O,,,-0.05,,----,----,----,----,----,Alipat+N,,358.28119,358.00000,0.28119
16,30,4,7,0,0,-0.25,389.2041718,,3281961,2612323,2843657,Yes,2912647,,2117354,3216179,2447309,Yes,2593614,,1.875,0.4375,,389.20417,4,0.25,0.133333333,0.571428571,O,,,-0.176470588,,----,----,----,----,----,Alipat+N,,389.29417,389.00000,0.29417
17,26,4,8,0,0,0.117647059,413.1677864,,3042929,2586655,2543388,Yes,2724324,,2629693,3263223,3053253,Yes,2982056.333,,1.529411765,0.470588235,,413.16779,7,0.411764706,0.269230769,0.875,CRAM,,,0.111111111,,----,----,----,----,----,Alipat+N,,413.26333,413.00000,0.26333
17,27,3,7,0,0,-0.235294118,384.1776228,,2887734,2977805,3355520,Yes,3073686.333,,1697936,2465856,2145081,Yes,2102957.667,,1.588235294,0.411764706,,384.17762,6,0.352941176,0.222222222,0.857142857,CRAM,,,0.095238095,,----,----,----,----,----,Alipat+N,,384.26646,384.00000,0.26646
17,27,3,8,0,0,-0.117647059,400.1725374,,3602436,3527125,3306379,Yes,3478646.667,,2557908,3047769,3250008,Yes,2951895,,1.588235294,0.470588235,,400.17254,6,0.352941176,0.222222222,0.75,O,,,0.05,,----,----,----,----,----,Alipat+N,,400.26507,400.00000,0.26507
17,27,3,9,0,0,0,416.167452,,3194986,3213941,2943785,Yes,3117570.667,,2851322,2604269,2910406,Yes,2788665.667,,1.588235294,0.529411765,,416.16745,6,0.352941176,0.222222222,0.666666667,O,,,0,,----,----,----,----,----,Alipat+N,,416.26368,416.00000,0.26368
17,28,4,7,0,0,-0.117647059,399.1885218,,6063960,5945676,5568262,Yes,5859299.333,,2284896,4330187,3285716,Yes,3300266.333,,1.647058824,0.411764706,,399.18852,6,0.352941176,0.214285714,0.857142857,CRAM,,,0.052631579,,----,----,----,----,----,Alipat+N,,399.28083,399.00000,0.28083
17,28,4,8,0,0,0,415.1834364,,4189302,4079199,4296492,Yes,4188331,,3042327,4039416,3517133,Yes,3532958.667,,1.647058824,0.470588235,,415.18344,6,0.352941176,0.214285714,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,415.27944,415.00000,0.27944
17,29,3,7,0,0,-0.352941176,386.1932728,,4221615,3820505,3438435,Yes,3826851.667,,2424418,3286095,2929441,Yes,2879984.667,,1.705882353,0.411764706,,386.19327,5,0.294117647,0.172413793,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,386.28257,386.00000,0.28257
17,29,3,8,0,0,-0.235294118,402.1881874,,2600768,2006742,1867902,Yes,2158470.667,,2288290,3326044,2681417,Yes,2765250.333,,1.705882353,0.470588235,,402.18819,5,0.294117647,0.172413793,0.625,O,,,-0.05,,----,----,----,----,----,Alipat+N,,402.28119,402.00000,0.28119
17,30,4,7,0,0,-0.235294118,401.2041718,,6909100,6759004,5978124,Yes,6548742.667,,2238018,5046243,4088792,Yes,3791017.667,,1.764705882,0.411764706,,401.20417,5,0.294117647,0.166666667,0.714285714,O,,,-0.052631579,,----,----,----,----,----,Alipat+N,,401.29694,401.00000,0.29694
17,30,4,8,0,0,-0.117647059,417.1990864,,3417172,3567750,2749728,Yes,3244883.333,,2309588,3690201,2716344,Yes,2905377.667,,1.764705882,0.470588235,,417.19909,5,0.294117647,0.166666667,0.625,O,,,-0.111111111,,----,----,----,----,----,Alipat+N,,417.29556,417.00000,0.29556
18,28,4,8,0,0,0,427.1834364,,2939354,2752540,2878850,Yes,2856914.667,,2074414,2524343,2220281,Yes,2273012.667,,1.555555556,0.444444444,,427.18344,7,0.388888889,0.25,0.875,CRAM,,,0.1,,----,----,----,----,----,Alipat+N,,427.28222,427.00000,0.28222
18,28,4,9,0,0,0.111111111,443.178351,,2128944,2306280,1968109,Yes,2134444.333,,2057344,2292499,2689419,Yes,2346420.667,,1.555555556,0.5,,443.17835,7,0.388888889,0.25,0.777777778,CRAM,,,0.052631579,,----,----,----,----,----,Alipat+N,,443.28083,443.00000,0.28083
18,29,3,8,0,0,-0.222222222,414.1881874,,3531897,3741250,3490600,Yes,3587915.667,,1825070,2633467,2402509,Yes,2287015.333,,1.611111111,0.444444444,,414.18819,6,0.333333333,0.206896552,0.75,O,,,0.045454545,,----,----,----,----,----,Alipat+N,,414.28396,414.00000,0.28396
18,30,4,7,0,0,-0.222222222,413.2041718,,5504114,5754401,5899037,Yes,5719184,,2096701,3380983,2820294,Yes,2765992.667,,1.666666667,0.388888889,,413.20417,6,0.333333333,0.2,0.857142857,CRAM,,,0.047619048,,----,----,----,----,----,Alipat+N,,413.29972,413.00000,0.29972
18,30,4,8,0,0,-0.111111111,429.1990864,,4436240,3962325,4095220,Yes,4164595,,2387568,3680265,3369065,Yes,3145632.667,,1.666666667,0.444444444,,429.19909,6,0.333333333,0.2,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,429.29833,429.00000,0.29833
18,32,4,7,0,0,-0.333333333,415.2198218,,7245941,7635551,7384876,Yes,7422122.667,,2270742,4564727,3377869,Yes,3404446,,1.777777778,0.388888889,,415.21982,5,0.277777778,0.15625,0.714285714,O,,,-0.047619048,,----,----,----,----,----,Alipat+N,,415.31584,415.00000,0.31584
18,32,4,8,0,0,-0.222222222,431.2147364,,3315763,3309442,3324504,Yes,3316569.667,,2083238,2874699,2404811,Yes,2454249.333,,1.777777778,0.444444444,,431.21474,5,0.277777778,0.15625,0.625,O,,,-0.1,,----,----,----,----,----,Alipat+N,,431.31445,431.00000,0.31445
19,29,3,11,0,0,0.105263158,474.1729312,,5757990,5138995,4798165,Yes,5231716.667,,2915393,4463670,4171151,Yes,3850071.333,,1.526315789,0.578947368,,474.17293,7,0.368421053,0.24137931,0.636363636,O,,,0,,----,----,----,----,----,Alipat+N,,474.28258,474.00000,0.28258
19,32,4,8,0,0,-0.210526316,443.2147364,,3995179,3639014,3702761,Yes,3778984.667,,1823868,3096591,2607496,Yes,2509318.333,,1.684210526,0.421052632,,443.21474,6,0.315789474,0.1875,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,443.31722,443.00000,0.31722
21,33,3,3,0,0,-0.857142857,374.2449144,,15826614,16222282,17378590,Yes,16475828.67,,29131894,25115373,23799997,Yes,26015754.67,,1.571428571,0.142857143,,374.24491,7,0.333333333,0.212121212,2.333333333,O,,,0.242424242,,----,----,----,----,----,Alipat+N,,374.33145,374.00000,0.33145
22,43,1,1,0,0,-1.727272727,336.3271872,,13933698,5116202,2625220,Yes,7225040,,5569530,1939070,4130010,Yes,3879536.667,,1.954545455,0.045454545,,336.32719,2,0.090909091,0.046511628,2,O,,,0.048780488,,----,----,----,----,----,Alipat+N,,336.40496,336.00000,0.40496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.53661088,26.53138075,0.219665272,10.36401674,0.013598326,0.00209205,-0.228760105,429.5181599,,,,,,,,,,,,,,1.358258813,0.54358036,#DIV/0!,429.5181599,7.381799163,0.380607211,0.320527823,0.761261119,,,,,,0,151339775.7,3914003255,1320066589,457243759,227168493.7,6069821872,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.493314942,64.48300028,21.74802847,7.533067175,3.742589131,6069821872,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10,0,1,0,0,-0.242424242,421.0658882,,0,0,0,No,0,,4905739,3652173,4898377,Yes,4485429.667,,0.303030303,0.03030303,,421.06589,29,0.878787879,2.9,29,O,,,0.876923077,,CondAr,----,----,----,----,----,,421.16325,421.00000,0.16325
34,12,0,1,0,0,-0.294117647,435.0815382,,0,0,0,No,0,,3605001,2804666,3091071,Yes,3166912.667,,0.352941176,0.029411765,,435.08154,29,0.852941176,2.416666667,29,O,,,0.850746269,,CondAr,----,----,----,----,----,,435.18214,435.00000,0.18214
35,14,0,1,0,0,-0.342857143,449.0971882,,0,0,0,No,0,,2178067,2275163,2126191,Yes,2193140.333,,0.4,0.028571429,,449.09719,29,0.828571429,2.071428571,29,O,,,0.826086957,,CondAr,----,----,----,----,----,,449.20104,449.00000,0.20104
39,20,0,3,0,0,-0.358974359,535.1339674,,0,0,0,No,0,,1849486,1590631,2220757,Yes,1886958,,0.512820513,0.076923077,,535.13397,30,0.769230769,1.5,10,O,,,0.76,,CondAr,----,----,----,----,----,,535.25771,535.00000,0.25771
20,19,1,4,1,0,-0.3,368.0962017,,0,0,0,No,0,,2947985,2304327,2852259,Yes,2701523.667,,0.95,0.2,,368.09620,12,0.6,0.631578947,3,O,,,0.53125,,----,Aromatic,----,----,----,----,,368.18132,368.00000,0.18132
22,21,1,5,1,0,-0.272727273,410.1067663,,0,0,0,No,0,,2695225,2527922,2848894,Yes,2690680.333,,0.954545455,0.227272727,,410.10677,13,0.590909091,0.619047619,2.6,O,,,0.514285714,,----,Aromatic,----,----,----,----,,410.20160,410.00000,0.20160
11,16,0,11,0,0,0.545454545,323.0619842,,0,0,0,No,0,,7820810,2991032,4535356,Yes,5115732.667,,1.454545455,1,,323.06198,4,0.363636364,0.25,0.363636364,O,,,-0.272727273,,----,----,HUnSatLig,----,----,----,,323.13669,323.00000,0.13669
11,16,0,12,0,0,0.727272727,339.0568988,,0,0,0,No,0,,4588119,1977104,2837336,Yes,3134186.333,,1.454545455,1.090909091,,339.05690,4,0.363636364,0.25,0.333333333,O,,,-0.4,,----,----,HUnSatLig,----,----,----,,339.13530,339.00000,0.13530
12,14,0,10,0,0,0.5,317.0514196,,0,0,0,No,0,,1835723,1382572,1975851,Yes,1731382,,1.166666667,0.833333333,,317.05142,6,0.5,0.428571429,0.6,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,317.12473,317.00000,0.12473
12,14,0,11,0,0,0.666666667,333.0463342,,0,0,0,No,0,,2629961,1636242,2199552,Yes,2155251.667,,1.166666667,0.916666667,,333.04633,6,0.5,0.428571429,0.545454545,O,,,0.076923077,,----,----,HUnSatLig,----,----,----,,333.12335,333.00000,0.12335
12,14,0,12,0,0,0.833333333,349.0412488,,0,0,0,No,0,,2606087,1555361,1678709,Yes,1946719,,1.166666667,1,,349.04125,6,0.5,0.428571429,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,349.12196,349.00000,0.12196
12,16,0,10,0,0,0.333333333,319.0670696,,0,0,0,No,0,,4581248,2710266,3576700,Yes,3622738,,1.333333333,0.833333333,,319.06707,5,0.416666667,0.3125,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,319.14085,319.00000,0.14085
12,16,0,11,0,0,0.5,335.0619842,,0,0,0,No,0,,8062699,3637080,5393852,Yes,5697877,,1.333333333,0.916666667,,335.06198,5,0.416666667,0.3125,0.454545455,O,,,-0.076923077,,----,----,HUnSatLig,----,----,----,,335.13946,335.00000,0.13946
12,16,0,13,0,0,0.833333333,367.0518134,,0,0,0,No,0,,5693534,2400757,3939432,Yes,4011241,,1.333333333,1.083333333,,367.05181,5,0.416666667,0.3125,0.384615385,O,,,-0.272727273,,----,----,HUnSatLig,----,----,----,,367.13669,367.00000,0.13669
13,14,0,11,0,0,0.615384615,345.0463342,,0,0,0,No,0,,3101171,2509101,3931448,Yes,3180573.333,,1.076923077,0.846153846,,345.04633,7,0.538461538,0.5,0.636363636,O,,,0.2,,----,----,HUnSatLig,----,----,----,,345.12612,345.00000,0.12612
13,14,0,12,0,0,0.769230769,361.0412488,,0,0,0,No,0,,2515821,1787983,2413893,Yes,2239232.333,,1.076923077,0.923076923,,361.04125,7,0.538461538,0.5,0.583333333,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,361.12473,361.00000,0.12473
13,16,0,11,0,0,0.461538462,347.0619842,,0,0,0,No,0,,4241913,2547554,3524436,Yes,3437967.667,,1.230769231,0.846153846,,347.06198,6,0.461538462,0.375,0.545454545,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,347.14224,347.00000,0.14224
13,16,0,12,0,0,0.615384615,363.0568988,,0,0,0,No,0,,4840386,2240223,3887019,Yes,3655876,,1.230769231,0.923076923,,363.05690,6,0.461538462,0.375,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,363.14085,363.00000,0.14085
13,18,0,9,0,0,0,317.087805,,0,0,0,No,0,,2965073,2026418,2421297,Yes,2470929.333,,1.384615385,0.692307692,,317.08780,5,0.384615385,0.277777778,0.555555556,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,317.16113,317.00000,0.16113
13,18,0,10,0,0,0.153846154,333.0827196,,0,0,0,No,0,,4131664,2363290,3474440,Yes,3323131.333,,1.384615385,0.769230769,,333.08272,5,0.384615385,0.277777778,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,333.15974,333.00000,0.15974
13,18,0,11,0,0,0.307692308,349.0776342,,0,0,0,No,0,,7343121,4220843,5742464,Yes,5768809.333,,1.384615385,0.846153846,,349.07763,5,0.384615385,0.277777778,0.454545455,O,,,-0.066666667,,----,----,HUnSatLig,----,----,----,,349.15835,349.00000,0.15835
13,18,0,13,0,0,0.615384615,381.0674634,,0,0,0,No,0,,11703190,4175588,6918174,Yes,7598984,,1.384615385,1,,381.06746,5,0.384615385,0.277777778,0.384615385,O,,,-0.230769231,,----,----,HUnSatLig,----,----,----,,381.15558,381.00000,0.15558
13,18,0,14,0,0,0.769230769,397.062378,,0,0,0,No,0,,4184136,1731447,2321305,Yes,2745629.333,,1.384615385,1.076923077,,397.06238,5,0.384615385,0.277777778,0.357142857,O,,,-0.333333333,,----,----,HUnSatLig,----,----,----,,397.15419,397.00000,0.15419
13,19,1,11,0,0,0.461538462,364.0885332,,0,0,0,No,0,,2637555,1578544,1626085,Yes,1947394.667,,1.461538462,0.846153846,,364.08853,5,0.384615385,0.263157895,0.454545455,O,,,-0.153846154,,----,----,HUnSatLig,----,----,----,,364.17272,364.00000,0.17272
14,10,0,12,0,0,1,369.0099488,,0,0,0,No,0,,1774748,1892463,2178230,Yes,1948480.333,,0.714285714,0.857142857,,369.00995,10,0.714285714,1,0.833333333,O,,,0.5,,----,----,HUnSatLig,----,----,----,,369.09528,369.00000,0.09528
14,14,0,13,0,0,0.857142857,389.0361634,,0,0,0,No,0,,2476231,1705740,3072937,Yes,2418302.667,,1,0.928571429,,389.03616,8,0.571428571,0.571428571,0.615384615,O,,,0.2,,----,----,HUnSatLig,----,----,----,,389.12612,389.00000,0.12612
14,16,0,13,0,0,0.714285714,391.0518134,,0,0,0,No,0,,2549848,2104025,2570068,Yes,2407980.333,,1.142857143,0.928571429,,391.05181,7,0.5,0.4375,0.538461538,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,391.14224,391.00000,0.14224
14,18,0,12,0,0,0.428571429,377.0725488,,0,0,0,No,0,,7362431,3948112,5500897,Yes,5603813.333,,1.285714286,0.857142857,,377.07255,6,0.428571429,0.333333333,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,377.15974,377.00000,0.15974
14,18,0,13,0,0,0.571428571,393.0674634,,0,0,0,No,0,,5542347,3186312,4264674,Yes,4331111,,1.285714286,0.928571429,,393.06746,6,0.428571429,0.333333333,0.461538462,O,,,-0.066666667,,----,----,HUnSatLig,----,----,----,,393.15835,393.00000,0.15835
14,20,0,12,0,0,0.285714286,379.0881988,,0,0,0,No,0,,14457240,7633064,10757644,Yes,10949316,,1.428571429,0.857142857,,379.08820,5,0.357142857,0.25,0.416666667,O,,,-0.125,,----,----,HUnSatLig,----,----,----,,379.17586,379.00000,0.17586
14,20,0,13,0,0,0.428571429,395.0831134,,0,0,0,No,0,,16938781,6607893,10726481,Yes,11424385,,1.428571429,0.928571429,,395.08311,5,0.357142857,0.25,0.384615385,O,,,-0.2,,----,----,HUnSatLig,----,----,----,,395.17447,395.00000,0.17447
14,20,0,14,0,0,0.571428571,411.078028,,0,0,0,No,0,,10277955,3848913,5737117,Yes,6621328.333,,1.428571429,1,,411.07803,5,0.357142857,0.25,0.357142857,O,,,-0.285714286,,----,----,HUnSatLig,----,----,----,,411.17308,411.00000,0.17308
15,18,0,13,0,0,0.533333333,405.0674634,,0,0,0,No,0,,5222270,3288961,4462940,Yes,4324723.667,,1.2,0.866666667,,405.06746,7,0.466666667,0.388888889,0.538461538,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,405.16113,405.00000,0.16113
15,20,0,13,0,0,0.4,407.0831134,,0,0,0,No,0,,10126310,5968410,8075756,Yes,8056825.333,,1.333333333,0.866666667,,407.08311,6,0.4,0.3,0.461538462,O,,,-0.058823529,,----,----,HUnSatLig,----,----,----,,407.17725,407.00000,0.17725
15,20,0,14,0,0,0.533333333,423.078028,,0,0,0,No,0,,7258753,2996702,4321774,Yes,4859076.333,,1.333333333,0.933333333,,423.07803,6,0.4,0.3,0.428571429,O,,,-0.125,,----,----,HUnSatLig,----,----,----,,423.17586,423.00000,0.17586
15,21,1,12,0,0,0.4,406.0990978,,0,0,0,No,0,,2605496,1603029,1729962,Yes,1979495.667,,1.4,0.8,,406.09910,6,0.4,0.285714286,0.5,O,,,-0.0625,,----,----,HUnSatLig,----,----,----,,406.19300,406.00000,0.19300
15,21,3,8,0,0,0.266666667,370.1255874,,0,0,0,No,0,,2979296,1985494,3010563,Yes,2658451,,1.4,0.533333333,,370.12559,7,0.466666667,0.333333333,0.875,CRAM,,,0.1875,,----,----,HUnSatLig,----,----,----,,370.21117,370.00000,0.21117
15,22,0,14,0,0,0.4,425.093678,,0,0,0,No,0,,25745891,11851096,18207103,Yes,18601363.33,,1.466666667,0.933333333,,425.09368,5,0.333333333,0.227272727,0.357142857,O,,,-0.25,,----,----,HUnSatLig,----,----,----,,425.19197,425.00000,0.19197
15,22,0,15,0,0,0.533333333,441.0885926,,0,0,0,No,0,,8256361,2976523,5674065,Yes,5635649.667,,1.466666667,1,,441.08859,5,0.333333333,0.227272727,0.333333333,O,,,-0.333333333,,----,----,HUnSatLig,----,----,----,,441.19059,441.00000,0.19059
15,22,2,9,0,0,0.133333333,373.125253,,0,0,0,No,0,,2168635,1790607,2297208,Yes,2085483.333,,1.466666667,0.6,,373.12525,6,0.4,0.272727273,0.666666667,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,373.21153,373.00000,0.21153
15,22,2,10,0,0,0.266666667,389.1201676,,0,0,0,No,0,,2689752,1884960,2102715,Yes,2225809,,1.466666667,0.666666667,,389.12017,6,0.4,0.272727273,0.6,O,,,0,,----,----,HUnSatLig,----,----,----,,389.21015,389.00000,0.21015
16,16,0,14,0,0,0.75,431.046728,,0,0,0,No,0,,3209143,2947420,3638232,Yes,3264931.667,,1,0.875,,431.04673,9,0.5625,0.5625,0.642857143,O,,,0.222222222,,----,----,HUnSatLig,----,----,----,,431.14640,431.00000,0.14640
16,18,0,14,0,0,0.625,433.062378,,0,0,0,No,0,,2808036,2100369,3020080,Yes,2642828.333,,1.125,0.875,,433.06238,8,0.5,0.444444444,0.571428571,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,433.16252,433.00000,0.16252
16,19,1,10,0,0,0.25,384.0936186,,0,0,0,No,0,,1718396,1647913,1992484,Yes,1786264.333,,1.1875,0.625,,384.09362,8,0.5,0.421052632,0.8,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,384.18243,384.00000,0.18243
16,20,0,13,0,0,0.375,419.0831134,,0,0,0,No,0,,6180733,4283041,5703309,Yes,5389027.667,,1.25,0.8125,,419.08311,7,0.4375,0.35,0.538461538,O,,,0.052631579,,----,----,HUnSatLig,----,----,----,,419.18002,419.00000,0.18002
16,20,0,14,0,0,0.5,435.078028,,0,0,0,No,0,,4054537,2177466,2969216,Yes,3067073,,1.25,0.875,,435.07803,7,0.4375,0.35,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,435.17863,435.00000,0.17863
16,21,1,9,0,0,0,370.114354,,0,0,0,No,0,,1883357,1693138,1611008,Yes,1729167.667,,1.3125,0.5625,,370.11435,7,0.4375,0.333333333,0.777777778,CRAM,,,0.19047619,,----,----,HUnSatLig,----,----,----,,370.19994,370.00000,0.19994
