C,H,N,O,S,P,,mass,,PreHW1.csv,PreHW2.csv,PreHW3.csv,Initial,AvgInitial,PreHWGt13.csv,PreHWGt14.csv,PreHWGt15.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
22,40,0,9,0,0,,447.259955,,0,0,0,No,,3920540,2659570,3051806,,1.818181818,0.409090909,,447.25995,3,0.136363636,0.075,0.333333333,O,,,-0.085714286,,----,----,----,AlipatNoN,----,----,,447.36338,447.00000,0.36338
22,40,0,12,0,0,,495.2446988,,0,0,0,No,,2275863,2193066,1772193,,1.818181818,0.545454545,,495.24470,3,0.136363636,0.075,0.25,O,,,-0.1875,,----,----,----,AlipatNoN,----,----,,495.35922,495.00000,0.35922
22,40,4,5,0,0,,439.2925926,,0,0,0,No,,3207608,2937119,2700530,,1.818181818,0.227272727,,439.29259,5,0.227272727,0.125,1,O,,,0.032258065,,----,----,----,----,----,Alipat+N,,439.39417,439.00000,0.39417
22,40,4,7,0,0,,471.2824218,,0,0,0,No,,2927331,2411455,2179090,,1.818181818,0.318181818,,471.28242,5,0.227272727,0.125,0.714285714,O,,,-0.034482759,,----,----,----,----,----,Alipat+N,,471.39140,471.00000,0.39140
22,41,5,6,0,0,,470.2984062,,0,0,0,No,,2741843,2533718,1923526,,1.863636364,0.272727273,,470.29841,5,0.227272727,0.12195122,0.833333333,O,,,-0.035714286,,----,----,----,----,----,Alipat+N,,470.40716,470.00000,0.40716
22,41,5,7,0,0,,486.2933208,,0,0,0,No,,2394403,2269039,1780292,,1.863636364,0.318181818,,486.29332,5,0.227272727,0.12195122,0.714285714,O,,,-0.074074074,,----,----,----,----,----,Alipat+N,,486.40577,486.00000,0.40577
22,42,0,8,0,0,,433.2806904,,0,0,0,No,,1931032,1922891,1859936,,1.909090909,0.363636364,,433.28069,2,0.090909091,0.047619048,0.25,O,,,-0.111111111,,----,----,----,AlipatNoN,----,----,,433.38088,433.00000,0.38088
22,46,0,8,1,0,,469.2840611,,0,0,0,No,,4966850,3403501,2236284,,2.090909091,0.363636364,,469.28406,0,0,0,0,O,,,-0.294117647,,----,----,----,AlipatNoN,----,----,,469.39258,469.00000,0.39258
22,46,0,9,1,0,,485.2789757,,0,0,0,No,,7445600,3057371,2072008,,2.090909091,0.409090909,,485.27898,0,0,0,0,O,,,-0.333333333,,----,----,----,AlipatNoN,----,----,,485.39119,485.00000,0.39119
23,14,0,11,0,0,,465.0463342,,0,0,0,No,,1833370,1737580,1796740,,0.608695652,0.47826087,,465.04633,17,0.739130435,1.214285714,1.545454545,O,,,0.657142857,,----,Aromatic,----,----,----,----,,465.15387,465.00000,0.15387
23,28,0,5,0,0,,383.1863966,,0,0,0,No,,2240980,2868104,2834694,,1.217391304,0.217391304,,383.18640,10,0.434782609,0.357142857,2,O,,,0.365853659,,----,----,HUnSatLig,----,----,----,,383.27500,383.00000,0.27500
23,32,0,4,1,0,,403.1948527,,0,0,0,No,,6222164,5012423,4574574,,1.391304348,0.173913043,,403.19485,8,0.347826087,0.25,2,O,,,0.25,,----,----,HUnSatLig,----,----,----,,403.28809,403.00000,0.28809
23,34,0,12,0,0,,501.1977488,,0,0,0,No,,2570433,2190359,1980265,,1.47826087,0.52173913,,501.19775,7,0.304347826,0.205882353,0.583333333,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,501.31364,501.00000,0.31364
23,34,0,18,0,0,,597.1672364,,0,0,0,No,,3362407,2473174,1921760,,1.47826087,0.782608696,,597.16724,7,0.304347826,0.205882353,0.388888889,O,,,-0.142857143,,----,----,HUnSatLig,----,----,----,,597.30532,597.00000,0.30532
23,36,0,5,0,0,,391.2489966,,0,0,0,No,,1923759,2084627,2127851,,1.565217391,0.217391304,,391.24900,6,0.260869565,0.166666667,1.2,O,,,0.170731707,,----,----,----,AlipatNoN,----,----,,391.33947,391.00000,0.33947
23,36,0,12,0,0,,503.2133988,,0,0,0,No,,2454096,2411829,2116682,,1.565217391,0.52173913,,503.21340,6,0.260869565,0.166666667,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,503.32976,503.00000,0.32976
23,36,0,16,0,0,,567.1930572,,0,0,0,No,,3141650,1704095,1649062,,1.565217391,0.695652174,,567.19306,6,0.260869565,0.166666667,0.375,O,,,-0.133333333,,----,----,----,----,SatFACarb,----,,567.32421,567.00000,0.32421
23,36,0,18,0,0,,599.1828864,,0,0,0,No,,4027947,3551462,2504413,,1.565217391,0.782608696,,599.18289,6,0.260869565,0.166666667,0.333333333,O,,,-0.214285714,,----,----,----,----,SatFACarb,----,,599.32144,599.00000,0.32144
23,36,0,19,0,0,,615.177801,,0,0,0,No,,5654650,4867420,2886318,,1.565217391,0.826086957,,615.17780,6,0.260869565,0.166666667,0.315789474,O,,,-0.259259259,,----,----,----,----,SatFACarb,----,,615.32005,615.00000,0.32005
23,37,5,8,0,0,,510.2569354,,0,0,0,No,,2444174,2800854,1783542,,1.608695652,0.347826087,,510.25694,8,0.347826087,0.216216216,1,CRAM,,,0.107142857,,----,----,----,----,----,Alipat+N,,510.37492,510.00000,0.37492
23,38,0,6,0,0,,409.2595612,,0,0,0,No,,2854323,3107130,2700892,,1.652173913,0.260869565,,409.25956,5,0.217391304,0.131578947,0.833333333,O,,,0.1,,----,----,----,AlipatNoN,----,----,,409.35420,409.00000,0.35420
23,38,0,10,0,0,,473.2392196,,0,0,0,No,,5252112,4244635,3860150,,1.652173913,0.434782609,,473.23922,5,0.217391304,0.131578947,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,473.34865,473.00000,0.34865
23,38,0,11,0,0,,489.2341342,,0,0,0,No,,3697508,2916643,2334641,,1.652173913,0.47826087,,489.23413,5,0.217391304,0.131578947,0.454545455,O,,,-0.028571429,,----,----,----,AlipatNoN,----,----,,489.34726,489.00000,0.34726
23,38,0,16,0,0,,569.2087072,,0,0,0,No,,3644454,2362513,2107706,,1.652173913,0.695652174,,569.20871,5,0.217391304,0.131578947,0.3125,O,,,-0.2,,----,----,----,----,SatFACarb,----,,569.34033,569.00000,0.34033
23,38,0,17,0,0,,585.2036218,,0,0,0,No,,7719842,6958212,4152118,,1.652173913,0.739130435,,585.20362,5,0.217391304,0.131578947,0.294117647,O,,,-0.24137931,,----,----,----,----,SatFACarb,----,,585.33894,585.00000,0.33894
23,38,0,18,0,0,,601.1985364,,0,0,0,No,,4600303,3585271,2975451,,1.652173913,0.782608696,,601.19854,5,0.217391304,0.131578947,0.277777778,O,,,-0.285714286,,----,----,----,----,SatFACarb,----,,601.33755,601.00000,0.33755
23,39,5,8,0,0,,512.2725854,,0,0,0,No,,4974842,4190662,3394453,,1.695652174,0.347826087,,512.27259,7,0.304347826,0.179487179,0.875,O,,,0.035714286,,----,----,----,----,----,Alipat+N,,512.39104,512.00000,0.39104
23,40,0,6,0,0,,411.2752112,,0,0,0,No,,1725148,1788439,1702654,,1.739130435,0.260869565,,411.27521,4,0.173913043,0.1,0.666666667,O,,,0.05,,----,----,----,AlipatNoN,----,----,,411.37031,411.00000,0.37031
23,40,0,7,0,0,,427.2701258,,0,0,0,No,,3299387,2783034,2418566,,1.739130435,0.304347826,,427.27013,4,0.173913043,0.1,0.571428571,O,,,0.025641026,,----,----,----,AlipatNoN,----,----,,427.36893,427.00000,0.36893
23,40,0,8,0,0,,443.2650404,,0,0,0,No,,4782624,3802879,3896829,,1.739130435,0.347826087,,443.26504,4,0.173913043,0.1,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,443.36754,443.00000,0.36754
23,40,0,10,0,0,,475.2548696,,0,0,0,No,,3906901,2827660,2390384,,1.739130435,0.434782609,,475.25487,4,0.173913043,0.1,0.4,O,,,-0.055555556,,----,----,----,AlipatNoN,----,----,,475.36477,475.00000,0.36477
23,40,0,11,0,0,,491.2497842,,0,0,0,No,,2467060,2457169,2051246,,1.739130435,0.47826087,,491.24978,4,0.173913043,0.1,0.363636364,O,,,-0.085714286,,----,----,----,AlipatNoN,----,----,,491.36338,491.00000,0.36338
23,40,0,16,0,0,,571.2243572,,0,0,0,No,,3317809,1779845,2009814,,1.739130435,0.695652174,,571.22436,4,0.173913043,0.1,0.25,O,,,-0.266666667,,----,----,----,----,SatFACarb,----,,571.35644,571.00000,0.35644
23,40,0,17,0,0,,587.2192718,,0,0,0,No,,3252085,2721934,2018587,,1.739130435,0.739130435,,587.21927,4,0.173913043,0.1,0.235294118,O,,,-0.310344828,,----,----,----,----,SatFACarb,----,,587.35506,587.00000,0.35506
23,41,5,7,0,0,,498.2933208,,0,0,0,No,,3069564,3060335,2625045,,1.782608696,0.304347826,,498.29332,6,0.260869565,0.146341463,0.857142857,O,,,0,,----,----,----,----,----,Alipat+N,,498.40854,498.00000,0.40854
23,42,0,7,0,0,,429.2857758,,0,0,0,No,,3406992,2470218,2146096,,1.826086957,0.304347826,,429.28578,3,0.130434783,0.071428571,0.428571429,O,,,-0.025641026,,----,----,----,AlipatNoN,----,----,,429.38504,429.00000,0.38504
23,42,0,8,0,0,,445.2806904,,0,0,0,No,,2152539,2078453,2052488,,1.826086957,0.347826087,,445.28069,3,0.130434783,0.071428571,0.375,O,,,-0.052631579,,----,----,----,AlipatNoN,----,----,,445.38365,445.00000,0.38365
23,42,1,17,0,1,,634.2117573,,0,0,0,No,,3686435,2635066,1788584,,1.826086957,0.739130435,,634.21176,4,0.173913043,0.095238095,0.235294118,O,,,-0.44,,----,----,----,----,SatFACarb,----,,634.35841,634.00000,0.35841
24,18,0,10,0,0,,465.0827196,,0,0,0,No,,1840542,1926511,1778310,,0.75,0.416666667,,465.08272,16,0.666666667,0.888888889,1.6,CRAM,,,0.578947368,,----,Aromatic,----,----,----,----,,465.19026,465.00000,0.19026
24,24,0,8,0,0,,439.1398404,,0,0,0,No,,2333108,2088737,2313468,,1,0.333333333,,439.13984,13,0.541666667,0.541666667,1.625,CRAM,,,0.45,,----,----,HUnSatLig,----,----,----,,439.24139,439.00000,0.24139
24,30,0,5,0,0,,397.2020466,,0,0,0,No,,2501017,2216194,2853601,,1.25,0.208333333,,397.20205,10,0.416666667,0.333333333,2,O,,,0.348837209,,----,----,HUnSatLig,----,----,----,,397.29389,397.00000,0.29389
24,32,0,13,0,0,,527.1770134,,0,0,0,No,,2889687,2206396,2154892,,1.333333333,0.541666667,,527.17701,9,0.375,0.28125,0.692307692,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,527.29892,527.00000,0.29892
24,32,0,24,0,0,,703.121074,,0,0,0,No,,3074158,2739652,1636392,,1.333333333,1,,703.12107,9,0.375,0.28125,0.375,O,,,-0.25,,----,----,HUnSatLig,----,----,----,,703.28366,703.00000,0.28366
24,34,0,4,1,0,,417.2105027,,0,0,0,No,,17542543,12306927,11463172,,1.416666667,0.166666667,,417.21050,8,0.333333333,0.235294118,2,O,,,0.238095238,,----,----,HUnSatLig,----,----,----,,417.30698,417.00000,0.30698
24,34,0,19,0,0,,625.162151,,0,0,0,No,,2904051,3449199,2348547,,1.416666667,0.791666667,,625.16215,8,0.333333333,0.235294118,0.421052632,O,,,-0.103448276,,----,----,HUnSatLig,----,----,----,,625.30671,625.00000,0.30671
24,34,0,25,0,0,,721.1316386,,0,0,0,No,,2510895,2370673,1510583,,1.416666667,1.041666667,,721.13164,8,0.333333333,0.235294118,0.32,O,,,-0.391304348,,----,----,HUnSatLig,----,----,----,,721.29839,721.00000,0.29839
24,36,0,13,0,0,,531.2083134,,0,0,0,No,,2042296,1808772,1687385,,1.5,0.541666667,,531.20831,7,0.291666667,0.194444444,0.538461538,O,,,0.028571429,,----,----,----,AlipatNoN,----,----,,531.33115,531.00000,0.33115
24,36,0,19,0,0,,627.177801,,0,0,0,No,,4695022,2862442,2203592,,1.5,0.791666667,,627.17780,7,0.291666667,0.194444444,0.368421053,O,,,-0.172413793,,----,----,----,----,SatFACarb,----,,627.32283,627.00000,0.32283
24,36,0,21,0,0,,659.1676302,,0,0,0,No,,9988936,11959053,6638973,,1.5,0.875,,659.16763,7,0.291666667,0.194444444,0.333333333,O,,,-0.259259259,,----,----,----,----,SatFACarb,----,,659.32005,659.00000,0.32005
24,36,0,22,0,0,,675.1625448,,0,0,0,No,,2953569,3094641,2053089,,1.5,0.916666667,,675.16254,7,0.291666667,0.194444444,0.318181818,O,,,-0.307692308,,----,----,----,----,SatFACarb,----,,675.31867,675.00000,0.31867
24,36,0,23,0,0,,691.1574594,,0,0,0,No,,3528137,4073709,2700020,,1.5,0.958333333,,691.15746,7,0.291666667,0.194444444,0.304347826,O,,,-0.36,,----,----,----,----,SatFACarb,----,,691.31728,691.00000,0.31728
24,38,0,11,0,0,,501.2341342,,0,0,0,No,,4451528,3185692,3182446,,1.583333333,0.458333333,,501.23413,6,0.25,0.157894737,0.545454545,O,,,0.027027027,,----,----,----,AlipatNoN,----,----,,501.35004,501.00000,0.35004
24,38,0,12,0,0,,517.2290488,,0,0,0,No,,2649156,2361298,2245316,,1.583333333,0.5,,517.22905,6,0.25,0.157894737,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,517.34865,517.00000,0.34865
24,38,0,17,0,0,,597.2036218,,0,0,0,No,,3903078,2480342,2293472,,1.583333333,0.708333333,,597.20362,6,0.25,0.157894737,0.352941176,O,,,-0.161290323,,----,----,----,----,SatFACarb,----,,597.34172,597.00000,0.34172
24,38,0,18,0,0,,613.1985364,,0,0,0,No,,4020389,2756945,2332349,,1.583333333,0.75,,613.19854,6,0.25,0.157894737,0.333333333,O,,,-0.2,,----,----,----,----,SatFACarb,----,,613.34033,613.00000,0.34033
24,38,0,19,0,0,,629.193451,,0,0,0,No,,6166513,4863329,3598723,,1.583333333,0.791666667,,629.19345,6,0.25,0.157894737,0.315789474,O,,,-0.24137931,,----,----,----,----,SatFACarb,----,,629.33894,629.00000,0.33894
24,38,0,22,0,0,,677.1781948,,0,0,0,No,,10141070,9951244,5748529,,1.583333333,0.916666667,,677.17819,6,0.25,0.157894737,0.272727273,O,,,-0.384615385,,----,----,----,----,SatFACarb,----,,677.33478,677.00000,0.33478
24,39,5,8,0,0,,524.2725854,,0,0,0,No,,2296922,1976842,1819013,,1.625,0.333333333,,524.27259,8,0.333333333,0.205128205,1,CRAM,,,0.1,,----,----,----,----,----,Alipat+N,,524.39382,524.00000,0.39382
24,40,0,7,0,0,,439.2701258,,0,0,0,No,,3965368,3499807,2736372,,1.666666667,0.291666667,,439.27013,5,0.208333333,0.125,0.714285714,O,,,0.073170732,,----,----,----,AlipatNoN,----,----,,439.37170,439.00000,0.37170
24,40,0,8,0,0,,455.2650404,,0,0,0,No,,5507100,4995929,4849659,,1.666666667,0.333333333,,455.26504,5,0.208333333,0.125,0.625,O,,,0.05,,----,----,----,AlipatNoN,----,----,,455.37031,455.00000,0.37031
24,40,0,10,0,0,,487.2548696,,0,0,0,No,,5826014,4281341,3895482,,1.666666667,0.416666667,,487.25487,5,0.208333333,0.125,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,487.36754,487.00000,0.36754
24,40,0,11,0,0,,503.2497842,,0,0,0,No,,3582551,3462458,2181198,,1.666666667,0.458333333,,503.24978,5,0.208333333,0.125,0.454545455,O,,,-0.027027027,,----,----,----,AlipatNoN,----,----,,503.36615,503.00000,0.36615
24,40,0,16,0,0,,583.2243572,,0,0,0,No,,4243402,3418236,2471767,,1.666666667,0.666666667,,583.22436,5,0.208333333,0.125,0.3125,O,,,-0.1875,,----,----,----,----,SatFACarb,----,,583.35922,583.00000,0.35922
24,40,0,17,0,0,,599.2192718,,0,0,0,No,,4632106,3321063,2171613,,1.666666667,0.708333333,,599.21927,5,0.208333333,0.125,0.294117647,O,,,-0.225806452,,----,----,----,----,SatFACarb,----,,599.35783,599.00000,0.35783
24,40,0,18,0,0,,615.2141864,,0,0,0,No,,4751481,4023644,1936557,,1.666666667,0.75,,615.21419,5,0.208333333,0.125,0.277777778,O,,,-0.266666667,,----,----,----,----,SatFACarb,----,,615.35645,615.00000,0.35645
24,40,0,21,0,0,,663.1989302,,0,0,0,No,,4146147,4433531,2930708,,1.666666667,0.875,,663.19893,5,0.208333333,0.125,0.238095238,O,,,-0.407407407,,----,----,----,----,SatFACarb,----,,663.35229,663.00000,0.35229
24,40,0,22,0,0,,679.1938448,,0,0,0,No,,4145587,4165540,3152518,,1.666666667,0.916666667,,679.19384,5,0.208333333,0.125,0.227272727,O,,,-0.461538462,,----,----,----,----,SatFACarb,----,,679.35090,679.00000,0.35090
24,41,5,8,0,0,,526.2882354,,0,0,0,No,,3540325,2901641,2401678,,1.708333333,0.333333333,,526.28824,7,0.291666667,0.170731707,0.875,O,,,0.033333333,,----,----,----,----,----,Alipat+N,,526.40993,526.00000,0.40993
24,42,0,7,0,0,,441.2857758,,0,0,0,No,,1900267,2322702,1800310,,1.75,0.291666667,,441.28578,4,0.166666667,0.095238095,0.571428571,O,,,0.024390244,,----,----,----,AlipatNoN,----,----,,441.38782,441.00000,0.38782
24,42,0,9,0,0,,473.275605,,0,0,0,No,,3934229,2891423,2515130,,1.75,0.375,,473.27560,4,0.166666667,0.095238095,0.444444444,O,,,-0.025641026,,----,----,----,AlipatNoN,----,----,,473.38504,473.00000,0.38504
24,42,0,10,0,0,,489.2705196,,0,0,0,No,,3764075,3492137,2575286,,1.75,0.416666667,,489.27052,4,0.166666667,0.095238095,0.4,O,,,-0.052631579,,----,----,----,AlipatNoN,----,----,,489.38366,489.00000,0.38366
24,42,0,11,0,0,,505.2654342,,0,0,0,No,,3017696,3074640,2417956,,1.75,0.458333333,,505.26543,4,0.166666667,0.095238095,0.363636364,O,,,-0.081081081,,----,----,----,AlipatNoN,----,----,,505.38227,505.00000,0.38227
24,42,0,13,0,0,,537.2552634,,0,0,0,No,,3425830,4183124,2717854,,1.75,0.541666667,,537.25526,4,0.166666667,0.095238095,0.307692308,O,,,-0.142857143,,----,----,----,AlipatNoN,----,----,,537.37950,537.00000,0.37950
24,42,0,17,0,0,,601.2349218,,0,0,0,No,,4598254,3739896,2679515,,1.75,0.708333333,,601.23492,4,0.166666667,0.095238095,0.235294118,O,,,-0.290322581,,----,----,----,----,SatFACarb,----,,601.37395,601.00000,0.37395
24,42,0,18,0,0,,617.2298364,,0,0,0,No,,3481681,2582885,1955480,,1.75,0.75,,617.22984,4,0.166666667,0.095238095,0.222222222,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,617.37256,617.00000,0.37256
24,42,0,19,0,0,,633.224751,,0,0,0,No,,2034709,2325828,1618649,,1.75,0.791666667,,633.22475,4,0.166666667,0.095238095,0.210526316,O,,,-0.379310345,,----,----,----,----,SatFACarb,----,,633.37117,633.00000,0.37117
24,42,0,21,0,0,,665.2145802,,0,0,0,No,,6018094,6961708,4844382,,1.75,0.875,,665.21458,4,0.166666667,0.095238095,0.19047619,O,,,-0.481481481,,----,----,----,----,SatFACarb,----,,665.36840,665.00000,0.36840
24,43,5,8,0,0,,528.3038854,,0,0,0,No,,3836515,2895609,2638212,,1.791666667,0.333333333,,528.30389,6,0.25,0.139534884,0.75,O,,,-0.033333333,,----,----,----,----,----,Alipat+N,,528.42605,528.00000,0.42605
24,44,0,9,0,0,,475.291255,,0,0,0,No,,1969499,1894800,1857396,,1.833333333,0.375,,475.29125,3,0.125,0.068181818,0.333333333,O,,,-0.076923077,,----,----,----,AlipatNoN,----,----,,475.40116,475.00000,0.40116
25,18,0,13,0,0,,525.0674634,,0,0,0,No,,2228421,2262078,1775499,,0.72,0.52,,525.06746,17,0.68,0.944444444,1.307692308,CRAM,,,0.567567568,,----,Aromatic,----,----,----,----,,525.18888,525.00000,0.18888
25,20,0,11,0,0,,495.0932842,,0,0,0,No,,1791480,2159763,2231439,,0.8,0.44,,495.09328,16,0.64,0.8,1.454545455,CRAM,,,0.538461538,,----,Aromatic,----,----,----,----,,495.20777,495.00000,0.20777
25,22,0,11,0,0,,497.1089342,,0,0,0,No,,2034062,2269632,1980806,,0.88,0.44,,497.10893,15,0.6,0.681818182,1.363636364,CRAM,,,0.487179487,,----,----,HUnSatLig,----,----,----,,497.22388,497.00000,0.22388
25,22,0,15,0,0,,561.0885926,,0,0,0,No,,2006428,2059469,2532629,,0.88,0.6,,561.08859,15,0.6,0.681818182,1,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,561.21834,561.00000,0.21834
25,24,0,9,0,0,,467.134755,,0,0,0,No,,1909407,1865759,1954546,,0.96,0.36,,467.13475,14,0.56,0.583333333,1.555555556,CRAM,,,0.463414634,,----,----,HUnSatLig,----,----,----,,467.24277,467.00000,0.24277
25,24,0,10,0,0,,483.1296696,,0,0,0,No,,2413768,2579366,2580166,,0.96,0.4,,483.12967,14,0.56,0.583333333,1.4,CRAM,,,0.45,,----,----,HUnSatLig,----,----,----,,483.24139,483.00000,0.24139
25,26,0,8,0,0,,453.1554904,,0,0,0,No,,1998751,2194216,1656364,,1.04,0.32,,453.15549,13,0.52,0.5,1.625,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,453.26028,453.00000,0.26028
25,26,0,9,0,0,,469.150405,,0,0,0,No,,3167663,3185376,2414963,,1.04,0.36,,469.15040,13,0.52,0.5,1.444444444,CRAM,,,0.414634146,,----,----,HUnSatLig,----,----,----,,469.25889,469.00000,0.25889
25,30,0,6,0,0,,425.1969612,,0,0,0,No,,3075028,3233564,2708430,,1.2,0.24,,425.19696,11,0.44,0.366666667,1.833333333,O,,,0.363636364,,----,----,HUnSatLig,----,----,----,,425.29528,425.00000,0.29528
25,30,0,14,0,0,,553.156278,,0,0,0,No,,2965112,2004213,2064670,,1.2,0.56,,553.15628,11,0.44,0.366666667,0.785714286,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,553.28419,553.00000,0.28419
25,32,0,5,0,0,,411.2176966,,0,0,0,No,,2345940,2259473,2571002,,1.28,0.2,,411.21770,10,0.4,0.3125,2,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,411.31278,411.00000,0.31278
25,32,0,13,0,0,,539.1770134,,0,0,0,No,,3970771,2968706,2950219,,1.28,0.52,,539.17701,10,0.4,0.3125,0.769230769,O,,,0.189189189,,----,----,HUnSatLig,----,----,----,,539.30169,539.00000,0.30169
25,32,0,14,0,0,,555.171928,,0,0,0,No,,2866898,2232559,1725081,,1.28,0.56,,555.17193,10,0.4,0.3125,0.714285714,O,,,0.166666667,,----,----,HUnSatLig,----,----,----,,555.30030,555.00000,0.30030
25,34,0,5,0,0,,413.2333466,,0,0,0,No,,2895325,3396302,3258230,,1.36,0.2,,413.23335,9,0.36,0.264705882,1.8,O,,,0.288888889,,----,----,HUnSatLig,----,----,----,,413.32890,413.00000,0.32890
25,36,0,12,0,0,,527.2133988,,0,0,0,No,,3775963,2971326,3368332,,1.44,0.48,,527.21340,8,0.32,0.222222222,0.666666667,O,,,0.105263158,,----,----,HUnSatLig,----,----,----,,527.33531,527.00000,0.33531
25,38,0,5,0,0,,417.2646466,,0,0,0,No,,1964436,1871602,2279429,,1.52,0.2,,417.26465,7,0.28,0.184210526,1.4,O,,,0.2,,----,----,----,AlipatNoN,----,----,,417.36113,417.00000,0.36113
25,38,0,6,0,0,,433.2595612,,0,0,0,No,,5080343,4375371,3896418,,1.52,0.24,,433.25956,7,0.28,0.184210526,1.166666667,O,,,0.181818182,,----,----,----,AlipatNoN,----,----,,433.35975,433.00000,0.35975
25,38,0,11,0,0,,513.2341342,,0,0,0,No,,5286308,4640307,4466650,,1.52,0.44,,513.23413,7,0.28,0.184210526,0.636363636,O,,,0.076923077,,----,----,----,AlipatNoN,----,----,,513.35281,513.00000,0.35281
25,38,0,12,0,0,,529.2290488,,0,0,0,No,,3196626,2515241,2270074,,1.52,0.48,,529.22905,7,0.28,0.184210526,0.583333333,O,,,0.052631579,,----,----,----,AlipatNoN,----,----,,529.35143,529.00000,0.35143
25,38,0,19,0,0,,641.193451,,0,0,0,No,,2491582,1751259,1718033,,1.52,0.76,,641.19345,7,0.28,0.184210526,0.368421053,O,,,-0.161290323,,----,----,----,----,SatFACarb,----,,641.34172,641.00000,0.34172
25,38,0,20,0,0,,657.1883656,,0,0,0,No,,3323642,2021199,1664044,,1.52,0.8,,657.18837,7,0.28,0.184210526,0.35,O,,,-0.2,,----,----,----,----,SatFACarb,----,,657.34033,657.00000,0.34033
25,38,4,4,0,0,,457.282028,,0,0,0,No,,3800232,3510172,2670564,,1.52,0.16,,457.28203,9,0.36,0.236842105,2.25,O,,,0.263157895,,----,----,----,----,----,Alipat+N,,457.38777,457.00000,0.38777
25,40,0,6,0,0,,435.2752112,,0,0,0,No,,2851153,2260800,2117611,,1.6,0.24,,435.27521,6,0.24,0.15,1,O,,,0.136363636,,----,----,----,AlipatNoN,----,----,,435.37586,435.00000,0.37586
25,40,0,9,0,0,,483.259955,,0,0,0,No,,7056096,5885369,5238485,,1.6,0.36,,483.25995,6,0.24,0.15,0.666666667,O,,,0.073170732,,----,----,----,AlipatNoN,----,----,,483.37170,483.00000,0.37170
25,40,0,11,0,0,,515.2497842,,0,0,0,No,,4835070,3915532,2888795,,1.6,0.44,,515.24978,6,0.24,0.15,0.545454545,O,,,0.025641026,,----,----,----,AlipatNoN,----,----,,515.36893,515.00000,0.36893
25,40,0,12,0,0,,531.2446988,,0,0,0,No,,3266492,2298758,1775448,,1.6,0.48,,531.24470,6,0.24,0.15,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,531.36754,531.00000,0.36754
25,40,0,21,0,0,,675.1989302,,0,0,0,No,,4035938,2753647,2543581,,1.6,0.84,,675.19893,6,0.24,0.15,0.285714286,O,,,-0.310344828,,----,----,----,----,SatFACarb,----,,675.35506,675.00000,0.35506
25,42,0,7,0,0,,453.2857758,,0,0,0,No,,2562470,2245418,2007081,,1.68,0.28,,453.28578,5,0.2,0.119047619,0.714285714,O,,,0.069767442,,----,----,----,AlipatNoN,----,----,,453.39059,453.00000,0.39059
25,42,0,8,0,0,,469.2806904,,0,0,0,No,,4114881,3316461,2704764,,1.68,0.32,,469.28069,5,0.2,0.119047619,0.625,O,,,0.047619048,,----,----,----,AlipatNoN,----,----,,469.38920,469.00000,0.38920
