C,H,N,O,S,P,,mass,,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,Initial,AvgInitial,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv,AvgFinal,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
13,18,0,9,0,0,,317.087805,,2644901,2813244,2185222,Yes,2547789,0,0,0,0,1.384615385,0.692307692,,317.0878,5,0.384615385,0.277777778,0.555555556,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,317.16113,317,0.16113
13,19,1,11,0,0,,364.0885332,,2790850,3399961,2180590,Yes,2790467,0,0,0,0,1.461538462,0.846153846,,364.08853,5,0.384615385,0.263157895,0.454545455,O,,,-0.153846154,,----,----,HUnSatLig,----,----,----,,364.17272,364,0.17272
13,19,1,12,0,0,,380.0834478,,1938944,2199608,1791011,Yes,1976521,0,0,0,0,1.461538462,0.923076923,,380.08345,5,0.384615385,0.263157895,0.416666667,O,,,-0.25,,----,----,HUnSatLig,----,----,----,,380.17134,380,0.17134
13,19,3,8,0,0,,344.1099374,,1771298,1491120,1492225,Yes,1584881,0,0,0,0,1.461538462,0.615384615,,344.10994,6,0.461538462,0.315789474,0.75,O,,,0.083333333,,----,----,HUnSatLig,----,----,----,,344.18951,344,0.18951
13,20,0,9,0,0,,319.103455,,1994213,2011791,1580059,Yes,1862021,0,0,0,0,1.538461538,0.692307692,,319.10345,4,0.307692308,0.2,0.444444444,O,,,-0.058823529,,----,----,----,----,SatFACarb,----,,319.17724,319,0.17724
13,20,2,9,0,0,,347.109603,,1777144,1774820,1589028,Yes,1713664,0,0,0,0,1.538461538,0.692307692,,347.1096,5,0.384615385,0.25,0.555555556,O,,,-0.076923077,,----,----,----,----,SatFACarb,----,,347.18987,347,0.18987
13,21,1,10,0,0,,350.1092686,,2246381,2345022,2210430,Yes,2267277.667,0,0,0,0,1.615384615,0.769230769,,350.10927,4,0.307692308,0.19047619,0.4,O,,,-0.214285714,,----,----,----,----,SatFACarb,----,,350.19023,350,0.19023
13,21,1,12,0,0,,382.0990978,,2687758,3189355,2198644,Yes,2691919,0,0,0,0,1.615384615,0.923076923,,382.0991,4,0.307692308,0.19047619,0.333333333,O,,,-0.416666667,,----,----,----,----,SatFACarb,----,,382.18745,382,0.18745
13,21,3,7,0,0,,330.1306728,,1717883,1471420,1702154,Yes,1630485.667,2666892,2096842,2351746,2371826.667,1.615384615,0.538461538,,330.13067,5,0.384615385,0.238095238,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,330.20701,330,0.20701
13,22,0,15,1,0,,449.0606633,,2487321,2145308,1648841,Yes,2093823.333,0,0,0,0,1.692307692,1.153846154,,449.06066,3,0.230769231,0.136363636,0.2,O,,,-1.222222222,,----,----,----,----,SatFACarb,----,,449.1645,449,0.1645
13,23,1,11,0,0,,368.1198332,,2010414,3236884,2877231,Yes,2708176.333,0,0,0,0,1.769230769,0.846153846,,368.11983,3,0.230769231,0.130434783,0.272727273,O,,,-0.461538462,,----,----,----,----,SatFACarb,----,,368.20496,368,0.20496
13,24,0,13,0,0,,387.1144134,,2330102,2224016,2587599,Yes,2380572.333,0,0,0,0,1.846153846,1,,387.11441,2,0.153846154,0.083333333,0.153846154,O,,,-0.692307692,,----,----,----,----,SatFACarb,----,,387.20393,387,0.20393
14,10,0,10,0,0,,337.0201196,,2387690,2155962,2183021,Yes,2242224.333,0,0,0,0,0.714285714,0.714285714,,337.02012,10,0.714285714,1,1,O,,,0.555555556,,----,Aromatic,----,----,----,----,,337.09805,337,0.09805
14,10,0,12,0,0,,369.0099488,,2209576,2332972,2763863,Yes,2435470.333,0,0,0,0,0.714285714,0.857142857,,369.00995,10,0.714285714,1,0.833333333,O,,,0.5,,----,----,HUnSatLig,----,----,----,,369.09528,369,0.09528
14,12,0,9,0,0,,323.040855,,1942389,2100554,2311775,Yes,2118239.333,0,0,0,0,0.857142857,0.642857143,,323.04085,9,0.642857143,0.75,1,CRAM,,,0.473684211,,----,----,HUnSatLig,----,----,----,,323.11555,323,0.11555
14,12,0,13,0,0,,387.0205134,,2633184,2129273,1768375,Yes,2176944,0,0,0,0,0.857142857,0.928571429,,387.02051,9,0.642857143,0.75,0.692307692,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,387.11001,387,0.11001
14,14,0,8,0,0,,309.0615904,,1892357,1365105,1714728,Yes,1657396.667,0,0,0,0,1,0.571428571,,309.06159,8,0.571428571,0.571428571,1,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,309.13306,309,0.13306
14,16,0,8,0,0,,311.0772404,,1833761,2175636,2042897,Yes,2017431.333,0,0,0,0,1.142857143,0.571428571,,311.07724,7,0.5,0.4375,0.875,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,311.14917,311,0.14917
14,18,0,8,0,0,,313.0928904,,2922566,3126466,2225156,Yes,2758062.667,2270421,2424758,2107171,2267450,1.285714286,0.571428571,,313.09289,6,0.428571429,0.333333333,0.75,O,,,0.2,,----,----,HUnSatLig,----,----,----,,313.16529,313,0.16529
14,18,0,14,0,0,,409.062378,,2953713,3001245,2125024,Yes,2693327.333,0,0,0,0,1.285714286,1,,409.06238,6,0.428571429,0.333333333,0.428571429,O,,,-0.142857143,,----,----,HUnSatLig,----,----,----,,409.15697,409,0.15697
14,18,2,10,0,0,,373.0888676,,1636248,1825311,1626260,Yes,1695939.667,0,0,0,0,1.285714286,0.714285714,,373.08887,7,0.5,0.388888889,0.7,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,373.17514,373,0.17514
14,19,1,10,0,0,,360.0936186,,2231655,2330665,1813184,Yes,2125168,0,0,0,0,1.357142857,0.714285714,,360.09362,6,0.428571429,0.315789474,0.6,O,,,0.0625,,----,----,HUnSatLig,----,----,----,,360.17688,360,0.17688
14,19,1,12,0,0,,392.0834478,,2624629,2417174,1998444,Yes,2346749,0,0,0,0,1.357142857,0.857142857,,392.08345,6,0.428571429,0.315789474,0.5,O,,,-0.071428571,,----,----,HUnSatLig,----,----,----,,392.17411,392,0.17411
14,19,3,8,0,0,,356.1099374,,1800993,2343245,1949107,Yes,2031115,1663615,1479781,1497154,1546850,1.357142857,0.571428571,,356.10994,7,0.5,0.368421053,0.875,CRAM,,,0.214285714,,----,----,HUnSatLig,----,----,----,,356.19228,356,0.19228
14,19,3,9,0,0,,372.104852,,2552968,2303216,2239572,Yes,2365252,0,0,0,0,1.357142857,0.642857143,,372.10485,7,0.5,0.368421053,0.777777778,CRAM,,,0.153846154,,----,----,HUnSatLig,----,----,----,,372.1909,372,0.1909
14,20,0,8,0,0,,315.1085404,,2641267,3092476,2151170,Yes,2628304.333,2545507,3334895,2983016,2954472.667,1.428571429,0.571428571,,315.10854,5,0.357142857,0.25,0.625,O,,,0.1,,----,----,HUnSatLig,----,----,----,,315.1814,315,0.1814
14,20,2,8,0,0,,343.1146884,,2071608,1864361,1628931,Yes,1854966.667,0,0,0,0,1.428571429,0.571428571,,343.11469,6,0.428571429,0.3,0.75,O,,,0.125,,----,----,HUnSatLig,----,----,----,,343.19403,343,0.19403
14,20,2,9,0,0,,359.109603,,2358871,2058996,1892221,Yes,2103362.667,0,0,0,0,1.428571429,0.642857143,,359.1096,6,0.428571429,0.3,0.666666667,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,359.19264,359,0.19264
14,20,2,10,0,0,,375.1045176,,3038660,2260612,1935389,Yes,2411553.667,0,0,0,0,1.428571429,0.714285714,,375.10452,6,0.428571429,0.3,0.6,O,,,0,,----,----,HUnSatLig,----,----,----,,375.19125,375,0.19125
14,21,1,13,0,0,,410.0940124,,2315371,2961884,1838843,Yes,2372032.667,0,0,0,0,1.5,0.928571429,,410.09401,5,0.357142857,0.238095238,0.384615385,O,,,-0.307692308,,----,----,----,----,SatFACarb,----,,410.18884,410,0.18884
14,22,0,8,0,0,,317.1241904,,2299562,2193730,1492234,Yes,1995175.333,2639870,2517558,2901434,2686287.333,1.571428571,0.571428571,,317.12419,4,0.285714286,0.181818182,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,317.19752,317,0.19752
14,22,2,8,0,0,,345.1303384,,2376725,2473666,2603276,Yes,2484555.667,4257631,4126272,4448276,4277393,1.571428571,0.571428571,,345.13034,5,0.357142857,0.227272727,0.625,O,,,0,,----,----,----,----,----,Alipat+N,,345.21014,345,0.21014
14,22,2,11,0,0,,393.1150822,,2365271,2003441,1734471,Yes,2034394.333,0,0,0,0,1.571428571,0.785714286,,393.11508,5,0.357142857,0.227272727,0.454545455,O,,,-0.230769231,,----,----,----,----,SatFACarb,----,,393.20598,393,0.20598
14,22,4,7,0,0,,357.1415718,,2026042,2260621,1756926,Yes,2014529.667,3654085,3882165,3456147,3664132.333,1.571428571,0.5,,357.14157,6,0.428571429,0.272727273,0.857142857,CRAM,,,0.076923077,,----,----,----,----,----,Alipat+N,,357.22416,357,0.22416
14,22,4,8,0,0,,373.1364864,,1953190,2053677,2018468,Yes,2008445,2748766,3108688,2245988,2701147.333,1.571428571,0.571428571,,373.13649,6,0.428571429,0.272727273,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,373.22277,373,0.22277
14,23,1,13,0,0,,412.1096624,,2656583,3156542,2316049,Yes,2709724.667,0,0,0,0,1.642857143,0.928571429,,412.10966,4,0.285714286,0.173913043,0.307692308,O,,,-0.461538462,,----,----,----,----,SatFACarb,----,,412.20496,412,0.20496
14,23,3,6,0,0,,328.1514082,,2403334,1747493,2452135,Yes,2200987.333,5181352,5302827,5512157,5332112,1.642857143,0.428571429,,328.15141,5,0.357142857,0.217391304,0.833333333,CRAM,,,0.0625,,----,----,----,----,----,Alipat+N,,328.22729,328,0.22729
14,23,3,7,0,0,,344.1463228,,2410282,2637753,2326539,Yes,2458191.333,4462145,5432621,4978432,4957732.667,1.642857143,0.5,,344.14632,5,0.357142857,0.217391304,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,344.2259,344,0.2259
14,23,3,9,0,0,,376.136152,,2629341,2165689,1776741,Yes,2190590.333,0,0,0,0,1.642857143,0.642857143,,376.13615,5,0.357142857,0.217391304,0.555555556,O,,,-0.153846154,,----,----,----,----,SatFACarb,----,,376.22313,376,0.22313
14,24,0,9,0,0,,335.134755,,1751135,2317060,1395676,Yes,1821290.333,1867400,2057260,2443760,2122806.667,1.714285714,0.642857143,,335.13475,3,0.214285714,0.125,0.333333333,O,,,-0.157894737,,----,----,----,----,SatFACarb,----,,335.21225,335,0.21225
14,24,0,15,1,0,,463.0763133,,2437079,2448301,1772129,Yes,2219169.667,0,0,0,0,1.714285714,1.071428571,,463.07631,3,0.214285714,0.125,0.2,O,,,-1,,----,----,----,----,SatFACarb,----,,463.18339,463,0.18339
14,24,4,7,0,0,,359.1572218,,1577060,2072323,2186381,Yes,1945254.667,3041860,3425612,2834220,3100564,1.714285714,0.5,,359.15722,5,0.357142857,0.208333333,0.714285714,O,,,-0.076923077,,----,----,----,----,----,Alipat+N,,359.24027,359,0.24027
14,25,1,13,1,0,,446.0973831,,1783848,2009320,1978846,Yes,1924004.667,0,0,0,0,1.785714286,0.928571429,,446.09738,3,0.214285714,0.12,0.230769231,O,,,-0.909090909,,----,----,----,----,SatFACarb,----,,446.20054,446,0.20054
14,25,3,6,0,0,,330.1670582,,2105730,1943491,2574097,Yes,2207772.667,4010389,3929042,3897738,3945723,1.785714286,0.428571429,,330.16706,4,0.285714286,0.16,0.666666667,O,,,-0.0625,,----,----,----,----,----,Alipat+N,,330.2434,330,0.2434
14,26,0,10,0,0,,353.1453196,,1883654,2995140,3436049,Yes,2771614.333,3812573,4567981,5313928,4564827.333,1.857142857,0.714285714,,353.14532,2,0.142857143,0.076923077,0.2,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,353.22698,353,0.22698
14,26,0,12,1,0,,417.1072195,,2630411,2404528,2953900,Yes,2662946.333,5480731,5024332,6096028,5533697,1.857142857,0.857142857,,417.10722,2,0.142857143,0.076923077,0.166666667,O,,,-0.714285714,,----,----,----,----,SatFACarb,----,,417.20367,417,0.20367
14,30,0,5,1,0,,309.1741173,,2998549,1809793,2298420,Yes,2368920.667,7725554,3070839,3422410,4739601,2.142857143,0.357142857,,309.17412,0,0,0,0,O,,,-0.333333333,,----,----,----,AlipatNoN,----,----,,309.24561,309,0.24561
15,10,0,9,0,0,,333.025205,,1473458,1541930,1459505,Yes,1491631,0,0,0,0,0.666666667,0.6,,333.0252,11,0.733333333,1.1,1.222222222,O,,,0.619047619,,----,Aromatic,----,----,----,----,,333.10221,333,0.10221
15,10,0,10,0,0,,349.0201196,,2418134,2343426,2977088,Yes,2579549.333,0,0,0,0,0.666666667,0.666666667,,349.02012,11,0.733333333,1.1,1.1,O,,,0.6,,----,Aromatic,----,----,----,----,,349.10083,349,0.10083
15,10,0,13,0,0,,397.0048634,,1802872,1904353,1830950,Yes,1846058.333,0,0,0,0,0.666666667,0.866666667,,397.00486,11,0.733333333,1.1,0.846153846,O,,,0.529411765,,----,Aromatic,----,----,----,----,,397.09666,397,0.09666
15,12,0,9,0,0,,335.040855,,2498379,2713838,3082185,Yes,2764800.667,0,0,0,0,0.8,0.6,,335.04085,10,0.666666667,0.833333333,1.111111111,CRAM,,,0.523809524,,----,Aromatic,----,----,----,----,,335.11833,335,0.11833
15,14,0,8,0,0,,321.0615904,,2012198,2311140,2282548,Yes,2201962,0,0,0,0,0.933333333,0.533333333,,321.06159,9,0.6,0.642857143,1.125,CRAM,,,0.454545455,,----,----,HUnSatLig,----,----,----,,321.13583,321,0.13583
15,14,0,14,0,0,,417.031078,,2156805,2136239,2205359,Yes,2166134.333,0,0,0,0,0.933333333,0.933333333,,417.03108,9,0.6,0.642857143,0.642857143,O,,,0.25,,----,----,HUnSatLig,----,----,----,,417.12751,417,0.12751
15,15,1,10,0,0,,368.0623186,,1718302,1850370,1639708,Yes,1736126.667,0,0,0,0,1,0.666666667,,368.06232,9,0.6,0.6,0.9,CRAM,,,0.388888889,,----,----,HUnSatLig,----,----,----,,368.14743,368,0.14743
15,16,0,14,0,0,,419.046728,,2541465,2045615,2337872,Yes,2308317.333,0,0,0,0,1.066666667,0.933333333,,419.04673,8,0.533333333,0.5,0.571428571,O,,,0.125,,----,----,HUnSatLig,----,----,----,,419.14363,419,0.14363
15,17,1,9,0,0,,354.083054,,1616383,1549280,1562932,Yes,1576198.333,0,0,0,0,1.133333333,0.6,,354.08305,8,0.533333333,0.470588235,0.888888889,CRAM,,,0.315789474,,----,----,HUnSatLig,----,----,----,,354.16493,354,0.16493
15,17,1,10,0,0,,370.0779686,,2282578,2094202,1898937,Yes,2091905.667,0,0,0,0,1.133333333,0.666666667,,370.07797,8,0.533333333,0.470588235,0.8,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,370.16354,370,0.16354
15,17,1,11,0,0,,386.0728832,,1562361,1781898,1793728,Yes,1712662.333,0,0,0,0,1.133333333,0.733333333,,386.07288,8,0.533333333,0.470588235,0.727272727,O,,,0.235294118,,----,----,HUnSatLig,----,----,----,,386.16216,386,0.16216
15,18,0,7,0,0,,309.0979758,,1971210,1470838,1656620,Yes,1699556,2112740,2366572,2245311,2241541,1.2,0.466666667,,309.09798,7,0.466666667,0.388888889,1,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,309.16945,309,0.16945
15,18,2,9,0,0,,369.093953,,1666367,2072902,1609843,Yes,1783037.333,0,0,0,0,1.2,0.6,,369.09395,8,0.533333333,0.444444444,0.888888889,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,369.1793,369,0.1793
15,19,1,9,0,0,,356.098704,,1510686,1850698,1603760,Yes,1655048,0,0,0,0,1.266666667,0.6,,356.0987,7,0.466666667,0.368421053,0.777777778,CRAM,,,0.210526316,,----,----,HUnSatLig,----,----,----,,356.18105,356,0.18105
15,19,1,10,0,0,,372.0936186,,1906564,2327277,2301520,Yes,2178453.667,0,0,0,0,1.266666667,0.666666667,,372.09362,7,0.466666667,0.368421053,0.7,O,,,0.166666667,,----,----,HUnSatLig,----,----,----,,372.17966,372,0.17966
15,19,1,11,0,0,,388.0885332,,2175200,1927807,1677766,Yes,1926924.333,0,0,0,0,1.266666667,0.733333333,,388.08853,7,0.466666667,0.368421053,0.636363636,O,,,0.117647059,,----,----,HUnSatLig,----,----,----,,388.17827,388,0.17827
15,20,0,7,0,0,,311.1136258,,2282022,2541465,2637589,Yes,2487025.333,3906906,3967118,4265966,4046663.333,1.333333333,0.466666667,,311.11363,6,0.4,0.3,0.857142857,CRAM,,,0.217391304,,----,----,HUnSatLig,----,----,----,,311.18557,311,0.18557
15,20,0,15,0,0,,439.0729426,,3135527,3361512,1636048,Yes,2711029,0,0,0,0,1.333333333,1,,439.07294,6,0.4,0.3,0.4,O,,,-0.2,,----,----,HUnSatLig,----,----,----,,439.17447,439,0.17447
15,20,2,9,0,0,,371.109603,,2145651,2198460,2060557,Yes,2134889.333,0,0,0,0,1.333333333,0.6,,371.1096,7,0.466666667,0.35,0.777777778,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,371.19542,371,0.19542
15,21,1,10,0,0,,374.1092686,,2368690,2085206,2057438,Yes,2170444.667,0,0,0,0,1.4,0.666666667,,374.10927,6,0.4,0.285714286,0.6,O,,,0.055555556,,----,----,HUnSatLig,----,----,----,,374.19578,374,0.19578
15,21,1,11,0,0,,390.1041832,,2795704,1996892,2108589,Yes,2300395,0,0,0,0,1.4,0.733333333,,390.10418,6,0.4,0.285714286,0.545454545,O,,,0,,----,----,HUnSatLig,----,----,----,,390.19439,390,0.19439
15,21,1,12,0,0,,406.0990978,,2830960,3254451,2252373,Yes,2779261.333,0,0,0,0,1.4,0.8,,406.0991,6,0.4,0.285714286,0.5,O,,,-0.0625,,----,----,HUnSatLig,----,----,----,,406.193,406,0.193
15,21,3,7,0,0,,354.1306728,,2360076,2222318,2386243,Yes,2322879,0,0,0,0,1.4,0.466666667,,354.13067,7,0.466666667,0.333333333,1,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,354.21256,354,0.21256
15,21,3,10,0,0,,402.1154166,,2588691,2450168,1951481,Yes,2330113.333,0,0,0,0,1.4,0.666666667,,402.11542,7,0.466666667,0.333333333,0.7,O,,,0.071428571,,----,----,HUnSatLig,----,----,----,,402.2084,402,0.2084
15,22,0,7,0,0,,313.1292758,,2905163,2808520,2573321,Yes,2762334.667,5305564,5721019,5046568,5357717,1.466666667,0.466666667,,313.12928,5,0.333333333,0.227272727,0.714285714,O,,,0.130434783,,----,----,HUnSatLig,----,----,----,,313.20168,313,0.20168
15,22,2,8,0,0,,357.1303384,,1773111,1644170,1896187,Yes,1771156,1960897,2002098,1901199,1954731.333,1.466666667,0.533333333,,357.13034,6,0.4,0.272727273,0.75,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,357.21292,357,0.21292
15,22,2,9,0,0,,373.125253,,2346915,2675242,2347936,Yes,2456697.667,2152795,3590988,1783393,2509058.667,1.466666667,0.6,,373.12525,6,0.4,0.272727273,0.666666667,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,373.21153,373,0.21153
15,22,4,7,0,0,,369.1415718,,2396492,2510165,2016899,Yes,2307852,3392661,3767358,3635260,3598426.333,1.466666667,0.466666667,,369.14157,7,0.466666667,0.318181818,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,369.22693,369,0.22693
15,22,4,9,0,0,,401.131401,,2287470,2648179,1865861,Yes,2267170,0,0,0,0,1.466666667,0.6,,401.1314,7,0.466666667,0.318181818,0.777777778,CRAM,,,0.076923077,,----,----,HUnSatLig,----,----,----,,401.22416,401,0.22416
15,23,1,10,0,0,,376.1249186,,2292442,2476982,2075489,Yes,2281637.667,1657561,2345726,2105641,2036309.333,1.533333333,0.666666667,,376.12492,5,0.333333333,0.217391304,0.5,O,,,-0.055555556,,----,----,----,----,SatFACarb,----,,376.21189,376,0.21189
15,23,3,6,0,0,,340.1514082,,1595028,1614259,1405489,Yes,1538258.667,3523027,3762944,3942093,3742688,1.533333333,0.4,,340.15141,6,0.4,0.260869565,1,CRAM,,,0.166666667,,----,----,----,----,----,Alipat+N,,340.23006,340,0.23006
15,23,3,10,0,0,,404.1310666,,2492754,2302956,2074561,Yes,2290090.333,0,0,0,0,1.533333333,0.666666667,,404.13107,6,0.4,0.260869565,0.6,O,,,-0.071428571,,----,----,----,----,SatFACarb,----,,404.22452,404,0.22452
15,24,0,7,0,0,,315.1449258,,2282105,2091010,1800710,Yes,2057941.667,5484138,5320949,5210734,5338607,1.6,0.466666667,,315.14493,4,0.266666667,0.166666667,0.571428571,O,,,0.043478261,,----,----,----,AlipatNoN,----,----,,315.2178,315,0.2178
15,24,2,8,0,0,,359.1459884,,1756769,1594879,1701257,Yes,1684301.667,2281024,3086152,2833705,2733627,1.6,0.533333333,,359.14599,5,0.333333333,0.208333333,0.625,O,,,0,,----,----,----,----,----,Alipat+N,,359.22904,359,0.22904
15,24,2,10,0,0,,391.1358176,,2469794,2755398,1960346,Yes,2395179.333,2031936,6616294,1741790,3463340,1.6,0.666666667,,391.13582,5,0.333333333,0.208333333,0.5,O,,,-0.125,,----,----,----,----,SatFACarb,----,,391.22626,391,0.22626
15,24,2,12,0,0,,423.1256468,,2072462,2778214,2008129,Yes,2286268.333,0,0,0,0,1.6,0.8,,423.12565,5,0.333333333,0.208333333,0.416666667,O,,,-0.285714286,,----,----,----,----,SatFACarb,----,,423.22349,423,0.22349
15,24,4,6,0,0,,355.1623072,,2388001,1797162,2986631,Yes,2390598,5422933,5408306,6376462,5735900.333,1.6,0.4,,355.16231,6,0.4,0.25,1,CRAM,,,0.125,,----,----,----,----,----,Alipat+N,,355.24443,355,0.24443
15,24,4,9,0,0,,403.147051,,1943738,2916730,2189670,Yes,2350046,0,0,0,0,1.6,0.6,,403.14705,6,0.4,0.25,0.666666667,O,,,-0.076923077,,----,----,----,----,SatFACarb,----,,403.24027,403,0.24027
15,25,3,6,0,0,,342.1670582,,2154333,2185650,3023895,Yes,2454626,6745097,6814481,7466210,7008596,1.666666667,0.4,,342.16706,5,0.333333333,0.2,0.833333333,CRAM,,,0.055555556,,----,----,----,----,----,Alipat+N,,342.24618,342,0.24618
15,25,3,9,0,0,,390.151802,,2810050,3009639,2403000,Yes,2740896.333,1758049,1902088,1781997,1814044.667,1.666666667,0.6,,390.1518,5,0.333333333,0.2,0.555555556,O,,,-0.133333333,,----,----,----,----,SatFACarb,----,,390.24202,390,0.24202
15,26,0,8,0,0,,333.1554904,,2109388,2159943,2132555,Yes,2133962,4349062,3746915,3801123,3965700,1.733333333,0.533333333,,333.15549,3,0.2,0.115384615,0.375,O,,,-0.090909091,,----,----,----,AlipatNoN,----,----,,333.23253,333,0.23253
15,26,0,9,0,0,,349.150405,,1981944,2597672,2453862,Yes,2344492.667,3556367,3356376,3914927,3609223.333,1.733333333,0.6,,349.1504,3,0.2,0.115384615,0.333333333,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,349.23114,349,0.23114
15,26,4,8,0,0,,389.1677864,,2050527,2172802,2328527,Yes,2183952,2235516,2546979,2437110,2406535,1.733333333,0.533333333,,389.16779,5,0.333333333,0.192307692,0.625,O,,,-0.142857143,,----,----,----,----,----,Alipat+N,,389.25778,389,0.25778
15,27,1,10,0,0,,380.1562186,,1612563,1865036,2290233,Yes,1922610.667,4429150,2743743,3616785,3596559.333,1.8,0.666666667,,380.15622,3,0.2,0.111111111,0.3,O,,,-0.277777778,,----,----,----,----,SatFACarb,----,,380.24412,380,0.24412
15,27,1,11,0,0,,396.1511332,,2334671,2145094,2481042,Yes,2320269,0,0,0,0,1.8,0.733333333,,396.15113,3,0.2,0.111111111,0.272727273,O,,,-0.352941176,,----,----,----,----,SatFACarb,----,,396.24274,396,0.24274
15,28,0,10,0,0,,367.1609696,,1707297,2199782,2388975,Yes,2098684.667,3761706,3681712,4328358,3923925.333,1.866666667,0.666666667,,367.16097,2,0.133333333,0.071428571,0.2,O,,,-0.3,,----,----,----,----,SatFACarb,----,,367.24587,367,0.24587
15,28,4,7,0,0,,375.1885218,,1601499,1676701,1864248,Yes,1714149.333,1909189,1639898,2511869,2020318.667,1.866666667,0.466666667,,375.18852,4,0.266666667,0.142857143,0.571428571,O,,,-0.2,,----,----,----,----,----,Alipat+N,,375.27528,375,0.27528
15,29,3,7,0,0,,362.1932728,,2655664,1777857,1746806,Yes,2060109,0,0,0,0,1.933333333,0.466666667,,362.19327,3,0.2,0.103448276,0.428571429,O,,,-0.235294118,,----,----,----,----,----,Alipat+N,,362.27702,362,0.27702
