mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreHW1.csv,PreHW2.csv,PreHW3.csv,PreHWGt13.csv,PreHWGt14.csv,PreHWGt15.csv
413.0514196,413.05142,20,14,0,10,0,0,0.7,0.5,14,0.7,1,1.4,O,0.6,----,Aromatic,----,----,----,----,413.14693,413,0.14693,5714681,7611856,4394532,2630599,3394239,3328877
429.0463342,429.04633,20,14,0,11,0,0,0.7,0.55,14,0.7,1,1.272727273,O,0.586206897,----,Aromatic,----,----,----,----,429.14554,429,0.14554,6208980,7400140,4430605,2637958,3082057,3022139
445.0412488,445.04125,20,14,0,12,0,0,0.7,0.6,14,0.7,1,1.166666667,O,0.571428571,----,Aromatic,----,----,----,----,445.14416,445,0.14416,5379148,7670673,4236339,2398803,2203382,2833813
461.0361634,461.03616,20,14,0,13,0,0,0.7,0.65,14,0.7,1,1.076923077,O,0.555555556,----,Aromatic,----,----,----,----,461.14277,461,0.14277,5037947,6633592,3690196,2055656,2378322,2004990
477.031078,477.03108,20,14,0,14,0,0,0.7,0.7,14,0.7,1,1,O,0.538461538,----,Aromatic,----,----,----,----,477.14138,477,0.14138,3426011,4408493,2461838,NA,NA,NA
367.0823258,367.08233,20,16,0,7,0,0,0.8,0.35,13,0.65,0.8125,1.857142857,O,0.575757576,----,Aromatic,----,----,----,----,367.16721,367,0.16721,3241942,3608451,2683651,NA,NA,NA
383.0772404,383.07724,20,16,0,8,0,0,0.8,0.4,13,0.65,0.8125,1.625,CRAM,0.5625,----,Aromatic,----,----,----,----,383.16582,383,0.16582,4663058,5165177,3652883,2406316,3088741,3319008
399.072155,399.07215,20,16,0,9,0,0,0.8,0.45,13,0.65,0.8125,1.444444444,CRAM,0.548387097,----,Aromatic,----,----,----,----,399.16443,399,0.16443,6981739,8224283,5044652,3703175,3526819,3441784
415.0670696,415.06707,20,16,0,10,0,0,0.8,0.5,13,0.65,0.8125,1.3,CRAM,0.533333333,----,Aromatic,----,----,----,----,415.16305,415,0.16305,7836479,9178705,5991972,3402419,3757409,3989960
431.0619842,431.06198,20,16,0,11,0,0,0.8,0.55,13,0.65,0.8125,1.181818182,CRAM,0.517241379,----,Aromatic,----,----,----,----,431.16166,431,0.16166,8862020,9668232,5885514,3478737,3407695,3661017
447.0568988,447.0569,20,16,0,12,0,0,0.8,0.6,13,0.65,0.8125,1.083333333,CRAM,0.5,----,----,HUnSatLig,----,----,----,447.16027,447,0.16027,7084940,8979220,5849941,3104405,3213042,2942248
463.0518134,463.05181,20,16,0,13,0,0,0.8,0.65,13,0.65,0.8125,1,CRAM,0.481481481,----,----,HUnSatLig,----,----,----,463.15889,463,0.15889,6487851,8026189,4517507,2636983,2862805,2651700
479.046728,479.04673,20,16,0,14,0,0,0.8,0.7,13,0.65,0.8125,0.928571429,CRAM,0.461538462,----,----,HUnSatLig,----,----,----,479.1575,479,0.1575,4403969,6031594,3143377,2035166,2103154,1959158
495.0416426,495.04164,20,16,0,15,0,0,0.8,0.75,13,0.65,0.8125,0.866666667,CRAM,0.44,----,----,HUnSatLig,----,----,----,495.15611,495,0.15611,2357450,3800026,2211342,NA,NA,NA
414.083054,414.08305,20,17,1,9,0,0,0.85,0.45,13,0.65,0.764705882,1.444444444,CRAM,0.551724138,----,Aromatic,----,----,----,----,414.1788,414,0.1788,2033186,2145814,1581097,NA,NA,NA
353.1030612,353.10306,20,18,0,6,0,0,0.9,0.3,12,0.6,0.666666667,2,O,0.529411765,----,Aromatic,----,----,----,----,353.18471,353,0.18471,1761257,1506760,1594425,NA,NA,NA
369.0979758,369.09798,20,18,0,7,0,0,0.9,0.35,12,0.6,0.666666667,1.714285714,CRAM,0.515151515,----,Aromatic,----,----,----,----,369.18332,369,0.18332,4548327,4710537,2957224,2160757,3072060,2779285
385.0928904,385.09289,20,18,0,8,0,0,0.9,0.4,12,0.6,0.666666667,1.5,CRAM,0.5,----,----,HUnSatLig,----,----,----,385.18194,385,0.18194,6019505,7190294,5355860,3548293,3872235,4766597
401.087805,401.0878,20,18,0,9,0,0,0.9,0.45,12,0.6,0.666666667,1.333333333,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,401.18055,401,0.18055,8801771,9578422,6328026,4492152,4566593,4865027
417.0827196,417.08272,20,18,0,10,0,0,0.9,0.5,12,0.6,0.666666667,1.2,CRAM,0.466666667,----,----,HUnSatLig,----,----,----,417.17916,417,0.17916,9769825,11679410,7531010,4307331,4026856,4767233
433.0776342,433.07763,20,18,0,11,0,0,0.9,0.55,12,0.6,0.666666667,1.090909091,CRAM,0.448275862,----,----,HUnSatLig,----,----,----,433.17778,433,0.17778,9390245,11361846,6899065,3708178,3833676,4563052
449.0725488,449.07255,20,18,0,12,0,0,0.9,0.6,12,0.6,0.666666667,1,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,449.17639,449,0.17639,8374993,10979994,6534784,2926304,3219192,3672262
465.0674634,465.06746,20,18,0,13,0,0,0.9,0.65,12,0.6,0.666666667,0.923076923,CRAM,0.407407407,----,----,HUnSatLig,----,----,----,465.175,465,0.175,6848240,9396274,4557385,2688412,2553197,2880645
481.062378,481.06238,20,18,0,14,0,0,0.9,0.7,12,0.6,0.666666667,0.857142857,CRAM,0.384615385,----,----,HUnSatLig,----,----,----,481.17362,481,0.17362,5041967,6656304,3723040,1778505,2085508,1881046
497.0572926,497.05729,20,18,0,15,0,0,0.9,0.75,12,0.6,0.666666667,0.8,CRAM,0.36,----,----,HUnSatLig,----,----,----,497.17223,497,0.17223,2865408,4527182,1756294,NA,NA,NA
448.0885332,448.08853,20,19,1,11,0,0,0.95,0.55,12,0.6,0.631578947,1.090909091,CRAM,0.444444444,----,----,HUnSatLig,----,----,----,448.19215,448,0.19215,1821739,2445013,1745126,NA,NA,NA
355.1187112,355.11871,20,20,0,6,0,0,1,0.3,11,0.55,0.55,1.833333333,O,0.470588235,----,----,HUnSatLig,----,----,----,355.20083,355,0.20083,3187665,3090862,2325927,2120456,1856580,2841435
371.1136258,371.11363,20,20,0,7,0,0,1,0.35,11,0.55,0.55,1.571428571,CRAM,0.454545455,----,----,HUnSatLig,----,----,----,371.19944,371,0.19944,6364660,6057867,4563018,3944347,4373277,5039014
387.1085404,387.10854,20,20,0,8,0,0,1,0.4,11,0.55,0.55,1.375,CRAM,0.4375,----,----,HUnSatLig,----,----,----,387.19805,387,0.19805,9447477,10398106,6545275,4749130,6345821,6578704
403.103455,403.10345,20,20,0,9,0,0,1,0.45,11,0.55,0.55,1.222222222,CRAM,0.419354839,----,----,HUnSatLig,----,----,----,403.19667,403,0.19667,11358011,12835111,7892954,6063424,6714295,7433567
419.0983696,419.09837,20,20,0,10,0,0,1,0.5,11,0.55,0.55,1.1,CRAM,0.4,----,----,HUnSatLig,----,----,----,419.19528,419,0.19528,12708705,14214901,8509888,6030904,6257237,6359580
435.0932842,435.09328,20,20,0,11,0,0,1,0.55,11,0.55,0.55,1,CRAM,0.379310345,----,----,HUnSatLig,----,----,----,435.19389,435,0.19389,11614202,13995478,8039583,4758860,5076801,4581366
451.0881988,451.0882,20,20,0,12,0,0,1,0.6,11,0.55,0.55,0.916666667,CRAM,0.357142857,----,----,HUnSatLig,----,----,----,451.19251,451,0.19251,9122334,11041317,6490550,3267383,3498760,3607665
467.0831134,467.08311,20,20,0,13,0,0,1,0.65,11,0.55,0.55,0.846153846,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,467.19112,467,0.19112,7435976,9392166,4917799,2387096,2474523,2909423
483.078028,483.07803,20,20,0,14,0,0,1,0.7,11,0.55,0.55,0.785714286,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,483.18973,483,0.18973,5377891,5790079,2735481,NA,NA,NA
499.0729426,499.07294,20,20,0,15,0,0,1,0.75,11,0.55,0.55,0.733333333,O,0.28,----,----,HUnSatLig,----,----,----,499.18835,499,0.18835,2945329,4374725,1963773,NA,NA,NA
434.1092686,434.10927,20,21,1,10,0,0,1.05,0.5,11,0.55,0.523809524,1.1,CRAM,0.392857143,----,----,HUnSatLig,----,----,----,434.20965,434,0.20965,2445903,2243590,1895690,NA,NA,NA
357.1343612,357.13436,20,22,0,6,0,0,1.1,0.3,10,0.5,0.454545455,1.666666667,CRAM,0.411764706,----,----,HUnSatLig,----,----,----,357.21694,357,0.21694,4085959,4219552,3149862,3619843,3858198,3800151
373.1292758,373.12928,20,22,0,7,0,0,1.1,0.35,10,0.5,0.454545455,1.428571429,CRAM,0.393939394,----,----,HUnSatLig,----,----,----,373.21556,373,0.21556,10089721,10882693,7863014,7339709,8073720,8112815
389.1241904,389.12419,20,22,0,8,0,0,1.1,0.4,10,0.5,0.454545455,1.25,CRAM,0.375,----,----,HUnSatLig,----,----,----,389.21417,389,0.21417,13443740,13396997,8988039,9829880,10131126,10791038
405.119105,405.1191,20,22,0,9,0,0,1.1,0.45,10,0.5,0.454545455,1.111111111,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,405.21278,405,0.21278,15775832,15989354,10549416,9674462,8824069,9477770
421.1140196,421.11402,20,22,0,10,0,0,1.1,0.5,10,0.5,0.454545455,1,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,421.2114,421,0.2114,15911747,17833755,11188578,9971413,8970923,9155098
437.1089342,437.10893,20,22,0,11,0,0,1.1,0.55,10,0.5,0.454545455,0.909090909,CRAM,0.310344828,----,----,HUnSatLig,----,----,----,437.21001,437,0.21001,11949893,13348204,7846845,6223233,5528370,6029179
453.1038488,453.10385,20,22,0,12,0,0,1.1,0.6,10,0.5,0.454545455,0.833333333,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,453.20862,453,0.20862,8333686,11362743,5969146,3725212,3890983,4177966
469.0987634,469.09876,20,22,0,13,0,0,1.1,0.65,10,0.5,0.454545455,0.769230769,O,0.259259259,----,----,HUnSatLig,----,----,----,469.20724,469,0.20724,5875376,7796776,3933720,2847656,1906907,2739567
485.093678,485.09368,20,22,0,14,0,0,1.1,0.7,10,0.5,0.454545455,0.714285714,O,0.230769231,----,----,HUnSatLig,----,----,----,485.20585,485,0.20585,4077468,5252566,2264027,NA,NA,NA
343.1550966,343.1551,20,24,0,5,0,0,1.2,0.25,9,0.45,0.375,1.8,O,0.371428571,----,----,HUnSatLig,----,----,----,343.23445,343,0.23445,3108795,2212983,1781374,2596596,2849968,2490643
359.1500112,359.15001,20,24,0,6,0,0,1.2,0.3,9,0.45,0.375,1.5,CRAM,0.352941176,----,----,HUnSatLig,----,----,----,359.23306,359,0.23306,7305161,6263195,4703410,6671627,6997489,7032158
375.1449258,375.14493,20,24,0,7,0,0,1.2,0.35,9,0.45,0.375,1.285714286,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,375.23167,375,0.23167,13004787,11526517,9135481,12034521,12201162,12264878
391.1398404,391.13984,20,24,0,8,0,0,1.2,0.4,9,0.45,0.375,1.125,CRAM,0.3125,----,----,HUnSatLig,----,----,----,391.23029,391,0.23029,18644195,17702482,11335540,14342284,15485173,16583372
407.134755,407.13475,20,24,0,9,0,0,1.2,0.45,9,0.45,0.375,1,CRAM,0.290322581,----,----,HUnSatLig,----,----,----,407.2289,407,0.2289,18504005,19037058,12587336,14075987,14325291,14845828
423.1296696,423.12967,20,24,0,10,0,0,1.2,0.5,9,0.45,0.375,0.9,CRAM,0.266666667,----,----,HUnSatLig,----,----,----,423.22751,423,0.22751,14412553,15761192,10010858,9160541,8950508,9464320
439.1245842,439.12458,20,24,0,11,0,0,1.2,0.55,9,0.45,0.375,0.818181818,CRAM,0.24137931,----,----,HUnSatLig,----,----,----,439.22613,439,0.22613,10725000,12127482,6294231,6697396,5585697,5720829
455.1194988,455.1195,20,24,0,12,0,0,1.2,0.6,9,0.45,0.375,0.75,O,0.214285714,----,----,HUnSatLig,----,----,----,455.22474,455,0.22474,7071963,8524115,4932687,3577875,3821397,3791870
471.1144134,471.11441,20,24,0,13,0,0,1.2,0.65,9,0.45,0.375,0.692307692,O,0.185185185,----,----,HUnSatLig,----,----,----,471.22335,471,0.22335,4512424,6036536,3576350,NA,NA,NA
487.109328,487.10933,20,24,0,14,0,0,1.2,0.7,9,0.45,0.375,0.642857143,O,0.153846154,----,----,HUnSatLig,----,----,----,487.22196,487,0.22196,2675673,3576372,2052676,NA,NA,NA
486.1253124,486.12531,20,25,1,13,0,0,1.25,0.65,9,0.45,0.36,0.692307692,O,0.16,----,----,HUnSatLig,----,----,----,486.23772,486,0.23772,3201467,3181062,1704976,NA,NA,NA
345.1707466,345.17075,20,26,0,5,0,0,1.3,0.25,8,0.4,0.307692308,1.6,CRAM,0.314285714,----,----,HUnSatLig,----,----,----,345.25056,345,0.25056,4621367,4100609,3111543,4590958,5228323,4839833
361.1656612,361.16566,20,26,0,6,0,0,1.3,0.3,8,0.4,0.307692308,1.333333333,CRAM,0.294117647,----,----,HUnSatLig,----,----,----,361.24918,361,0.24918,10220243,9440413,7235400,10779679,11075794,11524205
377.1605758,377.16058,20,26,0,7,0,0,1.3,0.35,8,0.4,0.307692308,1.142857143,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,377.24779,377,0.24779,16210656,14548057,11915265,16700653,18175889,18503840
393.1554904,393.15549,20,26,0,8,0,0,1.3,0.4,8,0.4,0.307692308,1,CRAM,0.25,----,----,HUnSatLig,----,----,----,393.2464,393,0.2464,19562246,19169408,11856192,19593988,19082007,20741368
409.150405,409.1504,20,26,0,9,0,0,1.3,0.45,8,0.4,0.307692308,0.888888889,CRAM,0.225806452,----,----,HUnSatLig,----,----,----,409.24501,409,0.24501,18622979,20774000,13038011,15219106,15513389,17000531
425.1453196,425.14532,20,26,0,10,0,0,1.3,0.5,8,0.4,0.307692308,0.8,CRAM,0.2,----,----,HUnSatLig,----,----,----,425.24363,425,0.24363,11635381,11740957,7467099,8667090,7545627,8362447
441.1402342,441.14023,20,26,0,11,0,0,1.3,0.55,8,0.4,0.307692308,0.727272727,O,0.172413793,----,----,HUnSatLig,----,----,----,441.24224,441,0.24224,6967750,8187010,4499951,4595175,3988239,4707967
457.1351488,457.13515,20,26,0,12,0,0,1.3,0.6,8,0.4,0.307692308,0.666666667,O,0.142857143,----,----,HUnSatLig,----,----,----,457.24085,457,0.24085,4409424,5781754,2648504,2827421,2324375,2335205
473.1300634,473.13006,20,26,0,13,0,0,1.3,0.65,8,0.4,0.307692308,0.615384615,O,0.111111111,----,----,HUnSatLig,----,----,----,473.23947,473,0.23947,3113646,3435605,2143285,NA,NA,NA
388.1877936,388.18779,20,27,3,5,0,0,1.35,0.25,9,0.45,0.333333333,1.8,O,0.344827586,----,----,HUnSatLig,----,----,----,388.27756,388,0.27756,3226498,3909353,2534039,5437628,5270945,5404512
404.1827082,404.18271,20,27,3,6,0,0,1.35,0.3,9,0.45,0.333333333,1.5,CRAM,0.321428571,----,----,HUnSatLig,----,----,----,404.27617,404,0.27617,3880922,3514841,2213967,4418083,4626543,4716037
347.1863966,347.1864,20,28,0,5,0,0,1.4,0.25,7,0.35,0.25,1.4,CRAM,0.257142857,----,----,HUnSatLig,----,----,----,347.26668,347,0.26668,5206733,4080289,3330188,5651457,5536170,6475833
363.1813112,363.18131,20,28,0,6,0,0,1.4,0.3,7,0.35,0.25,1.166666667,CRAM,0.235294118,----,----,HUnSatLig,----,----,----,363.26529,363,0.26529,11662818,10272676,7218662,13510459,13978551,14791554
379.1762258,379.17623,20,28,0,7,0,0,1.4,0.35,7,0.35,0.25,1,CRAM,0.212121212,----,----,HUnSatLig,----,----,----,379.2639,379,0.2639,16231870,15154991,11838075,18204661,19655243,20843394
395.1711404,395.17114,20,28,0,8,0,0,1.4,0.4,7,0.35,0.25,0.875,CRAM,0.1875,----,----,HUnSatLig,----,----,----,395.26252,395,0.26252,18505989,17474189,16980712,19590493,19791131,27131647
411.166055,411.16605,20,28,0,9,0,0,1.4,0.45,7,0.35,0.25,0.777777778,CRAM,0.161290323,----,----,HUnSatLig,----,----,----,411.26113,411,0.26113,14486165,14023991,9495044,13613773,12621835,13764855
427.1609696,427.16097,20,28,0,10,0,0,1.4,0.5,7,0.35,0.25,0.7,O,0.133333333,----,----,HUnSatLig,----,----,----,427.25974,427,0.25974,8262218,10917628,6098871,7766070,7717689,7590283
443.1558842,443.15588,20,28,0,11,0,0,1.4,0.55,7,0.35,0.25,0.636363636,O,0.103448276,----,----,HUnSatLig,----,----,----,443.25836,443,0.25836,5011715,4881414,3084552,3980829,3126016,3618308
459.1507988,459.1508,20,28,0,12,0,0,1.4,0.6,7,0.35,0.25,0.583333333,O,0.071428571,----,----,HUnSatLig,----,----,----,459.25697,459,0.25697,3226584,3285679,2651446,2140477,2164717,2337253
475.1457134,475.14571,20,28,0,13,0,0,1.4,0.65,7,0.35,0.25,0.538461538,O,0.037037037,----,----,HUnSatLig,----,----,----,475.25558,475,0.25558,2930368,3438717,2902620,2024259,1917566,2362726
406.1983582,406.19836,20,29,3,6,0,0,1.45,0.3,8,0.4,0.275862069,1.333333333,CRAM,0.25,----,----,HUnSatLig,----,----,----,406.29229,406,0.29229,3272925,3307781,2491139,3813803,4048295,3707670
349.2020466,349.20205,20,30,0,5,0,0,1.5,0.25,6,0.3,0.2,1.2,CRAM,0.2,----,----,----,AlipatNoN,----,----,349.28279,349,0.28279,6076796,5351254,3931324,6665903,7835716,8115952
365.1969612,365.19696,20,30,0,6,0,0,1.5,0.3,6,0.3,0.2,1,CRAM,0.176470588,----,----,----,AlipatNoN,----,----,365.28141,365,0.28141,11852021,11078317,7108745,14109277,14716575,15394458
381.1918758,381.19188,20,30,0,7,0,0,1.5,0.35,6,0.3,0.2,0.857142857,CRAM,0.151515152,----,----,----,AlipatNoN,----,----,381.28002,381,0.28002,14987400,14369267,11533540,17545968,19516662,19992146
397.1867904,397.18679,20,30,0,8,0,0,1.5,0.4,6,0.3,0.2,0.75,O,0.125,----,----,----,AlipatNoN,----,----,397.27863,397,0.27863,16057051,15316085,9944169,17158036,17579774,18198750
413.181705,413.1817,20,30,0,9,0,0,1.5,0.45,6,0.3,0.2,0.666666667,O,0.096774194,----,----,----,AlipatNoN,----,----,413.27725,413,0.27725,10863359,10298841,6726181,11652055,10995914,11295092
429.1766196,429.17662,20,30,0,10,0,0,1.5,0.5,6,0.3,0.2,0.6,O,0.066666667,----,----,----,AlipatNoN,----,----,429.27586,429,0.27586,6664651,7306952,4331265,7331979,6153034,6273334
445.1715342,445.17153,20,30,0,11,0,0,1.5,0.55,6,0.3,0.2,0.545454545,O,0.034482759,----,----,----,AlipatNoN,----,----,445.27447,445,0.27447,4190272,3678089,2425380,5144151,3109622,3722638
509.1511926,509.15119,20,30,0,15,0,0,1.5,0.75,6,0.3,0.2,0.4,O,-0.12,----,----,----,----,SatFACarb,----,509.26893,509,0.26893,7250330,8367897,4319492,11638466,9194573,8015512
525.1461072,525.14611,20,30,0,16,0,0,1.5,0.8,6,0.3,0.2,0.375,O,-0.166666667,----,----,----,----,SatFACarb,----,525.26754,525,0.26754,2573081,3859996,1906161,3888336,3274307,2813323
541.1410218,541.14102,20,30,0,17,0,0,1.5,0.85,6,0.3,0.2,0.352941176,O,-0.217391304,----,----,----,----,SatFACarb,----,541.26615,541,0.26615,2112233,3230610,1553836,4857721,4467880,3140589
421.2092572,421.20926,20,30,4,6,0,0,1.5,0.3,8,0.4,0.266666667,1.333333333,CRAM,0.230769231,----,----,----,----,----,Alipat+N,421.30666,421,0.30666,1998657,2540317,1767261,NA,NA,NA
376.224179,376.22418,20,31,3,4,0,0,1.55,0.2,7,0.35,0.225806452,1.75,CRAM,0.233333333,----,----,----,----,----,Alipat+N,376.31118,376,0.31118,2799494,2373379,2238678,4936576,4549192,4625219
351.2176966,351.2177,20,32,0,5,0,0,1.6,0.25,5,0.25,0.15625,1,O,0.142857143,----,----,----,AlipatNoN,----,----,351.29891,351,0.29891,4778049,3931679,2804995,6073715,6578928,6156733
367.2126112,367.21261,20,32,0,6,0,0,1.6,0.3,5,0.25,0.15625,0.833333333,O,0.117647059,----,----,----,AlipatNoN,----,----,367.29752,367,0.29752,8838153,8269237,6220591,11062658,12294535,12626354
383.2075258,383.20753,20,32,0,7,0,0,1.6,0.35,5,0.25,0.15625,0.714285714,O,0.090909091,----,----,----,AlipatNoN,----,----,383.29614,383,0.29614,11291454,11082917,8425273,15437275,16138127,16916749
399.2024404,399.20244,20,32,0,8,0,0,1.6,0.4,5,0.25,0.15625,0.625,O,0.0625,----,----,----,AlipatNoN,----,----,399.29475,399,0.29475,12215430,11331127,7699905,15389097,15651007,15172243
415.197355,415.19735,20,32,0,9,0,0,1.6,0.45,5,0.25,0.15625,0.555555556,O,0.032258065,----,----,----,AlipatNoN,----,----,415.29336,415,0.29336,8213314,7745113,5754403,9620673,8884587,9216461
431.1922696,431.19227,20,32,0,10,0,0,1.6,0.5,5,0.25,0.15625,0.5,O,0,----,----,----,AlipatNoN,----,----,431.29198,431,0.29198,6762810,5108355,4102716,6398165,4974415,4896979
495.171928,495.17193,20,32,0,14,0,0,1.6,0.7,5,0.25,0.15625,0.357142857,O,-0.153846154,----,----,----,----,SatFACarb,----,495.28643,495,0.28643,11968717,12549089,7364118,30923784,22203551,21659800
527.1617572,527.16176,20,32,0,16,0,0,1.6,0.8,5,0.25,0.15625,0.3125,O,-0.25,----,----,----,----,SatFACarb,----,527.28366,527,0.28366,22269561,26239586,13584846,61993429,47176379,37652876
543.1566718,543.15667,20,32,0,17,0,0,1.6,0.85,5,0.25,0.15625,0.294117647,O,-0.304347826,----,----,----,----,SatFACarb,----,543.28227,543,0.28227,5347326,7236513,3576633,8732694,7857350,6285187
559.1515864,559.15159,20,32,0,18,0,0,1.6,0.9,5,0.25,0.15625,0.277777778,O,-0.363636364,----,----,----,----,SatFACarb,----,559.28088,559,0.28088,4383894,5554955,2226921,10277731,8803546,6183826
439.2198218,439.21982,20,32,4,7,0,0,1.6,0.35,7,0.35,0.21875,1,CRAM,0.12,----,----,----,----,----,Alipat+N,439.32138,439,0.32138,3080831,3047668,2002636,4706742,4455200,5068535
455.2147364,455.21474,20,32,4,8,0,0,1.6,0.4,7,0.35,0.21875,0.875,CRAM,0.083333333,----,----,----,----,----,Alipat+N,455.32,455,0.32,3437780,3507534,2397255,4752409,4629336,4383740
470.2256354,470.22564,20,33,5,8,0,0,1.65,0.4,7,0.35,0.212121212,0.875,CRAM,0.045454545,----,----,----,----,----,Alipat+N,470.33437,470,0.33437,2604714,3588144,2124313,5192264,4886350,3471808
369.2282612,369.22826,20,34,0,6,0,0,1.7,0.3,4,0.2,0.117647059,0.666666667,O,0.058823529,----,----,----,AlipatNoN,----,----,369.31364,369,0.31364,5260058,4070587,3627988,6987945,6603884,7242952
385.2231758,385.22318,20,34,0,7,0,0,1.7,0.35,4,0.2,0.117647059,0.571428571,O,0.03030303,----,----,----,AlipatNoN,----,----,385.31225,385,0.31225,8877531,8415040,6410616,12662964,12593685,13964208
401.2180904,401.21809,20,34,0,8,0,0,1.7,0.4,4,0.2,0.117647059,0.5,O,0,----,----,----,AlipatNoN,----,----,401.31087,401,0.31087,9129474,9338831,6713068,12843927,11807322,12829723
417.213005,417.213,20,34,0,9,0,0,1.7,0.45,4,0.2,0.117647059,0.444444444,O,-0.032258065,----,----,----,AlipatNoN,----,----,417.30948,417,0.30948,6389602,6353592,4383230,8316303,8112623,7553540
433.2079196,433.20792,20,34,0,10,0,0,1.7,0.5,4,0.2,0.117647059,0.4,O,-0.066666667,----,----,----,AlipatNoN,----,----,433.30809,433,0.30809,3572891,3755568,2235755,4522262,4088651,4124773
