mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSWGt22.csv,PosSWGt23.csv,PosSWGt24.csv
413.2544758,413.25448,22,38,0,7,0,0,1.727272727,0.318181818,4,0.181818182,0.105263158,0.571428571,O,0.027027027,----,----,----,AlipatNoN,----,----,413.35003,413,0.35003,0,0,0,4003079,6236897,4861021
429.2493904,429.24939,22,38,0,8,0,0,1.727272727,0.363636364,4,0.181818182,0.105263158,0.5,O,0,----,----,----,AlipatNoN,----,----,429.34865,429,0.34865,0,0,0,5880841,8499665,7190309
477.2341342,477.23413,22,38,0,11,0,0,1.727272727,0.5,4,0.181818182,0.105263158,0.363636364,O,-0.090909091,----,----,----,AlipatNoN,----,----,477.34449,477,0.34449,0,0,0,5143996,7507554,7257865
493.2290488,493.22905,22,38,0,12,0,0,1.727272727,0.545454545,4,0.181818182,0.105263158,0.333333333,O,-0.125,----,----,----,AlipatNoN,----,----,493.3431,493,0.3431,0,0,0,3804793,7480234,6746421
509.2239634,509.22396,22,38,0,13,0,0,1.727272727,0.590909091,4,0.181818182,0.105263158,0.307692308,O,-0.161290323,----,----,----,AlipatNoN,----,----,509.34171,509,0.34171,0,0,0,3097495,3851487,4144065
525.218878,525.21888,22,38,0,14,0,0,1.727272727,0.636363636,4,0.181818182,0.105263158,0.285714286,O,-0.2,----,----,----,----,SatFACarb,----,525.34033,525,0.34033,0,0,0,4345720,4062020,4182227
367.285382,367.28538,22,40,0,4,0,0,1.818181818,0.181818182,3,0.136363636,0.075,0.75,O,0.05,----,----,----,AlipatNoN,----,----,367.37031,367,0.37031,0,0,0,5045238,6690350,14005533
383.2802966,383.2803,22,40,0,5,0,0,1.818181818,0.227272727,3,0.136363636,0.075,0.6,O,0.025641026,----,----,----,AlipatNoN,----,----,383.36892,383,0.36892,0,0,0,12187189,11720869,9131775
399.2752112,399.27521,22,40,0,6,0,0,1.818181818,0.272727273,3,0.136363636,0.075,0.5,O,0,----,----,----,AlipatNoN,----,----,399.36754,399,0.36754,0,0,0,3409890,4847120,3042255
415.2701258,415.27013,22,40,0,7,0,0,1.818181818,0.318181818,3,0.136363636,0.075,0.428571429,O,-0.027027027,----,----,----,AlipatNoN,----,----,415.36615,415,0.36615,0,0,0,2662204,4702989,3355781
431.2650404,431.26504,22,40,0,8,0,0,1.818181818,0.363636364,3,0.136363636,0.075,0.375,O,-0.055555556,----,----,----,AlipatNoN,----,----,431.36476,431,0.36476,0,0,0,3100562,4364645,3452079
447.259955,447.25995,22,40,0,9,0,0,1.818181818,0.409090909,3,0.136363636,0.075,0.333333333,O,-0.085714286,----,----,----,AlipatNoN,----,----,447.36338,447,0.36338,0,0,0,2848453,5062026,4034099
463.2548696,463.25487,22,40,0,10,0,0,1.818181818,0.454545455,3,0.136363636,0.075,0.3,O,-0.117647059,----,----,----,AlipatNoN,----,----,463.36199,463,0.36199,0,0,0,1769146,3157486,3344118
479.2497842,479.24978,22,40,0,11,0,0,1.818181818,0.5,3,0.136363636,0.075,0.272727273,O,-0.151515152,----,----,----,AlipatNoN,----,----,479.3606,479,0.3606,0,0,0,1812928,2418420,2759481
495.2446988,495.2447,22,40,0,12,0,0,1.818181818,0.545454545,3,0.136363636,0.075,0.25,O,-0.1875,----,----,----,AlipatNoN,----,----,495.35922,495,0.35922,0,0,0,2285728,3687010,2743692
511.2396134,511.23961,22,40,0,13,0,0,1.818181818,0.590909091,3,0.136363636,0.075,0.230769231,O,-0.225806452,----,----,----,AlipatNoN,----,----,511.35783,511,0.35783,0,0,0,1871276,2601313,2413570
527.234528,527.23453,22,40,0,14,0,0,1.818181818,0.636363636,3,0.136363636,0.075,0.214285714,O,-0.266666667,----,----,----,----,SatFACarb,----,527.35644,527,0.35644,0,0,0,2059093,2357068,2885838
481.2654342,481.26543,22,42,0,11,0,0,1.909090909,0.5,2,0.090909091,0.047619048,0.181818182,O,-0.212121212,----,----,----,AlipatNoN,----,----,481.37672,481,0.37672,0,0,0,2105291,1671056,1793393
427.1398404,427.13984,23,24,0,8,0,0,1.043478261,0.347826087,12,0.52173913,0.5,1.5,CRAM,0.421052632,----,----,HUnSatLig,----,----,----,427.23861,427,0.23861,0,0,0,1766517,2010678,1795473
459.1296696,459.12967,23,24,0,10,0,0,1.043478261,0.434782609,12,0.52173913,0.5,1.2,CRAM,0.388888889,----,----,HUnSatLig,----,----,----,459.23584,459,0.23584,0,0,0,1640316,2059748,2240375
397.1656612,397.16566,23,26,0,6,0,0,1.130434783,0.260869565,11,0.47826087,0.423076923,1.833333333,O,0.4,----,----,HUnSatLig,----,----,----,397.2575,397,0.2575,0,0,0,2269823,2472122,1840265
413.1605758,413.16058,23,26,0,7,0,0,1.130434783,0.304347826,11,0.47826087,0.423076923,1.571428571,CRAM,0.384615385,----,----,HUnSatLig,----,----,----,413.25611,413,0.25611,0,0,0,2778371,3847902,3553371
383.1863966,383.1864,23,28,0,5,0,0,1.217391304,0.217391304,10,0.434782609,0.357142857,2,O,0.365853659,----,----,HUnSatLig,----,----,----,383.275,383,0.275,0,0,0,1642012,2406540,1836263
399.1813112,399.18131,23,28,0,6,0,0,1.217391304,0.260869565,10,0.434782609,0.357142857,1.666666667,CRAM,0.35,----,----,HUnSatLig,----,----,----,399.27362,399,0.27362,0,0,0,3341267,4217346,3905473
385.2020466,385.20205,23,30,0,5,0,0,1.304347826,0.217391304,9,0.391304348,0.3,1.8,O,0.317073171,----,----,HUnSatLig,----,----,----,385.29112,385,0.29112,0,0,0,2362413,3338906,2788576
403.1948527,403.19485,23,32,0,4,1,0,1.391304348,0.173913043,8,0.347826087,0.25,2,O,0.25,----,----,HUnSatLig,----,----,----,403.28809,403,0.28809,0,0,0,9836042,9744417,7411140
387.2176966,387.2177,23,32,0,5,0,0,1.391304348,0.217391304,8,0.347826087,0.25,1.6,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,387.30723,387,0.30723,0,0,0,2696234,2794642,2806466
403.2126112,403.21261,23,32,0,6,0,0,1.391304348,0.260869565,8,0.347826087,0.25,1.333333333,CRAM,0.25,----,----,HUnSatLig,----,----,----,403.30585,403,0.30585,0,0,0,5231117,8128547,6799814
389.2333466,389.23335,23,34,0,5,0,0,1.47826087,0.217391304,7,0.304347826,0.205882353,1.4,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,389.32335,389,0.32335,0,0,0,1994000,3585137,2555532
405.2282612,405.22826,23,34,0,6,0,0,1.47826087,0.260869565,7,0.304347826,0.205882353,1.166666667,CRAM,0.2,----,----,HUnSatLig,----,----,----,405.32196,405,0.32196,0,0,0,4217582,6836472,5651088
407.2439112,407.24391,23,36,0,6,0,0,1.565217391,0.260869565,6,0.260869565,0.166666667,1,O,0.15,----,----,----,AlipatNoN,----,----,407.33808,407,0.33808,0,0,0,3043242,4521382,3606326
423.2388258,423.23883,23,36,0,7,0,0,1.565217391,0.304347826,6,0.260869565,0.166666667,0.857142857,O,0.128205128,----,----,----,AlipatNoN,----,----,423.33669,423,0.33669,0,0,0,4712715,7568071,7344174
567.1930572,567.19306,23,36,0,16,0,0,1.565217391,0.695652174,6,0.260869565,0.166666667,0.375,O,-0.133333333,----,----,----,----,SatFACarb,----,567.32421,567,0.32421,0,0,0,1991584,1964262,2257661
409.2595612,409.25956,23,38,0,6,0,0,1.652173913,0.260869565,5,0.217391304,0.131578947,0.833333333,O,0.1,----,----,----,AlipatNoN,----,----,409.3542,409,0.3542,0,0,0,2112576,3252272,2451897
425.2544758,425.25448,23,38,0,7,0,0,1.652173913,0.304347826,5,0.217391304,0.131578947,0.714285714,O,0.076923077,----,----,----,AlipatNoN,----,----,425.35281,425,0.35281,0,0,0,3561670,5227140,3972069
441.2493904,441.24939,23,38,0,8,0,0,1.652173913,0.347826087,5,0.217391304,0.131578947,0.625,O,0.052631579,----,----,----,AlipatNoN,----,----,441.35142,441,0.35142,0,0,0,5136562,7337718,6454259
505.2290488,505.22905,23,38,0,12,0,0,1.652173913,0.52173913,5,0.217391304,0.131578947,0.416666667,O,-0.058823529,----,----,----,AlipatNoN,----,----,505.34588,505,0.34588,0,0,0,3780446,4803516,5325616
521.2239634,521.22396,23,38,0,13,0,0,1.652173913,0.565217391,5,0.217391304,0.131578947,0.384615385,O,-0.090909091,----,----,----,AlipatNoN,----,----,521.34449,521,0.34449,0,0,0,1937836,2381577,3095748
537.218878,537.21888,23,38,0,14,0,0,1.652173913,0.608695652,5,0.217391304,0.131578947,0.357142857,O,-0.125,----,----,----,----,SatFACarb,----,537.3431,537,0.3431,0,0,0,1673958,2706108,2272339
553.2137926,553.21379,23,38,0,15,0,0,1.652173913,0.652173913,5,0.217391304,0.131578947,0.333333333,O,-0.161290323,----,----,----,----,SatFACarb,----,553.34172,553,0.34172,0,0,0,2082461,2169355,2212522
512.2725854,512.27259,23,39,5,8,0,0,1.695652174,0.347826087,7,0.304347826,0.179487179,0.875,O,0.035714286,----,----,----,----,----,Alipat+N,512.39104,512,0.39104,0,0,0,1601972,1930143,2034208
427.2701258,427.27013,23,40,0,7,0,0,1.739130435,0.304347826,4,0.173913043,0.1,0.571428571,O,0.025641026,----,----,----,AlipatNoN,----,----,427.36893,427,0.36893,0,0,0,2044527,3415600,2530187
443.2650404,443.26504,23,40,0,8,0,0,1.739130435,0.347826087,4,0.173913043,0.1,0.5,O,0,----,----,----,AlipatNoN,----,----,443.36754,443,0.36754,0,0,0,3300365,4586103,4202331
459.259955,459.25995,23,40,0,9,0,0,1.739130435,0.391304348,4,0.173913043,0.1,0.444444444,O,-0.027027027,----,----,----,AlipatNoN,----,----,459.36615,459,0.36615,0,0,0,4064117,5546978,5104498
475.2548696,475.25487,23,40,0,10,0,0,1.739130435,0.434782609,4,0.173913043,0.1,0.4,O,-0.055555556,----,----,----,AlipatNoN,----,----,475.36477,475,0.36477,0,0,0,3493825,5304797,4551395
491.2497842,491.24978,23,40,0,11,0,0,1.739130435,0.47826087,4,0.173913043,0.1,0.363636364,O,-0.085714286,----,----,----,AlipatNoN,----,----,491.36338,491,0.36338,0,0,0,3619411,7256821,7258337
507.2446988,507.2447,23,40,0,12,0,0,1.739130435,0.52173913,4,0.173913043,0.1,0.333333333,O,-0.117647059,----,----,----,AlipatNoN,----,----,507.36199,507,0.36199,0,0,0,1645437,5556308,5298044
523.2396134,523.23961,23,40,0,13,0,0,1.739130435,0.565217391,4,0.173913043,0.1,0.307692308,O,-0.151515152,----,----,----,AlipatNoN,----,----,523.3606,523,0.3606,0,0,0,1615253,2667822,3201232
539.234528,539.23453,23,40,0,14,0,0,1.739130435,0.608695652,4,0.173913043,0.1,0.285714286,O,-0.1875,----,----,----,----,SatFACarb,----,539.35922,539,0.35922,0,0,0,1883180,3213951,2780202
555.2294426,555.22944,23,40,0,15,0,0,1.739130435,0.652173913,4,0.173913043,0.1,0.266666667,O,-0.225806452,----,----,----,----,SatFACarb,----,555.35783,555,0.35783,0,0,0,1970282,2942876,2696811
571.2243572,571.22436,23,40,0,16,0,0,1.739130435,0.695652174,4,0.173913043,0.1,0.25,O,-0.266666667,----,----,----,----,SatFACarb,----,571.35644,571,0.35644,0,0,0,2523538,2882561,2974865
429.2857758,429.28578,23,42,0,7,0,0,1.826086957,0.304347826,3,0.130434783,0.071428571,0.428571429,O,-0.025641026,----,----,----,AlipatNoN,----,----,429.38504,429,0.38504,0,0,0,3052039,2405839,2550563
461.275605,461.2756,23,42,0,9,0,0,1.826086957,0.391304348,3,0.130434783,0.071428571,0.333333333,O,-0.081081081,----,----,----,AlipatNoN,----,----,461.38227,461,0.38227,0,0,0,1534223,2626525,1903915
493.2654342,493.26543,23,42,0,11,0,0,1.826086957,0.47826087,3,0.130434783,0.071428571,0.272727273,O,-0.142857143,----,----,----,AlipatNoN,----,----,493.37949,493,0.37949,0,0,0,1707641,2481070,2747702
541.250178,541.25018,23,42,0,14,0,0,1.826086957,0.608695652,3,0.130434783,0.071428571,0.214285714,O,-0.25,----,----,----,----,SatFACarb,----,541.37533,541,0.37533,0,0,0,1588722,1847865,1973755
383.316682,383.31668,23,44,0,4,0,0,1.913043478,0.173913043,2,0.086956522,0.045454545,0.5,O,0,----,----,----,AlipatNoN,----,----,383.40532,383,0.40532,0,0,0,2870335,1977006,1642249
495.2810842,495.28108,23,44,0,11,0,0,1.913043478,0.47826087,2,0.086956522,0.045454545,0.181818182,O,-0.2,----,----,----,AlipatNoN,----,----,495.39561,495,0.39561,0,0,0,3174049,2409062,3121037
411.1813112,411.18131,24,28,0,6,0,0,1.166666667,0.25,11,0.458333333,0.392857143,1.833333333,O,0.380952381,----,----,HUnSatLig,----,----,----,411.27639,411,0.27639,0,0,0,1560752,1892501,2069527
427.1762258,427.17623,24,28,0,7,0,0,1.166666667,0.291666667,11,0.458333333,0.392857143,1.571428571,CRAM,0.365853659,----,----,HUnSatLig,----,----,----,427.275,427,0.275,0,0,0,2781299,3388980,3175312
413.1969612,413.19696,24,30,0,6,0,0,1.25,0.25,10,0.416666667,0.333333333,1.666666667,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,413.29251,413,0.29251,0,0,0,2864389,4217567,3471452
399.2176966,399.2177,24,32,0,5,0,0,1.333333333,0.208333333,9,0.375,0.28125,1.8,O,0.302325581,----,----,HUnSatLig,----,----,----,399.31001,399,0.31001,0,0,0,1674713,2799624,2613703
415.2126112,415.21261,24,32,0,6,0,0,1.333333333,0.25,9,0.375,0.28125,1.5,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,415.30862,415,0.30862,0,0,0,3673403,5982988,5015684
417.2105027,417.2105,24,34,0,4,1,0,1.416666667,0.166666667,8,0.333333333,0.235294118,2,O,0.238095238,----,----,HUnSatLig,----,----,----,417.30698,417,0.30698,0,0,0,26992981,23915293,22882449
401.2333466,401.23335,24,34,0,5,0,0,1.416666667,0.208333333,8,0.333333333,0.235294118,1.6,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,401.32613,401,0.32613,0,0,0,2082568,2822955,2462427
417.2282612,417.22826,24,34,0,6,0,0,1.416666667,0.25,8,0.333333333,0.235294118,1.333333333,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,417.32474,417,0.32474,0,0,0,3887445,6589213,5139601
433.2231758,433.22318,24,34,0,7,0,0,1.416666667,0.291666667,8,0.333333333,0.235294118,1.142857143,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,433.32335,433,0.32335,0,0,0,7069459,10295539,8654387
419.2439112,419.24391,24,36,0,6,0,0,1.5,0.25,7,0.291666667,0.194444444,1.166666667,O,0.19047619,----,----,----,AlipatNoN,----,----,419.34086,419,0.34086,0,0,0,2543700,4822806,3974278
622.2101042,622.2101,24,37,3,16,0,0,1.541666667,0.666666667,8,0.333333333,0.216216216,0.5,O,-0.115384615,----,----,----,----,SatFACarb,----,622.35398,622,0.35398,0,0,0,1974972,2018648,1693859
421.2595612,421.25956,24,38,0,6,0,0,1.583333333,0.25,6,0.25,0.157894737,1,O,0.142857143,----,----,----,AlipatNoN,----,----,421.35697,421,0.35697,0,0,0,1813050,2830072,2067044
437.2544758,437.25448,24,38,0,7,0,0,1.583333333,0.291666667,6,0.25,0.157894737,0.857142857,O,0.12195122,----,----,----,AlipatNoN,----,----,437.35558,437,0.35558,0,0,0,3259887,5119992,4753691
533.2239634,533.22396,24,38,0,13,0,0,1.583333333,0.541666667,6,0.25,0.157894737,0.461538462,O,-0.028571429,----,----,----,AlipatNoN,----,----,533.34726,533,0.34726,0,0,0,2436304,3121943,2914454
608.2308396,608.23084,24,39,3,15,0,0,1.625,0.625,7,0.291666667,0.179487179,0.466666667,O,-0.148148148,----,----,----,----,SatFACarb,----,608.37148,608,0.37148,0,0,0,4554796,8750690,6401579
439.2701258,439.27013,24,40,0,7,0,0,1.666666667,0.291666667,5,0.208333333,0.125,0.714285714,O,0.073170732,----,----,----,AlipatNoN,----,----,439.3717,439,0.3717,0,0,0,2250577,3363702,2323079
455.2650404,455.26504,24,40,0,8,0,0,1.666666667,0.333333333,5,0.208333333,0.125,0.625,O,0.05,----,----,----,AlipatNoN,----,----,455.37031,455,0.37031,0,0,0,3507305,5703725,4543534
471.259955,471.25995,24,40,0,9,0,0,1.666666667,0.375,5,0.208333333,0.125,0.555555556,O,0.025641026,----,----,----,AlipatNoN,----,----,471.36893,471,0.36893,0,0,0,4555238,5766391,5217975
487.2548696,487.25487,24,40,0,10,0,0,1.666666667,0.416666667,5,0.208333333,0.125,0.5,O,0,----,----,----,AlipatNoN,----,----,487.36754,487,0.36754,0,0,0,4825616,6304140,6156351
503.2497842,503.24978,24,40,0,11,0,0,1.666666667,0.458333333,5,0.208333333,0.125,0.454545455,O,-0.027027027,----,----,----,AlipatNoN,----,----,503.36615,503,0.36615,0,0,0,4030268,5519134,6439649
519.2446988,519.2447,24,40,0,12,0,0,1.666666667,0.5,5,0.208333333,0.125,0.416666667,O,-0.055555556,----,----,----,AlipatNoN,----,----,519.36477,519,0.36477,0,0,0,3400635,4685525,4206768
535.2396134,535.23961,24,40,0,13,0,0,1.666666667,0.541666667,5,0.208333333,0.125,0.384615385,O,-0.085714286,----,----,----,AlipatNoN,----,----,535.36338,535,0.36338,0,0,0,2633371,2909934,3976311
551.234528,551.23453,24,40,0,14,0,0,1.666666667,0.583333333,5,0.208333333,0.125,0.357142857,O,-0.117647059,----,----,----,AlipatNoN,----,----,551.36199,551,0.36199,0,0,0,1965266,1809525,2129639
567.2294426,567.22944,24,40,0,15,0,0,1.666666667,0.625,5,0.208333333,0.125,0.333333333,O,-0.151515152,----,----,----,----,SatFACarb,----,567.36061,567,0.36061,0,0,0,1900960,2192100,1792764
583.2243572,583.22436,24,40,0,16,0,0,1.666666667,0.666666667,5,0.208333333,0.125,0.3125,O,-0.1875,----,----,----,----,SatFACarb,----,583.35922,583,0.35922,0,0,0,2617398,2613674,2778018
441.2857758,441.28578,24,42,0,7,0,0,1.75,0.291666667,4,0.166666667,0.095238095,0.571428571,O,0.024390244,----,----,----,AlipatNoN,----,----,441.38782,441,0.38782,0,0,0,1617455,1878772,1753584
457.2806904,457.28069,24,42,0,8,0,0,1.75,0.333333333,4,0.166666667,0.095238095,0.5,O,0,----,----,----,AlipatNoN,----,----,457.38643,457,0.38643,0,0,0,2362856,3011070,2739144
473.275605,473.2756,24,42,0,9,0,0,1.75,0.375,4,0.166666667,0.095238095,0.444444444,O,-0.025641026,----,----,----,AlipatNoN,----,----,473.38504,473,0.38504,0,0,0,3200463,3486052,3910344
489.2705196,489.27052,24,42,0,10,0,0,1.75,0.416666667,4,0.166666667,0.095238095,0.4,O,-0.052631579,----,----,----,AlipatNoN,----,----,489.38366,489,0.38366,0,0,0,3236400,4429377,3688591
505.2654342,505.26543,24,42,0,11,0,0,1.75,0.458333333,4,0.166666667,0.095238095,0.363636364,O,-0.081081081,----,----,----,AlipatNoN,----,----,505.38227,505,0.38227,0,0,0,2706270,5283775,4802354
521.2603488,521.26035,24,42,0,12,0,0,1.75,0.5,4,0.166666667,0.095238095,0.333333333,O,-0.111111111,----,----,----,AlipatNoN,----,----,521.38088,521,0.38088,0,0,0,2500011,3530505,3696836
537.2552634,537.25526,24,42,0,13,0,0,1.75,0.541666667,4,0.166666667,0.095238095,0.307692308,O,-0.142857143,----,----,----,AlipatNoN,----,----,537.3795,537,0.3795,0,0,0,2579044,6120123,4315218
553.250178,553.25018,24,42,0,14,0,0,1.75,0.583333333,4,0.166666667,0.095238095,0.285714286,O,-0.176470588,----,----,----,AlipatNoN,----,----,553.37811,553,0.37811,0,0,0,1998492,3203081,2279081
569.2450926,569.24509,24,42,0,15,0,0,1.75,0.625,4,0.166666667,0.095238095,0.266666667,O,-0.212121212,----,----,----,----,SatFACarb,----,569.37672,569,0.37672,0,0,0,1760149,2231408,2419909
585.2400072,585.24001,24,42,0,16,0,0,1.75,0.666666667,4,0.166666667,0.095238095,0.25,O,-0.25,----,----,----,----,SatFACarb,----,585.37534,585,0.37534,0,0,0,2523245,1835347,2491268
443.3014258,443.30143,24,44,0,7,0,0,1.833333333,0.291666667,3,0.125,0.068181818,0.428571429,O,-0.024390244,----,----,----,AlipatNoN,----,----,443.40393,443,0.40393,0,0,0,2680842,2985588,1945944
475.291255,475.29125,24,44,0,9,0,0,1.833333333,0.375,3,0.125,0.068181818,0.333333333,O,-0.076923077,----,----,----,AlipatNoN,----,----,475.40116,475,0.40116,0,0,0,1533889,2037727,1797348
539.2709134,539.27091,24,44,0,13,0,0,1.833333333,0.541666667,3,0.125,0.068181818,0.230769231,O,-0.2,----,----,----,AlipatNoN,----,----,539.39561,539,0.39561,0,0,0,1489963,2393726,1894953
555.265828,555.26583,24,44,0,14,0,0,1.833333333,0.583333333,3,0.125,0.068181818,0.214285714,O,-0.235294118,----,----,----,AlipatNoN,----,----,555.39423,555,0.39423,0,0,0,1945193,1744794,1744490
397.332332,397.33233,24,46,0,4,0,0,1.916666667,0.166666667,2,0.083333333,0.043478261,0.5,O,0,----,----,----,AlipatNoN,----,----,397.42421,397,0.42421,0,0,0,3691164,2581206,2340004
513.3102757,513.31028,24,50,0,9,1,0,2.083333333,0.375,0,0,0,0,O,-0.297297297,----,----,----,AlipatNoN,----,----,513.42897,513,0.42897,0,0,0,1852859,1833945,2179132
471.166055,471.16605,25,28,0,9,0,0,1.12,0.36,12,0.48,0.428571429,1.333333333,CRAM,0.365853659,----,----,HUnSatLig,----,----,----,471.27501,471,0.27501,0,0,0,1890792,1996018,1979062
487.1609696,487.16097,25,28,0,10,0,0,1.12,0.4,12,0.48,0.428571429,1.2,CRAM,0.35,----,----,HUnSatLig,----,----,----,487.27362,487,0.27362,0,0,0,2405390,2464132,2518588
503.1558842,503.15588,25,28,0,11,0,0,1.12,0.44,12,0.48,0.428571429,1.090909091,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,503.27223,503,0.27223,0,0,0,1797434,2469654,2599646
425.1969612,425.19696,25,30,0,6,0,0,1.2,0.24,11,0.44,0.366666667,1.833333333,O,0.363636364,----,----,HUnSatLig,----,----,----,425.29528,425,0.29528,0,0,0,1604296,1847430,1817575
441.1918758,441.19188,25,30,0,7,0,0,1.2,0.28,11,0.44,0.366666667,1.571428571,CRAM,0.348837209,----,----,HUnSatLig,----,----,----,441.29389,441,0.29389,0,0,0,2462903,3503866,3044343
427.2126112,427.21261,25,32,0,6,0,0,1.28,0.24,10,0.4,0.3125,1.666666667,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,427.3114,427,0.3114,0,0,0,2502770,3480115,3345294
443.2075258,443.20753,25,32,0,7,0,0,1.28,0.28,10,0.4,0.3125,1.428571429,CRAM,0.302325581,----,----,HUnSatLig,----,----,----,443.31001,443,0.31001,0,0,0,3923474,5449338,5017439
429.2282612,429.22826,25,34,0,6,0,0,1.36,0.24,9,0.36,0.264705882,1.5,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,429.32751,429,0.32751,0,0,0,2832906,4731346,3836710
445.2231758,445.22318,25,34,0,7,0,0,1.36,0.28,9,0.36,0.264705882,1.285714286,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,445.32613,445,0.32613,0,0,0,4783980,7247359,6556360
415.2489966,415.249,25,36,0,5,0,0,1.44,0.2,8,0.32,0.222222222,1.6,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,415.34502,415,0.34502,0,0,0,1786172,2204428,1602692
431.2439112,431.24391,25,36,0,6,0,0,1.44,0.24,8,0.32,0.222222222,1.333333333,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,431.34363,431,0.34363,0,0,0,2617748,4702566,3798705
447.2388258,447.23883,25,36,0,7,0,0,1.44,0.28,8,0.32,0.222222222,1.142857143,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,447.34224,447,0.34224,0,0,0,4660935,7363979,6076980
433.2595612,433.25956,25,38,0,6,0,0,1.52,0.24,7,0.28,0.184210526,1.166666667,O,0.181818182,----,----,----,AlipatNoN,----,----,433.35975,433,0.35975,0,0,0,1973520,3606769,2167857
449.2544758,449.25448,25,38,0,7,0,0,1.52,0.28,7,0.28,0.184210526,1,O,0.162790698,----,----,----,AlipatNoN,----,----,449.35836,449,0.35836,0,0,0,3677734,5845280,4478374
465.2493904,465.24939,25,38,0,8,0,0,1.52,0.32,7,0.28,0.184210526,0.875,O,0.142857143,----,----,----,AlipatNoN,----,----,465.35697,465,0.35697,0,0,0,4293234,8217620,6700753
451.2701258,451.27013,25,40,0,7,0,0,1.6,0.28,6,0.24,0.15,0.857142857,O,0.11627907,----,----,----,AlipatNoN,----,----,451.37448,451,0.37448,0,0,0,2321801,3109056,2698014
467.2650404,467.26504,25,40,0,8,0,0,1.6,0.32,6,0.24,0.15,0.75,O,0.095238095,----,----,----,AlipatNoN,----,----,467.37309,467,0.37309,0,0,0,3674679,5581902,4632250
483.259955,483.25995,25,40,0,9,0,0,1.6,0.36,6,0.24,0.15,0.666666667,O,0.073170732,----,----,----,AlipatNoN,----,----,483.3717,483,0.3717,0,0,0,5555676,7766067,6629296
531.2446988,531.2447,25,40,0,12,0,0,1.6,0.48,6,0.24,0.15,0.5,O,0,----,----,----,AlipatNoN,----,----,531.36754,531,0.36754,0,0,0,4860672,5424949,5727407
547.2396134,547.23961,25,40,0,13,0,0,1.6,0.52,6,0.24,0.15,0.461538462,O,-0.027027027,----,----,----,AlipatNoN,----,----,547.36615,547,0.36615,0,0,0,2585922,3295548,3271517
611.2192718,611.21927,25,40,0,17,0,0,1.6,0.68,6,0.24,0.15,0.352941176,O,-0.151515152,----,----,----,----,SatFACarb,----,611.36061,611,0.36061,0,0,0,2066109,1520670,1608427
643.209101,643.2091,25,40,0,19,0,0,1.6,0.76,6,0.24,0.15,0.315789474,O,-0.225806452,----,----,----,----,SatFACarb,----,643.35783,643,0.35783,0,0,0,2425156,2297498,2591753
453.2857758,453.28578,25,42,0,7,0,0,1.68,0.28,5,0.2,0.119047619,0.714285714,O,0.069767442,----,----,----,AlipatNoN,----,----,453.39059,453,0.39059,0,0,0,1879795,2106478,1576608
469.2806904,469.28069,25,42,0,8,0,0,1.68,0.32,5,0.2,0.119047619,0.625,O,0.047619048,----,----,----,AlipatNoN,----,----,469.3892,469,0.3892,0,0,0,1883145,3121307,2654386
485.275605,485.2756,25,42,0,9,0,0,1.68,0.36,5,0.2,0.119047619,0.555555556,O,0.024390244,----,----,----,AlipatNoN,----,----,485.38782,485,0.38782,0,0,0,2640372,4393183,3887093
501.2705196,501.27052,25,42,0,10,0,0,1.68,0.4,5,0.2,0.119047619,0.5,O,0,----,----,----,AlipatNoN,----,----,501.38643,501,0.38643,0,0,0,3914519,5394041,4434576
517.2654342,517.26543,25,42,0,11,0,0,1.68,0.44,5,0.2,0.119047619,0.454545455,O,-0.025641026,----,----,----,AlipatNoN,----,----,517.38504,517,0.38504,0,0,0,4289475,6273681,6309010
533.2603488,533.26035,25,42,0,12,0,0,1.68,0.48,5,0.2,0.119047619,0.416666667,O,-0.052631579,----,----,----,AlipatNoN,----,----,533.38366,533,0.38366,0,0,0,3666639,4602647,5215382
549.2552634,549.25526,25,42,0,13,0,0,1.68,0.52,5,0.2,0.119047619,0.384615385,O,-0.081081081,----,----,----,AlipatNoN,----,----,549.38227,549,0.38227,0,0,0,1825544,2524378,3003171
613.2349218,613.23492,25,42,0,17,0,0,1.68,0.68,5,0.2,0.119047619,0.294117647,O,-0.212121212,----,----,----,----,SatFACarb,----,613.37672,613,0.37672,0,0,0,2680094,3472884,2809275
