mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
359.2075258,359.20753,18,32,0,7,0,0,1.777777778,0.388888889,3,0.166666667,0.09375,0.428571429,O,-0.034482759,----,----,----,AlipatNoN,----,----,359.29059,359,0.29059,17275026,19408898,18430859,27195729,36886353,26527864
375.2024404,375.20244,18,32,0,8,0,0,1.777777778,0.444444444,3,0.166666667,0.09375,0.375,O,-0.071428571,----,----,----,AlipatNoN,----,----,375.2892,375,0.2892,13359126,15558984,14741039,20085783,22927784,18807390
407.1745111,407.17451,18,32,0,8,1,0,1.777777778,0.444444444,3,0.166666667,0.09375,0.375,O,-0.153846154,----,----,----,AlipatNoN,----,----,407.26866,407,0.26866,NA,NA,NA,2344739,2803358,2467690
391.197355,391.19735,18,32,0,9,0,0,1.777777778,0.5,3,0.166666667,0.09375,0.333333333,O,-0.111111111,----,----,----,AlipatNoN,----,----,391.28781,391,0.28781,11949133,12273654,11761065,17075084,21276999,17307796
407.1922696,407.19227,18,32,0,10,0,0,1.777777778,0.555555556,3,0.166666667,0.09375,0.3,O,-0.153846154,----,----,----,AlipatNoN,----,----,407.28643,407,0.28643,3920744,4257989,4330035,6429732,6559392,5736298
423.1871842,423.18718,18,32,0,11,0,0,1.777777778,0.611111111,3,0.166666667,0.09375,0.272727273,O,-0.2,----,----,----,----,SatFACarb,----,423.28504,423,0.28504,NA,NA,NA,2814642,3052648,2398666
439.1820988,439.1821,18,32,0,12,0,0,1.777777778,0.666666667,3,0.166666667,0.09375,0.25,O,-0.25,----,----,----,----,SatFACarb,----,439.28365,439,0.28365,NA,NA,NA,2491053,2214844,1746098
455.1770134,455.17701,18,32,0,13,0,0,1.777777778,0.722222222,3,0.166666667,0.09375,0.230769231,O,-0.304347826,----,----,----,----,SatFACarb,----,455.28227,455,0.28227,2487888,3023905,2187080,5261330,5691961,4628921
471.171928,471.17193,18,32,0,14,0,0,1.777777778,0.777777778,3,0.166666667,0.09375,0.214285714,O,-0.363636364,----,----,----,----,SatFACarb,----,471.28088,471,0.28088,2850388,2451011,2495806,2373257,2208048,1863947
503.1617572,503.16176,18,32,0,16,0,0,1.777777778,0.888888889,3,0.166666667,0.09375,0.1875,O,-0.5,----,----,----,----,SatFACarb,----,503.27811,503,0.27811,2713594,2610735,2468048,NA,NA,NA
519.1566718,519.15667,18,32,0,17,0,0,1.777777778,0.944444444,3,0.166666667,0.09375,0.176470588,O,-0.578947368,----,----,----,----,SatFACarb,----,519.27672,519,0.27672,2487135,3006893,2932846,NA,NA,NA
383.2299926,383.22999,18,32,4,5,0,0,1.777777778,0.277777778,5,0.277777778,0.15625,1,O,0.043478261,----,----,----,----,----,Alipat+N,383.31861,383,0.31861,2579202,3240750,2965653,5572733,5938703,4638257
399.2249072,399.22491,18,32,4,6,0,0,1.777777778,0.333333333,5,0.277777778,0.15625,0.833333333,O,0,----,----,----,----,----,Alipat+N,399.31722,399,0.31722,2999647,3186513,2979083,5518575,7112440,5405992
415.2198218,415.21982,18,32,4,7,0,0,1.777777778,0.388888889,5,0.277777778,0.15625,0.714285714,O,-0.047619048,----,----,----,----,----,Alipat+N,415.31584,415,0.31584,7245941,7635551,7384876,8531261,9987149,7927665
431.2147364,431.21474,18,32,4,8,0,0,1.777777778,0.444444444,5,0.277777778,0.15625,0.625,O,-0.1,----,----,----,----,----,Alipat+N,431.31445,431,0.31445,3315763,3309442,3324504,2832640,2781542,2768128
423.1789415,423.17894,18,33,0,9,0,1,1.833333333,0.5,3,0.166666667,0.090909091,0.333333333,O,-0.16,----,----,----,AlipatNoN,----,----,423.2768,423,0.2768,NA,NA,NA,3511474,4651112,6055370
414.2358062,414.23581,18,33,5,6,0,0,1.833333333,0.333333333,5,0.277777778,0.151515152,0.833333333,O,-0.05,----,----,----,----,----,Alipat+N,414.33159,414,0.33159,2503801,2157636,2212648,3850548,4387889,3927947
430.2307208,430.23072,18,33,5,7,0,0,1.833333333,0.388888889,5,0.277777778,0.151515152,0.714285714,O,-0.105263158,----,----,----,----,----,Alipat+N,430.33021,430,0.33021,1735841,1877420,1595046,2636097,2752913,2100578
313.238432,313.23843,18,34,0,4,0,0,1.888888889,0.222222222,2,0.111111111,0.058823529,0.5,O,0,----,----,----,AlipatNoN,----,----,313.31086,313,0.31086,NA,NA,NA,1792216,1653132,1891970
329.2333466,329.23335,18,34,0,5,0,0,1.888888889,0.277777778,2,0.111111111,0.058823529,0.4,O,-0.032258065,----,----,----,AlipatNoN,----,----,329.30948,329,0.30948,7474783,8108878,8552563,14889181,21342509,15845673
345.2282612,345.22826,18,34,0,6,0,0,1.888888889,0.333333333,2,0.111111111,0.058823529,0.333333333,O,-0.066666667,----,----,----,AlipatNoN,----,----,345.30809,345,0.30809,16537064,18794845,18987942,27535612,39561180,27297979
361.2231758,361.22318,18,34,0,7,0,0,1.888888889,0.388888889,2,0.111111111,0.058823529,0.285714286,O,-0.103448276,----,----,----,AlipatNoN,----,----,361.3067,361,0.3067,13955972,14766647,14130672,21744574,29366695,20265677
393.1952465,393.19525,18,34,0,7,1,0,1.888888889,0.388888889,2,0.111111111,0.058823529,0.285714286,O,-0.185185185,----,----,----,AlipatNoN,----,----,393.28617,393,0.28617,NA,NA,NA,2835218,3079900,2367977
377.2180904,377.21809,18,34,0,8,0,0,1.888888889,0.444444444,2,0.111111111,0.058823529,0.25,O,-0.142857143,----,----,----,AlipatNoN,----,----,377.30532,377,0.30532,6644463,6725464,6223971,8128076,10984409,7939184
409.1901611,409.19016,18,34,0,8,1,0,1.888888889,0.444444444,2,0.111111111,0.058823529,0.25,O,-0.230769231,----,----,----,AlipatNoN,----,----,409.28478,409,0.28478,1856494,2313557,1650338,4691096,6793015,5353373
393.213005,393.213,18,34,0,9,0,0,1.888888889,0.5,2,0.111111111,0.058823529,0.222222222,O,-0.185185185,----,----,----,AlipatNoN,----,----,393.30393,393,0.30393,2141778,2658678,2092082,4265237,4930272,3540460
425.1850757,425.18508,18,34,0,9,1,0,1.888888889,0.5,2,0.111111111,0.058823529,0.222222222,O,-0.28,----,----,----,AlipatNoN,----,----,425.28339,425,0.28339,NA,NA,NA,2879069,3565630,2434349
409.2079196,409.20792,18,34,0,10,0,0,1.888888889,0.555555556,2,0.111111111,0.058823529,0.2,O,-0.230769231,----,----,----,AlipatNoN,----,----,409.30254,409,0.30254,2016239,1756502,1911458,3979417,3795768,3153821
385.2456426,385.24564,18,34,4,5,0,0,1.888888889,0.277777778,4,0.222222222,0.117647059,0.8,O,-0.043478261,----,----,----,----,----,Alipat+N,385.33472,385,0.33472,2173833,2605827,2715779,4721257,6176770,4354037
401.2405572,401.24056,18,34,4,6,0,0,1.888888889,0.333333333,4,0.222222222,0.117647059,0.666666667,O,-0.090909091,----,----,----,----,----,Alipat+N,401.33334,401,0.33334,5117106,4770401,4239376,7991798,9850905,7529973
417.2354718,417.23547,18,34,4,7,0,0,1.888888889,0.388888889,4,0.222222222,0.117647059,0.571428571,O,-0.142857143,----,----,----,----,----,Alipat+N,417.33195,417,0.33195,2978899,3335814,3193119,5193021,5793909,4310825
356.255479,356.25548,18,35,3,4,0,0,1.944444444,0.222222222,3,0.166666667,0.085714286,0.75,O,-0.038461538,----,----,----,----,----,Alipat+N,356.33786,356,0.33786,2058838,2435276,2176016,4619718,4980715,3897615
283.2642528,283.26425,18,36,0,2,0,0,2,0.111111111,1,0.055555556,0.027777778,0.5,O,0,----,----,----,AlipatNoN,----,----,283.32975,283,0.32975,4850208,4134056,3731742,3233218,3535825,3295305
347.2261527,347.22615,18,36,0,4,1,0,2,0.222222222,1,0.055555556,0.027777778,0.25,O,-0.133333333,----,----,----,AlipatNoN,----,----,347.30644,347,0.30644,NA,NA,NA,15964984,1975536,15571682
331.2489966,331.249,18,36,0,5,0,0,2,0.277777778,1,0.055555556,0.027777778,0.2,O,-0.096774194,----,----,----,AlipatNoN,----,----,331.32559,331,0.32559,14428161,16757993,17397294,27069113,39746264,27273974
363.2210673,363.22107,18,36,0,5,1,0,2,0.277777778,1,0.055555556,0.027777778,0.2,O,-0.172413793,----,----,----,AlipatNoN,----,----,363.30506,363,0.30506,NA,NA,NA,5271077,1925626,3048218
347.2439112,347.24391,18,36,0,6,0,0,2,0.333333333,1,0.055555556,0.027777778,0.166666667,O,-0.133333333,----,----,----,AlipatNoN,----,----,347.32421,347,0.32421,12316756,14449499,13290960,22285117,31877621,22579943
379.2159819,379.21598,18,36,0,6,1,0,2,0.333333333,1,0.055555556,0.027777778,0.166666667,O,-0.214285714,----,----,----,AlipatNoN,----,----,379.30367,379,0.30367,NA,NA,NA,3269228,4111865,3826285
363.2388258,363.23883,18,36,0,7,0,0,2,0.388888889,1,0.055555556,0.027777778,0.142857143,O,-0.172413793,----,----,----,AlipatNoN,----,----,363.32282,363,0.32282,9287293,9407597,9523285,15427114,19135488,13255967
379.2337404,379.23374,18,36,0,8,0,0,2,0.444444444,1,0.055555556,0.027777778,0.125,O,-0.214285714,----,----,----,AlipatNoN,----,----,379.32143,379,0.32143,3913145,4183387,3964552,5106801,6616574,5577329
411.2058111,411.20581,18,36,0,8,1,0,2,0.444444444,1,0.055555556,0.027777778,0.125,O,-0.307692308,----,----,----,AlipatNoN,----,----,411.3009,411,0.3009,2875974,2694089,3125999,4619502,6808496,3454894
410.2217955,410.2218,18,37,1,7,1,0,2.055555556,0.388888889,1,0.055555556,0.027027027,0.142857143,O,-0.32,----,----,----,----,----,Alipat+N,410.31665,410,0.31665,NA,NA,NA,2835656,2510713,2268074
333.2468881,333.24689,18,38,0,3,1,0,2.111111111,0.166666667,0,0,0,0,O,-0.161290323,----,----,----,AlipatNoN,----,----,333.32395,333,0.32395,NA,NA,NA,87317662,11371660,88661194
349.2418027,349.2418,18,38,0,4,1,0,2.111111111,0.222222222,0,0,0,0,O,-0.2,----,----,----,AlipatNoN,----,----,349.32256,349,0.32256,NA,NA,NA,8412548,1495063,8287514
365.2367173,365.23672,18,38,0,5,1,0,2.111111111,0.277777778,0,0,0,0,O,-0.24137931,----,----,----,AlipatNoN,----,----,365.32117,365,0.32117,NA,NA,NA,3178639,1768530,2243945
381.2316319,381.23163,18,38,0,6,1,0,2.111111111,0.333333333,0,0,0,0,O,-0.285714286,----,----,----,AlipatNoN,----,----,381.31979,381,0.31979,6143080,5247820,4335768,11625088,10328079,7663707
397.2265465,397.22655,18,38,0,7,1,0,2.111111111,0.388888889,0,0,0,0,O,-0.333333333,----,----,----,AlipatNoN,----,----,397.3184,397,0.3184,8131038,6959141,5382629,11921352,12021178,7023672
365.0302904,365.03029,19,10,0,8,0,0,0.526315789,0.421052632,15,0.789473684,1.5,1.875,O,0.733333333,CondAr,----,----,----,----,----,365.1147,365,0.1147,1592101,1621091,2058868,NA,NA,NA
381.025205,381.0252,19,10,0,9,0,0,0.526315789,0.473684211,15,0.789473684,1.5,1.666666667,O,0.724137931,CondAr,----,----,----,----,----,381.11331,381,0.11331,2652194,2139930,2229346,NA,NA,NA
397.0201196,397.02012,19,10,0,10,0,0,0.526315789,0.526315789,15,0.789473684,1.5,1.5,O,0.714285714,CondAr,----,----,----,----,----,397.11192,397,0.11192,3210675,2742789,2285508,NA,NA,NA
413.0150342,413.01503,19,10,0,11,0,0,0.526315789,0.578947368,15,0.789473684,1.5,1.363636364,O,0.703703704,CondAr,----,----,----,----,----,413.11054,413,0.11054,3047023,2638873,2682138,NA,NA,NA
429.0099488,429.00995,19,10,0,12,0,0,0.526315789,0.631578947,15,0.789473684,1.5,1.25,O,0.692307692,CondAr,----,----,----,----,----,429.10915,429,0.10915,2453283,2537948,2118914,NA,NA,NA
351.0510258,351.05103,19,12,0,7,0,0,0.631578947,0.368421053,14,0.736842105,1.166666667,2,O,0.677419355,CondAr,----,----,----,----,----,351.1322,351,0.1322,1854770,1562178,1760780,NA,NA,NA
367.0459404,367.04594,19,12,0,8,0,0,0.631578947,0.421052632,14,0.736842105,1.166666667,1.75,O,0.666666667,CondAr,----,----,----,----,----,367.13081,367,0.13081,3288612,2589335,3008725,NA,NA,NA
383.040855,383.04085,19,12,0,9,0,0,0.631578947,0.473684211,14,0.736842105,1.166666667,1.555555556,O,0.655172414,----,Aromatic,----,----,----,----,383.12943,383,0.12943,4273860,4168961,3988070,NA,NA,NA
399.0357696,399.03577,19,12,0,10,0,0,0.631578947,0.526315789,14,0.736842105,1.166666667,1.4,O,0.642857143,----,Aromatic,----,----,----,----,399.12804,399,0.12804,5506876,4985142,5579505,NA,NA,NA
415.0306842,415.03068,19,12,0,11,0,0,0.631578947,0.578947368,14,0.736842105,1.166666667,1.272727273,O,0.62962963,----,Aromatic,----,----,----,----,415.12665,415,0.12665,5546103,5110363,5288748,NA,NA,NA
431.0255988,431.0256,19,12,0,12,0,0,0.631578947,0.631578947,14,0.736842105,1.166666667,1.166666667,O,0.615384615,----,Aromatic,----,----,----,----,431.12527,431,0.12527,4639816,3978634,3960935,NA,NA,NA
447.0205134,447.02051,19,12,0,13,0,0,0.631578947,0.684210526,14,0.736842105,1.166666667,1.076923077,O,0.6,----,Aromatic,----,----,----,----,447.12388,447,0.12388,3119149,2963961,2905698,NA,NA,NA
353.0666758,353.06668,19,14,0,7,0,0,0.736842105,0.368421053,13,0.684210526,0.928571429,1.857142857,O,0.612903226,----,Aromatic,----,----,----,----,353.14832,353,0.14832,1956839,2385249,2902106,NA,NA,NA
369.0615904,369.06159,19,14,0,8,0,0,0.736842105,0.421052632,13,0.684210526,0.928571429,1.625,O,0.6,----,Aromatic,----,----,----,----,369.14693,369,0.14693,4496161,4681415,4644657,NA,NA,NA
385.056505,385.0565,19,14,0,9,0,0,0.736842105,0.473684211,13,0.684210526,0.928571429,1.444444444,O,0.586206897,----,Aromatic,----,----,----,----,385.14554,385,0.14554,6610253,6384344,6250581,NA,NA,NA
401.0514196,401.05142,19,14,0,10,0,0,0.736842105,0.526315789,13,0.684210526,0.928571429,1.3,O,0.571428571,----,Aromatic,----,----,----,----,401.14416,401,0.14416,8682644,8349257,8813561,NA,NA,NA
417.0463342,417.04633,19,14,0,11,0,0,0.736842105,0.578947368,13,0.684210526,0.928571429,1.181818182,O,0.555555556,----,Aromatic,----,----,----,----,417.14277,417,0.14277,8112216,8288900,8005410,NA,NA,NA
433.0412488,433.04125,19,14,0,12,0,0,0.736842105,0.631578947,13,0.684210526,0.928571429,1.083333333,O,0.538461538,----,Aromatic,----,----,----,----,433.14138,433,0.14138,7232349,6507821,7011263,NA,NA,NA
449.0361634,449.03616,19,14,0,13,0,0,0.736842105,0.684210526,13,0.684210526,0.928571429,1,O,0.52,----,Aromatic,----,----,----,----,449.14,449,0.14,5211944,4841853,4841878,NA,NA,NA
465.031078,465.03108,19,14,0,14,0,0,0.736842105,0.736842105,13,0.684210526,0.928571429,0.928571429,O,0.5,----,----,HUnSatLig,----,----,----,465.13861,465,0.13861,3201333,2613415,2872423,NA,NA,NA
339.0874112,339.08741,19,16,0,6,0,0,0.842105263,0.315789474,12,0.631578947,0.75,2,O,0.5625,----,Aromatic,----,----,----,----,339.16582,339,0.16582,1437493,1729434,1585767,NA,NA,NA
355.0823258,355.08233,19,16,0,7,0,0,0.842105263,0.368421053,12,0.631578947,0.75,1.714285714,CRAM,0.548387097,----,Aromatic,----,----,----,----,355.16443,355,0.16443,3823280,3073416,3545776,1946207,1814676,1959350
371.0772404,371.07724,19,16,0,8,0,0,0.842105263,0.421052632,12,0.631578947,0.75,1.5,CRAM,0.533333333,----,Aromatic,----,----,----,----,371.16305,371,0.16305,6884890,6184177,6541702,3265388,2612491,2914292
387.072155,387.07215,19,16,0,9,0,0,0.842105263,0.473684211,12,0.631578947,0.75,1.333333333,CRAM,0.517241379,----,Aromatic,----,----,----,----,387.16166,387,0.16166,8695738,8535196,8432175,3436564,2711989,3035513
403.0670696,403.06707,19,16,0,10,0,0,0.842105263,0.526315789,12,0.631578947,0.75,1.2,CRAM,0.5,----,----,HUnSatLig,----,----,----,403.16027,403,0.16027,11648441,11300668,11093212,3005636,2497792,2741901
419.0619842,419.06198,19,16,0,11,0,0,0.842105263,0.578947368,12,0.631578947,0.75,1.090909091,CRAM,0.481481481,----,----,HUnSatLig,----,----,----,419.15889,419,0.15889,11024405,11301526,10098429,3120423,2123397,1901266
435.0568988,435.0569,19,16,0,12,0,0,0.842105263,0.631578947,12,0.631578947,0.75,1,CRAM,0.461538462,----,----,HUnSatLig,----,----,----,435.1575,435,0.1575,8983140,8466630,8413963,NA,NA,NA
451.0518134,451.05181,19,16,0,13,0,0,0.842105263,0.684210526,12,0.631578947,0.75,0.923076923,CRAM,0.44,----,----,HUnSatLig,----,----,----,451.15611,451,0.15611,6240811,6069509,6190285,NA,NA,NA
467.046728,467.04673,19,16,0,14,0,0,0.842105263,0.736842105,12,0.631578947,0.75,0.857142857,CRAM,0.416666667,----,----,HUnSatLig,----,----,----,467.15473,467,0.15473,3804374,3366012,3343353,NA,NA,NA
434.0728832,434.07288,19,17,1,11,0,0,0.894736842,0.578947368,12,0.631578947,0.705882353,1.090909091,CRAM,0.48,----,----,HUnSatLig,----,----,----,434.17326,434,0.17326,1663711,1640697,1576804,NA,NA,NA
341.1030612,341.10306,19,18,0,6,0,0,0.947368421,0.315789474,11,0.578947368,0.611111111,1.833333333,O,0.5,----,----,HUnSatLig,----,----,----,341.18194,341,0.18194,2436940,2624881,2844005,1840776,1478335,1543278
357.0979758,357.09798,19,18,0,7,0,0,0.947368421,0.368421053,11,0.578947368,0.611111111,1.571428571,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,357.18055,357,0.18055,5186953,5267893,4932877,3321544,3239650,2749448
373.0928904,373.09289,19,18,0,8,0,0,0.947368421,0.421052632,11,0.578947368,0.611111111,1.375,CRAM,0.466666667,----,----,HUnSatLig,----,----,----,373.17916,373,0.17916,9549068,8961813,9976787,4848058,4789073,4463651
389.087805,389.0878,19,18,0,9,0,0,0.947368421,0.473684211,11,0.578947368,0.611111111,1.222222222,CRAM,0.448275862,----,----,HUnSatLig,----,----,----,389.17778,389,0.17778,14090760,13559371,14703600,6396372,5535616,6289164
405.0827196,405.08272,19,18,0,10,0,0,0.947368421,0.526315789,11,0.578947368,0.611111111,1.1,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,405.17639,405,0.17639,16957095,15134733,16020887,5097347,3911133,5104398
421.0776342,421.07763,19,18,0,11,0,0,0.947368421,0.578947368,11,0.578947368,0.611111111,1,CRAM,0.407407407,----,----,HUnSatLig,----,----,----,421.175,421,0.175,12722098,11250323,11843263,3364089,2228353,2929755
437.0725488,437.07255,19,18,0,12,0,0,0.947368421,0.631578947,11,0.578947368,0.611111111,0.916666667,CRAM,0.384615385,----,----,HUnSatLig,----,----,----,437.17362,437,0.17362,10127713,10176599,9218638,1910099,1782839,1729175
453.0674634,453.06746,19,18,0,13,0,0,0.947368421,0.684210526,11,0.578947368,0.611111111,0.846153846,CRAM,0.36,----,----,HUnSatLig,----,----,----,453.17223,453,0.17223,6461755,6175890,6041611,NA,NA,NA
469.062378,469.06238,19,18,0,14,0,0,0.947368421,0.736842105,11,0.578947368,0.611111111,0.785714286,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,469.17084,469,0.17084,4242572,3918427,3775383,NA,NA,NA
485.0572926,485.05729,19,18,0,15,0,0,0.947368421,0.789473684,11,0.578947368,0.611111111,0.733333333,O,0.304347826,----,----,HUnSatLig,----,----,----,485.16945,485,0.16945,2095270,1639557,1621530,NA,NA,NA
404.098704,404.0987,19,19,1,9,0,0,1,0.473684211,11,0.578947368,0.578947368,1.222222222,CRAM,0.444444444,----,----,HUnSatLig,----,----,----,404.19215,404,0.19215,1948217,2518443,1984321,NA,NA,NA
420.0936186,420.09362,19,19,1,10,0,0,1,0.526315789,11,0.578947368,0.578947368,1.1,CRAM,0.423076923,----,----,HUnSatLig,----,----,----,420.19076,420,0.19076,1700326,1964183,1625312,NA,NA,NA
343.1187112,343.11871,19,20,0,6,0,0,1.052631579,0.315789474,10,0.526315789,0.5,1.666666667,CRAM,0.4375,----,----,HUnSatLig,----,----,----,343.19805,343,0.19805,3468670,3712852,3942769,3190447,3309498,3524225
359.1136258,359.11363,19,20,0,7,0,0,1.052631579,0.368421053,10,0.526315789,0.5,1.428571429,CRAM,0.419354839,----,----,HUnSatLig,----,----,----,359.19667,359,0.19667,7050351,7176167,7455599,6020404,6581045,6117468
375.1085404,375.10854,19,20,0,8,0,0,1.052631579,0.421052632,10,0.526315789,0.5,1.25,CRAM,0.4,----,----,HUnSatLig,----,----,----,375.19528,375,0.19528,12408819,11802928,12514836,8367101,7688590,8159812
391.103455,391.10345,19,20,0,9,0,0,1.052631579,0.473684211,10,0.526315789,0.5,1.111111111,CRAM,0.379310345,----,----,HUnSatLig,----,----,----,391.19389,391,0.19389,19747892,19257316,19275158,10140537,10232115,10051716
407.0983696,407.09837,19,20,0,10,0,0,1.052631579,0.526315789,10,0.526315789,0.5,1,CRAM,0.357142857,----,----,HUnSatLig,----,----,----,407.19251,407,0.19251,19144545,17744062,18867757,6941725,6323864,6484839
423.0932842,423.09328,19,20,0,11,0,0,1.052631579,0.578947368,10,0.526315789,0.5,0.909090909,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,423.19112,423,0.19112,12377905,12427901,11781739,3488950,3278954,3152337
439.0881988,439.0882,19,20,0,12,0,0,1.052631579,0.631578947,10,0.526315789,0.5,0.833333333,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,439.18973,439,0.18973,8390743,8460258,8741258,NA,NA,NA
455.0831134,455.08311,19,20,0,13,0,0,1.052631579,0.684210526,10,0.526315789,0.5,0.769230769,O,0.28,----,----,HUnSatLig,----,----,----,455.18834,455,0.18834,6000730,5210150,4735824,NA,NA,NA
471.078028,471.07803,19,20,0,14,0,0,1.052631579,0.736842105,10,0.526315789,0.5,0.714285714,O,0.25,----,----,HUnSatLig,----,----,----,471.18696,471,0.18696,3460182,3282500,3313473,NA,NA,NA
406.114354,406.11435,19,21,1,9,0,0,1.105263158,0.473684211,10,0.526315789,0.476190476,1.111111111,CRAM,0.37037037,----,----,HUnSatLig,----,----,----,406.20826,406,0.20826,1933581,2060395,2053609,NA,NA,NA
387.1115311,387.11153,19,21,2,5,0,1,1.105263158,0.263157895,11,0.578947368,0.523809524,2.2,O,0.518518519,----,Aromatic,----,----,----,----,387.20104,387,0.20104,4832198,4536484,4037176,NA,NA,NA
