mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
369.1918758,369.19188,19,30,0,7,0,0,1.578947368,0.368421053,5,0.263157895,0.166666667,0.714285714,O,0.096774194,----,----,----,AlipatNoN,----,----,369.27725,369,0.27725,5306203,5666661,5439635,17762468,15828047,17049165
385.1867904,385.18679,19,30,0,8,0,0,1.578947368,0.421052632,5,0.263157895,0.166666667,0.625,O,0.066666667,----,----,----,AlipatNoN,----,----,385.27586,385,0.27586,7659550,8850854,7887827,23329446,19560252,21871054
401.181705,401.1817,19,30,0,9,0,0,1.578947368,0.473684211,5,0.263157895,0.166666667,0.555555556,O,0.034482759,----,----,----,AlipatNoN,----,----,401.27447,401,0.27447,10009975,10777210,9326731,19859372,18543557,19023801
417.1766196,417.17662,19,30,0,10,0,0,1.578947368,0.526315789,5,0.263157895,0.166666667,0.5,O,0,----,----,----,AlipatNoN,----,----,417.27309,417,0.27309,7707921,7880368,6654633,9082141,8361546,9165981
433.1715342,433.17153,19,30,0,11,0,0,1.578947368,0.578947368,5,0.263157895,0.166666667,0.454545455,O,-0.037037037,----,----,----,AlipatNoN,----,----,433.2717,433,0.2717,5402595,5259391,4449644,4425806,4498873,4102786
449.1664488,449.16645,19,30,0,12,0,0,1.578947368,0.631578947,5,0.263157895,0.166666667,0.416666667,O,-0.076923077,----,----,----,----,SatFACarb,----,449.27031,449,0.27031,3801112,3545109,3047104,3286022,3320680,2942319
465.1613634,465.16136,19,30,0,13,0,0,1.578947368,0.684210526,5,0.263157895,0.166666667,0.384615385,O,-0.12,----,----,----,----,SatFACarb,----,465.26893,465,0.26893,4168666,4203926,2695299,4169478,3536032,3008868
481.156278,481.15628,19,30,0,14,0,0,1.578947368,0.736842105,5,0.263157895,0.166666667,0.357142857,O,-0.166666667,----,----,----,----,SatFACarb,----,481.26754,481,0.26754,7463017,7620324,5474530,6639415,7172994,5957731
497.1511926,497.15119,19,30,0,15,0,0,1.578947368,0.789473684,5,0.263157895,0.166666667,0.333333333,O,-0.217391304,----,----,----,----,SatFACarb,----,497.26615,497,0.26615,10967452,10879553,8478747,7281951,8028452,6687032
513.1461072,513.14611,19,30,0,16,0,0,1.578947368,0.842105263,5,0.263157895,0.166666667,0.3125,O,-0.272727273,----,----,----,----,SatFACarb,----,513.26476,513,0.26476,19188515,17986970,14869988,13384997,11945506,12608103
529.1410218,529.14102,19,30,0,17,0,0,1.578947368,0.894736842,5,0.263157895,0.166666667,0.294117647,O,-0.333333333,----,----,----,----,SatFACarb,----,529.26338,529,0.26338,21322933,21190421,14800506,5663616,6385536,5864088
545.1359364,545.13594,19,30,0,18,0,0,1.578947368,0.947368421,5,0.263157895,0.166666667,0.277777778,O,-0.4,----,----,----,----,SatFACarb,----,545.26199,545,0.26199,12922408,12535481,8614517,0,0,0
457.194001,457.194,19,30,4,9,0,0,1.578947368,0.473684211,7,0.368421053,0.233333333,0.777777778,CRAM,0.047619048,----,----,----,----,----,Alipat+N,457.29972,457,0.29972,2797542,2977367,2734265,0,0,0
473.1889156,473.18892,19,30,4,10,0,0,1.578947368,0.526315789,7,0.368421053,0.233333333,0.7,O,0,----,----,----,----,----,Alipat+N,473.29833,473,0.29833,3614729,2991067,3164693,4462828,3813765,4042896
512.1620916,512.16209,19,31,1,15,0,0,1.631578947,0.789473684,5,0.263157895,0.161290323,0.333333333,O,-0.285714286,----,----,----,----,SatFACarb,----,512.28052,512,0.28052,3290890,3809647,2790824,1740051,1669608,1946200
528.1570062,528.15701,19,31,1,16,0,0,1.631578947,0.842105263,5,0.263157895,0.161290323,0.3125,O,-0.35,----,----,----,----,SatFACarb,----,528.27913,528,0.27913,3391645,3600142,2668186,0,0,0
339.1999381,339.19994,19,32,0,3,1,0,1.684210526,0.157894737,4,0.210526316,0.125,1.333333333,O,0.090909091,----,----,----,AlipatNoN,----,----,339.27837,339,0.27837,6490305,8752327,6415700,23532748,26181644,12171737
371.2075258,371.20753,19,32,0,7,0,0,1.684210526,0.368421053,4,0.210526316,0.125,0.571428571,O,0.032258065,----,----,----,AlipatNoN,----,----,371.29336,371,0.29336,3479438,3806682,3892013,17230611,13035234,15415530
387.2024404,387.20244,19,32,0,8,0,0,1.684210526,0.421052632,4,0.210526316,0.125,0.5,O,0,----,----,----,AlipatNoN,----,----,387.29198,387,0.29198,5598732,5493670,4992485,21474466,17480004,20020213
403.197355,403.19735,19,32,0,9,0,0,1.684210526,0.473684211,4,0.210526316,0.125,0.444444444,O,-0.034482759,----,----,----,AlipatNoN,----,----,403.29059,403,0.29059,5490370,6580096,5817706,15755468,13175977,13445340
419.1922696,419.19227,19,32,0,10,0,0,1.684210526,0.526315789,4,0.210526316,0.125,0.4,O,-0.071428571,----,----,----,AlipatNoN,----,----,419.2892,419,0.2892,4084131,3212462,3532360,6378828,5901822,5624998
435.1871842,435.18718,19,32,0,11,0,0,1.684210526,0.578947368,4,0.210526316,0.125,0.363636364,O,-0.111111111,----,----,----,AlipatNoN,----,----,435.28781,435,0.28781,3049475,2961402,2691210,3514342,2948842,3395058
467.1770134,467.17701,19,32,0,13,0,0,1.684210526,0.684210526,4,0.210526316,0.125,0.307692308,O,-0.2,----,----,----,----,SatFACarb,----,467.28504,467,0.28504,3743712,3459473,2711234,4868727,5266617,4583709
483.171928,483.17193,19,32,0,14,0,0,1.684210526,0.736842105,4,0.210526316,0.125,0.285714286,O,-0.25,----,----,----,----,SatFACarb,----,483.28365,483,0.28365,7114889,7870271,5598649,10090201,10034211,9005163
499.1668426,499.16684,19,32,0,15,0,0,1.684210526,0.789473684,4,0.210526316,0.125,0.266666667,O,-0.304347826,----,----,----,----,SatFACarb,----,499.28227,499,0.28227,11012554,10728120,8317184,10972415,10019295,10400097
515.1617572,515.16176,19,32,0,16,0,0,1.684210526,0.842105263,4,0.210526316,0.125,0.25,O,-0.363636364,----,----,----,----,SatFACarb,----,515.28088,515,0.28088,12819287,12502507,11025997,8707409,7173772,7389824
531.1566718,531.15667,19,32,0,17,0,0,1.684210526,0.894736842,4,0.210526316,0.125,0.235294118,O,-0.428571429,----,----,----,----,SatFACarb,----,531.27949,531,0.27949,13516006,14313247,12305963,3227625,3938149,3460743
547.1515864,547.15159,19,32,0,18,0,0,1.684210526,0.947368421,4,0.210526316,0.125,0.222222222,O,-0.5,----,----,----,----,SatFACarb,----,547.27811,547,0.27811,8597075,9152152,7285186,0,0,0
443.2147364,443.21474,19,32,4,8,0,0,1.684210526,0.421052632,6,0.315789474,0.1875,0.75,O,0,----,----,----,----,----,Alipat+N,443.31722,443,0.31722,2797103,2577336,3055367,6526425,6645152,6622057
485.187578,485.18758,19,34,0,14,0,0,1.789473684,0.736842105,3,0.157894737,0.088235294,0.214285714,O,-0.333333333,----,----,----,----,SatFACarb,----,485.29977,485,0.29977,4858026,5060512,4596378,5930626,6304973,6809723
501.1824926,501.18249,19,34,0,15,0,0,1.789473684,0.789473684,3,0.157894737,0.088235294,0.2,O,-0.391304348,----,----,----,----,SatFACarb,----,501.29838,501,0.29838,3204602,3651374,3512798,3185897,2896023,3248523
517.1774072,517.17741,19,34,0,16,0,0,1.789473684,0.842105263,3,0.157894737,0.088235294,0.1875,O,-0.454545455,----,----,----,----,SatFACarb,----,517.297,517,0.297,3283850,4086322,3927709,0,0,0
533.1723218,533.17232,19,34,0,17,0,0,1.789473684,0.894736842,3,0.157894737,0.088235294,0.176470588,O,-0.523809524,----,----,----,----,SatFACarb,----,533.29561,533,0.29561,2340119,3205921,2973131,0,0,0
395.2472819,395.24728,19,40,0,6,1,0,2.105263158,0.315789474,0,0,0,0,O,-0.266666667,----,----,----,AlipatNoN,----,----,395.33868,395,0.33868,4653336,2794140,3487980,10437537,7778347,5625725
415.0670696,415.06707,20,16,0,10,0,0,0.8,0.5,13,0.65,0.8125,1.3,CRAM,0.533333333,----,Aromatic,----,----,----,----,415.16305,415,0.16305,2579554,2784919,3333870,0,0,0
431.0619842,431.06198,20,16,0,11,0,0,0.8,0.55,13,0.65,0.8125,1.181818182,CRAM,0.517241379,----,Aromatic,----,----,----,----,431.16166,431,0.16166,2859958,2834177,3481171,0,0,0
447.0568988,447.0569,20,16,0,12,0,0,0.8,0.6,13,0.65,0.8125,1.083333333,CRAM,0.5,----,----,HUnSatLig,----,----,----,447.16027,447,0.16027,3590180,3203237,3197313,0,0,0
463.0518134,463.05181,20,16,0,13,0,0,0.8,0.65,13,0.65,0.8125,1,CRAM,0.481481481,----,----,HUnSatLig,----,----,----,463.15889,463,0.15889,3444183,2770861,3524193,0,0,0
479.046728,479.04673,20,16,0,14,0,0,0.8,0.7,13,0.65,0.8125,0.928571429,CRAM,0.461538462,----,----,HUnSatLig,----,----,----,479.1575,479,0.1575,3561548,3049102,3490829,0,0,0
401.087805,401.0878,20,18,0,9,0,0,0.9,0.45,12,0.6,0.666666667,1.333333333,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,401.18055,401,0.18055,3267943,3205740,3571840,1856926,1836474,2644906
417.0827196,417.08272,20,18,0,10,0,0,0.9,0.5,12,0.6,0.666666667,1.2,CRAM,0.466666667,----,----,HUnSatLig,----,----,----,417.17916,417,0.17916,3275529,3511984,4414125,0,0,0
433.0776342,433.07763,20,18,0,11,0,0,0.9,0.55,12,0.6,0.666666667,1.090909091,CRAM,0.448275862,----,----,HUnSatLig,----,----,----,433.17778,433,0.17778,3849185,3954821,4241783,0,0,0
449.0725488,449.07255,20,18,0,12,0,0,0.9,0.6,12,0.6,0.666666667,1,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,449.17639,449,0.17639,4779033,4093979,4419272,0,0,0
465.0674634,465.06746,20,18,0,13,0,0,0.9,0.65,12,0.6,0.666666667,0.923076923,CRAM,0.407407407,----,----,HUnSatLig,----,----,----,465.175,465,0.175,4949977,4390294,4598913,0,0,0
481.062378,481.06238,20,18,0,14,0,0,0.9,0.7,12,0.6,0.666666667,0.857142857,CRAM,0.384615385,----,----,HUnSatLig,----,----,----,481.17362,481,0.17362,4611176,4320992,4330712,0,0,0
497.0572926,497.05729,20,18,0,15,0,0,0.9,0.75,12,0.6,0.666666667,0.8,CRAM,0.36,----,----,HUnSatLig,----,----,----,497.17223,497,0.17223,3868058,3222076,3114000,0,0,0
387.1085404,387.10854,20,20,0,8,0,0,1,0.4,11,0.55,0.55,1.375,CRAM,0.4375,----,----,HUnSatLig,----,----,----,387.19805,387,0.19805,3894773,3870607,4028877,3359883,2796332,3710939
403.103455,403.10345,20,20,0,9,0,0,1,0.45,11,0.55,0.55,1.222222222,CRAM,0.419354839,----,----,HUnSatLig,----,----,----,403.19667,403,0.19667,5609139,5007221,5359969,3439807,3032223,4314319
419.0983696,419.09837,20,20,0,10,0,0,1,0.5,11,0.55,0.55,1.1,CRAM,0.4,----,----,HUnSatLig,----,----,----,419.19528,419,0.19528,5099933,5696174,5909069,2630475,2840066,3023014
435.0932842,435.09328,20,20,0,11,0,0,1,0.55,11,0.55,0.55,1,CRAM,0.379310345,----,----,HUnSatLig,----,----,----,435.19389,435,0.19389,5382146,5667841,5821588,2101228,2508532,3238393
451.0881988,451.0882,20,20,0,12,0,0,1,0.6,11,0.55,0.55,0.916666667,CRAM,0.357142857,----,----,HUnSatLig,----,----,----,451.19251,451,0.19251,5705740,5417882,5927459,0,0,0
467.0831134,467.08311,20,20,0,13,0,0,1,0.65,11,0.55,0.55,0.846153846,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,467.19112,467,0.19112,6056928,5612945,5027007,0,0,0
483.078028,483.07803,20,20,0,14,0,0,1,0.7,11,0.55,0.55,0.785714286,CRAM,0.307692308,----,----,HUnSatLig,----,----,----,483.18973,483,0.18973,5593223,4827962,4851119,0,0,0
499.0729426,499.07294,20,20,0,15,0,0,1,0.75,11,0.55,0.55,0.733333333,O,0.28,----,----,HUnSatLig,----,----,----,499.18835,499,0.18835,3585480,3719859,3343606,0,0,0
515.0678572,515.06786,20,20,0,16,0,0,1,0.8,11,0.55,0.55,0.6875,O,0.25,----,----,HUnSatLig,----,----,----,515.18696,515,0.18696,3511124,2574311,2400329,0,0,0
373.1292758,373.12928,20,22,0,7,0,0,1.1,0.35,10,0.5,0.454545455,1.428571429,CRAM,0.393939394,----,----,HUnSatLig,----,----,----,373.21556,373,0.21556,4576164,4416555,4563361,4744540,5544269,5731170
389.1241904,389.12419,20,22,0,8,0,0,1.1,0.4,10,0.5,0.454545455,1.25,CRAM,0.375,----,----,HUnSatLig,----,----,----,389.21417,389,0.21417,7023572,6541688,6136772,7229042,6774553,7855595
405.119105,405.1191,20,22,0,9,0,0,1.1,0.45,10,0.5,0.454545455,1.111111111,CRAM,0.35483871,----,----,HUnSatLig,----,----,----,405.21278,405,0.21278,9719781,10017877,8958481,7827902,8426838,8159691
421.1140196,421.11402,20,22,0,10,0,0,1.1,0.5,10,0.5,0.454545455,1,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,421.2114,421,0.2114,9041438,9668245,8808915,5540195,5950878,6494358
437.1089342,437.10893,20,22,0,11,0,0,1.1,0.55,10,0.5,0.454545455,0.909090909,CRAM,0.310344828,----,----,HUnSatLig,----,----,----,437.21001,437,0.21001,9447449,8305525,7746479,3878775,4579360,5023073
453.1038488,453.10385,20,22,0,12,0,0,1.1,0.6,10,0.5,0.454545455,0.833333333,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,453.20862,453,0.20862,8415231,7837474,6671762,2430657,2326578,2966577
469.0987634,469.09876,20,22,0,13,0,0,1.1,0.65,10,0.5,0.454545455,0.769230769,O,0.259259259,----,----,HUnSatLig,----,----,----,469.20724,469,0.20724,6504426,6614426,6046999,0,0,0
485.093678,485.09368,20,22,0,14,0,0,1.1,0.7,10,0.5,0.454545455,0.714285714,O,0.230769231,----,----,HUnSatLig,----,----,----,485.20585,485,0.20585,5738665,5330844,3892880,0,0,0
501.0885926,501.08859,20,22,0,15,0,0,1.1,0.75,10,0.5,0.454545455,0.666666667,O,0.2,----,----,HUnSatLig,----,----,----,501.20446,501,0.20446,3686903,3714857,3012052,0,0,0
359.1500112,359.15001,20,24,0,6,0,0,1.2,0.3,9,0.45,0.375,1.5,CRAM,0.352941176,----,----,HUnSatLig,----,----,----,359.23306,359,0.23306,3898466,3106049,4047242,5623873,5519177,6374698
375.1449258,375.14493,20,24,0,7,0,0,1.2,0.35,9,0.45,0.375,1.285714286,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,375.23167,375,0.23167,6861263,7383696,7886890,11659192,10646476,11124207
391.1398404,391.13984,20,24,0,8,0,0,1.2,0.4,9,0.45,0.375,1.125,CRAM,0.3125,----,----,HUnSatLig,----,----,----,391.23029,391,0.23029,11494819,11887430,10811803,16015425,15949031,15867871
407.134755,407.13475,20,24,0,9,0,0,1.2,0.45,9,0.45,0.375,1,CRAM,0.290322581,----,----,HUnSatLig,----,----,----,407.2289,407,0.2289,15364349,15299854,12784272,15420058,16041439,15858333
423.1296696,423.12967,20,24,0,10,0,0,1.2,0.5,9,0.45,0.375,0.9,CRAM,0.266666667,----,----,HUnSatLig,----,----,----,423.22751,423,0.22751,13723279,14091878,11807041,10571109,11236642,10724462
439.1245842,439.12458,20,24,0,11,0,0,1.2,0.55,9,0.45,0.375,0.818181818,CRAM,0.24137931,----,----,HUnSatLig,----,----,----,439.22613,439,0.22613,12533799,12038884,9923274,6087416,5964619,6098112
455.1194988,455.1195,20,24,0,12,0,0,1.2,0.6,9,0.45,0.375,0.75,O,0.214285714,----,----,HUnSatLig,----,----,----,455.22474,455,0.22474,9041906,8779447,7744793,2982426,3606960,3165594
471.1144134,471.11441,20,24,0,13,0,0,1.2,0.65,9,0.45,0.375,0.692307692,O,0.185185185,----,----,HUnSatLig,----,----,----,471.22335,471,0.22335,6856695,6581683,5552521,0,0,0
487.109328,487.10933,20,24,0,14,0,0,1.2,0.7,9,0.45,0.375,0.642857143,O,0.153846154,----,----,HUnSatLig,----,----,----,487.22196,487,0.22196,4628685,4963332,3561335,0,0,0
361.1656612,361.16566,20,26,0,6,0,0,1.3,0.3,8,0.4,0.307692308,1.333333333,CRAM,0.294117647,----,----,HUnSatLig,----,----,----,361.24918,361,0.24918,4450961,3942780,5098018,10233538,9472485,9706441
377.1605758,377.16058,20,26,0,7,0,0,1.3,0.35,8,0.4,0.307692308,1.142857143,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,377.24779,377,0.24779,9211891,9207017,10836646,17875464,19488317,17338481
393.1554904,393.15549,20,26,0,8,0,0,1.3,0.4,8,0.4,0.307692308,1,CRAM,0.25,----,----,HUnSatLig,----,----,----,393.2464,393,0.2464,14808927,15174905,13859663,24588791,23793299,24478133
409.150405,409.1504,20,26,0,9,0,0,1.3,0.45,8,0.4,0.307692308,0.888888889,CRAM,0.225806452,----,----,HUnSatLig,----,----,----,409.24501,409,0.24501,18080252,17520034,15606499,21261142,22308414,21760841
425.1453196,425.14532,20,26,0,10,0,0,1.3,0.5,8,0.4,0.307692308,0.8,CRAM,0.2,----,----,HUnSatLig,----,----,----,425.24363,425,0.24363,16168687,16512547,13074586,13688146,13771921,13642800
441.1402342,441.14023,20,26,0,11,0,0,1.3,0.55,8,0.4,0.307692308,0.727272727,O,0.172413793,----,----,HUnSatLig,----,----,----,441.24224,441,0.24224,12486702,12397137,10336745,7039599,7194231,6576153
457.1351488,457.13515,20,26,0,12,0,0,1.3,0.6,8,0.4,0.307692308,0.666666667,O,0.142857143,----,----,HUnSatLig,----,----,----,457.24085,457,0.24085,9129958,9287258,7138492,2826612,3232068,3645197
473.1300634,473.13006,20,26,0,13,0,0,1.3,0.65,8,0.4,0.307692308,0.615384615,O,0.111111111,----,----,HUnSatLig,----,----,----,473.23947,473,0.23947,6021128,5667289,4722193,0,0,0
489.124978,489.12498,20,26,0,14,0,0,1.3,0.7,8,0.4,0.307692308,0.571428571,O,0.076923077,----,----,HUnSatLig,----,----,----,489.23808,489,0.23808,3634419,3753072,2945124,0,0,0
363.1813112,363.18131,20,28,0,6,0,0,1.4,0.3,7,0.35,0.25,1.166666667,CRAM,0.235294118,----,----,HUnSatLig,----,----,----,363.26529,363,0.26529,4672708,4192250,5006527,11923778,10849412,12119661
379.1762258,379.17623,20,28,0,7,0,0,1.4,0.35,7,0.35,0.25,1,CRAM,0.212121212,----,----,HUnSatLig,----,----,----,379.2639,379,0.2639,7993872,8335156,9248018,20513866,19107998,20959973
395.1711404,395.17114,20,28,0,8,0,0,1.4,0.4,7,0.35,0.25,0.875,CRAM,0.1875,----,----,HUnSatLig,----,----,----,395.26252,395,0.26252,13592840,14225037,12481758,27730834,27328540,27902829
411.166055,411.16605,20,28,0,9,0,0,1.4,0.45,7,0.35,0.25,0.777777778,CRAM,0.161290323,----,----,HUnSatLig,----,----,----,411.26113,411,0.26113,15864547,16516628,14205707,21875699,23443061,22891471
427.1609696,427.16097,20,28,0,10,0,0,1.4,0.5,7,0.35,0.25,0.7,O,0.133333333,----,----,HUnSatLig,----,----,----,427.25974,427,0.25974,14198592,14525902,10967008,13471018,13779950,12461021
443.1558842,443.15588,20,28,0,11,0,0,1.4,0.55,7,0.35,0.25,0.636363636,O,0.103448276,----,----,HUnSatLig,----,----,----,443.25836,443,0.25836,10895407,10056125,7991565,6740445,6419878,6774638
459.1507988,459.1508,20,28,0,12,0,0,1.4,0.6,7,0.35,0.25,0.583333333,O,0.071428571,----,----,HUnSatLig,----,----,----,459.25697,459,0.25697,7253981,6598157,5441660,2905297,3603697,3123852
475.1457134,475.14571,20,28,0,13,0,0,1.4,0.65,7,0.35,0.25,0.538461538,O,0.037037037,----,----,HUnSatLig,----,----,----,475.25558,475,0.25558,4918300,4434444,2940589,1646711,1774572,1927288
507.1355426,507.13554,20,28,0,15,0,0,1.4,0.75,7,0.35,0.25,0.466666667,O,-0.04,----,----,HUnSatLig,----,----,----,507.25281,507,0.25281,4421259,2769530,2096680,2057948,1585292,2207746
523.1304572,523.13046,20,28,0,16,0,0,1.4,0.8,7,0.35,0.25,0.4375,O,-0.083333333,----,----,HUnSatLig,----,----,----,523.25142,523,0.25142,5579808,4738763,2824945,2230371,2281851,1793709
539.1253718,539.12537,20,28,0,17,0,0,1.4,0.85,7,0.35,0.25,0.411764706,O,-0.130434783,----,----,HUnSatLig,----,----,----,539.25004,539,0.25004,7466402,6100740,3977302,3317145,3679875,3331613
555.1202864,555.12029,20,28,0,18,0,0,1.4,0.9,7,0.35,0.25,0.388888889,O,-0.181818182,----,----,HUnSatLig,----,----,----,555.24865,555,0.24865,7849715,6168058,4251346,4414574,5207875,6228149
571.115201,571.1152,20,28,0,19,0,0,1.4,0.95,7,0.35,0.25,0.368421053,O,-0.238095238,----,----,HUnSatLig,----,----,----,571.24726,571,0.24726,4394999,4168864,1927971,0,0,0
365.1969612,365.19696,20,30,0,6,0,0,1.5,0.3,6,0.3,0.2,1,CRAM,0.176470588,----,----,----,AlipatNoN,----,----,365.28141,365,0.28141,3573497,3729016,3621728,11858880,9088804,11694354
381.1918758,381.19188,20,30,0,7,0,0,1.5,0.35,6,0.3,0.2,0.857142857,CRAM,0.151515152,----,----,----,AlipatNoN,----,----,381.28002,381,0.28002,6277155,6602096,6474604,19134078,16941804,18507081
397.1867904,397.18679,20,30,0,8,0,0,1.5,0.4,6,0.3,0.2,0.75,O,0.125,----,----,----,AlipatNoN,----,----,397.27863,397,0.27863,10021532,10549249,10202693,24220945,23429504,23930114
413.181705,413.1817,20,30,0,9,0,0,1.5,0.45,6,0.3,0.2,0.666666667,O,0.096774194,----,----,----,AlipatNoN,----,----,413.27725,413,0.27725,11776947,12076646,10167053,19651699,18843272,18795572
429.1766196,429.17662,20,30,0,10,0,0,1.5,0.5,6,0.3,0.2,0.6,O,0.066666667,----,----,----,AlipatNoN,----,----,429.27586,429,0.27586,10209155,10153323,8122137,12279025,11909948,11506552
445.1715342,445.17153,20,30,0,11,0,0,1.5,0.55,6,0.3,0.2,0.545454545,O,0.034482759,----,----,----,AlipatNoN,----,----,445.27447,445,0.27447,7700523,8163626,6657082,6990148,6150364,7204546
461.1664488,461.16645,20,30,0,12,0,0,1.5,0.6,6,0.3,0.2,0.5,O,0,----,----,----,----,SatFACarb,----,461.27309,461,0.27309,5550040,4761043,4017246,3827762,3420346,3810842
477.1613634,477.16136,20,30,0,13,0,0,1.5,0.65,6,0.3,0.2,0.461538462,O,-0.037037037,----,----,----,----,SatFACarb,----,477.2717,477,0.2717,3939379,3182155,2243931,2539525,2103910,1950824
493.156278,493.15628,20,30,0,14,0,0,1.5,0.7,6,0.3,0.2,0.428571429,O,-0.076923077,----,----,----,----,SatFACarb,----,493.27031,493,0.27031,3648836,3000662,2215493,2221942,2025385,1706731
