Mass,Soil_1,Soil_2,Soil_3,Soil_13,Soil_14,Soil_15,Soil_7,Soil_8,Soil_9,Soil_19,Soil_20,Soil_21,Soil_4,Soil_5,Soil_6,Soil_16,Soil_17,Soil_18,Soil_10,Soil_11,Soil_12,Soil_22,Soil_23,Soil_24
441.1402342,6967750,8187010,4499951,4595175,3988239,4707967,12486702,12397137,10336745,7039599,7194231,6576153,6633283,6211430,5500092,4222992,3603783,3700446,11907939,10329861,11678796,7468219,7278333,7840763
441.1613634,4596164,4786305,3364333,7936488,7973647,6911613,4718638,4903503,4526566,9435757,8052340,8554519,2038592,2525029,2416826,4011023,4293958,3285723,6550369,6528770,6612042,8832185,8824572,8397817
441.1766196,10634691,12080256,6902251,15557096,14269199,12238460,10416174,10195534,8663525,12640876,12725875,13193238,30771006,27893604,29270201,51134477,47038789,46044890,10271583,12404480,10964040,16694456,27391739,23770104
441.1918758,4085185,3974271,2437097,6065640,5533455,5002875,0,0,0,3687019,2936945,3102229,2619708,2493283,2875063,3848204,4605252,3221208,0,0,0,2462903,3503866,3044343
441.1990864,3085761,3319934,1997288,4799977,4299535,4668027,2287150,2006604,2474466,5297771,5112432,5022740,2471227,2059619,2156726,3471371,3538243,2963159,0,0,0,4269238,4343546,4503542
441.213005,6698431,7173245,4784615,10711529,9177871,9301626,4528174,4689483,4226528,11356778,9756271,10125331,6680377,7225186,6430901,11304970,10856771,9164502,6067035,5938940,5451845,12975285,16283385,16319477
441.2282612,3283390,3539069,1977317,4817385,3986191,4175481,0,0,0,2628201,2262637,2385938,1619767,2058593,1967795,2705929,3128130,2507988,0,0,0,1802676,2674936,2018292
441.2354718,5739965,6118524,3595748,9109993,8788750,7833209,0,0,0,5821032,5443181,6246417,4492086,4582240,4063411,6957065,7887169,6596307,0,0,0,4982963,6787831,5798900
441.2493904,3800508,3924603,2207202,6435306,6347534,5654136,0,0,0,4035175,2988651,3732496,3756340,3616607,3450033,7071751,6483264,5966546,0,0,0,5136562,7337718,6454259
441.2527611,2476988,3193979,3074530,11788778,4985614,2978424,8507439,4478537,5874140,17017447,5200491,5167120,3525428,2770783,2517681,5452807,5483840,3299026,6474583,4874999,5109825,8303794,7472886,11275250
442.1943354,2860384,3176513,1923958,3751427,3520263,3041854,1962544,1840131,2530677,4662820,4286985,3610048,2188469,1970981,1809489,2390972,2369287,1969772,0,0,0,2765413,2952890,3028907
442.2307208,2897245,3734591,2163570,5537284,5075719,4777532,0,0,0,3909153,3800581,4116413,1903792,1767715,1586765,2941881,2948357,2464872,0,0,0,2694242,3614392,3000233
443.0831134,5422346,7257098,3600656,0,0,0,8445999,7952834,7332117,1863650,1947565,1987445,4777532,4862702,4043766,0,0,0,6601355,5943838,7326612,0,0,0
443.0983696,5742856,6974474,3826958,3429915,3436289,3586567,1986095,1749953,2018067,0,0,0,5801530,4691693,4836341,2814835,2137296,2281996,1775241,2125340,2140051,0,0,0
443.1194988,7705862,8625160,6936844,4404764,3322112,4270598,9836591,9126335,7934225,2275296,2660778,3076466,5794360,5291756,5467123,2202481,1674959,2060298,8315527,6764058,8176529,2588697,3396224,3225958
443.134755,5681413,6095879,3989770,5036572,4334336,3935749,2805295,2053566,2418447,2101215,1963432,2301808,4974133,4964075,4297713,3647344,3299534,3530248,1618053,2179096,1883535,1763096,2324607,2248548
443.1558842,5011715,4881414,3084552,3980829,3126016,3618308,10895407,10056125,7991565,6740445,6419878,6774638,5154355,4965098,3927023,3847022,3272909,3066374,12022403,9741846,10503053,8711190,7423614,8225635
443.1711404,5371137,6750213,3952902,7916061,6990592,6458883,3171375,2796476,2862347,4443612,4073892,5001069,4150833,3932905,3781613,4926317,5259468,4382212,1662849,2308628,2554764,3675157,4716157,4286306
443.1922696,11214079,9772036,7696644,18522654,11930368,15099393,7282735,7649722,6299913,12311002,10560930,11353963,6860334,7304935,6707179,9926508,9167051,8173058,8567423,8916497,8528778,13937683,14878331,16216928
443.2075258,5933310,6818819,4084994,9863710,8999680,8037888,2158127,2442169,2527495,5519833,4479393,5460842,3812908,4479718,4435946,5941098,6447306,5562880,0,0,0,3923474,5449338,5017439
443.2147364,5057789,5718018,3278081,7254558,6374144,5791232,2797103,2577336,3055367,6526425,6645152,6622057,3995179,3639014,3702761,4949866,5140681,4929024,1823868,3096591,2607496,5013521,5892730,5544798
443.228655,4367612,5268481,3049728,8776223,7559936,7253503,2159151,3174839,2312453,9077208,6528415,7860072,5207593,4680421,4934631,9809769,8722632,7978494,3323515,4367885,3351942,10347536,13874809,12579677
443.2439112,3743482,4557825,2188542,6360607,6146816,5483006,0,0,0,4044247,2847645,3312487,2666535,2180324,2270182,3892071,4602055,3971581,0,0,0,3518479,4484728,4129628
443.2511218,3130105,3546112,1944317,5491231,5207808,4307454,0,0,0,4829654,4317596,4996966,1980966,2442980,2370021,3382119,4048071,2923004,0,0,0,3678222,4818552,4371292
444.1181185,6532261,8338378,5059739,13636152,14551802,12430795,3505198,3369335,4419751,8540565,8828228,10116892,6229425,7069358,5580684,11820834,13623442,10104224,2053145,4787619,3625779,7928775,12170818,10492699
444.2463708,4379801,5031874,3379340,8057404,6687482,6536643,0,0,0,3903883,3335480,4529937,2194335,2126502,2208127,3652375,4171915,3314067,0,0,0,2454972,3430970,2780945
445.0776342,6718537,8835982,5039151,3507796,3448566,3903891,2616363,2179377,2989124,0,0,0,6653232,6159986,6752042,1857238,1851481,2040125,1549745,3061041,2497753,0,0,0
445.0987634,3486791,4756365,2941996,0,0,0,7174187,6637872,5963842,0,0,0,2845997,2962032,2908455,0,0,0,5657007,4508975,5588695,0,0,0
445.1140196,7543877,9333644,5161003,5135957,5327606,4768145,2798123,3047726,2681408,0,0,0,7253291,6532719,6590246,3874515,3733590,3587385,1590702,3342637,3356374,0,0,0
445.1351488,3191875,3979147,2506792,1966166,1833462,1987472,7667755,7405869,5250110,2197831,2638559,3101381,3235112,2593902,2720036,0,0,0,8155563,5613866,6804180,2402675,2960388,3010255
445.150405,7314498,8881034,5399591,8260183,7111414,7028111,4357163,4197676,4459581,4412742,4381918,4958916,6608166,6505069,5723938,6121168,5588052,4991285,2363306,3932457,3304146,3801970,4798980,4796110
445.1715342,4190272,3678089,2425380,5144151,3109622,3722638,7700523,8163626,6657082,6990148,6150364,7204546,3242275,3317356,3302688,3535566,3222611,3311923,9802151,8060198,9310929,9020272,7709186,8233676
445.1867904,8027198,9419656,5016610,12061272,11330294,10937741,4453419,4313385,4480057,8720707,8041690,8814273,5500193,6082155,5449502,7788237,8380498,7646513,2839462,4189476,3907279,6538095,8633857,8760011
445.2079196,16131132,13122438,9394208,14504536,11420406,13763980,4730923,4841768,4082743,10176833,8236248,9598655,20276510,21401193,20143900,30891723,34086993,27931951,6006179,8854818,7043789,15211373,25957888,21541577
445.2231758,7134267,7492485,4170782,12300889,10455798,10005899,2568747,2137383,2471989,6533440,5554391,6426302,4906268,5263976,4375323,7304906,8702032,7353646,0,0,0,4783980,7247359,6556360
445.2303864,4893754,5332869,3679262,5450329,4207350,4513163,2306603,2072358,2437172,4416832,4323542,4854461,4206875,3456104,3225370,3645130,3979343,3494189,0,0,0,3891051,4829695,4057800
445.244305,3523641,2946436,2451484,7551577,5798645,5936522,0,0,0,5792063,3792085,4541116,4589849,3982951,4304664,10903241,11712591,8527148,1794976,3050269,1579722,6775658,10548734,10314439
445.2595612,3216439,3480451,2541082,6652506,5448437,4734345,0,0,0,3023677,2499795,2865338,2381591,2224742,2412823,3899079,4260942,3867946,0,0,0,2548073,3799549,3338437
447.0568988,7084940,8979220,5849941,3104405,3213042,2942248,3590180,3203237,3197313,0,0,0,7353385,6433270,6375007,0,0,0,1627872,2717768,2888228,0,0,0
447.0932842,8600456,10099474,5788497,4370070,4444914,4333862,3619876,3802274,3650429,0,0,0,8905764,8166900,7560795,2817593,2396129,2453105,2103005,4142147,3361313,0,0,0
447.1144134,34313094,32979728,20543311,2838167,3024114,3064101,6451235,5578913,6143867,2314411,2126369,2221084,3453985,3254259,2930265,2031159,1991647,2057839,5360859,4474945,4737567,2256593,2481554,2043965
447.1296696,8758149,10756879,5732173,7365271,6875890,6339876,5070883,5248160,5508986,3485866,4115488,4339227,8420383,8515058,7765591,4681270,5245918,4400237,3124953,4048959,3931677,3417808,4753809,3802684
447.1507988,2738051,2246926,1737547,0,0,0,5469219,5168286,3797880,2477225,2647070,2949657,2054684,2328560,1754197,NA,NA,NA,5787863,3810877,5150235,3403470,2796432,3457595
447.166055,10005377,11399949,6434633,11868824,10984178,11279650,6794275,6875293,5853046,9625767,9493533,9344535,7863322,7112176,7155283,8369715,8204252,7705706,4134101,5664827,5167642,7793357,8889743,8860218
447.2024404,10017662,11045643,6684485,16355994,14142194,13100320,4918307,4429979,5200755,11804836,10998809,11986452,7515157,7650797,6792784,11058737,12117978,9665638,3060433,5243959,4875799,9069258,12330381,11690551
447.2235696,31478652,18967306,17258307,18457242,16022258,20055327,2543139,2259609,2927473,7383203,4774935,6940179,31786003,35339756,34086478,49946159,55943129,45347940,3078351,8858676,5260821,12673736,34456972,23269942
447.2388258,6043514,6506249,3621697,11270811,9964274,10202399,0,0,0,5827745,5158934,5477905,4360209,4932075,4509260,7517742,8334296,6764643,0,0,0,4660935,7363979,6076980
449.0725488,8374993,10979994,6534784,2926304,3219192,3672262,4779033,4093979,4419272,0,0,0,7920419,8322427,7497106,0,0,0,2725397,4831070,4446577,0,0,0
449.1089342,11227853,14166680,7851644,6417121,6681336,6653124,4974617,5039129,4882117,3135498,2818925,3209588,10732318,10388856,10282382,5493154,4295532,3991471,3390481,5486426,5282158,1927217,3268391,3019696
449.1300634,3247819,4218518,2017914,3120866,3474168,2820803,5863449,6146071,4363971,3093513,2869612,2637170,2049308,2678135,2767244,2088352,2813803,2244013,5459983,3467607,5133676,2595887,2131238,2360238
449.1453196,9980618,11627157,6864504,9552611,8921848,8674498,8550424,8288278,7589570,7899143,8356714,8732017,8612634,8127862,8220043,6999455,6342506,6591404,5170190,6753110,6328683,7170606,7478565,7311789
449.181705,11031239,11940499,6977140,15790820,13105912,12432577,8343576,7657492,7898815,13916165,13564775,13671789,8010517,7845236,7998855,10739101,10731368,9372584,5717002,7322449,7231848,11522603,12205348,13509035
449.2180904,9069251,10324625,5506673,14869222,14719736,12825791,4040728,3822610,4216508,11571202,9505636,10980714,7279377,7703922,6731139,11984282,12410726,10208165,2911751,4869965,3612005,8899112,12936482,12538280
449.2544758,3954368,4527759,2397805,7518951,6990585,6297789,0,0,0,4994047,3684193,3802471,3279628,3642736,3116416,6398359,6909796,5648289,0,0,0,3677734,5845280,4478374
451.0518134,7141921,8858151,4774329,2250037,2538248,2424947,4705292,4468636,5124645,0,0,0,6240811,6069509,6190285,0,0,0,2492761,3974782,4251850,0,0,0
451.0881988,9122334,11041317,6490550,3267383,3498760,3607665,5705740,5417882,5927459,0,0,0,8350247,8537347,7716042,0,0,0,4522837,5747322,5460167,0,0,0
451.1245842,11729435,14924323,7955890,7670585,6726409,6909040,8730636,9189272,7577120,4855653,5200582,5716174,12333603,11257088,10757318,5602579,5338878,5024505,6112082,6931062,7258308,4326804,5571783,5034280
451.1609696,10017304,11637281,7339439,11012922,10390281,9837679,10969100,10375061,9381405,11425634,12083907,11406539,8411678,8555774,7675075,8154384,7218940,6769398,7827279,8176242,8444097,10234257,11148485,11772197
451.197355,9277972,10658335,6561195,14394172,13163273,13177965,7448587,6807443,6487578,14051167,12622528,13927624,8858138,7912700,7732415,11803918,11869946,10494707,5272395,7187054,6805694,13040014,14951619,15860003
451.2337404,5948945,6904349,3826088,10722110,9968394,9548908,2554891,2326929,2647063,7436124,6260413,6862021,6654485,6376698,6515899,10433803,10675960,9018096,2167112,3621482,2670779,6953356,10826946,9785633
453.0674634,7592313,9998777,5630205,2596763,2611494,2851375,6279167,6444836,6155668,0,0,0,6461755,6175890,6041611,0,0,0,3816103,4993443,5725227,0,0,0
453.1038488,8333686,11362743,5969146,3725212,3890983,4177966,8415231,7837474,6671762,2430657,2326578,2966577,8065335,7543952,7545863,2045071,2088601,2288212,5543588,6437279,6926376,2444033,2977909,2423467
453.124978,6397300,6656438,4222200,7203742,7539495,6620205,22099967,22728481,16835984,12525247,13011505,13157423,5246261,4987023,4363269,4802702,4765336,3782227,19283618,14436765,17684518,8472831,11138164,10772650
453.1402342,8968563,10457525,6163703,6341534,5667623,5789741,11233279,10888992,9368975,6821566,6870576,6581294,9777459,8770702,8846340,4504717,3986071,4111953,8103585,7819676,8552485,6017278,6258804,6765737
453.1613634,3716465,3354548,2046197,6328224,5285672,5021740,6492158,5933855,5248398,9090748,8471086,7883821,2651953,2960013,2321410,4010124,3747478,3437136,7403167,4933017,6320164,8218876,8336499,8458407
453.1766196,8620400,9654707,5452020,10122144,8856360,8991788,10299390,10356510,8215949,11953851,11979309,12014635,7549231,7312524,7037952,7646347,7726741,6298191,7820958,8903064,8917026,11022587,12014706,13281446
453.213005,7586157,8167857,4266224,11400098,10691369,10148907,4237310,4351772,4461963,11052728,9898539,10533929,7420203,6720650,6644733,10656904,11783828,9249356,4476571,5051796,5176352,10684665,14402673,14221476
453.2493904,4021610,4184495,2568941,7494564,6918954,6280234,0,0,0,4530869,3562024,4216870,4304167,4611208,4184058,8223878,8275602,6662729,1517720,2522000,1707549,5407990,7867504,6520994
455.046728,4076768,5144918,2627157,0,0,0,5207026,4697786,4663581,0,0,0,3131998,3074088,2540884,0,0,0,2792457,3423447,3664795,0,0,0
455.0831134,6672606,9105748,5061714,1968657,2437460,2201599,7622642,7126713,6710555,0,0,0,6000730,5210150,4735824,0,0,0,5245446,5906643,6586264,0,0,0
455.1194988,7071963,8524115,4932687,3577875,3821397,3791870,9041906,8779447,7744793,2982426,3606960,3165594,6637655,5708836,5552973,2398229,2223675,2172861,6776324,6511823,7053206,2950259,3295794,2553398
455.140628,17023193,16771410,11396173,26158100,25000790,21672958,18896882,20201142,17921304,13768216,12839343,13808536,10596436,12307491,10486603,9012244,8730171,7864764,20405762,18954445,20363156,11784306,16745521,13996085
455.1558842,5778648,6719825,4438092,5217301,4251478,4834301,11786226,10895029,8617239,6974999,7721390,8467351,5225555,5604386,5285706,4241427,3587642,3848635,9516545,7366860,9095059,7051377,7869489,7710772
455.1770134,2955479,3511632,2183242,6657047,6245207,5551101,2751985,3410612,2941206,6172181,5165484,6155157,2487888,3023905,2187080,5261330,5691961,4628921,5372415,5356745,5633938,7962735,9004080,6926387
455.1922696,6443222,7426383,3515465,8397848,7781207,7672829,7661553,7966387,6976789,10665492,9953707,10632084,6225999,5890080,5729094,7437329,7315000,6427064,7212542,7354568,7114641,10836078,12133424,13279282
455.2075258,3359957,4172110,2617416,5795865,5594968,4998140,0,0,0,3065363,2334635,2851219,2302029,2332703,2619205,3543056,3318328,2791351,0,0,0,1757805,2960431,2951218
455.2147364,3437780,3507534,2397255,4752409,4629336,4383740,0,0,0,4608530,4338090,5014419,2297932,2298399,2143044,3519504,3468855,3316150,0,0,0,3298413,4398127,4427825
455.228655,4681939,5686605,3461190,9096218,8147800,7713788,2657777,2869425,2342163,7998993,6484393,7220114,4789323,5077022,4738883,8911887,9215543,7627189,3031035,4089028,3034510,8972396,11627567,11180080
455.2511218,3944657,4925772,2759237,7914523,6785881,6110204,0,0,0,3810831,3234216,3975056,2958408,2719261,2612033,4754446,5982774,4535732,0,0,0,2965610,4892718,3659823
456.2099854,2775182,3492129,1860091,4223067,4106102,3586029,0,0,0,4260288,4181362,4279116,1893348,1679341,2129644,3105241,3343885,2361203,0,0,0,2657835,3230741,3425277
457.062378,3969109,5077245,2801597,0,0,0,5884903,6014557,5540031,0,0,0,2672527,2764740,2784419,NA,NA,NA,4154747,3483667,4991767,0,0,0
457.0987634,5304403,5935355,3556282,0,0,0,6899686,6839899,5715133,1873271,2078022,2080527,4249483,4230082,3745440,0,0,0,4825465,5309456,6133524,0,0,0
457.1351488,4409424,5781754,2648504,2827421,2324375,2335205,9129958,9287258,7138492,2826612,3232068,3645197,3822472,4697025,3579548,2515369,2199017,2078009,8088950,6705164,8095506,3494385,4062208,4169679
457.156278,3398735,3732729,2867126,1743519,1835415,2337765,6166502,7603801,7380155,3784050,3941699,4250379,2057094,2804672,2520731,NA,NA,NA,10329461,10299402,11048721,4476912,5099520,4437966
457.1715342,4739150,4720888,2980789,5392544,4093848,4051940,8904678,8210008,7601338,6505841,6674754,8108810,4872068,4967359,4640409,6394791,6529512,5328183,8588660,7612425,8320784,7307247,8190976,9056205
457.1867904,5177421,6576376,3343284,8311969,7320473,6513636,2858470,2925144,2371258,4752752,4456769,4795145,3509123,4363198,3419800,4991911,4998631,3924278,1728883,2599431,1916175,3443182,4278271,4108236
457.2079196,5022796,5801207,3088307,7068834,6736793,5632996,5105638,5117527,3987641,8383854,8194368,8631048,4748161,5456829,4710038,7162790,7337446,6392117,5118322,5842949,5941006,10641388,11899903,12885963
457.2231758,5184587,5552374,3264433,9258148,8692634,6999012,1726438,1833046,1834168,4327789,4521280,4690695,3365759,3498940,3034773,4565925,5817830,4701492,0,0,0,2822123,4819967,3739083
457.2303864,2932810,3843318,2360753,5494948,4805530,4655076,0,0,0,4504940,4897087,5884678,2659710,2833340,2502292,3788708,4071909,4000051,0,0,0,3615723,4504574,4497354
457.244305,2814537,4161782,2460080,6821029,6247323,5999588,0,0,0,5930347,4084031,4797189,3603325,3450811,3533459,6710180,6419941,5827890,2178415,2854914,2071820,6139882,8252414,7800778
459.078028,2512348,4070578,2458427,0,0,0,5906398,5426703,4589694,0,0,0,2161876,2345834,2433022,NA,NA,NA,4017410,3750751,4663972,0,0,0
459.1144134,3715034,4601009,2627384,0,0,0,6318045,5787150,5010557,0,0,0,3689169,2773865,2799611,0,0,0,5474561,4173660,5170850,0,0,0
459.1296696,6179801,7547056,4047672,4927803,5084140,4622309,2901469,2992142,2866301,2420435,2196210,2204302,5426895,5648232,5340666,3046734,3010468,2782923,0,0,0,1640316,2059748,2240375
459.1507988,3226584,3285679,2651446,2140477,2164717,2337253,7253981,6598157,5441660,2905297,3603697,3123852,2760398,2554215,2212344,1590093,1595812,1765578,7152895,5800792,7380640,3827579,3676131,3849078
