Mass,C,H,O,N,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,nomass,CalcMass,KM_CH2,KMD_CH2,HC,OC,N.C,DBE,psi,psi_molc,DBE.C,DBE.H,DBE.O,AI,AI_0,NOSC
470.1277,24,25,7,1,1,0,0,CHONS,Lignin,471.13498396688,0.400915929471503,471.13501,471.13501,470.608910434858,0.39108956514184,1.04166666666667,0.291666666666667,0.0416666666666667,13,106,4.41666666666667,0.541666666666667,0.52,1.85714285714286,0.3,0.3,-0.25
470.1515,17,29,14,1,0,0,0,CHON,Carb,471.15875396688,0.10756166493974,471.15859,471.15859,470.632653893064,0.367346106936225,1.70588235294118,0.823529411764706,0.0588235294117647,4,66,3.88235294117647,0.235294117647059,0.137931034482759,0.285714285714286,-5.25,0,0.11764705882352944
471.2963,25,44,8,0,0,0,0,CHO,Protein,472.30356946688,0.103582363448732,472.30336,472.30336,471.776191081849,0.223808918150837,1.76,0.32,0,4,128,5.12,0.16,0.0909090909090909,0.5,-0.235294117647059,0,-1.12
471.3116,29,44,5,0,0,0,0,CHO,Lipid,472.31888396688,-0.0199949237016432,472.31863,472.31863,471.791488481542,0.208511518458351,1.51724137931034,0.172413793103448,0,8,150,5.17241379310345,0.275862068965517,0.181818181818182,1.6,0.125,0.125,-1.1724137931034484
472.1494,17,31,12,1,1,0,0,CHONS,Carb,473.156689800213,0.0134316746174255,473.15648,473.15648,472.62835881339703,0.371641186603426,1.82352941176471,0.705882352941177,0.0588235294117647,3,74,4.35294117647059,0.176470588235294,0.0967741935483871,0.25,-3.5,0,-0.117647058823529
473.2756,24,42,9,0,0,0,0,CHO,Protein,474.28286446688,0.0389645532360316,474.28263,474.28263,473.75327598337,0.246724016629969,1.75,0.375,0,4,120,5,0.166666666666667,0.0952380952380952,0.444444444444444,-0.333333333333333,0,-1
473.3273,29,46,5,0,0,0,0,CHO,Lipid,474.33454146688,-0.0355862341295738,474.33427,474.33427,473.80489528037,0.195104719629853,1.58620689655172,0.172413793103448,0,7,152,5.24137931034483,0.241379310344828,0.152173913043478,1.4,0.0833333333333333,0.0833333333333333,-1.2413793103448274
474.1287,16,29,13,1,1,0,0,CHONS,Carb,475.13596396688,-0.00684747162475184,475.13575,475.13575,474.605422904847,0.394577095152954,1.8125,0.8125,0.0625,3,66,4.125,0.1875,0.103448275862069,0.230769230769231,-11.5,0,0.125
475.1128,37,16,1,0,0,0,0,CHO,ConHC,476.12002646688,0.186232074022494,476.12003,476.12003,475.588386591868,0.411613408131643,0.432432432432432,0.027027027027027,0,30,162,4.37837837837838,0.810810810810811,1.875,30,0.805555555555556,0.805555555555556,-0.37837837837837807
475.2548,23,40,10,0,0,0,0,CHO,Protein,476.26212084188,0.0559841290288178,476.2619,476.2619,475.73032230302,0.269677696980182,1.73913043478261,0.434782608695652,0,4,112,4.8695652173913,0.173913043478261,0.1,0.4,-0.461538461538462,0,-0.8695652173913047
475.2913,24,44,9,0,0,0,0,CHO,Protein,476.298530911324,0.00440894825089484,476.29827,476.29827,475.766691716655,0.233308283344968,1.83333333333333,0.375,0,3,122,5.08333333333333,0.125,0.0681818181818182,0.333333333333333,-0.4,0,-1.083333333333333
475.3066,28,44,6,0,0,0,0,CHO,Lipid,476.31385146688,-0.130842048432845,476.31354,476.31354,475.781995165142,0.218004834858164,1.57142857142857,0.214285714285714,0,7,144,5.14285714285714,0.25,0.159090909090909,1.16666666666667,0.0454545454545455,0.0454545454545455,-1.1428571428571432
477.1283,37,18,1,0,0,0,0,CHO,ConHC,478.135613133547,0.318040215167282,478.13567,478.13567,477.601722636457,0.398277363543059,0.486486486486487,0.027027027027027,0,29,164,4.43243243243243,0.783783783783784,1.61111111111111,29,0.777777777777778,0.777777777777778,-0.43243243243243246
477.1355,20,31,9,0,1,1,0,CHOSP,Protein,478.14278896688,-0.311983958467762,478.14244,478.14244,477.60889045719,0.391109542809659,1.55,0.45,0,6,92,4.6,0.3,0.193548387096774,0.666666666666667,-0.5,0,-0.5499999999999998
477.2705,23,42,10,0,0,0,0,CHO,Protein,478.277768133547,0.0615451004631203,478.27754,478.27754,477.743718904914,0.256281095086024,1.82608695652174,0.434782608695652,0,3,114,4.95652173913043,0.130434782608696,0.0714285714285714,0.3,-0.538461538461538,0,-0.9565217391304346
479.0984,25,20,10,0,0,0,0,CHO,Lignin,480.10565846688,-0.0241694299238898,480.1055,480.1055,479.569568199571,0.430431800428835,0.8,0.4,0,16,100,4,0.64,0.8,1.6,0.4,0.4,0
479.1348,26,24,9,0,0,0,0,CHO,Lignin,480.14203146688,0.00187948546621618,480.14187,480.14187,479.605900585154,0.394099414845584,0.923076923076923,0.346153846153846,0,15,110,4.23076923076923,0.576923076923077,0.625,1.66666666666667,0.352941176470588,0.352941176470588,-0.23076923076923084
479.2497,22,40,11,0,0,0,0,CHO,Protein,480.257003133547,0.122837466004312,480.25681,480.25681,479.720743873431,0.279256126568669,1.81818181818182,0.5,0,3,106,4.81818181818182,0.136363636363636,0.075,0.272727272727273,-0.727272727272727,0,-0.8181818181818183
480.1723,19,31,13,1,0,0,0,CHON,AminoSugar,481.17953446688,0.0116811286795033,481.17932,481.17932,480.642245100036,0.357754899963993,1.63157894736842,0.684210526315789,0.0526315789473684,5,78,4.10526315789474,0.263157894736842,0.161290322580645,0.384615384615385,-1.7,0,-0.10526315789473717
481.1846,20,35,11,0,0,1,0,CHOP,AminoSugar,482.191878133547,-0.372583933882272,482.19147,482.19147,481.653458374721,0.346541625279031,1.75,0.55,0,4,90,4.5,0.2,0.114285714285714,0.363636363636364,-0.9375,0,-0.6500000000000004
481.229,21,38,12,0,0,0,0,CHO,AminoSugar,482.236275038309,0.107098312779705,482.23608,482.23608,481.697805705502,0.302194294497554,1.80952380952381,0.571428571428571,0,3,98,4.66666666666667,0.142857142857143,0.0789473684210526,0.25,-1,0,-0.666666666666667
481.2596,29,38,6,0,0,0,0,CHO,Lignin,482.26685396688,-0.0311331368658881,482.26662,482.26662,481.728350489369,0.271649510631391,1.31034482758621,0.206896551724138,0,11,142,4.89655172413793,0.379310344827586,0.289473684210526,1.83333333333333,0.217391304347826,0.217391304347826,-0.8965517241379306
481.2654,22,42,11,0,0,0,0,CHO,Protein,482.272663133547,0.101722027914022,482.27245,482.27245,481.734153169468,0.265846830531757,1.90909090909091,0.5,0,2,108,4.90909090909091,0.0909090909090909,0.0476190476190476,0.181818181818182,-0.818181818181818,0,-0.9090909090909092
482.1278,25,25,7,1,1,0,0,CHONS,Lignin,483.13504646688,0.261594601582178,483.13501,483.13501,482.595573557867,0.404426442132944,1,0.28,0.04,14,110,4.4,0.56,0.56,2,0.34375,0.34375,-0.2400000000000002
482.1642,26,29,6,1,1,0,0,CHONS,Lignin,483.17144396688,0.236752029662549,483.17138,483.17138,482.631930416093,0.368069583906561,1.11538461538462,0.230769230769231,0.0384615384615385,13,120,4.61538461538461,0.5,0.448275862068966,2.16666666666667,0.305555555555556,0.305555555555556,-0.4615384615384617
482.1668,22,29,11,1,0,0,0,CHON,Lignin,483.174090752594,-0.0620343575511869,483.17386,483.17386,482.634574246383,0.36542575361716,1.31818181818182,0.5,0.0454545454545455,9,92,4.18181818181818,0.409090909090909,0.310344827586207,0.818181818181818,-0.25,0,-0.18181818181818166
483.1816,23,36,3,2,3,0,0,CHONS,Lipid,484.18890396688,-0.204185967945272,484.1886,484.1886,483.648254311168,0.351745688832182,1.56521739130435,0.130434782608696,0.0869565217391304,7,122,5.30434782608696,0.304347826086957,0.194444444444444,2.33333333333333,0,0,-0.7826086956521738
483.2003,20,37,11,0,0,1,0,CHOP,AminoSugar,484.207548689102,-0.413352296574922,484.20711,484.20711,483.666878214526,0.333121785473566,1.85,0.55,0,3,92,4.6,0.15,0.0810810810810811,0.272727272727273,-1.0625,0,-0.75
483.2083,20,36,13,0,0,0,0,CHO,AminoSugar,484.21553046688,0.125514396461247,484.21535,484.21535,483.67485107978,0.325148920219931,1.8,0.65,0,3,90,4.5,0.15,0.0833333333333333,0.230769230769231,-1.42857142857143,0,-0.5
483.2963,26,44,8,0,0,0,0,CHO,Protein,484.30357146688,0.0968861739144819,484.30336,484.30336,483.762793772413,0.23720622758708,1.69230769230769,0.307692307692308,0,5,132,5.07692307692308,0.192307692307692,0.113636363636364,0.625,-0.166666666666667,0,-1.0769230769230766
483.2997,23,48,8,0,1,0,0,CHOS,Protein,484.307025038309,-0.0739834582246792,484.30671,484.30671,483.766243487553,0.233756512446746,2.08695652173913,0.347826086956522,0,0,126,5.47826086956522,0,0,0,-0.642857142857143,0,-1.304347826086956
483.3116,30,44,5,0,0,0,0,CHO,Lignin,484.31885646688,0.0372812656343153,484.31863,484.31863,483.778061705045,0.221938294954612,1.46666666666667,0.166666666666667,0,9,154,5.13333333333333,0.3,0.204545454545455,1.8,0.16,0.16,-1.1333333333333337
484.1252,17,31,7,3,3,0,0,CHONS,Protein,485.13246146688,-0.101068231517486,485.13221,485.13221,484.590758226434,0.409241773566009,1.82352941176471,0.411764705882353,0.176470588235294,4,82,4.82352941176471,0.235294117647059,0.129032258064516,0.571428571428571,-1.875,0,-0.117647058823529
484.2048,30,32,3,1,0,1,0,CHONP,UnsatHC,485.21210546688,-0.257739200461596,485.2118,485.2118,484.670313295232,0.32968670476788,1.06666666666667,0.1,0.0333333333333333,16,140,4.66666666666667,0.533333333333333,0.5,5.33333333333333,0.48,0.48,-0.7666666666666666
485.1973,30,30,6,0,0,0,0,CHO,Lignin,486.20459146688,-0.725561391756849,486.20406,486.20406,485.661691076498,0.338308923501984,1,0.2,0,16,138,4.6,0.533333333333333,0.533333333333333,2.66666666666667,0.416666666666667,0.416666666666667,-0.5999999999999996
485.2062,20,38,11,0,1,0,0,CHOS,AminoSugar,486.213469800213,0.0266399174294208,486.21324,486.21324,485.670559496205,0.329440503795297,1.9,0.55,0,2,98,4.9,0.1,0.0526315789473684,0.181818181818182,-1.25,0,-0.7000000000000002
485.2215,24,38,8,0,1,0,0,CHOS,Protein,486.22874146688,-0.00530672046083562,486.22851000000003,486.22851000000003,485.685814110392,0.3141858896077,1.58333333333333,0.333333333333333,0,6,120,5,0.25,0.157894736842105,0.75,-0.2,0,-0.833333333333333
485.3121,26,46,8,0,0,0,0,CHO,Protein,486.31933146688,-0.129572229506655,486.319,486.319,485.776302956789,0.223697043211018,1.76923076923077,0.307692307692308,0,4,134,5.15384615384615,0.153846153846154,0.0869565217391304,0.5,-0.222222222222222,0,-1.1538461538461542
485.3484,27,50,7,0,0,0,0,CHO,Lipid,486.35572446688,-0.144970392057353,486.35537,486.35537,485.81265532004,0.187344679959892,1.85185185185185,0.259259259259259,0,3,144,5.33333333333333,0.111111111111111,0.06,0.428571428571429,-0.2,0,-1.333333333333333
486.1464,17,29,15,1,0,0,0,CHON,Carb,487.153683133547,0.0741738275622462,487.1535,487.1535,486.609722978931,0.390277021068755,1.70588235294118,0.882352941176471,0.0588235294117647,4,64,3.76470588235294,0.235294117647059,0.137931034482759,0.266666666666667,-11.5,0,0.23529411764705888
487.2912,25,44,9,0,0,0,0,CHO,Protein,488.29852646688,0.0134024978112262,488.29827,488.29827,487.753287969971,0.2467120300293,1.76,0.36,0,4,126,5.04,0.16,0.0909090909090909,0.444444444444444,-0.3125,0,-1.04
488.1886,20,31,11,3,0,0,0,CHON,AminoSugar,489.195881921425,-0.0471541691500637,489.19564,489.19564,488.649641429399,0.350358570601486,1.55,0.55,0.15,7,80,4,0.35,0.225806451612903,0.636363636363636,-0.916666666666667,0,0
488.1996,29,32,4,1,0,1,0,CHONP,Lignin,489.20691646688,-0.0438180232356767,489.20671,489.20671,488.660663653581,0.33933634641852,1.10344827586207,0.137931034482759,0.0344827586206897,15,134,4.62068965517241,0.517241379310345,0.46875,3.75,0.434782608695652,0.434782608695652,-0.7241379310344831
488.236,30,36,3,1,0,1,0,CHONP,UnsatHC,489.24324396688,0.0747485437054421,489.24308,489.24308,488.69695058997,0.30304941002953,1.2,0.1,0.0333333333333333,14,144,4.8,0.466666666666667,0.388888888888889,4.66666666666667,0.4,0.4,-0.9000000000000004
489.2202,30,35,4,0,0,1,0,CHOP,Lignin,490.227499800213,-0.415477127358194,490.2271,490.2271,489.680107394447,0.319892605552923,1.16666666666667,0.133333333333333,0,14,144,4.8,0.466666666666667,0.4,3.5,0.38,0.38,-0.9000000000000004
489.2705,24,42,10,0,0,0,0,CHO,Protein,490.277799324023,-0.00357924214218864,490.27754,490.27754,489.730350753359,0.269649246640597,1.75,0.416666666666667,0,4,118,4.91666666666667,0.166666666666667,0.0952380952380952,0.4,-0.428571428571429,0,-0.916666666666667
489.3069,25,46,9,0,0,0,0,CHO,Protein,490.314149800213,0.0678652384314606,490.31391,490.31391,489.766660640283,0.233339359717093,1.84,0.36,0,3,128,5.12,0.12,0.0652173913043478,0.333333333333333,-0.375,0,-1.12
489.3222,29,46,6,0,0,0,0,CHO,Lipid,490.32943146688,0.0157900371760551,490.32918,490.32918,489.781925243304,0.218074756695557,1.58620689655172,0.206896551724138,0,7,150,5.17241379310345,0.241379310344828,0.152173913043478,1.16666666666667,0.0434782608695652,0.0434782608695652,-1.1724137931034484
491.1537,17,33,14,0,0,1,0,CHOP,Carb,492.16095646688,-0.333606674620863,492.16056,492.16056,491.611405146127,0.388594853872632,1.94117647058824,0.823529411764706,0,2,70,4.11764705882353,0.117647058823529,0.0606060606060606,0.142857142857143,-6.25,0,-0.2941176470588234
491.2498,23,40,11,0,0,0,0,CHO,Protein,492.257028609737,0.0680891502742315,492.25681,492.25681,491.707370013971,0.292629986028658,1.73913043478261,0.478260869565217,0,4,110,4.78260869565217,0.173913043478261,0.1,0.363636363636364,-0.583333333333333,0,-0.7826086956521738
491.2861,24,44,10,0,0,0,0,CHO,Protein,492.293393609737,0.109738752365675,492.29318,492.29318,491.743694408487,0.256305591512501,1.83333333333333,0.416666666666667,0,3,120,5,0.125,0.0681818181818182,0.3,-0.5,0,-1
493.1141,26,22,10,0,0,0,0,CHO,Lignin,494.12138396688,-0.176150401282128,494.12114,494.12114,493.569643615267,0.430356384732818,0.846153846153846,0.384615384615385,0,16,106,4.07692307692308,0.615384615384615,0.727272727272727,1.6,0.375,0.375,-0.07692307692307665
493.1675,19,30,13,2,0,0,0,CHON,AminoSugar,494.174823609737,-0.0699125803891058,494.17457,494.17457,493.623023586942,0.376976413058401,1.57894736842105,0.684210526315789,0.105263157894737,6,74,3.89473684210526,0.315789473684211,0.2,0.461538461538462,-2,0,0.10526315789473673
493.2655,23,42,11,0,0,0,0,CHO,Protein,494.27276646688,-0.109808963263719,494.27245,494.27245,493.720857080215,0.279142919784704,1.82608695652174,0.478260869565217,0,3,112,4.8695652173913,0.130434782608696,0.0714285714285714,0.272727272727273,-0.666666666666667,0,-0.8695652173913047
493.3171,28,46,7,0,0,0,0,CHO,Lipid,494.32440646688,-0.10647983250715,494.32409,494.32409,493.77243941853,0.227560581470016,1.64285714285714,0.25,0,6,144,5.14285714285714,0.214285714285714,0.130434782608696,0.857142857142857,-0.0476190476190476,0,-1.1428571428571432
494.188,20,33,13,1,0,0,0,CHON,AminoSugar,495.19523146688,-0.0834319018625131,495.19496,495.19496,494.642292047555,0.357707952444628,1.65,0.65,0.05,5,84,4.2,0.25,0.151515151515152,0.384615384615385,-1.41666666666667,0,-0.20000000000000018
495.1639,20,33,12,0,0,1,0,CHOP,AminoSugar,496.17114146688,-0.359618617704815,496.17074,496.17074,495.617112337731,0.382887662269013,1.65,0.6,0,5,86,4.3,0.25,0.151515151515152,0.416666666666667,-1.07142857142857,0,-0.4500000000000002
495.2389,29,36,7,0,0,0,0,CHO,Lignin,496.24614146688,-0.0764874059199021,496.24589,496.24589,495.692028592061,0.307971407939021,1.24137931034483,0.241379310344828,0,12,138,4.75862068965517,0.413793103448276,0.333333333333333,1.71428571428571,0.227272727272727,0.227272727272727,-0.7586206896551726
495.2446,22,40,12,0,0,0,0,CHO,Protein,496.251907577991,0.139387290938117,496.25172,496.25172,495.697788264681,0.30221173531919,1.81818181818182,0.545454545454545,0,3,104,4.72727272727273,0.136363636363636,0.075,0.25,-0.9,0,-0.7272727272727275
495.2811,23,44,11,0,0,0,0,CHO,Protein,496.288367577991,-0.0107245936248172,496.28809,496.28809,495.734207553119,0.265792446880937,1.91304347826087,0.478260869565217,0,2,114,4.95652173913043,0.0869565217391304,0.0454545454545455,0.181818181818182,-0.75,0,-0.9565217391304346
496.1824,23,31,11,1,0,0,0,CHON,Lignin,497.189704800213,0.012154689850371,497.1895,497.1895,496.634538334147,0.365461665853388,1.34782608695652,0.478260869565217,0.0434782608695652,9,98,4.26086956521739,0.391304347826087,0.290322580645161,0.818181818181818,-0.227272727272727,0,-0.2608695652173916
497.161,22,32,7,2,0,2,0,CHONP,Lignin,498.16829146688,0.367236179216499,498.16827,498.16827,497.612032302199,0.387967697800661,1.45454545454545,0.318181818181818,0.0909090909090909,9,94,4.27272727272727,0.409090909090909,0.28125,1.28571428571429,0,0,-0.5454545454545459
497.1795,20,35,12,0,0,1,0,CHOP,AminoSugar,498.18679896688,-0.373089331890294,498.18638,498.18638,497.630519136559,0.369480863440515,1.75,0.6,0,4,88,4.4,0.2,0.114285714285714,0.333333333333333,-1.21428571428571,0,-0.5499999999999998
497.2239,21,38,13,0,0,0,0,CHO,AminoSugar,498.231194244658,0.0944590439276229,498.23099,498.23099,497.674864842174,0.32513515782631,1.80952380952381,0.619047619047619,0,3,96,4.57142857142857,0.142857142857143,0.0789473684210526,0.230769230769231,-1.25,0,-0.5714285714285712
497.2909,30,42,6,0,0,0,0,CHO,Lignin,498.29816021688,-0.0424165324428097,498.2979,498.2979,497.741756039593,0.258243960407185,1.4,0.2,0,10,150,5,0.333333333333333,0.238095238095238,1.66666666666667,0.166666666666667,0.166666666666667,-1
497.312,27,46,8,0,0,0,0,CHO,Lipid,498.319290752594,-0.044748808211813,498.319,498.319,497.762862980762,0.237137019238105,1.7037037037037,0.296296296296296,0,5,138,5.11111111111111,0.185185185185185,0.108695652173913,0.625,-0.157894736842105,0,-1.1111111111111107
499.1854,20,36,12,0,1,0,0,CHOS,AminoSugar,500.19269896688,0.0966505909759526,500.19251,500.19251,499.6341793307,0.365820669300376,1.8,0.6,0,3,94,4.7,0.15,0.0833333333333333,0.25,-1.42857142857143,0,-0.5
499.241,32,37,3,0,0,1,0,CHOP,UnsatHC,500.248279800213,-0.496226020880959,500.24783,500.24783,499.689698101978,0.310301898022431,1.15625,0.09375,0,15,156,4.875,0.46875,0.405405405405405,5,0.410714285714286,0.410714285714286,-0.96875
499.2913,26,44,9,0,0,0,0,CHO,Protein,500.298532895452,2.31558816347125e-4,500.29827,500.29827,499.739895084162,0.260104915838497,1.69230769230769,0.346153846153846,0,5,130,5,0.192307692307692,0.113636363636364,0.555555555555556,-0.235294117647059,0,-1
501.192,30,30,7,0,0,0,0,CHO,Lignin,502.19931396688,-0.319891277241809,502.19897,502.19897,501.638553726464,0.361446273535648,1,0.233333333333333,0,16,136,4.53333333333333,0.533333333333333,0.533333333333333,2.28571428571429,0.391304347826087,0.391304347826087,-0.5333333333333332
501.2679,29,42,5,0,1,0,0,CHOS,Lignin,502.27513646688,0.315926089915454,502.27506,502.27506,501.714291562383,0.285708437616563,1.44827586206897,0.172413793103448,0,9,150,5.17241379310345,0.310344827586207,0.214285714285714,1.8,0.130434782608696,0.130434782608696,-1.0344827586206895
501.2705,25,42,10,0,0,0,0,CHO,Protein,502.277811133547,-0.0270056659327583,502.27754,502.27754,501.716963242494,0.283036757506238,1.68,0.4,0,5,122,4.88,0.2,0.119047619047619,0.5,-0.333333333333333,0,-0.8799999999999999
501.3069,26,46,9,0,0,0,0,CHO,Protein,502.31421946688,-0.0724474413991671,502.31391,502.31391,501.753330921956,0.24666907804351,1.76923076923077,0.346153846153846,0,4,132,5.07692307692308,0.153846153846154,0.0869565217391304,0.444444444444444,-0.294117647058824,0,-1.0769230769230766
502.154,25,29,8,1,1,0,0,CHONS,Lignin,503.16129646688,0.181126848645311,503.1612,503.1612,502.599462068211,0.400537931789131,1.16,0.32,0.04,12,112,4.48,0.48,0.413793103448276,1.5,0.166666666666667,0.166666666666667,-0.3200000000000003
503.2862,25,44,10,0,0,0,0,CHO,Protein,504.293437300213,0.0204904247086512,504.29318,504.29318,503.730338742975,0.269661257024723,1.76,0.4,0,4,124,4.96,0.16,0.0909090909090909,0.4,-0.4,0,-0.96
505.1338,18,35,10,0,2,1,0,CHOSP,AminoSugar,506.14107646688,-0.298794915167473,506.1407,506.1407,505.575914819243,0.424085180757231,1.94444444444444,0.555555555555556,0,2,88,4.88888888888889,0.111111111111111,0.0571428571428571,0.2,-2.1,0,-0.6111111111111107
