soil,Mass,Class,intensity,Forest,Treatment,Fenton,Goethite
Soil_1,399.1449,Lignin,5666938,HW,PreFenton,PreFenton,PreGoethite
Soil_1,399.1813,Lignin,5002369,HW,PreFenton,PreFenton,PreGoethite
Soil_1,399.2024,Protein,12215430,HW,PreFenton,PreFenton,PreGoethite
Soil_1,399.2177,Lignin,3027081,HW,PreFenton,PreFenton,PreGoethite
Soil_1,399.2388,Protein,11250829,HW,PreFenton,PreFenton,PreGoethite
Soil_1,400.1725,Protein,4452675,HW,PreFenton,PreFenton,PreGoethite
Soil_1,400.2089,Protein,3509066,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.0725,Tannin,7460329,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.0878,Lignin,8801771,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.1089,Lignin,10470895,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.1242,Lignin,8340978,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.1453,Lignin,9387510,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.1606,Lignin,8902136,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.1817,Protein,10509820,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.197,Lignin,7077375,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.2181,Protein,9129474,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.2333,Lignin,3758597,HW,PreFenton,PreFenton,PreGoethite
Soil_1,401.2545,Protein,3130889,HW,PreFenton,PreFenton,PreGoethite
Soil_1,402.1518,AminoSugar,2526883,HW,PreFenton,PreFenton,PreGoethite
Soil_1,402.1882,Protein,2700457,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.0671,Lignin,11255605,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.0882,Tannin,4228921,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.1246,Lignin,5448510,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.161,AminoSugar,6244164,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.1762,Lignin,12814150,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.2126,Lignin,7679820,HW,PreFenton,PreFenton,PreGoethite
Soil_1,403.2337,Protein,6196047,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.0463,ConHC,11628623,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.0827,Lignin,15427667,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1038,Tannin,3672150,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1191,Lignin,15775832,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1515,AminoSugar,21723228,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1555,Lignin,15566941,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1766,AminoSugar,5498976,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.1919,Lignin,13740130,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.213,Protein,4340836,HW,PreFenton,PreFenton,PreGoethite
Soil_1,405.2494,Protein,2307689,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.0256,ConHC,7196985,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.062,Lignin,14018877,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.0984,Lignin,17549633,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.1711,Lignin,17258824,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.1923,AminoSugar,3594571,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.2075,Lignin,10862924,HW,PreFenton,PreFenton,PreGoethite
Soil_1,407.2439,Lipid,3380048,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.0412,Tannin,8925690,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.0776,Lignin,15260157,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.0988,Tannin,3889662,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.114,Lignin,16984576,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.1351,Carb,5126658,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.1504,Lignin,18622979,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.1868,Lignin,14207494,HW,PreFenton,PreFenton,PreGoethite
Soil_1,409.2232,Protein,7096841,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.0569,Tannin,10961551,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.0933,Lignin,14592657,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.1144,Carb,6025874,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.1297,Lignin,13732499,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.2024,Protein,11162264,HW,PreFenton,PreFenton,PreGoethite
Soil_1,411.2388,Protein,5063322,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.0362,Tannin,3959545,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.0725,Tannin,10076922,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.1089,Lignin,11399932,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.1301,Carb,9257725,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.1453,Lignin,9396989,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.1606,Lignin,4858622,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.1817,Protein,10863359,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.2181,Protein,9515777,HW,PreFenton,PreFenton,PreGoethite
Soil_1,413.2545,Protein,3136258,HW,PreFenton,PreFenton,PreGoethite
Soil_1,414.1882,Protein,3433253,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.0518,Tannin,4380479,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.0671,Lignin,7836479,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.0882,Tannin,7725888,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.1246,Lignin,8899393,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.1398,Lignin,7486273,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.161,Lignin,13581121,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.1762,Lignin,7689026,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.1974,Protein,8213314,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.2126,Lignin,5363523,HW,PreFenton,PreFenton,PreGoethite
Soil_1,415.2337,Protein,8180547,HW,PreFenton,PreFenton,PreGoethite
Soil_1,416.1675,Protein,3204950,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.0463,ConHC,8913761,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.0827,Lignin,9769825,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1072,Carb,3731297,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1191,Lignin,9909089,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1402,Lignin,4285281,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1555,Lignin,11436897,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1766,Protein,5311330,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.1919,Lignin,10216290,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.213,Protein,6389602,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.2283,Lignin,5762914,HW,PreFenton,PreFenton,PreGoethite
Soil_1,417.2494,Protein,5039970,HW,PreFenton,PreFenton,PreGoethite
Soil_1,419.062,Lignin,11141986,HW,PreFenton,PreFenton,PreGoethite
Soil_1,419.0984,Lignin,12708705,HW,PreFenton,PreFenton,PreGoethite
Soil_1,419.1348,Lignin,12559201,HW,PreFenton,PreFenton,PreGoethite
Soil_1,419.2075,Lignin,10277728,HW,PreFenton,PreFenton,PreGoethite
Soil_1,419.2439,Lipid,4105056,HW,PreFenton,PreFenton,PreGoethite
Soil_1,421.0776,Lignin,12143428,HW,PreFenton,PreFenton,PreGoethite
Soil_1,421.114,Lignin,15911747,HW,PreFenton,PreFenton,PreGoethite
Soil_1,421.1504,Lignin,14576450,HW,PreFenton,PreFenton,PreGoethite
Soil_1,421.1868,Lignin,14170945,HW,PreFenton,PreFenton,PreGoethite
Soil_1,421.2232,Lignin,6702913,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.0205,ConHC,3572492,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.0569,Tannin,10328843,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.0933,Lignin,13691658,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.1144,Carb,4815625,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.1297,Lignin,14412553,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.1508,Carb,2794248,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.2024,Lignin,11002630,HW,PreFenton,PreFenton,PreGoethite
Soil_1,423.2388,Protein,5311237,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.0362,Tannin,5067450,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.1089,Lignin,12251831,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.1301,Carb,4440758,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.1453,Lignin,11635381,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.1817,Lignin,14109363,HW,PreFenton,PreFenton,PreGoethite
Soil_1,425.2181,Protein,8028849,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.0518,Tannin,6018640,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.0882,Tannin,9646670,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.1093,Carb,4022861,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.1246,Lignin,9316940,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.1457,Carb,3372107,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.161,Lignin,8262218,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.1974,Protein,9298504,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.2126,Lignin,3792455,HW,PreFenton,PreFenton,PreGoethite
Soil_1,427.2337,Protein,5226054,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.1038,Tannin,7977424,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.125,Carb,8581583,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.1402,Lignin,6378958,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.1555,Lignin,6461901,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.1766,Protein,6664651,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.1919,Lignin,6432202,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.213,Protein,7027145,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.2283,Lignin,4288968,HW,PreFenton,PreFenton,PreGoethite
Soil_1,429.2494,Protein,3549638,HW,PreFenton,PreFenton,PreGoethite
Soil_1,430.1831,Protein,2231173,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.0831,Tannin,4625731,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.0984,Lignin,8505666,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.1195,Tannin,6028608,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.1348,Lignin,8653119,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.1559,Lignin,5168445,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.1711,Lignin,9421116,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.1923,Protein,6762810,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.2075,Lignin,8857913,HW,PreFenton,PreFenton,PreGoethite
Soil_1,431.2439,Lignin,4378935,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.0776,Lignin,9390245,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.1021,Carb,2274467,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.114,Lignin,11047075,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.1504,Lignin,11258016,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.1868,Lignin,11282589,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.2079,Protein,3572891,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.2232,Lignin,8018074,HW,PreFenton,PreFenton,PreGoethite
Soil_1,433.2443,Protein,3802264,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.0569,Lignin,9375741,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.0933,Lignin,11614202,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.1297,Lignin,13295607,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.1661,Lignin,12859380,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.2024,Lignin,11151345,HW,PreFenton,PreFenton,PreGoethite
Soil_1,435.2388,Lipid,5611501,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.0725,Lignin,10616648,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.1089,Lignin,11949893,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.1453,Lignin,14366529,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.1664,AminoSugar,2185535,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.1817,Lignin,11964222,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.2181,Lignin,8458043,HW,PreFenton,PreFenton,PreGoethite
Soil_1,437.2545,Lipid,2679607,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.0518,Tannin,7050895,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.0882,Lignin,9803403,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.1246,Lignin,10725000,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.1457,Carb,6170246,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.161,Lignin,10823301,HW,PreFenton,PreFenton,PreGoethite
Soil_1,439.2337,Protein,5433982,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.0675,Tannin,7224781,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.1038,Lignin,8218058,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.125,Carb,3228104,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.1402,Lignin,6967750,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.1766,Lignin,10634691,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.1919,Lignin,4085185,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.213,Protein,6698431,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.2283,Lignin,3283390,HW,PreFenton,PreFenton,PreGoethite
Soil_1,441.2494,Protein,3800508,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.0831,Tannin,5422346,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.0984,Lignin,5742856,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.1195,Lignin,7705862,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.1348,Lignin,5681413,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.1559,Lignin,5011715,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.1711,Lignin,5371137,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.1923,Protein,11214079,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.2075,Lignin,5933310,HW,PreFenton,PreFenton,PreGoethite
Soil_1,443.2439,Lignin,3743482,HW,PreFenton,PreFenton,PreGoethite
Soil_1,444.1181,Carb,6532261,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.0776,Lignin,6718537,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.0988,Tannin,3486791,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.114,Lignin,7543877,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.1504,Lignin,7314498,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.1715,AminoSugar,4190272,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.1868,Lignin,8027198,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.2079,Protein,16131132,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.2232,Lignin,7134267,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.2443,Protein,3523641,HW,PreFenton,PreFenton,PreGoethite
Soil_1,445.2596,Lignin,3216439,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.0569,Lignin,7084940,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.0933,Lignin,8600456,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.1144,Tannin,34313094,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.1661,Lignin,10005377,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.2024,Lignin,10017662,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.2236,Protein,31478652,HW,PreFenton,PreFenton,PreGoethite
Soil_1,447.2388,Lignin,6043514,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.0725,Lignin,8374993,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.1089,Lignin,11227853,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.1301,Tannin,3247819,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.1453,Lignin,9980618,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.1817,Lignin,11031239,HW,PreFenton,PreFenton,PreGoethite
Soil_1,449.2181,Lignin,9069251,HW,PreFenton,PreFenton,PreGoethite
Soil_1,451.0518,Tannin,7141921,HW,PreFenton,PreFenton,PreGoethite
Soil_1,451.0882,Lignin,9122334,HW,PreFenton,PreFenton,PreGoethite
Soil_1,451.1246,Lignin,11729435,HW,PreFenton,PreFenton,PreGoethite
Soil_1,451.2337,Protein,5948945,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.0675,Tannin,7592313,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.1038,Lignin,8333686,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.125,Carb,6397300,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.1402,Lignin,8968563,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.1766,Lignin,8620400,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.213,Lignin,7586157,HW,PreFenton,PreFenton,PreGoethite
Soil_1,453.2494,Protein,4021610,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.0467,Tannin,4076768,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.0831,Tannin,6672606,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.1195,Lignin,7071963,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.1406,Carb,17023193,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.1559,Lignin,5778648,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.1923,Lignin,6443222,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.2075,Lignin,3359957,HW,PreFenton,PreFenton,PreGoethite
Soil_1,455.2287,Protein,4681939,HW,PreFenton,PreFenton,PreGoethite
Soil_1,457.1715,Lignin,4739150,HW,PreFenton,PreFenton,PreGoethite
Soil_1,457.1868,Lignin,5177421,HW,PreFenton,PreFenton,PreGoethite
Soil_1,457.2079,Protein,5022796,HW,PreFenton,PreFenton,PreGoethite
Soil_1,457.2232,Lignin,5184587,HW,PreFenton,PreFenton,PreGoethite
Soil_1,457.2443,Protein,2814537,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.1144,Tannin,3715034,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.1297,Lignin,6179801,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.1508,Lignin,3226584,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.1661,Lignin,6416343,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.1872,Protein,5095382,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.2236,Protein,7585748,HW,PreFenton,PreFenton,PreGoethite
Soil_1,459.2388,Lignin,6137811,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.0725,Lignin,6727545,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.1089,Lignin,7606135,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.1301,Tannin,4956022,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.1453,Lignin,7497590,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.1817,Lignin,8376180,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.2028,Protein,10983283,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.2181,Lignin,8456051,HW,PreFenton,PreFenton,PreGoethite
Soil_1,461.2392,Protein,6666098,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.0518,Tannin,6487851,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.0882,Lignin,7431978,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.1246,Lignin,7874345,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.161,Lignin,8855336,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.2185,Protein,51621670,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.2337,Lignin,7223077,HW,PreFenton,PreFenton,PreGoethite
Soil_1,463.2701,Lipid,3064612,HW,PreFenton,PreFenton,PreGoethite
Soil_1,465.125,Tannin,3817199,HW,PreFenton,PreFenton,PreGoethite
Soil_1,465.1402,Lignin,8496879,HW,PreFenton,PreFenton,PreGoethite
Soil_1,465.1766,Lignin,8529646,HW,PreFenton,PreFenton,PreGoethite
Soil_1,465.213,Lignin,8476397,HW,PreFenton,PreFenton,PreGoethite
Soil_1,465.2494,Protein,4746988,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.0467,Tannin,4207304,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.0831,Tannin,7435976,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.1195,Lignin,7438023,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.1406,Carb,4963015,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.1559,Lignin,8408775,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.1923,Lignin,6861510,HW,PreFenton,PreFenton,PreGoethite
Soil_1,467.265,Protein,3432133,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.0624,Tannin,4613808,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.0988,Tannin,5875376,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.1199,Carb,2341552,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.1351,Lignin,5795504,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.1563,Carb,4136624,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.1715,Lignin,6091440,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.2079,Lignin,5361327,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.2232,Lignin,3047087,HW,PreFenton,PreFenton,PreGoethite
Soil_1,469.2443,Protein,3637935,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.078,Tannin,3730088,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1144,Tannin,4512424,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1355,Carb,8904360,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1508,Lignin,3775144,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1661,Lignin,3570344,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1719,Carb,3211944,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.1872,Lignin,4070056,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.2024,Lignin,4993704,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.2236,Protein,3433640,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.2388,Lignin,4837032,HW,PreFenton,PreFenton,PreGoethite
Soil_1,471.26,Protein,2797224,HW,PreFenton,PreFenton,PreGoethite
Soil_1,473.1817,Lignin,5994158,HW,PreFenton,PreFenton,PreGoethite
Soil_1,473.2028,Protein,3861166,HW,PreFenton,PreFenton,PreGoethite
Soil_1,473.2181,Lignin,6336174,HW,PreFenton,PreFenton,PreGoethite
Soil_1,473.2545,Lignin,5198511,HW,PreFenton,PreFenton,PreGoethite
Soil_1,474.1729,AminoSugar,2922166,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.0882,Lignin,6086335,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.1246,Lignin,6432448,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.161,Lignin,6473408,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.1974,Lignin,8400577,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.2185,Protein,5355201,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.2337,Lignin,7663297,HW,PreFenton,PreFenton,PreGoethite
Soil_1,475.2701,Lignin,4572866,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.0675,Lignin,6821596,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.125,Tannin,4931293,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.1726,AminoSugar,2535133,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.1766,Lignin,7988958,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.213,Lignin,9234142,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.2341,Protein,9047775,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.2494,Lignin,5832415,HW,PreFenton,PreFenton,PreGoethite
Soil_1,477.2858,Lipid,3606239,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.0467,Tannin,4403969,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.0831,Lignin,6604546,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.1195,Lignin,7309059,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.1559,Lignin,7720707,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.1923,Lignin,7405316,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.2287,Lignin,7018245,HW,PreFenton,PreFenton,PreGoethite
Soil_1,479.265,Protein,4035334,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.0624,Tannin,5041967,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.0988,Lignin,6418224,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.1715,Lignin,6704946,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.2079,Lignin,6393650,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.2443,Protein,4466483,HW,PreFenton,PreFenton,PreGoethite
Soil_1,481.2807,Protein,2649908,HW,PreFenton,PreFenton,PreGoethite
Soil_1,483.078,Tannin,5377891,HW,PreFenton,PreFenton,PreGoethite
Soil_1,483.1144,Lignin,4591460,HW,PreFenton,PreFenton,PreGoethite
Soil_1,483.1508,Lignin,5354341,HW,PreFenton,PreFenton,PreGoethite
Soil_1,483.1872,Lignin,4817766,HW,PreFenton,PreFenton,PreGoethite
Soil_1,483.2236,Protein,4379495,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.0937,Tannin,4077468,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.1301,Lignin,3306397,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.1512,Carb,16080798,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.1817,Lignin,4518815,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.2028,Lignin,3575711,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.2181,Lignin,4849568,HW,PreFenton,PreFenton,PreGoethite
Soil_1,485.2392,Protein,3092385,HW,PreFenton,PreFenton,PreGoethite
