Mass,Forest,treatment,intensity,NOSC,Class,fenton,goethite
387.1085,HW,PostFenton,3931419,-0.20000000000000018,Lignin,post-Fenton,pre-Goethite
387.1085,SW,PostFenton,3688307.66666667,-0.20000000000000018,Lignin,post-Fenton,pre-Goethite
387.1085,SW,PreFentonGoethite,5811144.66666667,-0.20000000000000018,Lignin,initial,post-Goethite
387.1085,HW,PreFenton,8796952.66666667,-0.20000000000000018,Lignin,initial,pre-Goethite
387.1085,HW,PostFentonGoethite,3289051.33333333,-0.20000000000000018,Lignin,post-Fenton,post-Goethite
387.1085,SW,PostFentonGoethite,3020047.66666667,-0.20000000000000018,Lignin,post-Fenton,post-Goethite
387.1085,HW,PreFentonGoethite,5891218.33333333,-0.20000000000000018,Lignin,initial,post-Goethite
387.145,SW,PostFenton,4214140.33333333,-0.4761904761904763,Lignin,post-Fenton,pre-Goethite
387.145,HW,PreFenton,8447779.66666667,-0.4761904761904763,Lignin,initial,pre-Goethite
387.145,SW,PreFenton,7205097,-0.4761904761904763,Lignin,initial,pre-Goethite
387.145,SW,PreFentonGoethite,8295377,-0.4761904761904763,Lignin,initial,post-Goethite
387.145,HW,PostFenton,4574841.66666667,-0.4761904761904763,Lignin,post-Fenton,pre-Goethite
387.145,HW,PreFentonGoethite,8613704.66666667,-0.4761904761904763,Lignin,initial,post-Goethite
387.145,HW,PostFentonGoethite,6599823.33333333,-0.4761904761904763,Lignin,post-Fenton,post-Goethite
387.145,SW,PostFentonGoethite,6849987,-0.4761904761904763,Lignin,post-Fenton,post-Goethite
387.1813,SW,PreFentonGoethite,9063726.66666667,-0.7272727272727275,Lignin,initial,post-Goethite
387.1813,SW,PostFentonGoethite,7243212,-0.7272727272727275,Lignin,post-Fenton,post-Goethite
387.1813,HW,PostFenton,3793538.33333333,-0.7272727272727275,Lignin,post-Fenton,pre-Goethite
387.1813,HW,PreFentonGoethite,9026047,-0.7272727272727275,Lignin,initial,post-Goethite
387.1813,SW,PostFenton,3394436.66666667,-0.7272727272727275,Lignin,post-Fenton,pre-Goethite
387.1813,HW,PreFenton,6760238.66666667,-0.7272727272727275,Lignin,initial,pre-Goethite
387.1813,SW,PreFenton,5766045,-0.7272727272727275,Lignin,initial,pre-Goethite
387.1813,HW,PostFentonGoethite,6183406,-0.7272727272727275,Lignin,post-Fenton,post-Goethite
387.2177,HW,PreFenton,3194681.33333333,-0.9565217391304346,Lignin,initial,pre-Goethite
387.2177,SW,PreFenton,2178640.33333333,-0.9565217391304346,Lignin,initial,pre-Goethite
387.2177,HW,PreFentonGoethite,3912885.33333333,-0.9565217391304346,Lignin,initial,post-Goethite
387.2177,HW,PostFentonGoethite,2435746.33333333,-0.9565217391304346,Lignin,post-Fenton,post-Goethite
387.2177,SW,PreFentonGoethite,3621686.33333333,-0.9565217391304346,Lignin,initial,post-Goethite
387.2177,SW,PostFentonGoethite,2765780.66666667,-0.9565217391304346,Lignin,post-Fenton,post-Goethite
388.0674,HW,PreFenton,2892168.33333333,0.3333333333333335,Lignin,initial,pre-Goethite
388.1514,HW,PreFenton,2084650.5,-0.10526315789473717,Lignin,initial,pre-Goethite
388.1514,SW,PreFentonGoethite,2390019,-0.10526315789473717,Lignin,initial,post-Goethite
388.1514,HW,PreFentonGoethite,2695476,-0.10526315789473717,Lignin,initial,post-Goethite
388.1919,HW,PostFentonGoethite,1741465.5,-0.7199999999999998,UnsatHC,post-Fenton,post-Goethite
388.2283,SW,PreFentonGoethite,1999721,-0.9230769230769234,UnsatHC,initial,post-Goethite
388.2283,HW,PostFentonGoethite,1776976,-0.9230769230769234,UnsatHC,post-Fenton,post-Goethite
388.2283,HW,PreFenton,1751361.5,-0.9230769230769234,UnsatHC,initial,pre-Goethite
388.2283,SW,PostFentonGoethite,1935387,-0.9230769230769234,UnsatHC,post-Fenton,post-Goethite
388.2283,HW,PreFentonGoethite,2579958.66666667,-0.9230769230769234,UnsatHC,initial,post-Goethite
389.015,HW,PreFenton,6435822,0.7058823529411766,ConHC,initial,pre-Goethite
389.015,SW,PreFenton,4753413.33333333,0.7058823529411766,ConHC,initial,pre-Goethite
389.015,HW,PostFenton,1916481,0.7058823529411766,ConHC,post-Fenton,pre-Goethite
389.0395,HW,PostFenton,1839089.66666667,0.9090909090909092,Other,post-Fenton,pre-Goethite
389.0514,SW,PreFenton,10412387,0.3333333333333335,ConHC,initial,pre-Goethite
389.0514,HW,PostFenton,4266398.33333333,0.3333333333333335,ConHC,post-Fenton,pre-Goethite
389.0514,HW,PreFenton,10905251.3333333,0.3333333333333335,ConHC,initial,pre-Goethite
389.0514,HW,PreFentonGoethite,4254797.33333333,0.3333333333333335,ConHC,initial,post-Goethite
389.0514,SW,PreFentonGoethite,2375704.33333333,0.3333333333333335,ConHC,initial,post-Goethite
389.0514,SW,PostFenton,3648300.33333333,0.3333333333333335,ConHC,post-Fenton,pre-Goethite
389.0759,HW,PostFenton,5238863,0.3333333333333335,Carb,post-Fenton,pre-Goethite
389.0759,SW,PostFenton,4842289.66666667,0.3333333333333335,Carb,post-Fenton,pre-Goethite
389.0759,HW,PostFentonGoethite,2890181.66666667,0.3333333333333335,Carb,post-Fenton,post-Goethite
389.0759,SW,PostFentonGoethite,2533259,0.3333333333333335,Carb,post-Fenton,post-Goethite
389.0759,HW,PreFentonGoethite,2097547.5,0.3333333333333335,Carb,initial,post-Goethite
389.1242,HW,PreFenton,11942925.3333333,-0.2999999999999998,Lignin,initial,pre-Goethite
389.1242,SW,PreFenton,12441972,-0.2999999999999998,Lignin,initial,pre-Goethite
389.1242,SW,PostFenton,6582759,-0.2999999999999998,Lignin,post-Fenton,pre-Goethite
389.1242,SW,PreFentonGoethite,9453607.66666667,-0.2999999999999998,Lignin,initial,post-Goethite
389.1242,HW,PostFenton,6567344,-0.2999999999999998,Lignin,post-Fenton,pre-Goethite
389.1242,SW,PostFentonGoethite,7403755.33333333,-0.2999999999999998,Lignin,post-Fenton,post-Goethite
389.1242,HW,PreFentonGoethite,10250681.3333333,-0.2999999999999998,Lignin,initial,post-Goethite
389.1242,HW,PostFentonGoethite,7286396.66666667,-0.2999999999999998,Lignin,post-Fenton,post-Goethite
389.1274,SW,PostFenton,8490471.66666667,-0.36842105263157876,Lignin,post-Fenton,pre-Goethite
389.1274,HW,PreFentonGoethite,7913573,-0.36842105263157876,Lignin,initial,post-Goethite
389.1274,SW,PostFentonGoethite,38621078.6666667,-0.36842105263157876,Lignin,post-Fenton,post-Goethite
389.1274,HW,PreFenton,4224014.33333333,-0.36842105263157876,Lignin,initial,pre-Goethite
389.1274,HW,PostFentonGoethite,4788349,-0.36842105263157876,Lignin,post-Fenton,post-Goethite
389.1274,SW,PreFenton,31426250.3333333,-0.36842105263157876,Lignin,initial,pre-Goethite
389.1274,SW,PreFentonGoethite,49608744.3333333,-0.36842105263157876,Lignin,initial,post-Goethite
389.1606,HW,PostFenton,7007331.33333333,-0.5714285714285712,Lignin,post-Fenton,pre-Goethite
389.1606,SW,PreFentonGoethite,14454148.3333333,-0.5714285714285712,Lignin,initial,post-Goethite
389.1606,HW,PostFentonGoethite,12920794.3333333,-0.5714285714285712,Lignin,post-Fenton,post-Goethite
389.1606,HW,PreFentonGoethite,13758233.3333333,-0.5714285714285712,Lignin,initial,post-Goethite
389.1606,HW,PreFenton,11686253,-0.5714285714285712,Lignin,initial,pre-Goethite
389.1606,SW,PostFenton,6403908.66666667,-0.5714285714285712,Lignin,post-Fenton,pre-Goethite
389.1606,SW,PostFentonGoethite,13944051.6666667,-0.5714285714285712,Lignin,post-Fenton,post-Goethite
389.1606,SW,PreFenton,10302503.3333333,-0.5714285714285712,Lignin,initial,pre-Goethite
389.197,HW,PreFenton,7396726.66666667,-0.8181818181818183,Lignin,initial,pre-Goethite
389.197,SW,PreFentonGoethite,12111244,-0.8181818181818183,Lignin,initial,post-Goethite
389.197,SW,PostFenton,3617442,-0.8181818181818183,Lignin,post-Fenton,pre-Goethite
389.197,HW,PostFenton,3113238.66666667,-0.8181818181818183,Lignin,post-Fenton,pre-Goethite
389.197,SW,PreFenton,7060869.33333333,-0.8181818181818183,Lignin,initial,pre-Goethite
389.197,HW,PostFentonGoethite,7964643.33333333,-0.8181818181818183,Lignin,post-Fenton,post-Goethite
389.197,SW,PostFentonGoethite,10243324.3333333,-0.8181818181818183,Lignin,post-Fenton,post-Goethite
389.197,HW,PreFentonGoethite,10861007.3333333,-0.8181818181818183,Lignin,initial,post-Goethite
389.2334,HW,PreFenton,2435286.66666667,-1.0434782608695654,Lignin,initial,pre-Goethite
389.2334,SW,PostFentonGoethite,2711556.33333333,-1.0434782608695654,Lignin,post-Fenton,post-Goethite
389.2334,HW,PostFentonGoethite,2168136.5,-1.0434782608695654,Lignin,post-Fenton,post-Goethite
389.2334,HW,PreFentonGoethite,3424389,-1.0434782608695654,Lignin,initial,post-Goethite
389.2334,SW,PreFenton,1884472.66666667,-1.0434782608695654,Lignin,initial,pre-Goethite
389.2334,SW,PreFentonGoethite,3877609,-1.0434782608695654,Lignin,initial,post-Goethite
390.0466,HW,PreFenton,2325600.5,0.5882352941176472,ConHC,initial,pre-Goethite
390.0831,SW,PreFenton,2277289,0.22222222222222232,Lignin,initial,pre-Goethite
390.0831,HW,PreFenton,3103342.66666667,0.22222222222222232,Lignin,initial,pre-Goethite
390.1195,SW,PreFenton,1808122,-0.10526315789473717,Lignin,initial,pre-Goethite
390.1195,HW,PreFenton,2251726,-0.10526315789473717,Lignin,initial,pre-Goethite
390.1671,HW,PreFenton,3525253.33333333,-0.21052631578947345,Lignin,initial,pre-Goethite
390.1671,SW,PreFenton,2717628,-0.21052631578947345,Lignin,initial,pre-Goethite
390.1671,HW,PreFentonGoethite,3927799.33333333,-0.21052631578947345,Lignin,initial,post-Goethite
390.1671,SW,PreFentonGoethite,3826260.66666667,-0.21052631578947345,Lignin,initial,post-Goethite
390.2035,HW,PreFentonGoethite,1751565.5,-0.5,Lignin,initial,post-Goethite
390.2035,SW,PreFentonGoethite,1724826,-0.5,Lignin,initial,post-Goethite
390.2398,HW,PreFenton,1959577,-0.7619047619047619,Lipid,initial,pre-Goethite
390.2398,HW,PreFentonGoethite,2913549.33333333,-0.7619047619047619,Lipid,initial,post-Goethite
390.2398,SW,PreFentonGoethite,2314168.66666667,-0.7619047619047619,Lipid,initial,post-Goethite
391.0307,HW,PreFenton,9438747,0.5882352941176472,ConHC,initial,pre-Goethite
391.0307,HW,PostFenton,4535827.33333333,0.5882352941176472,ConHC,post-Fenton,pre-Goethite
391.0307,HW,PreFentonGoethite,2974201.33333333,0.5882352941176472,ConHC,initial,post-Goethite
391.0307,SW,PostFenton,3338280,0.5882352941176472,ConHC,post-Fenton,pre-Goethite
391.0307,SW,PreFenton,8564180.66666667,0.5882352941176472,ConHC,initial,pre-Goethite
391.046,HW,PreFenton,2374431,0.1904761904761907,ConHC,initial,pre-Goethite
391.046,SW,PreFenton,1907074.66666667,0.1904761904761907,ConHC,initial,pre-Goethite
391.0552,SW,PostFenton,2782253,0.7272727272727271,Other,post-Fenton,pre-Goethite
391.0552,HW,PostFenton,3180910.66666667,0.7272727272727271,Other,post-Fenton,pre-Goethite
391.0671,HW,PreFenton,14011940.6666667,0.22222222222222232,Lignin,initial,pre-Goethite
391.0671,SW,PreFentonGoethite,3688371.66666667,0.22222222222222232,Lignin,initial,post-Goethite
391.0671,HW,PostFenton,6342172,0.22222222222222232,Lignin,post-Fenton,pre-Goethite
391.0671,SW,PostFentonGoethite,2089459,0.22222222222222232,Lignin,post-Fenton,post-Goethite
391.0671,SW,PreFenton,14289031.6666667,0.22222222222222232,Lignin,initial,pre-Goethite
391.0671,HW,PostFentonGoethite,2590108.33333333,0.22222222222222232,Lignin,post-Fenton,post-Goethite
391.0671,HW,PreFentonGoethite,5054809.33333333,0.22222222222222232,Lignin,initial,post-Goethite
391.0671,SW,PostFenton,6128858.33333333,0.22222222222222232,Lignin,post-Fenton,pre-Goethite
391.0823,HW,PreFenton,2025098,-0.09090909090909083,ConHC,initial,pre-Goethite
391.0823,SW,PreFenton,1753824.5,-0.09090909090909083,ConHC,initial,pre-Goethite
391.1035,HW,PreFentonGoethite,11008355.6666667,-0.10526315789473717,Lignin,initial,post-Goethite
391.1035,SW,PreFenton,19426788.6666667,-0.10526315789473717,Lignin,initial,pre-Goethite
391.1035,HW,PreFenton,18036270.6666667,-0.10526315789473717,Lignin,initial,pre-Goethite
391.1035,HW,PostFentonGoethite,6335226,-0.10526315789473717,Lignin,post-Fenton,post-Goethite
391.1035,SW,PreFentonGoethite,10141456,-0.10526315789473717,Lignin,initial,post-Goethite
391.1035,SW,PostFentonGoethite,6464165.33333333,-0.10526315789473717,Lignin,post-Fenton,post-Goethite
391.1035,SW,PostFenton,7905505.66666667,-0.10526315789473717,Lignin,post-Fenton,pre-Goethite
391.1035,HW,PostFenton,8039289.33333333,-0.10526315789473717,Lignin,post-Fenton,pre-Goethite
391.1147,HW,PreFenton,1908883.5,0.11111111111111116,Lignin,initial,pre-Goethite
391.1399,HW,PreFentonGoethite,15470276.3333333,-0.40000000000000036,Lignin,initial,post-Goethite
391.1399,SW,PreFenton,16051692.6666667,-0.40000000000000036,Lignin,initial,pre-Goethite
391.1399,HW,PreFenton,15894072.3333333,-0.40000000000000036,Lignin,initial,pre-Goethite
391.1399,SW,PreFentonGoethite,18627010,-0.40000000000000036,Lignin,initial,post-Goethite
391.1399,SW,PostFentonGoethite,18163373.3333333,-0.40000000000000036,Lignin,post-Fenton,post-Goethite
391.1399,SW,PostFenton,11641065.3333333,-0.40000000000000036,Lignin,post-Fenton,pre-Goethite
391.1399,HW,PostFentonGoethite,15944109,-0.40000000000000036,Lignin,post-Fenton,post-Goethite
391.1399,HW,PostFenton,11398017.3333333,-0.40000000000000036,Lignin,post-Fenton,pre-Goethite
391.1762,HW,PostFentonGoethite,17624842.3333333,-0.666666666666667,Lignin,post-Fenton,post-Goethite
391.1762,SW,PreFenton,12717557,-0.666666666666667,Lignin,initial,pre-Goethite
391.1762,SW,PostFenton,8715163.33333333,-0.666666666666667,Lignin,post-Fenton,pre-Goethite
391.1762,HW,PostFenton,7839967,-0.666666666666667,Lignin,post-Fenton,pre-Goethite
391.1762,HW,PreFentonGoethite,18083535,-0.666666666666667,Lignin,initial,post-Goethite
391.1762,SW,PreFentonGoethite,20208073.3333333,-0.666666666666667,Lignin,initial,post-Goethite
391.1762,SW,PostFentonGoethite,20705632,-0.666666666666667,Lignin,post-Fenton,post-Goethite
391.1762,HW,PreFenton,13437847.3333333,-0.666666666666667,Lignin,initial,pre-Goethite
391.1875,HW,PreFentonGoethite,1766695.33333333,-0.5,Lignin,initial,post-Goethite
391.2126,HW,PreFenton,6331638.66666667,-0.9090909090909092,Lignin,initial,pre-Goethite
391.2126,SW,PostFenton,2662562.66666667,-0.9090909090909092,Lignin,post-Fenton,pre-Goethite
391.2126,HW,PostFenton,2180497.66666667,-0.9090909090909092,Lignin,post-Fenton,pre-Goethite
391.2126,SW,PostFentonGoethite,9361768,-0.9090909090909092,Lignin,post-Fenton,post-Goethite
391.2126,HW,PreFentonGoethite,9514713.33333333,-0.9090909090909092,Lignin,initial,post-Goethite
391.2126,SW,PreFentonGoethite,12235898.6666667,-0.9090909090909092,Lignin,initial,post-Goethite
391.2126,SW,PreFenton,6888274,-0.9090909090909092,Lignin,initial,pre-Goethite
391.2126,HW,PostFentonGoethite,6916882.66666667,-0.9090909090909092,Lignin,post-Fenton,post-Goethite
391.249,HW,PreFentonGoethite,2045412.33333333,-1.1304347826086953,Lipid,initial,post-Goethite
391.249,SW,PreFentonGoethite,2977922.33333333,-1.1304347826086953,Lipid,initial,post-Goethite
391.249,SW,PreFenton,1844186.5,-1.1304347826086953,Lipid,initial,pre-Goethite
391.249,SW,PostFentonGoethite,1937033.5,-1.1304347826086953,Lipid,post-Fenton,post-Goethite
392.0623,SW,PreFenton,2045366.33333333,0.47058823529411775,Lignin,initial,pre-Goethite
392.0623,HW,PreFenton,2784555.66666667,0.47058823529411775,Lignin,initial,pre-Goethite
392.0987,HW,PostFenton,1664329,0.11111111111111116,Lignin,post-Fenton,pre-Goethite
392.0987,HW,PreFenton,2887477,0.11111111111111116,Lignin,initial,pre-Goethite
392.0987,SW,PreFenton,2242067.66666667,0.11111111111111116,Lignin,initial,pre-Goethite
392.1351,SW,PreFenton,1802097,-0.21052631578947345,Lignin,initial,pre-Goethite
392.1827,HW,PreFenton,4861429.66666667,-0.3157894736842106,Lignin,initial,pre-Goethite
392.1827,SW,PreFenton,2744443,-0.3157894736842106,Lignin,initial,pre-Goethite
392.1827,HW,PreFentonGoethite,5285533.66666667,-0.3157894736842106,Lignin,initial,post-Goethite
392.1827,SW,PreFentonGoethite,3699168.66666667,-0.3157894736842106,Lignin,initial,post-Goethite
393.0252,SW,PreFenton,2028441.5,0.3999999999999999,ConHC,initial,pre-Goethite
393.0252,HW,PreFentonGoethite,1681637,0.3999999999999999,ConHC,initial,post-Goethite
393.0252,HW,PreFenton,2180129.66666667,0.3999999999999999,ConHC,initial,pre-Goethite
393.0616,HW,PreFenton,2958037.66666667,0.09523809523809534,ConHC,initial,pre-Goethite
393.0616,SW,PreFenton,2565001.66666667,0.09523809523809534,ConHC,initial,pre-Goethite
393.098,SW,PreFenton,2104380,-0.18181818181818166,Lignin,initial,pre-Goethite
393.098,HW,PreFenton,1840521.33333333,-0.18181818181818166,Lignin,initial,pre-Goethite
395.0409,HW,PreFenton,3882335.66666667,0.2999999999999998,ConHC,initial,pre-Goethite
395.0409,HW,PreFentonGoethite,2267738.66666667,0.2999999999999998,ConHC,initial,post-Goethite
395.0409,SW,PreFenton,3057770,0.2999999999999998,ConHC,initial,pre-Goethite
395.0468,HW,PostFenton,1936306,0.9230769230769229,Tannin,post-Fenton,pre-Goethite
395.1012,SW,PostFenton,2371545.33333333,-0.0588235294117645,Lignin,post-Fenton,pre-Goethite
395.1137,SW,PreFenton,2311799.66666667,-0.2727272727272725,Lignin,initial,pre-Goethite
395.1137,HW,PreFenton,2333552.66666667,-0.2727272727272725,Lignin,initial,pre-Goethite
395.1137,SW,PreFentonGoethite,1640895.5,-0.2727272727272725,Lignin,initial,post-Goethite
395.1865,HW,PreFenton,1764684,-0.75,Lignin,initial,pre-Goethite
395.1865,HW,PreFentonGoethite,1721408,-0.75,Lignin,initial,post-Goethite
396.1091,HW,PreFenton,1962668.5,-0.0952380952380949,Lignin,initial,pre-Goethite
396.1091,SW,PostFentonGoethite,4450781,-0.0952380952380949,Lignin,post-Fenton,post-Goethite
396.1091,SW,PreFenton,3513649.33333333,-0.0952380952380949,Lignin,initial,pre-Goethite
396.1091,SW,PostFenton,3755652,-0.0952380952380949,Lignin,post-Fenton,pre-Goethite
396.1091,SW,PreFentonGoethite,3666746.66666667,-0.0952380952380949,Lignin,initial,post-Goethite
396.1091,HW,PostFenton,1719855.66666667,-0.0952380952380949,Lignin,post-Fenton,pre-Goethite
397.0201,HW,PreFenton,3662447.33333333,0.5263157894736841,ConHC,initial,pre-Goethite
397.0201,HW,PreFentonGoethite,1942013,0.5263157894736841,ConHC,initial,post-Goethite
397.0201,SW,PreFenton,2746324,0.5263157894736841,ConHC,initial,pre-Goethite
397.0565,HW,PreFenton,4894327.33333333,0.20000000000000018,ConHC,initial,pre-Goethite
397.0565,SW,PreFenton,4778629,0.20000000000000018,ConHC,initial,pre-Goethite
397.0565,HW,PreFentonGoethite,2808752.33333333,0.20000000000000018,ConHC,initial,post-Goethite
397.0565,HW,PostFenton,1727027.66666667,0.20000000000000018,ConHC,post-Fenton,pre-Goethite
397.0565,SW,PostFenton,1789831,0.20000000000000018,ConHC,post-Fenton,pre-Goethite
397.0565,SW,PreFentonGoethite,1871335.5,0.20000000000000018,ConHC,initial,post-Goethite
397.0624,HW,PostFenton,3316447.33333333,0.7692307692307692,Tannin,post-Fenton,pre-Goethite
397.0624,SW,PostFenton,2745629.33333333,0.7692307692307692,Tannin,post-Fenton,pre-Goethite
397.0929,SW,PreFentonGoethite,2103252,-0.0952380952380949,Lignin,initial,post-Goethite
397.0929,HW,PreFenton,4378580.33333333,-0.0952380952380949,Lignin,initial,pre-Goethite
397.0929,HW,PostFenton,1808527.33333333,-0.0952380952380949,Lignin,post-Fenton,pre-Goethite
397.0929,SW,PreFenton,4656779.33333333,-0.0952380952380949,Lignin,initial,pre-Goethite
397.0929,HW,PreFentonGoethite,2931641.66666667,-0.0952380952380949,Lignin,initial,post-Goethite
397.0929,SW,PostFenton,2187917,-0.0952380952380949,Lignin,post-Fenton,pre-Goethite
397.1293,HW,PreFentonGoethite,2801602.33333333,-0.3636363636363633,Lignin,initial,post-Goethite
397.1293,HW,PreFenton,3421489.66666667,-0.3636363636363633,Lignin,initial,pre-Goethite
397.1293,SW,PreFenton,3276946,-0.3636363636363633,Lignin,initial,pre-Goethite
397.1293,SW,PreFentonGoethite,2404996.33333333,-0.3636363636363633,Lignin,initial,post-Goethite
397.1657,SW,PreFenton,2325656,-0.6086956521739131,Lignin,initial,pre-Goethite
397.1657,HW,PreFentonGoethite,3201483.33333333,-0.6086956521739131,Lignin,initial,post-Goethite
397.1657,SW,PreFentonGoethite,2737972.33333333,-0.6086956521739131,Lignin,initial,post-Goethite
397.1657,HW,PostFentonGoethite,2157271.66666667,-0.6086956521739131,Lignin,post-Fenton,post-Goethite
397.1657,HW,PreFenton,2493753.33333333,-0.6086956521739131,Lignin,initial,pre-Goethite
397.1657,HW,PostFenton,1589962.5,-0.6086956521739131,Lignin,post-Fenton,pre-Goethite
397.1657,SW,PostFentonGoethite,2194070,-0.6086956521739131,Lignin,post-Fenton,post-Goethite
