"C","H","N","O","S","P","Mass","HC","OC","DBE","CRAM","AI_mod","Class","KM","NKM","KMD"
21,35,5,7,0,0,468.2464,1.67,0.33,7,"CRAM",0.08,"Aliphat+N",468.35465,468,0.35465
21,35,5,8,0,0,484.2413,1.67,0.38,7,"CRAM",0.041666667,"Aliphat+N",484.35326,484,0.35326
21,36,0,5,0,0,367.249,1.71,0.24,4,"O",0.081081081,"UnSatAliph_noN",367.33392,367,0.33392
21,36,0,12,0,0,479.2134,1.71,0.57,4,"O",-0.133333333,"UnSatAliph_noN",479.32421,479,0.32421
21,36,0,13,0,0,495.2083,1.71,0.62,4,"O",-0.172413793,"SatFatAcCarb",495.32282,495,0.32282
21,36,0,14,0,0,511.2032,1.71,0.67,4,"O",-0.214285714,"SatFatAcCarb",511.32144,511,0.32144
21,36,0,15,0,0,527.1981,1.71,0.71,4,"O",-0.259259259,"SatFatAcCarb",527.32005,527,0.32005
21,36,0,16,0,0,543.1931,1.71,0.76,4,"O",-0.307692308,"SatFatAcCarb",543.31866,543,0.31866
21,36,0,17,0,0,559.188,1.71,0.81,4,"O",-0.36,"SatFatAcCarb",559.31728,559,0.31728
21,36,4,5,0,0,423.2613,1.71,0.24,6,"O",0.103448276,"Aliphat+N",423.35917,423,0.35917
21,36,4,8,0,0,471.246,1.71,0.38,6,"O",0,"Aliphat+N",471.35501,471,0.35501
21,36,4,9,0,0,487.241,1.71,0.43,6,"O",-0.04,"Aliphat+N",487.35362,487,0.35362
21,37,5,6,0,0,454.2671,1.76,0.29,6,"O",0.038461538,"Aliphat+N",454.37215,454,0.37215
21,37,5,7,0,0,470.262,1.76,0.33,6,"O",0,"Aliphat+N",470.37076,470,0.37076
21,38,0,6,0,0,385.2596,1.81,0.29,3,"O",0,"UnSatAliph_noN",385.34865,385,0.34865
21,38,0,10,0,0,449.2392,1.81,0.48,3,"O",-0.125,"UnSatAliph_noN",449.3431,449,0.3431
21,38,4,5,0,0,425.2769,1.81,0.24,5,"O",0.034482759,"Aliphat+N",425.37528,425,0.37528
21,38,4,6,0,0,441.2719,1.81,0.29,5,"O",0,"Aliphat+N",441.37389,441,0.37389
21,39,5,6,0,0,456.2828,1.86,0.29,5,"O",-0.038461538,"Aliphat+N",456.38826,456,0.38826
21,39,5,7,0,0,472.2777,1.86,0.33,5,"O",-0.08,"Aliphat+N",472.38688,472,0.38688
21,40,0,7,0,0,403.2701,1.9,0.33,2,"O",-0.085714286,"UnSatAliph_noN",403.36338,403,0.36338
21,40,0,10,0,0,451.2549,1.9,0.48,2,"O",-0.1875,"UnSatAliph_noN",451.35922,451,0.35922
21,40,4,6,0,0,443.2875,1.9,0.29,4,"O",-0.071428571,"Aliphat+N",443.39001,443,0.39001
21,42,0,7,0,0,405.2858,2,0.33,1,"O",-0.142857143,"UnSatAliph_noN",405.37949,405,0.37949
21,44,0,7,1,0,439.2735,2.1,0.33,0,"O",-0.272727273,"UnSatAliph_noN",439.37507,439,0.37507
22,30,0,4,0,0,357.2071,1.36,0.18,8,"O",0.3,"HighUnsatLign",357.28973,357,0.28973
22,32,0,19,0,0,599.1465,1.45,0.86,7,"O",-0.2,"HighUnsatLign",599.28504,599,0.28504
22,34,0,5,0,0,377.2333,1.55,0.23,6,"O",0.179487179,"UnSatAliph_noN",377.32058,377,0.32058
22,34,0,17,0,0,569.1723,1.55,0.77,6,"O",-0.185185185,"SatFatAcCarb",569.30393,569,0.30393
22,34,0,19,0,0,601.1622,1.55,0.86,6,"O",-0.28,"SatFatAcCarb",601.30116,601,0.30116
22,35,3,13,0,0,548.2097,1.59,0.59,7,"O",-0.08,"Aliphat+N",548.33648,548,0.33648
22,35,5,8,0,0,496.2413,1.59,0.36,8,"CRAM",0.115384615,"Aliphat+N",496.35603,496,0.35603
22,36,0,5,0,0,379.249,1.64,0.23,5,"O",0.128205128,"UnSatAliph_noN",379.33669,379,0.33669
22,36,0,13,0,0,507.2083,1.64,0.59,5,"O",-0.096774194,"UnSatAliph_noN",507.3256,507,0.3256
22,36,0,15,0,0,539.1981,1.64,0.68,5,"O",-0.172413793,"SatFatAcCarb",539.32282,539,0.32282
22,36,0,16,0,0,555.1931,1.64,0.73,5,"O",-0.214285714,"SatFatAcCarb",555.32144,555,0.32144
22,36,4,8,0,0,483.246,1.64,0.36,7,"O",0.071428571,"Aliphat+N",483.35778,483,0.35778
22,36,4,9,0,0,499.241,1.64,0.41,7,"O",0.037037037,"Aliphat+N",499.35639,499,0.35639
22,37,3,14,0,0,566.2203,1.68,0.64,6,"O",-0.208333333,"SatFatAcCarb",566.35121,566,0.35121
22,37,5,7,0,0,482.262,1.68,0.32,7,"O",0.074074074,"Aliphat+N",482.37354,482,0.37354
22,37,5,8,0,0,498.2569,1.68,0.36,7,"O",0.038461538,"Aliphat+N",498.37215,498,0.37215
22,38,0,6,0,0,397.2596,1.73,0.27,4,"O",0.052631579,"UnSatAliph_noN",397.35142,397,0.35142
22,38,0,13,0,0,509.224,1.73,0.59,4,"O",-0.161290323,"UnSatAliph_noN",509.34171,509,0.34171
22,38,0,15,0,0,541.2138,1.73,0.68,4,"O",-0.24137931,"SatFatAcCarb",541.33894,541,0.33894
22,38,0,16,0,0,557.2087,1.73,0.73,4,"O",-0.285714286,"SatFatAcCarb",557.33755,557,0.33755
22,38,0,17,0,0,573.2036,1.73,0.77,4,"O",-0.333333333,"SatFatAcCarb",573.33617,573,0.33617
22,38,4,6,0,0,453.2719,1.73,0.27,6,"O",0.066666667,"Aliphat+N",453.37667,453,0.37667
22,38,4,7,0,0,469.2668,1.73,0.32,6,"O",0.034482759,"Aliphat+N",469.37528,469,0.37528
22,38,4,8,0,0,485.2617,1.73,0.36,6,"O",0,"Aliphat+N",485.3739,485,0.3739
22,39,5,6,0,0,468.2828,1.77,0.27,6,"O",0.035714286,"Aliphat+N",468.39104,468,0.39104
22,39,5,7,0,0,484.2777,1.77,0.32,6,"O",0,"Aliphat+N",484.38965,484,0.38965
22,40,0,7,0,0,415.2701,1.82,0.32,3,"O",-0.027027027,"UnSatAliph_noN",415.36615,415,0.36615
22,40,0,8,0,0,431.265,1.82,0.36,3,"O",-0.055555556,"UnSatAliph_noN",431.36476,431,0.36476
22,40,0,9,0,0,447.26,1.82,0.41,3,"O",-0.085714286,"UnSatAliph_noN",447.36338,447,0.36338
22,40,0,12,0,0,495.2447,1.82,0.55,3,"O",-0.1875,"UnSatAliph_noN",495.35922,495,0.35922
22,40,4,5,0,0,439.2926,1.82,0.23,5,"O",0.032258065,"Aliphat+N",439.39417,439,0.39417
22,40,4,7,0,0,471.2824,1.82,0.32,5,"O",-0.034482759,"Aliphat+N",471.3914,471,0.3914
22,41,5,6,0,0,470.2984,1.86,0.27,5,"O",-0.035714286,"Aliphat+N",470.40716,470,0.40716
22,41,5,7,0,0,486.2933,1.86,0.32,5,"O",-0.074074074,"Aliphat+N",486.40577,486,0.40577
22,42,0,8,0,0,433.2807,1.91,0.36,2,"O",-0.111111111,"UnSatAliph_noN",433.38088,433,0.38088
22,46,0,8,1,0,469.2841,2.09,0.36,0,"O",-0.294117647,"UnSatAliph_noN",469.39258,469,0.39258
22,46,0,9,1,0,485.279,2.09,0.41,0,"O",-0.333333333,"UnSatAliph_noN",485.39119,485,0.39119
23,14,0,11,0,0,465.0463,0.61,0.48,17,"O",0.657142857,"Aromatic",465.15387,465,0.15387
23,28,0,5,0,0,383.1864,1.22,0.22,10,"O",0.365853659,"HighUnsatLign",383.275,383,0.275
23,32,0,4,1,0,403.1949,1.39,0.17,8,"O",0.25,"HighUnsatLign",403.28809,403,0.28809
23,34,0,12,0,0,501.1977,1.48,0.52,7,"O",0.058823529,"HighUnsatLign",501.31364,501,0.31364
23,34,0,18,0,0,597.1672,1.48,0.78,7,"O",-0.142857143,"HighUnsatLign",597.30532,597,0.30532
23,36,0,5,0,0,391.249,1.57,0.22,6,"O",0.170731707,"UnSatAliph_noN",391.33947,391,0.33947
23,36,0,12,0,0,503.2134,1.57,0.52,6,"O",0,"UnSatAliph_noN",503.32976,503,0.32976
23,36,0,16,0,0,567.1931,1.57,0.7,6,"O",-0.133333333,"SatFatAcCarb",567.32421,567,0.32421
23,36,0,18,0,0,599.1829,1.57,0.78,6,"O",-0.214285714,"SatFatAcCarb",599.32144,599,0.32144
23,36,0,19,0,0,615.1778,1.57,0.83,6,"O",-0.259259259,"SatFatAcCarb",615.32005,615,0.32005
23,37,5,8,0,0,510.2569,1.61,0.35,8,"CRAM",0.107142857,"Aliphat+N",510.37492,510,0.37492
23,38,0,6,0,0,409.2596,1.65,0.26,5,"O",0.1,"UnSatAliph_noN",409.3542,409,0.3542
23,38,0,10,0,0,473.2392,1.65,0.43,5,"O",0,"UnSatAliph_noN",473.34865,473,0.34865
23,38,0,11,0,0,489.2341,1.65,0.48,5,"O",-0.028571429,"UnSatAliph_noN",489.34726,489,0.34726
23,38,0,16,0,0,569.2087,1.65,0.7,5,"O",-0.2,"SatFatAcCarb",569.34033,569,0.34033
23,38,0,17,0,0,585.2036,1.65,0.74,5,"O",-0.24137931,"SatFatAcCarb",585.33894,585,0.33894
23,38,0,18,0,0,601.1985,1.65,0.78,5,"O",-0.285714286,"SatFatAcCarb",601.33755,601,0.33755
23,39,5,8,0,0,512.2726,1.7,0.35,7,"O",0.035714286,"Aliphat+N",512.39104,512,0.39104
23,40,0,6,0,0,411.2752,1.74,0.26,4,"O",0.05,"UnSatAliph_noN",411.37031,411,0.37031
23,40,0,7,0,0,427.2701,1.74,0.3,4,"O",0.025641026,"UnSatAliph_noN",427.36893,427,0.36893
23,40,0,8,0,0,443.265,1.74,0.35,4,"O",0,"UnSatAliph_noN",443.36754,443,0.36754
23,40,0,10,0,0,475.2549,1.74,0.43,4,"O",-0.055555556,"UnSatAliph_noN",475.36477,475,0.36477
23,40,0,11,0,0,491.2498,1.74,0.48,4,"O",-0.085714286,"UnSatAliph_noN",491.36338,491,0.36338
23,40,0,16,0,0,571.2244,1.74,0.7,4,"O",-0.266666667,"SatFatAcCarb",571.35644,571,0.35644
23,40,0,17,0,0,587.2193,1.74,0.74,4,"O",-0.310344828,"SatFatAcCarb",587.35506,587,0.35506
23,41,5,7,0,0,498.2933,1.78,0.3,6,"O",0,"Aliphat+N",498.40854,498,0.40854
23,42,0,7,0,0,429.2858,1.83,0.3,3,"O",-0.025641026,"UnSatAliph_noN",429.38504,429,0.38504
23,42,0,8,0,0,445.2807,1.83,0.35,3,"O",-0.052631579,"UnSatAliph_noN",445.38365,445,0.38365
23,42,1,17,0,1,634.2118,1.83,0.74,4,"O",-0.44,"SatFatAcCarb",634.35841,634,0.35841
24,18,0,10,0,0,465.0827,0.75,0.42,16,"CRAM",0.578947368,"Aromatic",465.19026,465,0.19026
24,24,0,8,0,0,439.1398,1,0.33,13,"CRAM",0.45,"HighUnsatLign",439.24139,439,0.24139
24,30,0,5,0,0,397.202,1.25,0.21,10,"O",0.348837209,"HighUnsatLign",397.29389,397,0.29389
24,32,0,13,0,0,527.177,1.33,0.54,9,"O",0.142857143,"HighUnsatLign",527.29892,527,0.29892
24,32,0,24,0,0,703.1211,1.33,1,9,"O",-0.25,"HighUnsatLign",703.28366,703,0.28366
24,34,0,4,1,0,417.2105,1.42,0.17,8,"O",0.238095238,"HighUnsatLign",417.30698,417,0.30698
24,34,0,19,0,0,625.1622,1.42,0.79,8,"O",-0.103448276,"HighUnsatLign",625.30671,625,0.30671
24,34,0,25,0,0,721.1316,1.42,1.04,8,"O",-0.391304348,"HighUnsatLign",721.29839,721,0.29839
24,36,0,13,0,0,531.2083,1.5,0.54,7,"O",0.028571429,"UnSatAliph_noN",531.33115,531,0.33115
24,36,0,19,0,0,627.1778,1.5,0.79,7,"O",-0.172413793,"SatFatAcCarb",627.32283,627,0.32283
24,36,0,21,0,0,659.1676,1.5,0.88,7,"O",-0.259259259,"SatFatAcCarb",659.32005,659,0.32005
24,36,0,22,0,0,675.1625,1.5,0.92,7,"O",-0.307692308,"SatFatAcCarb",675.31867,675,0.31867
24,36,0,23,0,0,691.1575,1.5,0.96,7,"O",-0.36,"SatFatAcCarb",691.31728,691,0.31728
24,38,0,11,0,0,501.2341,1.58,0.46,6,"O",0.027027027,"UnSatAliph_noN",501.35004,501,0.35004
24,38,0,12,0,0,517.229,1.58,0.5,6,"O",0,"UnSatAliph_noN",517.34865,517,0.34865
24,38,0,17,0,0,597.2036,1.58,0.71,6,"O",-0.161290323,"SatFatAcCarb",597.34172,597,0.34172
24,38,0,18,0,0,613.1985,1.58,0.75,6,"O",-0.2,"SatFatAcCarb",613.34033,613,0.34033
24,38,0,19,0,0,629.1935,1.58,0.79,6,"O",-0.24137931,"SatFatAcCarb",629.33894,629,0.33894
24,38,0,22,0,0,677.1782,1.58,0.92,6,"O",-0.384615385,"SatFatAcCarb",677.33478,677,0.33478
24,39,5,8,0,0,524.2726,1.62,0.33,8,"CRAM",0.1,"Aliphat+N",524.39382,524,0.39382
24,40,0,7,0,0,439.2701,1.67,0.29,5,"O",0.073170732,"UnSatAliph_noN",439.3717,439,0.3717
24,40,0,8,0,0,455.265,1.67,0.33,5,"O",0.05,"UnSatAliph_noN",455.37031,455,0.37031
24,40,0,10,0,0,487.2549,1.67,0.42,5,"O",0,"UnSatAliph_noN",487.36754,487,0.36754
24,40,0,11,0,0,503.2498,1.67,0.46,5,"O",-0.027027027,"UnSatAliph_noN",503.36615,503,0.36615
24,40,0,16,0,0,583.2244,1.67,0.67,5,"O",-0.1875,"SatFatAcCarb",583.35922,583,0.35922
24,40,0,17,0,0,599.2193,1.67,0.71,5,"O",-0.225806452,"SatFatAcCarb",599.35783,599,0.35783
24,40,0,18,0,0,615.2142,1.67,0.75,5,"O",-0.266666667,"SatFatAcCarb",615.35645,615,0.35645
24,40,0,21,0,0,663.1989,1.67,0.88,5,"O",-0.407407407,"SatFatAcCarb",663.35229,663,0.35229
24,40,0,22,0,0,679.1938,1.67,0.92,5,"O",-0.461538462,"SatFatAcCarb",679.3509,679,0.3509
24,41,5,8,0,0,526.2882,1.71,0.33,7,"O",0.033333333,"Aliphat+N",526.40993,526,0.40993
24,42,0,7,0,0,441.2858,1.75,0.29,4,"O",0.024390244,"UnSatAliph_noN",441.38782,441,0.38782
24,42,0,9,0,0,473.2756,1.75,0.38,4,"O",-0.025641026,"UnSatAliph_noN",473.38504,473,0.38504
24,42,0,10,0,0,489.2705,1.75,0.42,4,"O",-0.052631579,"UnSatAliph_noN",489.38366,489,0.38366
24,42,0,11,0,0,505.2654,1.75,0.46,4,"O",-0.081081081,"UnSatAliph_noN",505.38227,505,0.38227
24,42,0,13,0,0,537.2553,1.75,0.54,4,"O",-0.142857143,"UnSatAliph_noN",537.3795,537,0.3795
24,42,0,17,0,0,601.2349,1.75,0.71,4,"O",-0.290322581,"SatFatAcCarb",601.37395,601,0.37395
24,42,0,18,0,0,617.2298,1.75,0.75,4,"O",-0.333333333,"SatFatAcCarb",617.37256,617,0.37256
24,42,0,19,0,0,633.2248,1.75,0.79,4,"O",-0.379310345,"SatFatAcCarb",633.37117,633,0.37117
24,42,0,21,0,0,665.2146,1.75,0.88,4,"O",-0.481481481,"SatFatAcCarb",665.3684,665,0.3684
24,43,5,8,0,0,528.3039,1.79,0.33,6,"O",-0.033333333,"Aliphat+N",528.42605,528,0.42605
24,44,0,9,0,0,475.2913,1.83,0.38,3,"O",-0.076923077,"UnSatAliph_noN",475.40116,475,0.40116
25,18,0,13,0,0,525.0675,0.72,0.52,17,"CRAM",0.567567568,"Aromatic",525.18888,525,0.18888
25,20,0,11,0,0,495.0933,0.8,0.44,16,"CRAM",0.538461538,"Aromatic",495.20777,495,0.20777
25,22,0,11,0,0,497.1089,0.88,0.44,15,"CRAM",0.487179487,"HighUnsatLign",497.22388,497,0.22388
25,22,0,15,0,0,561.0886,0.88,0.6,15,"CRAM",0.428571429,"HighUnsatLign",561.21834,561,0.21834
25,24,0,9,0,0,467.1348,0.96,0.36,14,"CRAM",0.463414634,"HighUnsatLign",467.24277,467,0.24277
25,24,0,10,0,0,483.1297,0.96,0.4,14,"CRAM",0.45,"HighUnsatLign",483.24139,483,0.24139
25,26,0,8,0,0,453.1555,1.04,0.32,13,"CRAM",0.428571429,"HighUnsatLign",453.26028,453,0.26028
25,26,0,9,0,0,469.1504,1.04,0.36,13,"CRAM",0.414634146,"HighUnsatLign",469.25889,469,0.25889
25,30,0,6,0,0,425.197,1.2,0.24,11,"O",0.363636364,"HighUnsatLign",425.29528,425,0.29528
25,30,0,14,0,0,553.1563,1.2,0.56,11,"CRAM",0.222222222,"HighUnsatLign",553.28419,553,0.28419
25,32,0,5,0,0,411.2177,1.28,0.2,10,"O",0.333333333,"HighUnsatLign",411.31278,411,0.31278
25,32,0,13,0,0,539.177,1.28,0.52,10,"O",0.189189189,"HighUnsatLign",539.30169,539,0.30169
25,32,0,14,0,0,555.1719,1.28,0.56,10,"O",0.166666667,"HighUnsatLign",555.3003,555,0.3003
25,34,0,5,0,0,413.2333,1.36,0.2,9,"O",0.288888889,"HighUnsatLign",413.3289,413,0.3289
25,36,0,12,0,0,527.2134,1.44,0.48,8,"O",0.105263158,"HighUnsatLign",527.33531,527,0.33531
25,38,0,5,0,0,417.2646,1.52,0.2,7,"O",0.2,"UnSatAliph_noN",417.36113,417,0.36113
25,38,0,6,0,0,433.2596,1.52,0.24,7,"O",0.181818182,"UnSatAliph_noN",433.35975,433,0.35975
25,38,0,11,0,0,513.2341,1.52,0.44,7,"O",0.076923077,"UnSatAliph_noN",513.35281,513,0.35281
25,38,0,12,0,0,529.229,1.52,0.48,7,"O",0.052631579,"UnSatAliph_noN",529.35143,529,0.35143
25,38,0,19,0,0,641.1935,1.52,0.76,7,"O",-0.161290323,"SatFatAcCarb",641.34172,641,0.34172
25,38,0,20,0,0,657.1884,1.52,0.8,7,"O",-0.2,"SatFatAcCarb",657.34033,657,0.34033
25,38,4,4,0,0,457.282,1.52,0.16,9,"O",0.263157895,"Aliphat+N",457.38777,457,0.38777
25,40,0,6,0,0,435.2752,1.6,0.24,6,"O",0.136363636,"UnSatAliph_noN",435.37586,435,0.37586
25,40,0,9,0,0,483.26,1.6,0.36,6,"O",0.073170732,"UnSatAliph_noN",483.3717,483,0.3717
25,40,0,11,0,0,515.2498,1.6,0.44,6,"O",0.025641026,"UnSatAliph_noN",515.36893,515,0.36893
25,40,0,12,0,0,531.2447,1.6,0.48,6,"O",0,"UnSatAliph_noN",531.36754,531,0.36754
25,40,0,21,0,0,675.1989,1.6,0.84,6,"O",-0.310344828,"SatFatAcCarb",675.35506,675,0.35506
25,42,0,7,0,0,453.2858,1.68,0.28,5,"O",0.069767442,"UnSatAliph_noN",453.39059,453,0.39059
25,42,0,8,0,0,469.2807,1.68,0.32,5,"O",0.047619048,"UnSatAliph_noN",469.3892,469,0.3892
25,42,0,9,0,0,485.2756,1.68,0.36,5,"O",0.024390244,"UnSatAliph_noN",485.38782,485,0.38782
25,42,0,10,0,0,501.2705,1.68,0.4,5,"O",0,"UnSatAliph_noN",501.38643,501,0.38643
25,42,0,11,0,0,517.2654,1.68,0.44,5,"O",-0.025641026,"UnSatAliph_noN",517.38504,517,0.38504
25,42,0,18,0,0,629.2298,1.68,0.72,5,"O",-0.25,"SatFatAcCarb",629.37534,629,0.37534
25,42,0,19,0,0,645.2248,1.68,0.76,5,"O",-0.290322581,"SatFatAcCarb",645.37395,645,0.37395
25,42,0,20,0,0,661.2197,1.68,0.8,5,"O",-0.333333333,"SatFatAcCarb",661.37256,661,0.37256
25,43,5,8,0,0,540.3039,1.72,0.32,7,"O",0.03125,"Aliphat+N",540.42882,540,0.42882
25,44,0,8,0,0,471.2963,1.76,0.32,4,"O",0,"UnSatAliph_noN",471.40532,471,0.40532
25,44,0,9,0,0,487.2913,1.76,0.36,4,"O",-0.024390244,"UnSatAliph_noN",487.40393,487,0.40393
25,44,0,10,0,0,503.2862,1.76,0.4,4,"O",-0.05,"UnSatAliph_noN",503.40255,503,0.40255
25,44,0,11,0,0,519.2811,1.76,0.44,4,"O",-0.076923077,"UnSatAliph_noN",519.40116,519,0.40116
25,44,0,17,0,0,615.2506,1.76,0.68,4,"O",-0.272727273,"SatFatAcCarb",615.39284,615,0.39284
25,44,0,19,0,0,647.2404,1.76,0.76,4,"O",-0.35483871,"SatFatAcCarb",647.39007,647,0.39007
25,50,0,2,0,0,381.3738,2,0.08,1,"O",0,"UnSatAliph_noN",381.46199,381,0.46199
26,22,0,12,0,0,525.1038,0.85,0.46,16,"CRAM",0.5,"HighUnsatLign",525.22527,525,0.22527
26,22,0,14,0,0,557.0937,0.85,0.54,16,"CRAM",0.473684211,"HighUnsatLign",557.2225,557,0.2225
26,22,0,15,0,0,573.0886,0.85,0.58,16,"CRAM",0.459459459,"HighUnsatLign",573.22111,573,0.22111
26,24,0,12,0,0,527.1195,0.92,0.46,15,"CRAM",0.45,"HighUnsatLign",527.24139,527,0.24139
26,24,0,15,0,0,575.1042,0.92,0.58,15,"CRAM",0.405405405,"HighUnsatLign",575.23723,575,0.23723
26,29,1,6,1,0,482.1643,1.12,0.23,13,"O",0.404761905,"HighUnsatLign",482.27577,482,0.27577
26,30,0,7,0,0,453.1919,1.15,0.27,12,"CRAM",0.377777778,"HighUnsatLign",453.29667,453,0.29667
26,30,0,8,0,0,469.1868,1.15,0.31,12,"CRAM",0.363636364,"HighUnsatLign",469.29528,469,0.29528
26,32,0,6,0,0,439.2126,1.23,0.23,11,"O",0.347826087,"HighUnsatLign",439.31417,439,0.31417
26,32,0,14,0,0,567.1719,1.23,0.54,11,"CRAM",0.210526316,"HighUnsatLign",567.30308,567,0.30308
26,34,0,5,0,0,425.2333,1.31,0.19,10,"O",0.319148936,"HighUnsatLign",425.33168,425,0.33168
26,34,0,13,0,0,553.1927,1.31,0.5,10,"O",0.179487179,"HighUnsatLign",553.32058,553,0.32058
26,34,0,14,0,0,569.1876,1.31,0.54,10,"O",0.157894737,"HighUnsatLign",569.31919,569,0.31919
26,36,0,5,0,0,427.249,1.38,0.19,9,"O",0.276595745,"HighUnsatLign",427.34779,427,0.34779
26,36,0,13,0,0,555.2083,1.38,0.5,9,"O",0.128205128,"HighUnsatLign",555.3367,555,0.3367
26,38,0,5,0,0,429.2646,1.46,0.19,8,"CRAM",0.234042553,"HighUnsatLign",429.36391,429,0.36391
26,38,0,12,0,0,541.229,1.46,0.46,8,"O",0.1,"HighUnsatLign",541.3542,541,0.3542
26,38,0,13,0,0,557.224,1.46,0.5,8,"O",0.076923077,"HighUnsatLign",557.35281,557,0.35281
26,40,0,6,0,0,447.2752,1.54,0.23,7,"O",0.173913043,"UnSatAliph_noN",447.37864,447,0.37864
26,40,0,12,0,0,543.2447,1.54,0.46,7,"O",0.05,"UnSatAliph_noN",543.37032,543,0.37032
26,40,0,19,0,0,655.2091,1.54,0.73,7,"O",-0.151515152,"SatFatAcCarb",655.36061,655,0.36061
26,40,0,21,0,0,687.1989,1.54,0.81,7,"O",-0.225806452,"SatFatAcCarb",687.35783,687,0.35783
26,40,0,22,0,0,703.1938,1.54,0.85,7,"O",-0.266666667,"SatFatAcCarb",703.35645,703,0.35645
26,42,0,7,0,0,465.2858,1.62,0.27,6,"O",0.111111111,"UnSatAliph_noN",465.39337,465,0.39337
26,42,0,12,0,0,545.2603,1.62,0.46,6,"O",0,"UnSatAliph_noN",545.38643,545,0.38643
26,42,0,18,0,0,641.2298,1.62,0.69,6,"O",-0.176470588,"SatFatAcCarb",641.37811,641,0.37811
26,42,0,21,0,0,689.2146,1.62,0.81,6,"O",-0.290322581,"SatFatAcCarb",689.37395,689,0.37395
26,43,3,17,0,0,668.252,1.65,0.65,7,"O",-0.206896552,"SatFatAcCarb",668.40649,668,0.40649
26,44,0,7,0,0,467.3014,1.69,0.27,5,"O",0.066666667,"UnSatAliph_noN",467.40948,467,0.40948
26,44,0,8,0,0,483.2963,1.69,0.31,5,"O",0.045454545,"UnSatAliph_noN",483.4081,483,0.4081
26,44,0,9,0,0,499.2913,1.69,0.35,5,"O",0.023255814,"UnSatAliph_noN",499.40671,499,0.40671
26,44,0,10,0,0,515.2862,1.69,0.38,5,"O",0,"UnSatAliph_noN",515.40532,515,0.40532
26,44,0,11,0,0,531.2811,1.69,0.42,5,"O",-0.024390244,"UnSatAliph_noN",531.40394,531,0.40394
26,44,0,12,0,0,547.276,1.69,0.46,5,"O",-0.05,"UnSatAliph_noN",547.40255,547,0.40255
26,44,0,18,0,0,643.2455,1.69,0.69,5,"O",-0.235294118,"SatFatAcCarb",643.39423,643,0.39423
26,44,0,19,0,0,659.2404,1.69,0.73,5,"O",-0.272727273,"SatFatAcCarb",659.39284,659,0.39284
26,44,0,20,0,0,675.2353,1.69,0.77,5,"O",-0.3125,"SatFatAcCarb",675.39145,675,0.39145
26,44,0,21,0,0,691.2302,1.69,0.81,5,"O",-0.35483871,"SatFatAcCarb",691.39007,691,0.39007
26,46,0,10,0,0,517.3018,1.77,0.38,4,"O",-0.047619048,"UnSatAliph_noN",517.42144,517,0.42144
26,46,0,11,0,0,533.2967,1.77,0.42,4,"O",-0.073170732,"UnSatAliph_noN",533.42005,533,0.42005
26,46,0,17,0,0,629.2662,1.77,0.65,4,"O",-0.257142857,"SatFatAcCarb",629.41173,629,0.41173
26,52,0,2,0,0,395.3895,2,0.08,1,"O",0,"UnSatAliph_noN",395.48088,395,0.48088
27,24,0,12,0,0,539.1195,0.89,0.44,16,"CRAM",0.476190476,"HighUnsatLign",539.24416,539,0.24416
27,24,0,15,0,0,587.1042,0.89,0.56,16,"CRAM",0.435897436,"HighUnsatLign",587.24,587,0.24
27,26,0,11,0,0,525.1402,0.96,0.41,15,"CRAM",0.441860465,"HighUnsatLign",525.26167,525,0.26167
27,26,0,12,0,0,541.1351,0.96,0.44,15,"CRAM",0.428571429,"HighUnsatLign",541.26028,541,0.26028
27,26,0,13,0,0,557.1301,0.96,0.48,15,"CRAM",0.414634146,"HighUnsatLign",557.25889,557,0.25889
27,26,0,14,0,0,573.125,0.96,0.52,15,"CRAM",0.4,"HighUnsatLign",573.2575,573,0.2575
27,26,0,15,0,0,589.1199,0.96,0.56,15,"CRAM",0.384615385,"HighUnsatLign",589.25612,589,0.25612
27,28,0,10,0,0,511.161,1.04,0.37,14,"CRAM",0.409090909,"HighUnsatLign",511.27917,511,0.27917
27,28,0,13,0,0,559.1457,1.04,0.48,14,"CRAM",0.365853659,"HighUnsatLign",559.27501,559,0.27501
27,28,0,15,0,0,591.1355,1.04,0.56,14,"CRAM",0.333333333,"HighUnsatLign",591.27223,591,0.27223
27,30,0,8,0,0,481.1868,1.11,0.3,13,"CRAM",0.391304348,"HighUnsatLign",481.29806,481,0.29806
27,30,0,11,0,0,529.1715,1.11,0.41,13,"CRAM",0.348837209,"HighUnsatLign",529.2939,529,0.2939
27,30,0,12,0,0,545.1664,1.11,0.44,13,"CRAM",0.333333333,"HighUnsatLign",545.29251,545,0.29251
27,30,0,14,0,0,577.1563,1.11,0.52,13,"CRAM",0.3,"HighUnsatLign",577.28974,577,0.28974
27,32,0,6,0,0,451.2126,1.19,0.22,12,"O",0.375,"HighUnsatLign",451.31695,451,0.31695
27,32,0,8,0,0,483.2024,1.19,0.3,12,"CRAM",0.347826087,"HighUnsatLign",483.31417,483,0.31417
27,32,0,14,0,0,579.1719,1.19,0.52,12,"CRAM",0.25,"HighUnsatLign",579.30585,579,0.30585
27,34,0,6,0,0,453.2283,1.26,0.22,11,"O",0.333333333,"HighUnsatLign",453.33306,453,0.33306
27,36,0,13,0,0,567.2083,1.33,0.48,10,"O",0.170731707,"HighUnsatLign",567.33947,567,0.33947
27,36,0,14,0,0,583.2032,1.33,0.52,10,"O",0.15,"HighUnsatLign",583.33809,583,0.33809
