"","Mass","Forest","PreFenton","PostFenton","loss","Treatment","rel_abund","perc","HC","OC"
"239",329.0514,"SW",2132709.33333333,3431185.66666667,"conserved","PostFenton",0.0410705276890245,"third 25 %",1.08,0.77
"240",329.0514,"SW",2132709.33333333,3431185.66666667,"conserved","PreFenton",0.0252222844996071,"lowest 25%",1.08,0.77
"241",329.0667,"HW",2711055.66666667,NA,"lost","PreFenton",0.0334575835603818,"lowest 25%",0.82,0.41
"242",329.0667,"SW",2406973.66666667,NA,"lost","PreFenton",0.0284658456053376,"third 25 %",0.82,0.41
"243",329.0878,"HW",3443817.66666667,4911265.66666667,"conserved","PreFenton",0.0425007198361545,"third 25 %",1.29,0.64
"244",329.0878,"HW",3443817.66666667,4911265.66666667,"conserved","PostFenton",0.0569384048386337,"second 25 %",1.29,0.64
"245",329.0878,"SW",4984642,5885208.66666667,"conserved","PostFenton",0.0704446360475839,"second 25 %",1.29,0.64
"246",329.0878,"SW",4984642,5885208.66666667,"conserved","PreFenton",0.0589503954841278,"second 25 %",1.29,0.64
"247",329.1031,"HW",2197015.33333333,NA,"lost","PreFenton",0.0271137273211431,"lowest 25%",1,0.33
"248",329.1031,"SW",2409797,NA,"lost","PreFenton",0.028499235489021,"third 25 %",1,0.33
"249",329.1242,"HW",3097969.33333333,5205160.66666667,"conserved","PreFenton",0.0382325487122667,"third 25 %",1.47,0.53
"250",329.1242,"HW",3097969.33333333,5205160.66666667,"conserved","PostFenton",0.0603456553572984,"second 25 %",1.47,0.53
"251",329.1242,"SW",4209822.66666667,8239392.33333333,"conserved","PostFenton",0.0986236898382849,"top 25 %",1.47,0.53
"252",329.1242,"SW",4209822.66666667,8239392.33333333,"conserved","PreFenton",0.0497870681822377,"second 25 %",1.47,0.53
"253",329.1394,"HW",2081140.66666667,NA,"lost","PreFenton",0.0256836990151224,"lowest 25%",1.16,0.26
"254",329.1394,"SW",2727244.66666667,NA,"lost","PreFenton",0.0322535001875718,"third 25 %",1.16,0.26
"255",329.1606,"HW",6369145.33333333,4228101,"conserved","PostFenton",0.0490181844713821,"second 25 %",1.62,0.44
"256",329.1606,"HW",6369145.33333333,4228101,"conserved","PreFenton",0.0786026693654079,"top 25 %",1.62,0.44
"257",329.1606,"SW",22230182,10741372.3333333,"conserved","PreFenton",0.262903137393646,"top 25 %",1.62,0.44
"258",329.1606,"SW",22230182,10741372.3333333,"conserved","PostFenton",0.128571832798211,"top 25 %",1.62,0.44
"259",329.1758,"SW",4023807,NA,"lost","PreFenton",0.0475871715565133,"second 25 %",1.3,0.2
"260",329.197,"HW",2871425,NA,"lost","PreFenton",0.0354367278606978,"third 25 %",1.76,0.35
"261",329.197,"SW",3845464.33333333,2085508,"conserved","PreFenton",0.0454780189369884,"second 25 %",1.76,0.35
"262",329.197,"SW",3845464.33333333,2085508,"conserved","PostFenton",0.0249630659430016,"lowest 25%",1.76,0.35
"263",329.2333,"HW",7553929,NA,"lost","PreFenton",0.0932242793219508,"top 25 %",1.89,0.28
"264",329.2333,"SW",8045408,NA,"lost","PreFenton",0.0951482540634143,"top 25 %",1.89,0.28
"265",330.1307,"HW",NA,1630485.66666667,"gained","PostFenton",0.0189029181626955,"lowest 25%",1.62,0.54
"266",330.1671,"HW",2724693,2207772.66666667,"conserved","PostFenton",0.0255956534258623,"lowest 25%",1.79,0.43
"267",330.1671,"HW",2724693,2207772.66666667,"conserved","PreFenton",0.0336258841324249,"lowest 25%",1.79,0.43
"268",330.1671,"SW",2609527.66666667,2179228.33333333,"conserved","PreFenton",0.0308613312604543,"third 25 %",1.79,0.43
"269",330.1671,"SW",2609527.66666667,2179228.33333333,"conserved","PostFenton",0.0260848774446597,"lowest 25%",1.79,0.43
"270",330.2034,"HW",6440711.66666667,NA,"lost","PreFenton",0.0794858812474252,"top 25 %",1.93,0.33
"271",330.2034,"SW",6470356.66666667,NA,"lost","PreFenton",0.076521058969403,"top 25 %",1.93,0.33
"272",331.0096,"HW",1797478,NA,"lost","PreFenton",0.0221829714241505,"lowest 25%",0.53,0.6
"273",331.0307,"HW",NA,1515547.66666667,"gained","PostFenton",0.0175703927365594,"lowest 25%",1,0.92
"274",331.0459,"HW",3806659.66666667,1742622.66666667,"conserved","PostFenton",0.0202029703970361,"lowest 25%",0.75,0.5
"275",331.0459,"HW",3806659.66666667,1742622.66666667,"conserved","PreFenton",0.0469786125933852,"third 25 %",0.75,0.5
"276",331.0459,"SW",3697372.33333333,NA,"lost","PreFenton",0.0437266229554845,"second 25 %",0.75,0.5
"277",331.0671,"HW",NA,3952504.33333333,"gained","PostFenton",0.0458230743625259,"second 25 %",1.23,0.77
"278",331.0671,"SW",3214561,3654313.66666667,"conserved","PreFenton",0.0380167005489769,"third 25 %",1.23,0.77
"279",331.0671,"SW",3214561,3654313.66666667,"conserved","PostFenton",0.0437413201183654,"third 25 %",1.23,0.77
"280",331.0823,"HW",4028534,1674107.33333333,"conserved","PostFenton",0.0194086428139315,"lowest 25%",0.94,0.41
"281",331.0823,"HW",4028534,1674107.33333333,"conserved","PreFenton",0.0497168002074121,"second 25 %",0.94,0.41
"282",331.0823,"SW",4628879.33333333,NA,"lost","PreFenton",0.0547430020748342,"second 25 %",0.94,0.41
"283",331.1035,"HW",2159056.66666667,4231551.66666667,"conserved","PostFenton",0.0490581895268943,"second 25 %",1.43,0.64
"284",331.1035,"HW",2159056.66666667,4231551.66666667,"conserved","PreFenton",0.0266452731770783,"lowest 25%",1.43,0.64
"285",331.1035,"SW",2428136.66666667,4868273.33333333,"conserved","PreFenton",0.0287161278161023,"third 25 %",1.43,0.64
"286",331.1035,"SW",2428136.66666667,4868273.33333333,"conserved","PostFenton",0.0582721467616313,"second 25 %",1.43,0.64
"287",331.1187,"HW",3093289,1822168,"conserved","PreFenton",0.0381747879493596,"third 25 %",1.11,0.33
"288",331.1187,"HW",3093289,1822168,"conserved","PostFenton",0.0211251734908531,"lowest 25%",1.11,0.33
"289",331.1187,"SW",3285228,2058932.33333333,"conserved","PreFenton",0.0388524371169545,"third 25 %",1.11,0.33
"290",331.1187,"SW",3285228,2058932.33333333,"conserved","PostFenton",0.0246449611361731,"lowest 25%",1.11,0.33
"291",331.1398,"HW",2446125.66666667,4171996.33333333,"conserved","PostFenton",0.0483677390585662,"second 25 %",1.6,0.53
"292",331.1398,"HW",2446125.66666667,4171996.33333333,"conserved","PreFenton",0.0301880388875679,"lowest 25%",1.6,0.53
"293",331.1398,"SW",3301446,6241635.33333333,"conserved","PostFenton",0.0747109838073835,"second 25 %",1.6,0.53
"294",331.1398,"SW",3301446,6241635.33333333,"conserved","PreFenton",0.0390442377545853,"third 25 %",1.6,0.53
"295",331.1551,"HW",2774492,1814495,"conserved","PreFenton",0.0342404617761854,"lowest 25%",1.26,0.26
"296",331.1551,"HW",2774492,1814495,"conserved","PostFenton",0.0210362171178977,"lowest 25%",1.26,0.26
"297",331.1551,"SW",3477406.66666667,2744251.66666667,"conserved","PostFenton",0.0328480808125369,"third 25 %",1.26,0.26
"298",331.1551,"SW",3477406.66666667,2744251.66666667,"conserved","PreFenton",0.0411252198772034,"second 25 %",1.26,0.26
"299",331.1762,"HW",8695094.33333333,2594190,"conserved","PreFenton",0.107307588257896,"top 25 %",1.75,0.44
"300",331.1762,"HW",8695094.33333333,2594190,"conserved","PostFenton",0.0300755549533501,"third 25 %",1.75,0.44
"301",331.1762,"SW",28785570.6666667,7177408.33333333,"conserved","PostFenton",0.085911978052757,"second 25 %",1.75,0.44
"302",331.1762,"SW",28785570.6666667,7177408.33333333,"conserved","PreFenton",0.34042981924004,"top 25 %",1.75,0.44
"303",331.1915,"SW",6950481,NA,"lost","PreFenton",0.0821992038254535,"top 25 %",1.4,0.2
"304",331.2126,"HW",2259774.33333333,NA,"lost","PreFenton",0.0278882464549563,"lowest 25%",1.88,0.35
"305",331.2126,"SW",2705237.66666667,NA,"lost","PreFenton",0.0319932364909173,"third 25 %",1.88,0.35
"306",331.249,"HW",22343665,NA,"lost","PreFenton",0.275746842078619,"top 25 %",2,0.28
"307",331.249,"SW",16194482.6666667,NA,"lost","PreFenton",0.1915225121204,"top 25 %",2,0.28
"308",333.0252,"HW",3439839.66666667,1491631,"conserved","PostFenton",0.0172931165838357,"lowest 25%",0.67,0.6
"309",333.0252,"HW",3439839.66666667,1491631,"conserved","PreFenton",0.0424516266843466,"third 25 %",0.67,0.6
"310",333.0252,"SW",3154399.66666667,NA,"lost","PreFenton",0.0373052082506629,"third 25 %",0.67,0.6
"311",333.0463,"HW",NA,2630749.66666667,"gained","PostFenton",0.0304994068161318,"third 25 %",1.17,0.92
"312",333.0463,"SW",NA,2155251.66666667,"gained","PostFenton",0.0257978820885675,"lowest 25%",1.17,0.92
"313",333.0616,"HW",5654930.66666667,2548491.66666667,"conserved","PreFenton",0.069788428778666,"second 25 %",0.88,0.5
"314",333.0616,"HW",5654930.66666667,2548491.66666667,"conserved","PostFenton",0.0295457546166581,"third 25 %",0.88,0.5
"315",333.0616,"SW",5920402.33333333,2590455.33333333,"conserved","PreFenton",0.0700170762464291,"top 25 %",0.88,0.5
"316",333.0616,"SW",5920402.33333333,2590455.33333333,"conserved","PostFenton",0.031007172980588,"lowest 25%",0.88,0.5
"317",333.0827,"HW",NA,3563791.66666667,"gained","PostFenton",0.0413165620533287,"third 25 %",1.38,0.77
"318",333.0827,"SW",NA,3323131.33333333,"gained","PostFenton",0.0397771414021211,"third 25 %",1.38,0.77
"319",333.098,"HW",4128667.66666667,2655848.33333333,"conserved","PreFenton",0.0509525662453063,"second 25 %",1.06,0.41
"320",333.098,"HW",4128667.66666667,2655848.33333333,"conserved","PostFenton",0.0307903864007378,"third 25 %",1.06,0.41
"321",333.098,"SW",4535280,2744745.33333333,"conserved","PreFenton",0.0536360584433657,"second 25 %",1.06,0.41
"322",333.098,"SW",4535280,2744745.33333333,"conserved","PostFenton",0.0328539898925086,"third 25 %",1.06,0.41
"323",333.1191,"HW",3401462,2966124.66666667,"conserved","PostFenton",0.0343875527277573,"third 25 %",1.57,0.64
"324",333.1191,"HW",3401462,2966124.66666667,"conserved","PreFenton",0.0419780015924166,"third 25 %",1.57,0.64
"325",333.1191,"SW",3559924.33333333,4055641,"conserved","PostFenton",0.0485451188507265,"second 25 %",1.57,0.64
"326",333.1191,"SW",3559924.33333333,4055641,"conserved","PreFenton",0.0421011072296806,"second 25 %",1.57,0.64
"327",333.1344,"HW",3628281.33333333,2928410.66666667,"conserved","PostFenton",0.033950318184601,"third 25 %",1.22,0.33
"328",333.1344,"HW",3628281.33333333,2928410.66666667,"conserved","PreFenton",0.0447772162641834,"third 25 %",1.22,0.33
"329",333.1344,"SW",4625741.66666667,3512070.66666667,"conserved","PostFenton",0.0420387031114154,"third 25 %",1.22,0.33
"330",333.1344,"SW",4625741.66666667,3512070.66666667,"conserved","PreFenton",0.0547058947578198,"second 25 %",1.22,0.33
"331",333.1555,"HW",NA,2133962,"gained","PostFenton",0.024739934777083,"lowest 25%",1.73,0.53
"332",333.1555,"SW",5878098,3658678,"conserved","PostFenton",0.0437935602156449,"third 25 %",1.73,0.53
"333",333.1555,"SW",5878098,3658678,"conserved","PreFenton",0.0695167680636765,"top 25 %",1.73,0.53
"334",333.1707,"HW",3029761.66666667,NA,"lost","PreFenton",0.0373907866875997,"third 25 %",1.37,0.26
"335",333.1707,"SW",4400810.66666667,2355129,"conserved","PreFenton",0.0520457696361681,"second 25 %",1.37,0.26
"336",333.1707,"SW",4400810.66666667,2355129,"conserved","PostFenton",0.0281903692200056,"lowest 25%",1.37,0.26
"337",333.1919,"SW",2737157,NA,"lost","PreFenton",0.0323707274568863,"third 25 %",1.88,0.44
"338",333.2071,"SW",7061512,NA,"lost","PreFenton",0.0835123014081882,"top 25 %",1.5,0.2
"339",333.2469,"SW",NA,4034164.33333333,"gained","PostFenton",0.0482880479374354,"second 25 %",2.11,0.17
"340",334.1772,"HW",1984582.66666667,NA,"lost","PreFenton",0.0244920608672435,"lowest 25%",1.47,0.24
"341",335.0409,"HW",5260141.66666667,2764800.66666667,"conserved","PreFenton",0.0649162728437566,"second 25 %",0.8,0.6
"342",335.0409,"HW",5260141.66666667,2764800.66666667,"conserved","PostFenton",0.0320535174314112,"third 25 %",0.8,0.6
"343",335.0409,"SW",5129638,2623142,"conserved","PostFenton",0.0313984250953998,"lowest 25%",0.8,0.6
"344",335.0409,"SW",5129638,2623142,"conserved","PreFenton",0.0606651769154957,"second 25 %",0.8,0.6
"345",335.062,"HW",NA,6302725.33333333,"gained","PostFenton",0.0730701922829626,"top 25 %",1.33,0.92
"346",335.062,"SW",NA,5697877,"gained","PostFenton",0.0682023177499737,"second 25 %",1.33,0.92
"347",335.0772,"HW",5964321,3268275,"conserved","PreFenton",0.0736066657324655,"second 25 %",1,0.5
"348",335.0772,"HW",5964321,3268275,"conserved","PostFenton",0.0378905108589426,"third 25 %",1,0.5
"349",335.0772,"SW",6384728.66666667,3419736.33333333,"conserved","PostFenton",0.0409334817208462,"third 25 %",1,0.5
"350",335.0772,"SW",6384728.66666667,3419736.33333333,"conserved","PreFenton",0.0755083875549835,"top 25 %",1,0.5
"351",335.0984,"HW",NA,4100279.66666667,"gained","PostFenton",0.0475362970479948,"second 25 %",1.54,0.77
"352",335.0984,"SW",NA,4055560,"gained","PostFenton",0.0485441492987798,"second 25 %",1.54,0.77
"353",335.1136,"HW",5195647.66666667,4071952.33333333,"conserved","PostFenton",0.04720788614889,"second 25 %",1.18,0.41
"354",335.1136,"HW",5195647.66666667,4071952.33333333,"conserved","PreFenton",0.0641203417897859,"second 25 %",1.18,0.41
"355",335.1136,"SW",5747809.33333333,4516704.66666667,"conserved","PostFenton",0.0540639481790831,"second 25 %",1.18,0.41
"356",335.1136,"SW",5747809.33333333,4516704.66666667,"conserved","PreFenton",0.0679759215139945,"second 25 %",1.18,0.41
"357",335.1348,"HW",NA,1821290.33333333,"gained","PostFenton",0.0211149983255552,"lowest 25%",1.71,0.64
"358",335.1348,"SW",NA,2775226.33333333,"gained","PostFenton",0.0332188406689183,"third 25 %",1.71,0.64
"359",335.15,"HW",4686558,3173741.33333333,"conserved","PreFenton",0.057837582541552,"second 25 %",1.33,0.33
"360",335.15,"HW",4686558,3173741.33333333,"conserved","PostFenton",0.0367945416019587,"third 25 %",1.33,0.33
"361",335.15,"SW",5920873.33333333,4475411.66666667,"conserved","PostFenton",0.0535696801724466,"second 25 %",1.33,0.33
"362",335.15,"SW",5920873.33333333,4475411.66666667,"conserved","PreFenton",0.070022646483223,"top 25 %",1.33,0.33
"363",335.1711,"HW",2545891,NA,"lost","PreFenton",0.0314192592632577,"lowest 25%",1.87,0.53
"364",335.1711,"SW",4979139.33333333,NA,"lost","PreFenton",0.0588853187190928,"second 25 %",1.87,0.53
"365",335.1864,"HW",2873148.33333333,NA,"lost","PreFenton",0.0354579958006044,"third 25 %",1.47,0.26
"366",335.1864,"SW",5379868.66666667,2232176.66666667,"conserved","PreFenton",0.0636245061436042,"second 25 %",1.47,0.26
"367",335.1864,"SW",5379868.66666667,2232176.66666667,"conserved","PostFenton",0.0267186571935613,"lowest 25%",1.47,0.26
"368",335.2075,"SW",5765238.66666667,NA,"lost","PreFenton",0.0681820478703156,"second 25 %",2,0.44
"369",335.2228,"SW",2368122,NA,"lost","PreFenton",0.0280063700572004,"third 25 %",1.6,0.2
"370",336.0936,"HW",NA,1879780.33333333,"gained","PostFenton",0.0217930979285994,"lowest 25%",1.58,0.83
"371",336.3272,"HW",NA,12358935.3333333,"gained","PostFenton",0.143282426800877,"top 25 %",1.95,0.05
"372",336.3272,"SW",7225040,3879536.66666667,"conserved","PreFenton",0.0854462497785483,"top 25 %",1.95,0.05
"373",336.3272,"SW",7225040,3879536.66666667,"conserved","PostFenton",0.0464371892307739,"third 25 %",1.95,0.05
"374",337.0201,"HW",3545095.33333333,2242224.33333333,"conserved","PreFenton",0.0437506041660718,"third 25 %",0.71,0.71
"375",337.0201,"HW",3545095.33333333,2242224.33333333,"conserved","PostFenton",0.0259950663424443,"lowest 25%",0.71,0.71
"376",337.0201,"SW",3314547.33333333,1887076,"conserved","PreFenton",0.0391991794297085,"third 25 %",0.71,0.71
"377",337.0201,"SW",3314547.33333333,1887076,"conserved","PostFenton",0.0225878791294283,"lowest 25%",0.71,0.71
"378",337.0565,"HW",6718480.66666667,4062990,"conserved","PreFenton",0.0829138741294047,"top 25 %",0.93,0.6
"379",337.0565,"HW",6718480.66666667,4062990,"conserved","PostFenton",0.0471039819827816,"second 25 %",0.93,0.6
"380",337.0565,"SW",7030652.33333333,4032620.33333333,"conserved","PreFenton",0.0831473424894718,"top 25 %",0.93,0.6
"381",337.0565,"SW",7030652.33333333,4032620.33333333,"conserved","PostFenton",0.0482695666015614,"second 25 %",0.93,0.6
"382",337.0776,"HW",NA,13697128,"gained","PostFenton",0.158796667116545,"top 25 %",1.5,0.92
"383",337.0776,"SW",NA,15066054.6666667,"gained","PostFenton",0.180337316445139,"top 25 %",1.5,0.92
"384",337.0929,"HW",6672751.33333333,4950464.66666667,"conserved","PreFenton",0.0823495209108513,"top 25 %",1.12,0.5
"385",337.0929,"HW",6672751.33333333,4950464.66666667,"conserved","PostFenton",0.0573928556223529,"second 25 %",1.12,0.5
"386",337.0929,"SW",6767493,5124042,"conserved","PostFenton",0.0613336406960366,"second 25 %",1.12,0.5
"387",337.0929,"SW",6767493,5124042,"conserved","PreFenton",0.0800351136121845,"top 25 %",1.12,0.5
"388",337.114,"HW",NA,4129904,"gained","PostFenton",0.0478797446232005,"second 25 %",1.69,0.77
"389",337.114,"SW",NA,4666831,"gained","PostFenton",0.0558609269289996,"second 25 %",1.69,0.77
"390",337.1293,"HW",5932067.66666667,5711304.66666667,"conserved","PreFenton",0.0732086220447726,"second 25 %",1.29,0.41
"391",337.1293,"HW",5932067.66666667,5711304.66666667,"conserved","PostFenton",0.0662135993730831,"second 25 %",1.29,0.41
"392",337.1293,"SW",7623224.33333333,7013671.66666667,"conserved","PostFenton",0.0839520866463049,"second 25 %",1.29,0.41
"393",337.1293,"SW",7623224.33333333,7013671.66666667,"conserved","PreFenton",0.0901553390021242,"top 25 %",1.29,0.41
"394",337.1326,"HW",4739791,NA,"lost","PreFenton",0.0584945397437107,"second 25 %",1.86,0.5
"395",337.1657,"HW",5383212.66666667,2872955.33333333,"conserved","PostFenton",0.0333074007710256,"third 25 %",1.44,0.33
"396",337.1657,"HW",5383212.66666667,2872955.33333333,"conserved","PreFenton",0.0664351122822041,"second 25 %",1.44,0.33
"397",337.1657,"SW",7139563.66666667,4786480,"conserved","PostFenton",0.0572930987916893,"second 25 %",1.44,0.33
"398",337.1657,"SW",7139563.66666667,4786480,"conserved","PreFenton",0.0844353720355664,"top 25 %",1.44,0.33
"399",337.202,"SW",5570462.66666667,NA,"lost","PreFenton",0.065878547993932,"second 25 %",1.58,0.26
"400",337.2054,"HW",2338188.33333333,4704388.66666667,"conserved","PreFenton",0.0288559665167614,"lowest 25%",2.12,0.31
"401",337.2054,"HW",2338188.33333333,4704388.66666667,"conserved","PostFenton",0.0545399912366677,"second 25 %",2.12,0.31
"402",337.2054,"SW",2727157,3959267.66666667,"conserved","PostFenton",0.0473915515303678,"third 25 %",2.12,0.31
"403",337.2054,"SW",2727157,3959267.66666667,"conserved","PreFenton",0.0322524634060595,"third 25 %",2.12,0.31
"404",338.1721,"HW",3030065.33333333,NA,"lost","PreFenton",0.0373945342878423,"third 25 %",1.56,0.31
"405",338.1721,"SW",3023154.66666667,NA,"lost","PreFenton",0.0357530517155869,"third 25 %",1.56,0.31
"406",339.0358,"HW",4154731,3772963.66666667,"conserved","PreFenton",0.0512742181256361,"second 25 %",0.86,0.71
"407",339.0358,"HW",4154731,3772963.66666667,"conserved","PostFenton",0.0437415825725282,"second 25 %",0.86,0.71
"408",339.0358,"SW",4533082.66666667,3368506.66666667,"conserved","PreFenton",0.053610071889264,"second 25 %",0.86,0.71
"409",339.0358,"SW",4533082.66666667,3368506.66666667,"conserved","PostFenton",0.0403202740288892,"third 25 %",0.86,0.71
"410",339.051,"HW",1920452.33333333,NA,"lost","PreFenton",0.0237006178833768,"lowest 25%",0.67,0.39
"411",339.0569,"HW",NA,2872531.33333333,"gained","PostFenton",0.0333024851575585,"third 25 %",1.45,1.09
"412",339.0569,"SW",NA,3134186.33333333,"gained","PostFenton",0.0375155118640899,"third 25 %",1.45,1.09
"413",339.0722,"HW",6205642,5561217.33333333,"conserved","PreFenton",0.0765848478560005,"second 25 %",1.07,0.6
"414",339.0722,"HW",6205642,5561217.33333333,"conserved","PostFenton",0.064473572682105,"second 25 %",1.07,0.6
"415",339.0722,"SW",6839652,5774403.33333333,"conserved","PreFenton",0.0808884951765454,"top 25 %",1.07,0.6
"416",339.0722,"SW",6839652,5774403.33333333,"conserved","PostFenton",0.0691183209038221,"second 25 %",1.07,0.6
