Mass,PreFenton,PreFentonGoethite,PostFenton,PostFentonGoethite,Forest
323.15,4372837,6752596,3344740.66666667,7597315,SW
515.1923,4640084,3407915.66666667,0,2732748.33333333,SW
707.2253,1874564.5,0,2877465.33333333,2633924.66666667,SW
565.1563,1713726,0,0,0,SW
492.1835,9134671.66666667,13565302.3333333,4716860.66666667,12098450.6666667,SW
339.1813,7531220,12660645,3767901.33333333,12076342.3333333,SW
342.1671,5910301.33333333,8180050,2745912.33333333,7032868,SW
344.1463,2141139,2916705,2234759,4017363,SW
405.0099,4042770,0,1968745.5,0,SW
475.0882,5986051.66666667,0,2527920.33333333,0,SW
371.1136,6497681.33333333,4332761,2622397.33333333,2208002,SW
581.2604,1752653.5,2338256.66666667,1786401.5,3978734.66666667,SW
413.1606,4024462.66666667,4699545.33333333,2177245.5,3393214.66666667,SW
345.1304,2761779.33333333,4297835.66666667,2567049,4788356.33333333,SW
515.2287,3391317.33333333,4967468.66666667,1753831,4450509,SW
361.0201,5537698.66666667,0,2094531.5,0,SW
311.1136,3300759.33333333,4293084,3890487.33333333,6667160.33333333,SW
418.104,0,0,3007750.66666667,1991083.66666667,SW
415.2337,9706325.66666667,16629161.6666667,4277747.33333333,15100995.6666667,SW
429.1191,6115320.66666667,3538694.33333333,2928960,0,SW
451.2337,6515694,10042619.6666667,2819791,9188645,SW
505.1199,0,0,1959682,0,SW
395.1922,2991921.66666667,6996132.66666667,7129065.33333333,20161674.6666667,SW
608.2308,2993349,5995816.33333333,1719758.5,6569021.66666667,SW
537.125,2715302.66666667,0,1690688,0,SW
372.214,7178644.66666667,10923200,4067438.5,7427492.33333333,SW
471.2024,3366726.33333333,4530838.66666667,1787910,3442480.33333333,SW
517.1715,2998677.33333333,2398642,1797889,2250997.66666667,SW
333.0616,5920402.33333333,2507216.33333333,2590455.33333333,0,SW
523.0729,2561262,0,2050979.66666667,0,SW
443.2286,4940881.66666667,8836965,3681114,12267340.6666667,SW
345.098,5610709,4002232,2461056.33333333,2308561,SW
563.1771,2373330,1834769.5,1596034.33333333,1749339,SW
356.1827,6028026,9904682,3093215.5,8068011,SW
593.1876,1482752,0,0,1550746.5,SW
447.2236,33737412.3333333,50412409.3333333,5732616,23466883.3333333,SW
349.0201,4565971.33333333,0,2372996.5,0,SW
475.2185,4111789.33333333,6189442,3483825.33333333,7952596.66666667,SW
397.2232,10861900.6666667,20154514.3333333,4784438,17911285.3333333,SW
559.2185,2141412.33333333,2340683.66666667,1734098,2807869.33333333,SW
331.1762,28785570.6666667,54306162,7177408.33333333,32952495,SW
445.0776,6521753.33333333,1916281.33333333,2779397,0,SW
539.1043,2016953.66666667,0,1946973.5,0,SW
529.1199,0,0,2032909.33333333,0,SW
519.1508,3455443.33333333,2007000.33333333,0,2078144.5,SW
455.2287,4868409.33333333,8584873,3384857.66666667,10593347.6666667,SW
593.2604,2044206.66666667,2228629,1706836,3450940.33333333,SW
489.1403,4584627.33333333,2973066.33333333,2208690.5,2313055.5,SW
359.0409,6327594.66666667,1752364,2914135,0,SW
315.1086,2220286.33333333,1963589,3220102.33333333,3830470,SW
491.0831,4737247,0,2218423.66666667,0,SW
507.2599,4177296.66666667,6289506.33333333,2240658.5,6528282.33333333,SW
421.2232,6570748.66666667,0,3096536,0,SW
459.2236,4596063,7862417,3947427,10226585.6666667,SW
409.0446,0,0,0,0,SW
333.098,4535280,3778179.66666667,2744745.33333333,2433107.66666667,SW
321.098,3537904.66666667,2975841,2653864,2628997.33333333,SW
417.1072,2380115.66666667,4224586,2601162.5,4566102,SW
549.1614,2907847.66666667,0,1725324.66666667,0,SW
507.078,3998431.66666667,0,2216970,0,SW
595.2033,0,0,0,1744746,SW
359.0773,7934945,3622284,2874191.33333333,1926550,SW
361.1868,5088215.66666667,8217947,4275330.66666667,12940719.6666667,SW
386.1933,3826851.66666667,6856784,2879984.66666667,7569285,SW
393.01,3392383,0,2419625.5,0,SW
409.2232,8127822,13720186.6666667,3557127,12617227.6666667,SW
315.0722,9188686,1952489,3447168.66666667,1452815,SW
433.194,0,0,2065108.66666667,0,SW
513.0522,0,0,0,0,SW
385.1293,5090022.66666667,4726959.33333333,2236996.33333333,2883706.66666667,SW
495.0417,1847369,0,1709930.33333333,0,SW
535.1458,3329166.33333333,0,1916446.5,0,SW
543.0993,0,0,1560569.66666667,0,SW
457.1868,3764040.33333333,4638273.33333333,2081496.33333333,3943229.66666667,SW
581.1877,2040838,0,1730580,1589860,SW
385.2232,9655721.66666667,18012699,4738310,17211709,SW
501.213,3757241.33333333,4851866.33333333,2168452.5,4810077,SW
401.197,4800091.33333333,6987431,2477054.33333333,5974783.66666667,SW
479.2134,2069742,2703002,4161763.66666667,7172429.66666667,SW
557.224,0,2035614.66666667,2015831,3272838.33333333,SW
567.172,1937740,0,1750580,0,SW
399.1449,4882738,4566437,2329508.33333333,3716055,SW
347.0409,6299718.33333333,1591768,2616405,0,SW
545.2029,2389545,2679137.66666667,0,2915215,SW
521.1301,3571896.33333333,0,2154698.66666667,0,SW
313.0929,2345837.33333333,2245256.33333333,3078145.33333333,2862631,SW
359.2075,18371594.3333333,30203315.3333333,6201377.66666667,28122613.6666667,SW
371.15,4567111.33333333,4917816.66666667,2670706.66666667,4504674,SW
313.1293,3324104,4193593,4560817.33333333,10663127.6666667,SW
335.0408,5129638,0,2623142,0,SW
519.2599,4504705.33333333,7598554,2029950,6413248,SW
533.1665,3035932,2201561.33333333,2064889,2077909.33333333,SW
398.1569,3360404.33333333,3118363.66666667,2399853.66666667,3263120.33333333,SW
503.1559,3856978.66666667,2485669,2265563,2288911.33333333,SW
433.2232,6553608.66666667,10227684.3333333,3176913.5,8673128.33333333,SW
513.2342,2628198.33333333,4051953.33333333,3082522.33333333,6904984.66666667,SW
527.0678,0,0,2326892.5,0,SW
583.2032,0,0,1631358.5,1643648.66666667,SW
465.0311,2895723.66666667,0,2395322,0,SW
549.2705,3007004.33333333,4642176.33333333,1862336.5,5153195.66666667,SW
403.2126,4962475.66666667,8582697.33333333,2963137.5,6719826,SW
573.2036,0,1912065.33333333,2741162.33333333,4099716.33333333,SW
487.2337,4012515.66666667,7431984,2027122.66666667,6737906.66666667,SW
415.1034,8315733,4144553.33333333,3419124.66666667,2208454,SW
402.1882,2158470.66666667,3175701.66666667,2765250.33333333,4380203.33333333,SW
346.162,5062139,2296198.66666667,3866268,2581233.66666667,SW
515.0679,0,0,1859596,0,SW
735.2202,4173885.66666667,4129286.33333333,4472872.33333333,8721832,SW
561.1978,2230110.33333333,1924695,0,2562891.33333333,SW
489.1977,2677940.66666667,3691746.66666667,3567806.33333333,5428647.33333333,SW
545.2393,2791294.33333333,3741877.33333333,1886372,4263139,SW
433.2079,8373599,11477648,4989992.66666667,11570366.6666667,SW
457.194,2187250.66666667,2230848.66666667,0,3357501.33333333,SW
445.114,6792085.33333333,3731830,2763237.66666667,2271083,SW
593.224,1772213,0,1734461.33333333,2559378,SW
553.1563,1893197.66666667,0,2025844,0,SW
497.2392,3936651.66666667,6299258.66666667,2941651.66666667,8458731,SW
565.2654,2572889,3485429.66666667,1890250.66666667,5532522,SW
531.2236,3374843.33333333,4907847.33333333,2368976.5,4722593.33333333,SW
337.1656,7139563.66666667,12389804,4786480,12667045,SW
523.1093,3087598.66666667,0,2279161.66666667,0,SW
403.0307,7911574.66666667,0,3160238.5,0,SW
433.1021,1886738.66666667,3588589.33333333,2507486,3463024.33333333,SW
539.1407,1944933,0,1932440.5,0,SW
547.1821,2204710,2027978,1771841.33333333,2217803.33333333,SW
429.1919,4422643.33333333,6968918.66666667,2713505.33333333,6243416,SW
414.1518,0,0,1967783.33333333,1800068,SW
415.0671,6951082.33333333,2148185,2680138.66666667,0,SW
401.0514,8615154,2035169.5,3164874.5,0,SW
459.1297,5471931,2946708.33333333,2724861.5,1980146.33333333,SW
419.0256,5710990.33333333,0,2856601,0,SW
333.1344,4625741.66666667,5921932.66666667,3512070.66666667,5610075.66666667,SW
515.2134,2243754.33333333,3568001.33333333,3025425.33333333,4729378,SW
345.1344,6320009.66666667,7579415.33333333,3582175.33333333,5731120,SW
463.2337,6021912.33333333,9508202.66666667,2725583.33333333,8477493.33333333,SW
342.1307,2455657.33333333,3132915,2546308.33333333,4216005,SW
443.1711,3955117,4855999,2175413.66666667,4225873.33333333,SW
463.2185,13283438.6666667,18285248.6666667,3925711.66666667,15429771,SW
493.1563,2529555.66666667,3396861.66666667,2577598,2398489.66666667,SW
505.1352,4667375,2105858.66666667,2117634.33333333,0,SW
381.01,2769200.33333333,0,2427598,0,SW
333.1191,3559924.33333333,5454643.66666667,4055641,3803395.33333333,SW
377.0151,5079889,0,2324266,0,SW
385.1657,3896731,5437624,2246562.33333333,4438660,SW
423.1871,1952712,2755318.66666667,4758376,7940780.33333333,SW
523.1669,0,1854812,2437883.33333333,1983280.66666667,SW
493.2443,5035968.66666667,7752450,2730007.33333333,8203891.33333333,SW
541.1199,1789896,0,1644796.33333333,0,SW
531.1872,2800207.66666667,2622109,1839567.5,2702242,SW
323.0772,4773549,2410991.66666667,3402925,2138954.66666667,SW
347.1711,14747755.6666667,26300404,6661549.66666667,26578952,SW
489.0886,0,0,1835450,0,SW
455.1769,2566291,5194070.66666667,5454366,7964400.66666667,SW
483.0417,1930860,0,2092827,0,SW
461.0725,6566119.66666667,0,2677559,0,SW
581.224,2342355.66666667,3329148.66666667,2043998,3508718.66666667,SW
475.1246,5930072.66666667,3145770.33333333,2826416.66666667,2022874.5,SW
431.062,7766203,0,3115160.5,0,SW
351.1813,12244220,19909055.3333333,6703638.66666667,19633280,SW
585.2037,0,2151504.5,3076035,5665217.33333333,SW
525.0886,2115874,0,2191650.66666667,0,SW
509.0573,2511996.66666667,0,2253282,0,SW
364.1249,1946161.33333333,2831223,2673592.33333333,2573462.33333333,SW
358.1256,1892701.33333333,1613849.66666667,2927831.33333333,2919933.66666667,SW
555.1719,0,0,2103483.66666667,0,SW
473.2181,4302622,6453595.66666667,2612714.5,6106279.66666667,SW
477.1977,1992946.66666667,2507357.66666667,4688068.33333333,8553398.33333333,SW
347.0773,7559249,3552900.66666667,3419028,1933037.66666667,SW
389.197,7060869.33333333,12111244,3617442,10243324.3333333,SW
325.0565,4186486.66666667,0,3627198.66666667,0,SW
541.1563,1680026,0,2232965,0,SW
373.0565,9021424.33333333,2424069,3408044,0,SW
487.2185,2668686,4087258,3207793.66666667,7497031.33333333,SW
539.2498,2526224.33333333,3941729,2431568.33333333,6306203.66666667,SW
671.2041,0,0,0,1820644,SW
525.1249,2585720,0,2162979.33333333,0,SW
377.197,9524445,15733291.6666667,4503389.66666667,12416526.6666667,SW
391.1974,11994617.3333333,18553293,5892682.33333333,18245305.6666667,SW
517.2443,4412482.33333333,6997768.66666667,2246709,6000204.33333333,SW
433.0413,6917144.33333333,0,2759907.66666667,0,SW
335.15,5920873.33333333,8732950,4475411.66666667,9472036,SW
579.2084,1992324,1688318.5,1720067,2656780.33333333,SW
535.2549,3951077.33333333,6461196.33333333,2465689.66666667,7245653.33333333,SW
577.2291,1985904.33333333,2301711.33333333,1717333,3622105.33333333,SW
507.1144,3970443.66666667,0,2275510.66666667,0,SW
461.1089,7157989.33333333,2659746.66666667,2974517.33333333,1852550.5,SW
417.0463,8135508.66666667,0,2811771,0,SW
393.1766,2889462.66666667,5159406.66666667,5779067.33333333,10143149.3333333,SW
527.1043,2219175,0,2010267,0,SW
579.2448,1706574.66666667,2293103.33333333,1746690.66666667,4283574.66666667,SW
384.1413,2075105.66666667,1708975,2669050,3579091.33333333,SW
515.1042,1700555.5,0,2208525.33333333,0,SW
541.2291,2278259.33333333,3193816.33333333,2924454.66666667,5243576.33333333,SW
445.194,1700037,2246654.5,2493916.66666667,2641768.33333333,SW
423.0205,3204448.66666667,0,2452338.66666667,0,SW
491.1195,4607199.66666667,1992001,2507022.33333333,0,SW
503.177,1846805.5,0,3100152,2092645.66666667,SW
429.1627,0,0,2288377.33333333,2624089.33333333,SW
443.1784,2134444.33333333,1845438.33333333,2346420.66666667,3048443,SW
463.0518,5871394.33333333,0,2543660.33333333,0,SW
523.2549,3838536,5825713.66666667,2290941.33333333,6888070.33333333,SW
547.2549,3280080.33333333,4711197,2026932,5379230,SW
515.1407,1693522.66666667,0,2601316.33333333,0,SW
477.0675,5665523.33333333,0,2882925,0,SW
473.1889,2897182.66666667,5218992.33333333,2914134.33333333,6247249.66666667,SW
335.0772,6384728.66666667,2792367.33333333,3419736.33333333,1849677.5,SW
477.1039,6381299.33333333,2278336.5,2952216.33333333,0,SW
377.1817,3889368.66666667,6350034.33333333,5767684.33333333,11393204.6666667,SW
509.0937,3464659,0,2407016,0,SW
493.0624,4068625.66666667,0,2476855.5,0,SW
353.015,2748710.33333333,0,2444248.33333333,0,SW
471.0416,0,0,2233867,0,SW
561.2341,2518877.66666667,3246327,1782074.33333333,4318538,SW
467.177,0,1916557,3465120.33333333,4906090.66666667,SW
555.2447,1945904.33333333,2636442.33333333,2281146.66666667,4608549.33333333,SW
365.015,4821498,0,2457547,0,SW
387.0722,8554369.66666667,3061355.33333333,3242688.66666667,0,SW
449.0361,4965225,0,2499435.5,0,SW
475.2337,5573719.66666667,8497196.66666667,2290694.66666667,7711957,SW
447.0569,6720554,0,2411289.33333333,0,SW
401.0878,9450060.66666667,3534319.33333333,3480902.66666667,2049606,SW
471.2236,4046320.33333333,6284609.66666667,3899231,9564294,SW
479.0467,3929155.33333333,0,2474720.33333333,0,SW
487.1973,3791672.33333333,5366574.66666667,2314874,4984817,SW
497.0573,2269744.33333333,0,2295328,0,SW
547.2185,2896080.33333333,3390579.33333333,2100118.66666667,4623519.33333333,SW
567.2448,2101406.66666667,3236514,2308543.33333333,5197951.66666667,SW
431.0984,8951309.33333333,3311061,3077535,0,SW
441.0311,1718828.66666667,0,2203207.33333333,0,SW
360.1413,0,1584107.5,3015147.33333333,2616427.33333333,SW
477.125,3149896.33333333,0,2921838,0,SW
489.125,2000548.5,0,2475878,0,SW
416.1675,3117570.66666667,2186663.33333333,2788665.66666667,2764709,SW
509.2392,4204333.66666667,6240778.66666667,3318894.66666667,7665683,SW
375.2024,14553049.6666667,20606985.6666667,7459105.66666667,24240415.3333333,SW
453.0311,2406902,0,2530282.5,0,SW
431.2075,6220633.66666667,9768397.33333333,2949354,8908091,SW
541.1927,1899549.66666667,1602355,2493009.33333333,2845710.66666667,SW
495.078,3765919,0,2797505.33333333,0,SW
467.2286,5927186,9028919,4116041.66666667,10414869,SW
323.1136,4347913.33333333,4927137.66666667,4132531.66666667,5839783,SW
343.1762,6349862,10936583.6666667,5453538.33333333,19267881,SW
373.0929,9495889.33333333,4700260.66666667,3826700.66666667,2395479.33333333,SW
503.2286,4510976,6664445.66666667,2939614,6771474.66666667,SW
665.2147,3826542.33333333,2697106.33333333,5348341.33333333,2526444,SW
513.0886,2072502.66666667,0,2396948.66666667,0,SW
689.2147,0,0,2544614.66666667,2657867.33333333,SW
499.0729,2151196,0,2399704,0,SW
359.1136,7227372.33333333,6239639,3739994.66666667,4445656.66666667,SW
370.1256,0,0,2658451,2565845,SW
473.1817,4793801.33333333,5307056.33333333,2530134.33333333,4696913.66666667,SW
493.0987,4906258.33333333,0,2696037.66666667,0,SW
461.2181,6401588,9433844.33333333,3192623.33333333,8891913.33333333,SW
505.2443,5090290.66666667,7941469,2478087.66666667,7594862.66666667,SW
565.1927,2109671.66666667,1724836,1945205.66666667,2501484,SW
499.2185,3244491.33333333,4607712.33333333,3731082,7223887.33333333,SW
511.073,2425711.66666667,0,2483391.66666667,0,SW
429.1555,5188939.33333333,5434286.66666667,2580473.66666667,4354820.66666667,SW
563.2498,2784890.66666667,3569654.33333333,2127319,5185112.33333333,SW
419.1922,3299978.33333333,4105084,5854602.33333333,8403366,SW
501.1977,1930254.33333333,2032794,3418518,4516529.33333333,SW
375.0358,9174268,1778700.5,3227718.66666667,0,SW
365.197,33497311,58310498,10483715.3333333,42063160.6666667,SW
415.1762,5654698.66666667,7295742.66666667,3041097.33333333,5886701.33333333,SW
459.2025,5597536.66666667,7807121.66666667,2552911,7048773,SW
329.0514,2132709.33333333,0,3431185.66666667,0,SW
415.1398,6731946.33333333,5521150.66666667,3226783,4093506.66666667,SW
543.1931,0,0,3723001.33333333,5216208.66666667,SW
359.15,7401464,9379916.66666667,4785339,9199758.66666667,SW
463.0882,7249354.33333333,0,3652138.66666667,0,SW
551.177,2848781.66666667,0,2352342.33333333,2058598.66666667,SW
465.1614,0,1834143,4145114.66666667,3232200.33333333,SW
447.0933,8211153,2555609,3202155,0,SW
493.1199,0,0,2616337.66666667,0,SW
501.125,1820863,0,2584466.66666667,0,SW
347.1136,6276870,8977721.33333333,4002206,4862285.33333333,SW
419.2075,8125236.66666667,11986299.6666667,3755572.33333333,10221306.6666667,SW
371.2075,12367279,22670238.6666667,5634692.33333333,22296350.3333333,SW
417.0827,10159614.6666667,3161674.66666667,3601359.66666667,0,SW
555.2083,1717723.66666667,1790961.33333333,2727611,2957350.66666667,SW
399.0205,2000670.66666667,0,2876648.66666667,0,SW
523.1458,3634416,1685346,2498299,0,SW
509.13,3756500,0,2732308.33333333,0,SW
407.1923,4169589.33333333,6241807.33333333,10063529.6666667,21036413.6666667,SW
527.1406,2002856,0,2356379.66666667,0,SW
444.1181,6293155.66666667,11849500,3488847.66666667,10197430.6666667,SW
425.2181,8323656.33333333,13603990.3333333,5132341,15970577.3333333,SW
339.0358,4533082.66666667,0,3368506.66666667,0,SW
360.1776,4334911.66666667,4038187.66666667,3903819.66666667,5044684,SW
517.2079,3792620,4096776,2262323.5,4898379.66666667,SW
387.1813,5766045,9063726.66666667,3394436.66666667,7243212,SW
465.3044,2390244,2344434.33333333,2010352.5,7265735.33333333,SW
511.1094,2826267.33333333,0,2694849.33333333,0,SW
401.1242,8558502.66666667,6054217.33333333,3827531,4048288.66666667,SW
400.1725,3478646.66666667,4008149.33333333,2951895,5369115,SW
551.2498,3247287.66666667,4397708.33333333,2654763.33333333,6005774.66666667,SW
431.1784,2064903,1915514,3015917,3358183.66666667,SW
459.1661,5048334,5171005.66666667,3100241.33333333,4543387.66666667,SW
361.0565,9771950,2797705.33333333,3628464,0,SW
521.2392,4190053.66666667,6046197.33333333,3129720,7408253.66666667,SW
475.1093,1781166.33333333,0,2612742,0,SW
525.2342,3475408,4988772.33333333,3351504.33333333,7040303.66666667,SW
563.2134,3324539.66666667,3682808.33333333,2445766.5,3938564.66666667,SW
527.2134,2345300.33333333,2552675.33333333,3593885,4644815.66666667,SW
487.073,0,0,2434498,0,SW
479.0831,5844376.66666667,0,3378572,0,SW
503.1923,4038228,4189436,2660003.66666667,4718011.66666667,SW
677.2146,4230154.33333333,2787533.66666667,4402264.33333333,4177145,SW
513.125,2225762.66666667,0,2784875,0,SW
387.1085,8746890.66666667,5811144.66666667,3688307.66666667,3020047.66666667,SW
437.1664,1846094.66666667,3547992.66666667,5068433.66666667,5729884.33333333,SW
483.2236,4320343.33333333,6811948.33333333,4039320.66666667,10130579.3333333,SW
501.1613,2107661,2206435,3231807,1818458.33333333,SW
401.2181,9430281,16095913.3333333,6308694,20341506.6666667,SW
347.15,7446288,11221656.6666667,5767592,11104258.3333333,SW
411.0205,2755149.66666667,0,2719546,0,SW
533.2393,4018632,6216493.33333333,2624908.33333333,6888660,SW
331.0671,3214561,0,3654313.66666667,0,SW
537.1615,3637415,1875949.5,2199969.33333333,1916297,SW
485.0573,1785452.33333333,0,2490406.33333333,0,SW
413.2181,11414330.6666667,18948847.6666667,7183869.66666667,21844331,SW
383.2075,21151974.6666667,34015289.6666667,10755170.3333333,36405045.3333333,SW
345.0464,1570195,0,3180573.33333333,0,SW
363.1661,6500263.66666667,9813933.33333333,10917947,18029932,SW
349.0565,8759262.33333333,2050397,3955128.66666667,1650711.5,SW
433.0776,9293844.66666667,2234692.66666667,3667338.66666667,0,SW
449.2181,7238146,11534391,3797907,11457958,SW
489.213,4893535.66666667,7255267.33333333,2918932.33333333,7628882.66666667,SW
344.1827,9843335.66666667,11376490.6666667,5345424.66666667,10402353.6666667,SW
437.2181,7838708.33333333,12229631.3333333,4291724.33333333,12940205.6666667,SW
549.1978,3321031.33333333,3220867,2371980.66666667,3488174.33333333,SW
395.2075,12779145.6666667,22658215.3333333,6584641,21992589.3333333,SW
337.0565,7030652.33333333,1745382.66666667,4032620.33333333,0,SW
335.1136,5747809.33333333,5694391.66666667,4516704.66666667,5509488.66666667,SW
565.2291,2205585,2674423.66666667,2273909.33333333,4567232.33333333,SW
479.2287,5733443,9233903.66666667,3818041,9941326,SW
553.1927,2488823.66666667,1909861.5,2508489,2649542.66666667,SW
475.1457,1937838,0,3924827.66666667,1766952.33333333,SW
535.1821,4202297.66666667,2958947,2802414.33333333,3041964.33333333,SW
349.1657,10348542,16120358.6666667,6452866,15886905.6666667,SW
495.1719,9402359.66666667,14464528,4076998,7484801.33333333,SW
337.114,0,0,4666831,3741507.66666667,SW
473.2028,3651358.33333333,4704262.33333333,4731393,7405052.66666667,SW
499.1093,2513351.66666667,0,2924506,0,SW
513.1978,2735717,3288730.66666667,3716377,4457282.33333333,SW
533.2029,2985415.33333333,3446574,2482231.33333333,4836223.66666667,SW
373.1657,6461800,8481231,3969057.66666667,7823384,SW
461.0937,1776699.33333333,0,3111051.33333333,0,SW
331.1398,3301446,3904873.66666667,6241635.33333333,9591975,SW
358.162,2961086,4537807,3549239.66666667,6540467.33333333,SW
673.2198,3635847,4624807.66666667,2331222.33333333,5061578.66666667,SW
461.2028,9989685,14013173.3333333,7015899,18213044.3333333,SW
511.2185,3673290,4509953,4182555.66666667,7158191,SW
549.2342,3408071.33333333,4085804.66666667,2824759,5787735.66666667,SW
513.1614,2294542.66666667,0,3157442,2110614.33333333,SW
467.0467,3504579.66666667,0,3217486,0,SW
615.2142,0,0,4156008,6338970.66666667,SW
329.1606,22230182,47050326.3333333,10741372.3333333,41210968.6666667,SW
331.1035,2428136.66666667,1457675.66666667,4868273.33333333,2916340.66666667,SW
567.2084,3340789.66666667,3952633,2452586,3444694,SW
491.2286,5532216,8352412,3133544.66666667,9180684.66666667,SW
479.1406,2558019,2335895.66666667,3279074.33333333,2743285.66666667,SW
325.0929,4544893.66666667,3861905.33333333,5576560.33333333,5056462,SW
495.2236,4690595.33333333,6510098.33333333,3986547,9243011.66666667,SW
521.1664,3479907.66666667,2323103,2682400.66666667,2636412.66666667,SW
389.0514,10412387,2375704.33333333,3648300.33333333,0,SW
327.0721,4164693,1757324.33333333,4640484.33333333,2106540.33333333,SW
559.188,1790522.33333333,2236749.33333333,4457118.33333333,5150099.66666667,SW
527.177,2044243.66666667,0,3162268.33333333,2567461.33333333,SW
371.0256,1885728,0,3558819,0,SW
357.1919,13507638.3333333,22380716.6666667,6973712.33333333,25168777.6666667,SW
407.2075,10412577.6666667,16515600.3333333,5442901.33333333,15461076,SW
445.1504,6279057.66666667,5566835,3199969.66666667,4465686.66666667,SW
453.213,6928528.66666667,10563362.6666667,4901573,13102938,SW
489.1766,4450142.66666667,4503777.33333333,3021501.33333333,4878075.66666667,SW
386.1569,3213125.33333333,3669575.33333333,3519464,5879334.33333333,SW
487.1094,2114358.66666667,0,2878573.66666667,0,SW
539.177,2139493,2200285.5,2492667.33333333,2619123.33333333,SW
351.1297,2504429,3751003,6330887.66666667,6929862,SW
519.1872,3555113.66666667,3147395.33333333,2864618.66666667,4164202,SW
407.0256,6943934.33333333,0,3512822,0,SW
495.1144,4612427,0,3353027.33333333,0,SW
505.1715,4230810.66666667,3299673.66666667,3229273.33333333,4047723.66666667,SW
445.1868,5677283.33333333,7938416,3645405.66666667,7977321,SW
325.1293,4892890,7131886.33333333,5906636.33333333,10929791.6666667,SW
481.0624,4024050.33333333,0,3149749.33333333,0,SW
449.0725,7913317.33333333,1964331.5,4001014.66666667,0,SW
403.0916,0,2606621.66666667,4419614,3823940,SW
283.2643,4238668.66666667,3354782.66666667,3439946.66666667,6671102.33333333,SW
447.1872,2315804.66666667,2345340.33333333,6184886.33333333,8106203,SW
372.1412,3415592.66666667,2778453.33333333,4053403.66666667,4974307.66666667,SW
388.1726,2974694,3611485,4164882.66666667,4795405.66666667,SW
327.1449,6190520.66666667,9309340.33333333,6558621.33333333,14112784.3333333,SW
539.2134,2967056,3051532.33333333,2958075.33333333,5201650.33333333,SW
441.213,6778821.33333333,10442081,5819273.33333333,15192715.6666667,SW
365.1453,2171257.33333333,3289768.33333333,8398835.33333333,12561704.6666667,SW
613.1986,0,0,3198590.66666667,3359812,SW
361.1657,12796198,19577514,8175740,18905854.6666667,SW
356.1463,6384025,8670410,4659496.66666667,8809034.66666667,SW
485.2028,3344153.33333333,4274559.66666667,4593707.33333333,7799359.33333333,SW
497.0937,3503495,0,3390327,0,SW
429.213,8502940.66666667,14027691,7267402,20189271,SW
373.1293,13600775,8652228.33333333,4889964.33333333,5586957,SW
421.1715,2243155.66666667,2791918.66666667,6357296.33333333,6571060,SW
363.0358,9084457,0,3993277,0,SW
391.0307,8564180.66666667,0,3338280,0,SW
507.1508,4243170.33333333,2416733.66666667,2723341.66666667,2610795,SW
370.162,5050469.33333333,7769370.33333333,4641608.33333333,10295434.6666667,SW
445.2079,20607201,30970222.3333333,7301595.33333333,20903612.6666667,SW
417.213,7181139,11360329.3333333,6407287,17725185,SW
553.2291,2649420.66666667,2696597.33333333,2837705,4787141.66666667,SW
487.1821,2444258.66666667,3142445.66666667,4406726,4273819.33333333,SW
537.2341,3308029.33333333,4402234,3127372.33333333,6902225,SW
387.145,7205097,8295377,4214140.33333333,6849987,SW
525.1614,2978595.66666667,2266639,3165817.33333333,2012975.66666667,SW
403.0671,11347440.3333333,2748443,4402715.66666667,0,SW
507.2236,4734010,6408971.66666667,3718502.33333333,8334275.33333333,SW
487.1457,2025527.33333333,0,3476250,1707758.66666667,SW
481.0988,5026546.33333333,0,3921504.66666667,0,SW
491.1559,5520609,3931800.33333333,3096336,3697161.33333333,SW
363.1813,20763564.6666667,35462407,9863914.33333333,31154886,SW
461.1301,3127695,2171810,3872222.66666667,1724257,SW
417.1919,7437139.33333333,10483103,3887223,9114710,SW
388.1362,1730013,0,3714314.66666667,1814789.33333333,SW
437.0361,5559643,0,3242655.33333333,0,SW
465.0674,6142997,0,3814024.33333333,0,SW
375.1813,8368766,12834819.6666667,5908422.33333333,11907352.6666667,SW
431.1348,7473333,6156754.66666667,3824198,4557460.33333333,SW
493.1352,5146558,2317223.33333333,3394237,2547992.66666667,SW
419.062,10808120,2381695.33333333,4132068.66666667,0,SW
475.161,5540952.33333333,4733654,3515569,4351528.66666667,SW
347.1348,2540214.33333333,2437268.66666667,7617614.33333333,11646974,SW
441.1613,2326815.66666667,3863568,6563727,8684858,SW
519.2235,4335402.66666667,5732142.66666667,2950635.66666667,6916031.33333333,SW
457.2079,4971676,6964117.66666667,5634092.33333333,11809084.6666667,SW
509.1512,6527786.66666667,5204828.33333333,3410880,3357029.33333333,SW
395.1559,2082431.66666667,2677065,8350690.66666667,9662937,SW
451.0518,6166868.33333333,0,3573131,0,SW
511.1457,3358236.66666667,1624062.33333333,3229037.66666667,1856941.5,SW
461.1664,2140215.33333333,1825696.66666667,5353607.33333333,4505098.66666667,SW
355.0307,3712232,0,4070191,0,SW
417.1191,10900308,6714442.33333333,4481828,4343211.33333333,SW
447.1508,2045813.66666667,0,4916325,3219165.66666667,SW
461.1453,6962744.33333333,5240908.33333333,3440435.33333333,4168886,SW
389.0878,14117910.3333333,6073717.33333333,5056308.66666667,2721507,SW
401.1606,7675137.33333333,9379149.33333333,4410532.66666667,7783162.66666667,SW
421.0413,8175703.66666667,0,4286433.33333333,0,SW
485.1875,1681250,2080638.66666667,7585152,8467689.33333333,SW
