Mass,Forest,Fenton,PreGoethite,PostGoethite,adsorbed,new,preg_total,postg_total,preg_rel_abund,postg_rel_abund,delta_abund,sorption_frac,HC,OC
644.2076,HW,PreFenton,0,4941481.66666667,NA,new molecules,8822958103.333334,10813785976.333332,0,4.569612971332539e-4,4.569612971332539e-4,most unbound,0.738095238095238,0.142857142857143
644.2076,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,0.738095238095238,0.142857142857143
644.2076,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,0.738095238095238,0.142857142857143
645.1521,HW,PostFenton,5516676,1604371,not adsorbed,NA,8918337356.5,8295042489.333333,6.18576734594958e-4,1.934132347197829e-4,-4.251634998751751e-4,most sorbed,1.47826086956522,0.91304347826087
645.1521,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.47826086956522,0.91304347826087
645.1521,SW,PostFenton,3939518.33333333,0,adsorbed,NA,8884038661.5,10442460691.833334,4.434377745794471e-4,0,-4.434377745794471e-4,most sorbed,1.47826086956522,0.91304347826087
645.1521,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.47826086956522,0.91304347826087
645.1885,HW,PostFenton,10914518.3333333,8369000.33333333,not adsorbed,NA,8918337356.5,8295042489.333333,0.0012238288256026123,0.0010089159090016838,-2.1491291660092845e-4,most sorbed,1.58333333333333,0.833333333333333
645.1885,HW,PreFenton,8767225.33333333,21710144.6666667,not adsorbed,NA,8822958103.333334,10813785976.333332,9.936832103986815e-4,0.002007635874630842,0.0010139526642321604,most unbound,1.58333333333333,0.833333333333333
645.1885,SW,PostFenton,7941991,7207719.33333333,not adsorbed,NA,8884038661.5,10442460691.833334,8.93961778263925e-4,6.902318855717813e-4,-2.0372989269214366e-4,most sorbed,1.58333333333333,0.833333333333333
645.1885,SW,PreFenton,3413371.66666667,3182393,not adsorbed,NA,8442516687.333333,8882618607.166666,4.043073639152999e-4,3.5827193992460566e-4,-4.6035423990694214e-5,minimal change,1.58333333333333,0.833333333333333
645.2249,HW,PostFenton,3212841,4521490.66666667,not adsorbed,NA,8918337356.5,8295042489.333333,3.6025111762097315e-4,5.450834848020241e-4,1.8483236718105093e-4,most unbound,1.68,0.76
645.2249,HW,PreFenton,0,4687850.66666667,NA,new molecules,8822958103.333334,10813785976.333332,0,4.335068843535773e-4,4.335068843535773e-4,most unbound,1.68,0.76
645.2249,SW,PostFenton,2735972.66666667,4771622.33333333,NA,NA,8884038661.5,10442460691.833334,3.079649662628463e-4,4.569442465859643e-4,1.48979280323118e-4,more unbound,1.68,0.76
645.2249,SW,PreFenton,0,1587170.33333333,NA,new molecules,8442516687.333333,8882618607.166666,0,1.7868270647720602e-4,1.7868270647720602e-4,most unbound,1.68,0.76
645.2554,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.27272727272727,0.393939393939394
645.2554,HW,PreFenton,0,2699748.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.496580296584909e-4,2.496580296584909e-4,most unbound,1.27272727272727,0.393939393939394
645.2554,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.27272727272727,0.393939393939394
645.2554,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.27272727272727,0.393939393939394
645.2612,HW,PostFenton,0,2305042.33333333,NA,new molecules,8918337356.5,8295042489.333333,0,2.778819199898499e-4,2.778819199898499e-4,most unbound,1.76923076923077,0.692307692307692
645.2612,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.76923076923077,0.692307692307692
645.2612,SW,PostFenton,1927161.5,3749328.33333333,NA,NA,8884038661.5,10442460691.833334,2.169240334749527e-4,3.5904643972139083e-4,1.4212240624643813e-4,more unbound,1.76923076923077,0.692307692307692
645.2612,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.76923076923077,0.692307692307692
645.2919,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.35294117647059,0.352941176470588
645.2919,HW,PreFenton,0,2275044.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.103837180594365e-4,2.103837180594365e-4,most unbound,1.35294117647059,0.352941176470588
645.2919,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.35294117647059,0.352941176470588
645.2919,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.35294117647059,0.352941176470588
645.3129,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.61290322580645,0.451612903225806
645.3129,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.61290322580645,0.451612903225806
645.3129,SW,PostFenton,0,2023939.5,NA,new molecules,8884038661.5,10442460691.833334,0,1.9381825411924692e-4,1.9381825411924692e-4,most unbound,1.61290322580645,0.451612903225806
645.3129,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.61290322580645,0.451612903225806
645.328,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.42857142857143,0.314285714285714
645.328,HW,PreFenton,0,2016996.5,NA,new molecules,8822958103.333334,10813785976.333332,0,1.8652084518912496e-4,1.8652084518912496e-4,most unbound,1.42857142857143,0.314285714285714
645.328,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.42857142857143,0.314285714285714
645.328,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.42857142857143,0.314285714285714
647.1677,HW,PostFenton,8693649.66666667,1926496.33333333,not adsorbed,NA,8918337356.5,8295042489.333333,9.748061010868164e-4,2.3224671070830902e-4,-7.425593903785074e-4,most sorbed,1.56521739130435,0.91304347826087
647.1677,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.56521739130435,0.91304347826087
647.1677,SW,PostFenton,8746054,2231722.66666667,not adsorbed,NA,8884038661.5,10442460691.833334,9.84468250673202e-4,2.1371616638327575e-4,-7.707520842899264e-4,most sorbed,1.56521739130435,0.91304347826087
647.1677,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.56521739130435,0.91304347826087
647.2041,HW,PostFenton,8201444,7268533.66666667,not adsorbed,NA,8918337356.5,8295042489.333333,9.196158064173808e-4,8.762503237341267e-4,-4.336548268325411e-5,minimal change,1.66666666666667,0.833333333333333
647.2041,HW,PreFenton,9267609,20505879,not adsorbed,NA,8822958103.333334,10813785976.333332,0.0010503970314104376,0.0018962719481297706,8.45874916719333e-4,most unbound,1.66666666666667,0.833333333333333
647.2041,SW,PostFenton,8546712.66666667,12160425.6666667,not adsorbed,NA,8884038661.5,10442460691.833334,9.620301072872216e-4,0.0011645172556097743,2.024871483225527e-4,most unbound,1.66666666666667,0.833333333333333
647.2041,SW,PreFenton,7791309.66666667,8009119.66666667,not adsorbed,NA,8442516687.333333,8882618607.166666,9.22865770387674e-4,9.01662000910943e-4,-2.120376947673105e-5,minimal change,1.66666666666667,0.833333333333333
647.2348,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.25,0.4375
647.2348,HW,PreFenton,0,2557424.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.3649668169844386e-4,2.3649668169844386e-4,most unbound,1.25,0.4375
647.2348,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.25,0.4375
647.2348,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.25,0.4375
647.2405,HW,PostFenton,0,1834483.5,NA,new molecules,8918337356.5,8295042489.333333,0,2.2115420172458166e-4,2.2115420172458166e-4,most unbound,1.76,0.76
647.2405,HW,PreFenton,0,2553280.66666667,NA,new molecules,8822958103.333334,10813785976.333332,0,2.3611348257258737e-4,2.3611348257258737e-4,most unbound,1.76,0.76
647.2405,SW,PostFenton,1737092,2573054.66666667,NA,NA,8884038661.5,10442460691.833334,1.955295408075932e-4,2.4640309813940325e-4,5.087355733181004e-5,unbound,1.76,0.76
647.2405,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.76,0.76
647.2711,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.33333333333333,0.393939393939394
647.2711,HW,PreFenton,0,2211776.33333333,NA,new molecules,8822958103.333334,10813785976.333332,0,2.0453302277055838e-4,2.0453302277055838e-4,most unbound,1.33333333333333,0.393939393939394
647.2711,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.33333333333333,0.393939393939394
647.2711,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.33333333333333,0.393939393939394
647.3075,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.41176470588235,0.352941176470588
647.3075,HW,PreFenton,0,2372849,NA,new molecules,8822958103.333334,10813785976.333332,0,2.1942814525764917e-4,2.1942814525764917e-4,most unbound,1.41176470588235,0.352941176470588
647.3075,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.41176470588235,0.352941176470588
647.3075,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.41176470588235,0.352941176470588
647.3285,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.67741935483871,0.451612903225806
647.3285,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.67741935483871,0.451612903225806
647.3285,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.67741935483871,0.451612903225806
647.3285,SW,PreFenton,0,1516447.5,NA,new molecules,8442516687.333333,8882618607.166666,0,1.7072077132485473e-4,1.7072077132485473e-4,most unbound,1.67741935483871,0.451612903225806
647.3441,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.48571428571429,0.314285714285714
647.3441,HW,PreFenton,0,2264049.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.0936696037400946e-4,2.0936696037400946e-4,most unbound,1.48571428571429,0.314285714285714
647.3441,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.48571428571429,0.314285714285714
647.3441,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.48571428571429,0.314285714285714
649.1833,HW,PostFenton,8003315.33333333,1964550.33333333,not adsorbed,NA,8918337356.5,8295042489.333333,8.973999315578964e-4,2.3683427009078763e-4,-6.605656614671087e-4,most sorbed,1.65217391304348,0.91304347826087
649.1833,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.65217391304348,0.91304347826087
649.1833,SW,PostFenton,9999989.33333333,3229399,not adsorbed,NA,8884038661.5,10442460691.833334,0.0011256129913830104,3.0925651484861176e-4,-8.163564765343986e-4,most sorbed,1.65217391304348,0.91304347826087
649.1833,SW,PreFenton,1592040.5,0,NA,NA,8442516687.333333,8882618607.166666,1.8857416087653177e-4,0,-1.8857416087653177e-4,most sorbed,1.65217391304348,0.91304347826087
649.2197,HW,PostFenton,1834836.5,0,NA,NA,8918337356.5,8295042489.333333,2.0573750763786775e-4,0,-2.0573750763786775e-4,most sorbed,1.75,0.833333333333333
649.2197,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.75,0.833333333333333
649.2197,SW,PostFenton,2436040.33333333,1520912,NA,NA,8884038661.5,10442460691.833334,2.7420415715773394e-4,1.4564689730548372e-4,-1.2855725985225021e-4,more sorbed,1.75,0.833333333333333
649.2197,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.75,0.833333333333333
649.2505,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.3125,0.4375
649.2505,HW,PreFenton,0,2593532.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.3983575277669754e-4,2.3983575277669754e-4,most unbound,1.3125,0.4375
649.2505,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.3125,0.4375
649.2505,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.3125,0.4375
649.2868,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.39393939393939,0.393939393939394
649.2868,HW,PreFenton,0,2601725,NA,new molecules,8822958103.333334,10813785976.333332,0,2.4059335053366535e-4,2.4059335053366535e-4,most unbound,1.39393939393939,0.393939393939394
649.2868,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.39393939393939,0.393939393939394
649.2868,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.39393939393939,0.393939393939394
649.3231,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.47058823529412,0.352941176470588
649.3231,HW,PreFenton,0,2013949,NA,new molecules,8822958103.333334,10813785976.333332,0,1.8623902899573354e-4,1.8623902899573354e-4,most unbound,1.47058823529412,0.352941176470588
649.3231,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.47058823529412,0.352941176470588
649.3231,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.47058823529412,0.352941176470588
649.3595,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.54285714285714,0.314285714285714
649.3595,HW,PreFenton,0,1923325,NA,new molecules,8822958103.333334,10813785976.333332,0,1.7785861530913603e-4,1.7785861530913603e-4,most unbound,1.54285714285714,0.314285714285714
649.3595,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.54285714285714,0.314285714285714
649.3595,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.54285714285714,0.314285714285714
651.199,HW,PostFenton,3042900.66666667,0,adsorbed,NA,8918337356.5,8295042489.333333,3.411959589585267e-4,0,-3.411959589585267e-4,most sorbed,1.73913043478261,0.91304347826087
651.199,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.73913043478261,0.91304347826087
651.199,SW,PostFenton,5279906.66666667,0,adsorbed,NA,8884038661.5,10442460691.833334,5.943137876636839e-4,0,-5.943137876636839e-4,most sorbed,1.73913043478261,0.91304347826087
651.199,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.73913043478261,0.91304347826087
651.2275,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.7037037037037,0.37037037037037
651.2275,HW,PreFenton,0,1875208,NA,new molecules,8822958103.333334,10813785976.333332,0,1.734090173510012e-4,1.734090173510012e-4,most unbound,1.7037037037037,0.37037037037037
651.2275,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.7037037037037,0.37037037037037
651.2275,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.7037037037037,0.37037037037037
651.2661,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.375,0.4375
651.2661,HW,PreFenton,0,1823514.5,NA,new molecules,8822958103.333334,10813785976.333332,0,1.6862868416213147e-4,1.6862868416213147e-4,most unbound,1.375,0.4375
651.2661,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.375,0.4375
651.2661,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.375,0.4375
651.3025,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.45454545454545,0.393939393939394
651.3025,HW,PreFenton,0,2679048.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.477438064580962e-4,2.477438064580962e-4,most unbound,1.45454545454545,0.393939393939394
651.3025,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.45454545454545,0.393939393939394
651.3025,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.45454545454545,0.393939393939394
651.339,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.52941176470588,0.352941176470588
651.339,HW,PreFenton,0,2118408.5,NA,new molecules,8822958103.333334,10813785976.333332,0,1.9589887432914556e-4,1.9589887432914556e-4,most unbound,1.52941176470588,0.352941176470588
651.339,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.52941176470588,0.352941176470588
651.339,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.52941176470588,0.352941176470588
652.1964,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.95652173913043,0.608695652173913
652.1964,HW,PreFenton,0,1913357.5,NA,new molecules,8822958103.333334,10813785976.333332,0,1.7693687522459813e-4,1.7693687522459813e-4,most unbound,1.95652173913043,0.608695652173913
652.1964,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.95652173913043,0.608695652173913
652.1964,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.95652173913043,0.608695652173913
653.2816,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.4375,0.4375
653.2816,HW,PreFenton,0,2143123,NA,new molecules,8822958103.333334,10813785976.333332,0,1.9818433661350084e-4,1.9818433661350084e-4,most unbound,1.4375,0.4375
653.2816,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.4375,0.4375
653.2816,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.4375,0.4375
653.3183,HW,PostFenton,0,0,NA,NA,8918337356.5,8295042489.333333,0,0,0,minimal change,1.51515151515152,0.393939393939394
653.3183,HW,PreFenton,0,2278675.5,NA,new molecules,8822958103.333334,10813785976.333332,0,2.1071949315318688e-4,2.1071949315318688e-4,most unbound,1.51515151515152,0.393939393939394
653.3183,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.51515151515152,0.393939393939394
653.3183,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.51515151515152,0.393939393939394
655.1729,HW,PostFenton,2746373,0,adsorbed,NA,8918337356.5,8295042489.333333,3.0794674951361266e-4,0,-3.0794674951361266e-4,most sorbed,1.44,0.8
655.1729,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.44,0.8
655.1729,SW,PostFenton,1626459.5,0,NA,NA,8884038661.5,10442460691.833334,1.8307658959752717e-4,0,-1.8307658959752717e-4,most sorbed,1.44,0.8
655.1729,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.44,0.8
655.2093,HW,PostFenton,1833473.5,1705533.5,NA,NA,8918337356.5,8295042489.333333,2.0558467646031574e-4,2.0560877200968654e-4,2.409554937079562e-8,minimal change,1.53846153846154,0.730769230769231
655.2093,HW,PreFenton,0,3168176,NA,new molecules,8822958103.333334,10813785976.333332,0,2.929756522769877e-4,2.929756522769877e-4,most unbound,1.53846153846154,0.730769230769231
655.2093,SW,PostFenton,0,0,NA,NA,8884038661.5,10442460691.833334,0,0,0,minimal change,1.53846153846154,0.730769230769231
655.2093,SW,PreFenton,0,0,NA,NA,8442516687.333333,8882618607.166666,0,0,0,minimal change,1.53846153846154,0.730769230769231
657.152,HW,PostFenton,4113200,2381157.66666667,not adsorbed,NA,8918337356.5,8295042489.333333,4.6120704292512037e-4,2.870579228169863e-4,-1.7414912010813407e-4,most sorbed,1.41666666666667,0.875
657.152,HW,PreFenton,0,0,NA,NA,8822958103.333334,10813785976.333332,0,0,0,minimal change,1.41666666666667,0.875
