Mass,Forest,treatment,intensity,total,rel_abund,HC,OC,percentile,perc
463.1973,HW,PostFentonGoethite,12285092.6666667,8295042489.333333,0.0014810162434326535,1.33333333333333,0.375,98,top 25 %
463.1973,HW,PreFenton,8542373,8822958103.333334,9.68198295849628e-4,1.33333333333333,0.375,95,top 25 %
463.1973,SW,PreFentonGoethite,9854315.66666667,8882618607.166666,0.0011093930858087299,1.33333333333333,0.375,95,top 25 %
463.1973,SW,PostFenton,5263398,8884038661.5,5.924555487145208e-4,1.33333333333333,0.375,87,top 25 %
463.1973,SW,PreFenton,7938159.33333333,8442516687.333333,9.402598333318415e-4,1.33333333333333,0.375,93,top 25 %
463.1973,HW,PreFentonGoethite,13583007.3333333,10813785976.333332,0.0012560825008984446,1.33333333333333,0.375,98,top 25 %
463.1973,SW,PostFentonGoethite,11710603,10442460691.833334,0.001121440946304776,1.33333333333333,0.375,96,top 25 %
463.1973,HW,PostFenton,6077942.66666667,8918337356.5,6.815107372269171e-4,1.33333333333333,0.375,89,top 25 %
463.2185,SW,PreFentonGoethite,18285248.6666667,8882618607.166666,0.002058542584718634,1.71428571428571,0.523809523809524,99,top 25 %
463.2185,SW,PreFenton,13283438.6666667,8442516687.333333,0.001573397975818799,1.71428571428571,0.523809523809524,98,top 25 %
463.2185,HW,PreFentonGoethite,19036150.3333333,10813785976.333332,0.001760359449964623,1.71428571428571,0.523809523809524,100,top 25 %
463.2185,SW,PostFenton,3925711.66666667,8884038661.5,4.418836765849738e-4,1.71428571428571,0.523809523809524,82,top 25 %
463.2185,HW,PostFentonGoethite,5409956,8295042489.333333,6.521914754453288e-4,1.71428571428571,0.523809523809524,88,top 25 %
463.2185,SW,PostFentonGoethite,15429771,10442460691.833334,0.0014775991459625086,1.71428571428571,0.523809523809524,97,top 25 %
463.2185,HW,PreFenton,35118585.6666667,8822958103.333334,0.003980364097320015,1.71428571428571,0.523809523809524,100,top 25 %
463.2185,HW,PostFenton,2953718.66666667,8918337356.5,3.3119611297434214e-4,1.71428571428571,0.523809523809524,73,second 25 %
463.2337,HW,PreFentonGoethite,11993079.6666667,10813785976.333332,0.0011090546542084638,1.44,0.32,97,top 25 %
463.2337,HW,PreFenton,6737401.33333333,8822958103.333334,7.636215943027004e-4,1.44,0.32,91,top 25 %
463.2337,SW,PreFentonGoethite,9508202.66666667,8882618607.166666,0.0010704278869966646,1.44,0.32,95,top 25 %
463.2337,SW,PostFenton,2725583.33333333,8884038661.5,3.067955281582641e-4,1.44,0.32,73,second 25 %
463.2337,SW,PreFenton,6021912.33333333,8442516687.333333,7.13284030858744e-4,1.44,0.32,90,top 25 %
463.2337,SW,PostFentonGoethite,8477493.33333333,10442460691.833334,8.118290873685804e-4,1.44,0.32,92,top 25 %
463.2337,HW,PostFenton,2933921,8918337356.5,3.289762298419508e-4,1.44,0.32,73,second 25 %
463.2337,HW,PostFentonGoethite,7912611,8295042489.333333,9.538963796960528e-4,1.44,0.32,94,top 25 %
463.2548,HW,PreFenton,0,8822958103.333334,0,1.81818181818182,0.454545454545455,20,lowest 25%
463.2548,SW,PreFenton,1711701.5,8442516687.333333,2.0274777810840914e-4,1.81818181818182,0.454545454545455,54,second 25 %
463.2548,SW,PreFentonGoethite,3053930.33333333,8882618607.166666,3.438096881554006e-4,1.81818181818182,0.454545454545455,77,top 25 %
463.2548,HW,PostFenton,0,8918337356.5,0,1.81818181818182,0.454545454545455,24,lowest 25%
463.2548,SW,PostFentonGoethite,2756916.66666667,10442460691.833334,2.640102508427686e-4,1.81818181818182,0.454545454545455,70,second 25 %
463.2548,HW,PostFentonGoethite,0,8295042489.333333,0,1.81818181818182,0.454545454545455,24,lowest 25%
463.2548,HW,PreFentonGoethite,1825412,10813785976.333332,1.6880415462216765e-4,1.81818181818182,0.454545454545455,42,third 25 %
463.2548,SW,PostFenton,0,8884038661.5,0,1.81818181818182,0.454545454545455,25,lowest 25%
463.2701,SW,PreFentonGoethite,4477290.33333333,8882618607.166666,5.040507232541727e-4,1.53846153846154,0.269230769230769,85,top 25 %
463.2701,HW,PreFenton,2852770.66666667,8822958103.333334,3.233349442732689e-4,1.53846153846154,0.269230769230769,70,second 25 %
463.2701,HW,PostFenton,0,8918337356.5,0,1.53846153846154,0.269230769230769,24,lowest 25%
463.2701,SW,PostFenton,0,8884038661.5,0,1.53846153846154,0.269230769230769,25,lowest 25%
463.2701,SW,PreFenton,2468972,8442516687.333333,2.924450245629131e-4,1.53846153846154,0.269230769230769,70,second 25 %
463.2701,HW,PreFentonGoethite,5824164.66666667,10813785976.333332,5.385870110073595e-4,1.53846153846154,0.269230769230769,86,top 25 %
463.2701,SW,PostFentonGoethite,3084084.66666667,10442460691.833334,2.95340797315964e-4,1.53846153846154,0.269230769230769,73,second 25 %
463.2701,HW,PostFentonGoethite,2687137.33333333,8295042489.333333,3.239449751811089e-4,1.53846153846154,0.269230769230769,71,second 25 %
463.3065,SW,PreFentonGoethite,0,8882618607.166666,0,1.62962962962963,0.222222222222222,24,lowest 25%
463.3065,HW,PostFenton,0,8918337356.5,0,1.62962962962963,0.222222222222222,24,lowest 25%
463.3065,HW,PostFentonGoethite,0,8295042489.333333,0,1.62962962962963,0.222222222222222,24,lowest 25%
463.3065,HW,PreFenton,0,8822958103.333334,0,1.62962962962963,0.222222222222222,20,lowest 25%
463.3065,SW,PreFenton,0,8442516687.333333,0,1.62962962962963,0.222222222222222,22,lowest 25%
463.3065,HW,PreFentonGoethite,2620583.33333333,10813785976.333332,2.423372664364401e-4,1.62962962962963,0.222222222222222,62,second 25 %
463.3065,SW,PostFentonGoethite,0,10442460691.833334,0,1.62962962962963,0.222222222222222,24,lowest 25%
463.3065,SW,PostFenton,0,8884038661.5,0,1.62962962962963,0.222222222222222,25,lowest 25%
464.141,HW,PreFenton,0,8822958103.333334,0,1.5,0.722222222222222,20,lowest 25%
464.141,SW,PreFenton,0,8442516687.333333,0,1.5,0.722222222222222,22,lowest 25%
464.141,HW,PostFentonGoethite,0,8295042489.333333,0,1.5,0.722222222222222,24,lowest 25%
464.141,SW,PreFentonGoethite,0,8882618607.166666,0,1.5,0.722222222222222,24,lowest 25%
464.141,HW,PreFentonGoethite,0,10813785976.333332,0,1.5,0.722222222222222,22,lowest 25%
464.141,SW,PostFenton,0,8884038661.5,0,1.5,0.722222222222222,25,lowest 25%
464.141,SW,PostFentonGoethite,0,10442460691.833334,0,1.5,0.722222222222222,24,lowest 25%
464.141,HW,PostFenton,1747131.5,8918337356.5,1.9590327548291595e-4,1.5,0.722222222222222,52,second 25 %
465.0311,HW,PreFenton,3802575,8822958103.333334,4.3098640563229903e-4,0.736842105263158,0.736842105263158,80,top 25 %
465.0311,SW,PreFentonGoethite,0,8882618607.166666,0,0.736842105263158,0.736842105263158,24,lowest 25%
465.0311,HW,PostFenton,2798074.66666667,8918337356.5,3.1374398106025155e-4,0.736842105263158,0.736842105263158,72,second 25 %
465.0311,SW,PostFenton,2395322,8884038661.5,2.6962084377012027e-4,0.736842105263158,0.736842105263158,69,second 25 %
465.0311,HW,PreFentonGoethite,0,10813785976.333332,0,0.736842105263158,0.736842105263158,22,lowest 25%
465.0311,SW,PostFentonGoethite,0,10442460691.833334,0,0.736842105263158,0.736842105263158,24,lowest 25%
465.0311,HW,PostFentonGoethite,0,8295042489.333333,0,0.736842105263158,0.736842105263158,24,lowest 25%
465.0311,SW,PreFenton,2895723.66666667,8442516687.333333,3.4299294557643543e-4,0.736842105263158,0.736842105263158,75,second 25 %
465.0464,SW,PreFentonGoethite,0,8882618607.166666,0,0.608695652173913,0.478260869565217,24,lowest 25%
465.0464,SW,PreFenton,1724398,8442516687.333333,2.0425165431857395e-4,0.608695652173913,0.478260869565217,55,second 25 %
465.0464,HW,PostFentonGoethite,0,8295042489.333333,0,0.608695652173913,0.478260869565217,24,lowest 25%
465.0464,HW,PreFentonGoethite,1789230,10813785976.333332,1.6545824042715892e-4,0.608695652173913,0.478260869565217,41,third 25 %
465.0464,SW,PostFentonGoethite,0,10442460691.833334,0,0.608695652173913,0.478260869565217,24,lowest 25%
465.0464,HW,PostFenton,0,8918337356.5,0,0.608695652173913,0.478260869565217,24,lowest 25%
465.0464,HW,PreFenton,2256785.5,8822958103.333334,2.557855850122853e-4,0.608695652173913,0.478260869565217,59,second 25 %
465.0464,SW,PostFenton,0,8884038661.5,0,0.608695652173913,0.478260869565217,25,lowest 25%
465.0674,HW,PostFenton,4646394.66666667,8918337356.5,5.209933736449444e-4,0.9,0.65,85,top 25 %
465.0674,SW,PreFenton,6142997,8442516687.333333,7.276262786920634e-4,0.9,0.65,90,top 25 %
465.0674,HW,PostFentonGoethite,0,8295042489.333333,0,0.9,0.65,24,lowest 25%
465.0674,HW,PreFenton,6933966.33333333,8822958103.333334,7.859004034841401e-4,0.9,0.65,92,top 25 %
465.0674,SW,PreFentonGoethite,0,8882618607.166666,0,0.9,0.65,24,lowest 25%
465.0674,SW,PostFentonGoethite,0,10442460691.833334,0,0.9,0.65,24,lowest 25%
465.0674,SW,PostFenton,3814024.33333333,8884038661.5,4.2931199183788356e-4,0.9,0.65,81,top 25 %
465.0674,HW,PreFentonGoethite,2707418,10813785976.333332,2.5036726322541974e-4,0.9,0.65,64,second 25 %
465.0827,HW,PostFentonGoethite,0,8295042489.333333,0,0.75,0.416666666666667,24,lowest 25%
465.0827,SW,PostFenton,0,8884038661.5,0,0.75,0.416666666666667,25,lowest 25%
465.0827,HW,PreFentonGoethite,1848454.33333333,10813785976.333332,1.7093498404525403e-4,0.75,0.416666666666667,43,third 25 %
465.0827,SW,PreFenton,1937257.66666667,8442516687.333333,2.294644758681046e-4,0.75,0.416666666666667,60,second 25 %
465.0827,SW,PreFentonGoethite,0,8882618607.166666,0,0.75,0.416666666666667,25,lowest 25%
465.0827,HW,PreFenton,2332817,8822958103.333334,2.644030463114923e-4,0.75,0.416666666666667,61,second 25 %
465.0827,HW,PostFenton,0,8918337356.5,0,0.75,0.416666666666667,24,lowest 25%
465.0827,SW,PostFentonGoethite,0,10442460691.833334,0,0.75,0.416666666666667,24,lowest 25%
465.0886,HW,PreFenton,0,8822958103.333334,0,1.29411764705882,0.882352941176471,20,lowest 25%
465.0886,HW,PostFentonGoethite,0,8295042489.333333,0,1.29411764705882,0.882352941176471,24,lowest 25%
465.0886,SW,PostFenton,3185117.33333333,8884038661.5,3.5852132737066995e-4,1.29411764705882,0.882352941176471,77,top 25 %
465.0886,HW,PreFentonGoethite,0,10813785976.333332,0,1.29411764705882,0.882352941176471,22,lowest 25%
465.0886,SW,PreFentonGoethite,0,8882618607.166666,0,1.29411764705882,0.882352941176471,25,lowest 25%
465.0886,HW,PostFenton,3950075,8918337356.5,4.429160775266082e-4,1.29411764705882,0.882352941176471,81,top 25 %
465.0886,SW,PreFenton,0,8442516687.333333,0,1.29411764705882,0.882352941176471,22,lowest 25%
465.0886,SW,PostFentonGoethite,0,10442460691.833334,0,1.29411764705882,0.882352941176471,24,lowest 25%
465.1039,HW,PreFentonGoethite,4013874.66666667,10813785976.333332,3.711812565415381e-4,1.04761904761905,0.571428571428571,78,top 25 %
465.1039,HW,PreFenton,8519459.33333333,8822958103.333334,9.656012454728373e-4,1.04761904761905,0.571428571428571,95,top 25 %
465.1039,SW,PostFenton,4655751.33333333,8884038661.5,5.240579775400531e-4,1.04761904761905,0.571428571428571,85,top 25 %
465.1039,HW,PostFentonGoethite,2072666.66666667,8295042489.333333,2.4986811934139336e-4,1.04761904761905,0.571428571428571,64,second 25 %
465.1039,SW,PreFenton,11286547.3333333,8442516687.333333,0.0013368700058676802,1.04761904761905,0.571428571428571,97,top 25 %
465.1039,SW,PostFentonGoethite,1966110.33333333,10442460691.833334,1.8828036718117146e-4,1.04761904761905,0.571428571428571,58,second 25 %
465.1039,HW,PostFenton,5507920.33333333,8918337356.5,6.175949746192279e-4,1.04761904761905,0.571428571428571,88,top 25 %
465.1039,SW,PreFentonGoethite,2165407.66666667,8882618607.166666,2.4378032677431152e-4,1.04761904761905,0.571428571428571,67,second 25 %
465.1191,HW,PostFenton,0,8918337356.5,0,0.88,0.36,24,lowest 25%
465.1191,SW,PreFentonGoethite,0,8882618607.166666,0,0.88,0.36,25,lowest 25%
465.1191,HW,PreFentonGoethite,0,10813785976.333332,0,0.88,0.36,22,lowest 25%
465.1191,HW,PreFenton,0,8822958103.333334,0,0.88,0.36,20,lowest 25%
465.1191,SW,PreFenton,1845227,8442516687.333333,2.1856361892283525e-4,0.88,0.36,58,second 25 %
465.1191,SW,PostFenton,0,8884038661.5,0,0.88,0.36,25,lowest 25%
465.1191,HW,PostFentonGoethite,0,8295042489.333333,0,0.88,0.36,24,lowest 25%
465.1191,SW,PostFentonGoethite,0,10442460691.833334,0,0.88,0.36,24,lowest 25%
465.125,HW,PreFenton,3617570.66666667,8822958103.333334,4.100178901790255e-4,1.44444444444444,0.777777777777778,78,top 25 %
465.125,HW,PostFentonGoethite,6532868.66666667,8295042489.333333,7.875630143024996e-4,1.44444444444444,0.777777777777778,91,top 25 %
465.125,SW,PreFentonGoethite,2936138.33333333,8882618607.166666,3.3054873378942533e-4,1.44444444444444,0.777777777777778,76,top 25 %
465.125,HW,PostFenton,9427109.66666667,8918337356.5,0.001057047887944703,1.44444444444444,0.777777777777778,95,top 25 %
465.125,SW,PostFentonGoethite,6176883.33333333,10442460691.833334,0.00059151607227634045,1.44444444444444,0.777777777777778,87,top 25 %
465.125,HW,PreFentonGoethite,4257588.33333333,10813785976.333332,3.9371856837663855e-4,1.44444444444444,0.777777777777778,79,top 25 %
465.125,SW,PostFenton,8518278.66666667,8884038661.5,9.588295358935804e-4,1.44444444444444,0.777777777777778,93,top 25 %
465.125,SW,PreFenton,2966034.66666667,8442516687.333333,3.513211494289064e-4,1.44444444444444,0.777777777777778,75,second 25 %
465.128,SW,PreFenton,3766973,8442516687.333333,4.4619076745820946e-4,0.785714285714286,0.107142857142857,81,top 25 %
465.128,SW,PreFentonGoethite,3972084.66666667,8882618607.166666,4.4717496521373955e-4,0.785714285714286,0.107142857142857,82,top 25 %
465.128,SW,PostFenton,0,8884038661.5,0,0.785714285714286,0.107142857142857,25,lowest 25%
465.128,SW,PostFentonGoethite,0,10442460691.833334,0,0.785714285714286,0.107142857142857,24,lowest 25%
465.128,HW,PostFenton,0,8918337356.5,0,0.785714285714286,0.107142857142857,24,lowest 25%
465.128,HW,PreFenton,3033208,8822958103.333334,3.437858328777564e-4,0.785714285714286,0.107142857142857,72,second 25 %
465.128,HW,PreFentonGoethite,3811124.66666667,10813785976.333332,3.5243204137825197e-4,0.785714285714286,0.107142857142857,77,top 25 %
465.128,HW,PostFentonGoethite,0,8295042489.333333,0,0.785714285714286,0.107142857142857,24,lowest 25%
465.1362,SW,PreFentonGoethite,0,8882618607.166666,0,1.52941176470588,0.764705882352941,25,lowest 25%
465.1362,SW,PreFenton,0,8442516687.333333,0,1.52941176470588,0.764705882352941,22,lowest 25%
465.1362,HW,PostFentonGoethite,0,8295042489.333333,0,1.52941176470588,0.764705882352941,24,lowest 25%
465.1362,HW,PostFenton,1938487.5,8918337356.5,2.1735974122880222e-4,1.52941176470588,0.764705882352941,57,second 25 %
465.1362,HW,PreFenton,0,8822958103.333334,0,1.52941176470588,0.764705882352941,20,lowest 25%
465.1362,SW,PostFenton,0,8884038661.5,0,1.52941176470588,0.764705882352941,25,lowest 25%
465.1362,HW,PreFentonGoethite,0,10813785976.333332,0,1.52941176470588,0.764705882352941,22,lowest 25%
465.1362,SW,PostFentonGoethite,0,10442460691.833334,0,1.52941176470588,0.764705882352941,25,lowest 25%
465.1402,SW,PreFentonGoethite,4984820.66666667,8882618607.166666,5.611881909063192e-4,1.18181818181818,0.5,87,top 25 %
465.1402,SW,PostFenton,6045659.66666667,8884038661.5,6.805080321032628e-4,1.18181818181818,0.5,89,top 25 %
465.1402,HW,PostFentonGoethite,5523545.66666667,8295042489.333333,6.658851565582027e-4,1.18181818181818,0.5,88,top 25 %
465.1402,HW,PostFenton,8381947.33333333,8918337356.5,9.398553786737245e-4,1.18181818181818,0.5,94,top 25 %
465.1402,HW,PreFentonGoethite,7101579,10813785976.333332,6.567153275959283e-4,1.18181818181818,0.5,90,top 25 %
465.1402,HW,PreFenton,8285986.66666667,8822958103.333334,9.391392965513691e-4,1.18181818181818,0.5,94,top 25 %
465.1402,SW,PostFentonGoethite,4850803.33333333,10442460691.833334,4.6452684635212135e-4,1.18181818181818,0.5,83,top 25 %
465.1402,SW,PreFenton,8433682,8442516687.333333,9.989535481349314e-4,1.18181818181818,0.5,94,top 25 %
465.1614,HW,PreFentonGoethite,2665954.33333333,10813785976.333332,2.4653292927823275e-4,1.57894736842105,0.684210526315789,63,second 25 %
465.1614,HW,PostFentonGoethite,3571459.33333333,8295042489.333333,4.305534706935981e-4,1.57894736842105,0.684210526315789,79,top 25 %
465.1614,SW,PostFentonGoethite,3232200.33333333,10442460691.833334,3.0952477856690576e-4,1.57894736842105,0.684210526315789,74,second 25 %
465.1614,SW,PreFentonGoethite,1834143,8882618607.166666,2.0648674463183395e-4,1.57894736842105,0.684210526315789,61,second 25 %
465.1614,SW,PostFenton,4145114.66666667,8884038661.5,4.665799896425484e-4,1.57894736842105,0.684210526315789,83,top 25 %
465.1614,HW,PreFenton,1659535.5,8822958103.333334,1.8809286869139996e-4,1.57894736842105,0.684210526315789,48,third 25 %
465.1614,SW,PreFenton,0,8442516687.333333,0,1.57894736842105,0.684210526315789,22,lowest 25%
465.1614,HW,PostFenton,3689297,8918337356.5,4.1367542542120923e-4,1.57894736842105,0.684210526315789,79,top 25 %
465.1726,HW,PostFenton,1999185.33333333,8918337356.5,2.241656996610756e-4,1.66666666666667,0.666666666666667,58,second 25 %
465.1726,SW,PostFenton,1722420,8884038661.5,1.9387803966503485e-4,1.66666666666667,0.666666666666667,57,second 25 %
465.1726,HW,PreFentonGoethite,2410637.66666667,10813785976.333332,2.2292263523085307e-4,1.66666666666667,0.666666666666667,57,second 25 %
465.1726,SW,PreFentonGoethite,0,8882618607.166666,0,1.66666666666667,0.666666666666667,25,lowest 25%
465.1726,HW,PreFenton,0,8822958103.333334,0,1.66666666666667,0.666666666666667,20,lowest 25%
465.1726,SW,PreFenton,0,8442516687.333333,0,1.66666666666667,0.666666666666667,22,lowest 25%
465.1726,SW,PostFentonGoethite,0,10442460691.833334,0,1.66666666666667,0.666666666666667,25,lowest 25%
465.1726,HW,PostFentonGoethite,2515459,8295042489.333333,3.03248476814272e-4,1.66666666666667,0.666666666666667,70,second 25 %
465.1766,HW,PreFenton,8017698,8822958103.333334,9.087312787953618e-4,1.30434782608696,0.434782608695652,94,top 25 %
465.1766,SW,PostFentonGoethite,10249672.6666667,10442460691.833334,9.81538065513868e-4,1.30434782608696,0.434782608695652,94,top 25 %
465.1766,SW,PostFenton,6642991.66666667,8884038661.5,7.477445697591159e-4,1.30434782608696,0.434782608695652,90,top 25 %
465.1766,SW,PreFenton,7015099,8442516687.333333,8.309250973142939e-4,1.30434782608696,0.434782608695652,92,top 25 %
465.1766,HW,PostFenton,8773798.66666667,8918337356.5,9.837930901180829e-4,1.30434782608696,0.434782608695652,94,top 25 %
465.1766,SW,PreFentonGoethite,7533897.66666667,8882618607.166666,8.481617865015816e-4,1.30434782608696,0.434782608695652,92,top 25 %
465.1766,HW,PostFentonGoethite,11332013.3333333,8295042489.333333,0.001366118780935147,1.30434782608696,0.434782608695652,97,top 25 %
465.1766,HW,PreFentonGoethite,10131598,10813785976.333332,9.36914973365818e-4,1.30434782608696,0.434782608695652,95,top 25 %
465.1977,HW,PostFenton,0,8918337356.5,0,1.7,0.6,24,lowest 25%
465.1977,HW,PreFentonGoethite,1971858,10813785976.333332,1.8234668268038025e-4,1.7,0.6,46,third 25 %
465.1977,SW,PreFentonGoethite,0,8882618607.166666,0,1.7,0.6,25,lowest 25%
465.1977,SW,PostFenton,2883887,8884038661.5,3.246144135434321e-4,1.7,0.6,75,second 25 %
465.1977,HW,PreFenton,0,8822958103.333334,0,1.7,0.6,20,lowest 25%
465.1977,SW,PreFenton,0,8442516687.333333,0,1.7,0.6,22,lowest 25%
465.1977,HW,PostFentonGoethite,2056791.33333333,8295042489.333333,2.479542854636581e-4,1.7,0.6,63,second 25 %
465.1977,SW,PostFentonGoethite,3741128.33333333,10442460691.833334,3.582611841918763e-4,1.7,0.6,77,top 25 %
465.213,HW,PreFenton,7713569.33333333,8822958103.333334,8.742611313567414e-4,1.41666666666667,0.375,93,top 25 %
465.213,SW,PreFenton,7063566.66666667,8442516687.333333,8.366659999931584e-4,1.41666666666667,0.375,92,top 25 %
465.213,HW,PostFentonGoethite,11108780,8295042489.333333,0.0013392071245306913,1.41666666666667,0.375,97,top 25 %
