Mass,Forest,Fenton,PreGoethite,PostGoethite,adsorbed,new
427.1093,HW,PostFenton,28774140,8838228.66666667,not adsorbed,NA
427.1093,HW,PreFenton,3343617.66666667,2839293.66666667,not adsorbed,NA
427.1093,SW,PostFenton,45252517.3333333,8489152,not adsorbed,NA
427.1093,SW,PreFenton,3580887,1729923.33333333,not adsorbed,NA
427.1246,HW,PostFenton,12972454,6548563.66666667,not adsorbed,NA
427.1246,HW,PreFenton,8035755.66666667,4753491,not adsorbed,NA
427.1246,SW,PostFenton,12004601.3333333,7052821,not adsorbed,NA
427.1246,SW,PreFenton,8043990.33333333,4298455.66666667,not adsorbed,NA
427.128,HW,PostFenton,0,2636030,NA,new molecules
427.128,HW,PreFenton,0,0,NA,NA
427.128,SW,PostFenton,0,2379748,NA,new molecules
427.128,SW,PreFenton,0,0,NA,NA
427.1399,HW,PostFenton,1800281,1663207,NA,NA
427.1399,HW,PreFenton,3805099,3619240.33333333,not adsorbed,NA
427.1399,SW,PostFenton,0,1857556,NA,new molecules
427.1399,SW,PreFenton,3365503.66666667,3047297.33333333,not adsorbed,NA
427.1457,HW,PostFenton,6075130.66666667,6909010.66666667,not adsorbed,NA
427.1457,HW,PreFenton,2727509,3883091,NA,NA
427.1457,SW,PostFenton,7602765,7123134.66666667,not adsorbed,NA
427.1457,SW,PreFenton,1893333,2312235.66666667,NA,NA
427.161,HW,PostFenton,13230500.6666667,13237329.6666667,not adsorbed,NA
427.161,HW,PreFenton,8426239,7691347.33333333,not adsorbed,NA
427.161,SW,PostFenton,16203681.3333333,17390440.3333333,not adsorbed,NA
427.161,SW,PreFenton,8779561,7968469.33333333,not adsorbed,NA
427.1763,HW,PostFenton,1994831,3191035.66666667,NA,NA
427.1763,HW,PreFenton,4206334,5093117.66666667,not adsorbed,NA
427.1763,SW,PostFenton,1851097,3115197,NA,NA
427.1763,SW,PreFenton,3085437.66666667,3953535,not adsorbed,NA
427.1974,HW,PostFenton,7354105,15507194.6666667,not adsorbed,NA
427.1974,HW,PreFenton,8153170.33333333,11641256.6666667,not adsorbed,NA
427.1974,SW,PostFenton,10005065,22769852,not adsorbed,NA
427.1974,SW,PreFenton,9618556.33333333,13804584.6666667,not adsorbed,NA
427.2126,HW,PostFenton,0,3197860.33333333,NA,new molecules
427.2126,HW,PreFenton,3319036,5240574.33333333,not adsorbed,NA
427.2126,SW,PostFenton,0,3109393,NA,new molecules
427.2126,SW,PreFenton,2340304.66666667,4179666.33333333,NA,NA
427.2337,HW,PostFenton,2196045,7065336.66666667,NA,NA
427.2337,HW,PreFenton,4993104.66666667,8748798.33333333,not adsorbed,NA
427.2337,SW,PostFenton,3180784.66666667,12606992,not adsorbed,NA
427.2337,SW,PreFenton,5807225.66666667,10577617,not adsorbed,NA
427.249,HW,PostFenton,0,0,NA,NA
427.249,HW,PreFenton,2158495.5,2478590.33333333,NA,NA
427.249,SW,PostFenton,0,1642334.5,NA,new molecules
427.249,SW,PreFenton,0,1725989.33333333,NA,new molecules
427.2701,HW,PostFenton,0,0,NA,NA
427.2701,HW,PreFenton,0,2833662.33333333,NA,new molecules
427.2701,SW,PostFenton,0,2663438,NA,new molecules
427.2701,SW,PreFenton,2010869.5,3335375,NA,NA
428.0623,HW,PostFenton,0,0,NA,NA
428.0623,HW,PreFenton,1869949.5,0,NA,NA
428.0623,SW,PostFenton,0,0,NA,NA
428.0623,SW,PreFenton,0,0,NA,NA
428.0987,HW,PostFenton,0,0,NA,NA
428.0987,HW,PreFenton,1994953,0,NA,NA
428.0987,SW,PostFenton,0,0,NA,NA
428.0987,SW,PreFenton,0,0,NA,NA
428.1172,HW,PostFenton,0,0,NA,NA
428.1172,HW,PreFenton,0,0,NA,NA
428.1172,SW,PostFenton,2710867,0,NA,NA
428.1172,SW,PreFenton,0,0,NA,NA
428.1675,HW,PostFenton,2254890.33333333,2589041,NA,NA
428.1675,HW,PreFenton,1856633,0,NA,NA
428.1675,SW,PostFenton,0,1993015.33333333,NA,new molecules
428.1675,SW,PreFenton,0,0,NA,NA
428.2038,HW,PostFenton,0,3376154,NA,new molecules
428.2038,HW,PreFenton,2692727.5,3029592,NA,NA
428.2038,SW,PostFenton,0,3069920.66666667,NA,new molecules
428.2038,SW,PreFenton,2458852,3092118,NA,NA
428.2232,HW,PostFenton,0,1682078,NA,new molecules
428.2232,HW,PreFenton,1786998.5,1791149,NA,NA
428.2232,SW,PostFenton,0,0,NA,NA
428.2232,SW,PreFenton,0,1664319.66666667,NA,new molecules
428.2402,HW,PostFenton,0,0,NA,NA
428.2402,HW,PreFenton,0,1941677.33333333,NA,new molecules
428.2402,SW,PostFenton,0,0,NA,NA
428.2402,SW,PreFenton,0,1908078,NA,new molecules
428.2595,HW,PostFenton,0,0,NA,NA
428.2595,HW,PreFenton,0,1931010.66666667,NA,new molecules
428.2595,SW,PostFenton,0,0,NA,NA
428.2595,SW,PreFenton,0,1729740.5,NA,new molecules
429.0099,HW,PostFenton,0,0,NA,NA
429.0099,HW,PreFenton,2954897.33333333,0,adsorbed,NA
429.0099,SW,PostFenton,0,0,NA,NA
429.0099,SW,PreFenton,2370048.33333333,0,NA,NA
429.0311,HW,PostFenton,2990941,0,adsorbed,NA
429.0311,HW,PreFenton,0,0,NA,NA
429.0311,SW,PostFenton,2597242.5,0,NA,NA
429.0311,SW,PreFenton,0,0,NA,NA
429.0463,HW,PostFenton,2111052,0,NA,NA
429.0463,HW,PreFenton,6013241.66666667,2914051.33333333,not adsorbed,NA
429.0463,SW,PostFenton,0,0,NA,NA
429.0463,SW,PreFenton,5565096.66666667,0,adsorbed,NA
429.0674,HW,PostFenton,8243547.66666667,1733858,not adsorbed,NA
429.0674,HW,PreFenton,5145229.66666667,0,adsorbed,NA
429.0674,SW,PostFenton,6952364,0,adsorbed,NA
429.0674,SW,PreFenton,4362577.66666667,0,adsorbed,NA
429.0827,HW,PostFenton,2174555.33333333,0,NA,NA
429.0827,HW,PreFenton,6419426,3486467.66666667,not adsorbed,NA
429.0827,SW,PostFenton,2609730.5,0,NA,NA
429.0827,SW,PreFenton,6184273,2155443.66666667,not adsorbed,NA
429.1038,HW,PostFenton,9963866,2720230,not adsorbed,NA
429.1038,HW,PreFenton,7158411.33333333,2739630.33333333,not adsorbed,NA
429.1038,SW,PostFenton,8216318.33333333,2940338,not adsorbed,NA
429.1038,SW,PreFenton,5845327.33333333,1861548,not adsorbed,NA
429.1191,HW,PostFenton,2502489.66666667,2084446.5,NA,NA
429.1191,HW,PreFenton,5854858.66666667,4581465,not adsorbed,NA
429.1191,SW,PostFenton,2928960,0,adsorbed,NA
429.1191,SW,PreFenton,6115320.66666667,3538694.33333333,not adsorbed,NA
429.125,HW,PostFenton,20964356,3857722,not adsorbed,NA
429.125,HW,PreFenton,6049418.33333333,0,adsorbed,NA
429.125,SW,PostFenton,51805948.3333333,4583174,not adsorbed,NA
429.125,SW,PreFenton,4313080.33333333,0,adsorbed,NA
429.1402,HW,PostFenton,10826073,5881828,not adsorbed,NA
429.1402,HW,PreFenton,5665417.33333333,3496195.66666667,not adsorbed,NA
429.1402,SW,PostFenton,11425531.3333333,7155120,not adsorbed,NA
429.1402,SW,PreFenton,5623457.66666667,3718404.66666667,not adsorbed,NA
429.1555,HW,PostFenton,3584344.33333333,4236600.33333333,not adsorbed,NA
429.1555,HW,PreFenton,5914589.66666667,7043502.66666667,not adsorbed,NA
429.1555,SW,PostFenton,2580473.66666667,4354820.66666667,NA,NA
429.1555,SW,PreFenton,5188939.33333333,5434286.66666667,not adsorbed,NA
429.1627,HW,PostFenton,3241986.33333333,3303735.66666667,not adsorbed,NA
429.1627,HW,PreFenton,2452810.5,1972970.5,NA,NA
429.1627,SW,PostFenton,2288377.33333333,2624089.33333333,NA,NA
429.1627,SW,PreFenton,0,0,NA,NA
429.1766,HW,PostFenton,9494871.66666667,11898508.3333333,not adsorbed,NA
429.1766,HW,PreFenton,6100956,6586115.66666667,not adsorbed,NA
429.1766,SW,PostFenton,14181453,17455875.6666667,not adsorbed,NA
429.1766,SW,PreFenton,6631071.33333333,7213997.33333333,not adsorbed,NA
429.1919,HW,PostFenton,2890241.33333333,6313952.66666667,not adsorbed,NA
429.1919,HW,PreFenton,5778395.33333333,9089454.33333333,not adsorbed,NA
429.1919,SW,PostFenton,2713505.33333333,6243416,NA,NA
429.1919,SW,PreFenton,4422643.33333333,6968918.66666667,not adsorbed,NA
429.213,HW,PostFenton,4514134,12428255.6666667,not adsorbed,NA
429.213,HW,PreFenton,6313946,9963950.33333333,not adsorbed,NA
429.213,SW,PostFenton,7267402,20189271,not adsorbed,NA
429.213,SW,PreFenton,8502940.66666667,14027691,not adsorbed,NA
429.2283,HW,PostFenton,0,3730057.33333333,NA,new molecules
429.2283,HW,PreFenton,3903278.33333333,6554712.66666667,not adsorbed,NA
429.2283,SW,PostFenton,0,3800320.66666667,NA,new molecules
429.2283,SW,PreFenton,2992112.66666667,4777556.66666667,not adsorbed,NA
429.2494,HW,PostFenton,0,4206899,NA,new molecules
429.2494,HW,PreFenton,3131863.33333333,6016430,not adsorbed,NA
429.2494,SW,PostFenton,2071736,7190271.66666667,NA,NA
429.2494,SW,PreFenton,3617775,6671955.33333333,not adsorbed,NA
429.2647,HW,PostFenton,0,0,NA,NA
429.2647,HW,PreFenton,0,2353923.33333333,NA,new molecules
429.2647,SW,PostFenton,0,0,NA,NA
429.2647,SW,PreFenton,0,1820476.5,NA,new molecules
429.2858,HW,PostFenton,0,0,NA,NA
429.2858,HW,PreFenton,0,2674435.33333333,NA,new molecules
429.2858,SW,PostFenton,0,2669480.33333333,NA,new molecules
429.2858,SW,PreFenton,0,2176080.66666667,NA,new molecules
430.078,HW,PostFenton,0,0,NA,NA
430.078,HW,PreFenton,2289435.5,0,NA,NA
430.078,SW,PostFenton,0,0,NA,NA
430.078,SW,PreFenton,0,0,NA,NA
430.1025,HW,PostFenton,1870840,0,NA,NA
430.1025,HW,PreFenton,0,0,NA,NA
430.1025,SW,PostFenton,0,0,NA,NA
430.1025,SW,PreFenton,0,0,NA,NA
430.1041,HW,PostFenton,0,0,NA,NA
430.1041,HW,PreFenton,0,0,NA,NA
430.1041,SW,PostFenton,0,3072122.66666667,NA,new molecules
430.1041,SW,PreFenton,0,2346863.33333333,NA,new molecules
430.1467,HW,PostFenton,2773293.33333333,0,adsorbed,NA
430.1467,HW,PreFenton,0,0,NA,NA
430.1467,SW,PostFenton,1936033.33333333,0,NA,NA
430.1467,SW,PreFenton,0,0,NA,NA
430.1578,HW,PostFenton,0,1675514.66666667,NA,new molecules
430.1578,HW,PreFenton,0,0,NA,NA
430.1578,SW,PostFenton,0,0,NA,NA
430.1578,SW,PreFenton,0,0,NA,NA
430.1831,HW,PostFenton,2290646.33333333,3078905.33333333,NA,NA
430.1831,HW,PreFenton,2165658,2418263.33333333,NA,NA
430.1831,SW,PostFenton,2051174,2537164,NA,NA
430.1831,SW,PreFenton,2056788.33333333,1982228.66666667,NA,NA
430.2025,HW,PostFenton,0,0,NA,NA
430.2025,HW,PreFenton,0,0,NA,NA
430.2025,SW,PostFenton,0,1684449,NA,new molecules
430.2025,SW,PreFenton,0,0,NA,NA
430.2195,HW,PostFenton,0,1943044.5,NA,new molecules
430.2195,HW,PreFenton,0,0,NA,NA
430.2195,SW,PostFenton,0,1977926,NA,new molecules
430.2195,SW,PreFenton,0,0,NA,NA
430.2388,HW,PostFenton,0,0,NA,NA
430.2388,HW,PreFenton,0,1761879,NA,new molecules
430.2388,SW,PostFenton,0,0,NA,NA
430.2388,SW,PreFenton,0,0,NA,NA
431.0256,HW,PostFenton,1813765,0,NA,NA
431.0256,HW,PreFenton,5100042,2113237.5,not adsorbed,NA
431.0256,SW,PostFenton,1841052,0,NA,NA
431.0256,SW,PreFenton,4193128.33333333,0,adsorbed,NA
431.0467,HW,PostFenton,4301059.66666667,0,adsorbed,NA
431.0467,HW,PreFenton,0,0,NA,NA
431.0467,SW,PostFenton,3264931.66666667,0,adsorbed,NA
431.0467,SW,PreFenton,0,0,NA,NA
431.062,HW,PostFenton,3058435.33333333,0,adsorbed,NA
431.062,HW,PreFenton,8138588.66666667,3515816.33333333,not adsorbed,NA
431.062,SW,PostFenton,3115160.5,0,adsorbed,NA
431.062,SW,PreFenton,7766203,0,adsorbed,NA
431.0831,HW,PostFenton,6863106,0,adsorbed,NA
431.0831,HW,PreFenton,4422491.33333333,0,adsorbed,NA
431.0831,SW,PostFenton,5782432,0,adsorbed,NA
431.0831,SW,PreFenton,3088398.33333333,0,adsorbed,NA
431.0865,HW,PostFenton,3105367.33333333,2884457.33333333,not adsorbed,NA
431.0865,HW,PreFenton,0,1844499.5,NA,new molecules
431.0865,SW,PostFenton,2026629.5,1915202,NA,NA
431.0865,SW,PreFenton,0,0,NA,NA
431.0962,HW,PostFenton,0,3450567.5,NA,new molecules
431.0962,HW,PreFenton,0,5754621.66666667,NA,new molecules
431.0962,SW,PostFenton,0,0,NA,NA
431.0962,SW,PreFenton,0,4390015.66666667,NA,new molecules
431.0984,HW,PostFenton,3424855,0,adsorbed,NA
431.0984,HW,PreFenton,8351578.33333333,4890706.66666667,not adsorbed,NA
431.0984,SW,PostFenton,3077535,0,adsorbed,NA
431.0984,SW,PreFenton,8951309.33333333,3311061,not adsorbed,NA
431.1195,HW,PostFenton,7936939,2258193.66666667,not adsorbed,NA
431.1195,HW,PreFenton,5840387.33333333,2732797.33333333,not adsorbed,NA
431.1195,SW,PostFenton,7242311.66666667,2501269.33333333,not adsorbed,NA
431.1195,SW,PreFenton,4509878,1764616.5,not adsorbed,NA
431.1229,HW,PostFenton,0,3786087,NA,new molecules
431.1229,HW,PreFenton,2511021.66666667,4355154.66666667,NA,NA
431.1229,SW,PostFenton,0,2697706.66666667,NA,new molecules
431.1229,SW,PreFenton,0,2294398,NA,new molecules
431.1348,HW,PostFenton,4672085,4711611.66666667,not adsorbed,NA
431.1348,HW,PreFenton,8293207.66666667,7102205.33333333,not adsorbed,NA
431.1348,SW,PostFenton,3824198,4557460.33333333,not adsorbed,NA
431.1348,SW,PreFenton,7473333,6156754.66666667,not adsorbed,NA
431.1559,HW,PostFenton,8060500.33333333,6658916.66666667,not adsorbed,NA
431.1559,HW,PreFenton,4277078,4363005,not adsorbed,NA
431.1559,SW,PostFenton,9289284.33333333,8498494,not adsorbed,NA
431.1559,SW,PreFenton,6614536.33333333,7772283.33333333,not adsorbed,NA
431.1711,HW,PostFenton,5044819.33333333,9392313,not adsorbed,NA
431.1711,HW,PreFenton,8735914.33333333,11520424,not adsorbed,NA
431.1711,SW,PostFenton,4096920,8561298.33333333,not adsorbed,NA
431.1711,SW,PreFenton,7121415.33333333,8992890.66666667,not adsorbed,NA
431.1784,HW,PostFenton,3849128.33333333,4220771,not adsorbed,NA
431.1784,HW,PreFenton,2468777.66666667,2746279.66666667,NA,NA
431.1784,SW,PostFenton,3015917,3358183.66666667,not adsorbed,NA
431.1784,SW,PreFenton,2064903,1915514,NA,NA
431.1923,HW,PostFenton,5875623.66666667,9629196.66666667,not adsorbed,NA
431.1923,HW,PreFenton,5324627,5423186.33333333,not adsorbed,NA
431.1923,SW,PostFenton,9336385,14260881.3333333,not adsorbed,NA
431.1923,SW,PreFenton,4946096.33333333,6483748,not adsorbed,NA
431.2075,HW,PostFenton,3483217.66666667,8389473,not adsorbed,NA
431.2075,HW,PreFenton,7766525,12790866.3333333,not adsorbed,NA
431.2075,SW,PostFenton,2949354,8908091,not adsorbed,NA
431.2075,SW,PreFenton,6220633.66666667,9768397.33333333,not adsorbed,NA
431.2439,HW,PostFenton,0,3460446.66666667,NA,new molecules
431.2439,HW,PreFenton,3593722.33333333,6079228.66666667,not adsorbed,NA
431.2439,SW,PostFenton,0,3706339.66666667,NA,new molecules
431.2439,SW,PreFenton,3078145.66666667,4763423.66666667,not adsorbed,NA
431.265,HW,PostFenton,0,2180104,NA,new molecules
431.265,HW,PreFenton,2051803,3268007.33333333,NA,NA
431.265,SW,PostFenton,0,3639095.33333333,NA,new molecules
431.265,SW,PreFenton,1991168.33333333,3891315.66666667,NA,NA
432.0572,HW,PostFenton,0,0,NA,NA
432.0572,HW,PreFenton,2241196.5,0,NA,NA
432.0572,SW,PostFenton,0,0,NA,NA
432.0572,SW,PreFenton,0,0,NA,NA
432.0936,HW,PostFenton,0,0,NA,NA
432.0936,HW,PreFenton,2621354.5,0,NA,NA
432.0936,SW,PostFenton,0,0,NA,NA
432.0936,SW,PreFenton,0,0,NA,NA
432.1197,HW,PostFenton,0,1727352.66666667,NA,new molecules
432.1197,HW,PreFenton,0,1758839.5,NA,new molecules
432.1197,SW,PostFenton,2118200.5,2441134,NA,NA
432.1197,SW,PreFenton,0,1788555.66666667,NA,new molecules
432.1301,HW,PostFenton,0,0,NA,NA
432.1301,HW,PreFenton,1756840,0,NA,NA
432.1301,SW,PostFenton,0,0,NA,NA
432.1301,SW,PreFenton,0,0,NA,NA
432.1624,HW,PostFenton,3025101.66666667,1970635,not adsorbed,NA
432.1624,HW,PreFenton,0,0,NA,NA
432.1624,SW,PostFenton,2340665.66666667,0,NA,NA
432.1624,SW,PreFenton,0,0,NA,NA
432.1988,HW,PostFenton,0,1637870.5,NA,new molecules
432.1988,HW,PreFenton,0,0,NA,NA
432.1988,SW,PostFenton,0,0,NA,NA
432.1988,SW,PreFenton,0,0,NA,NA
433.0049,HW,PostFenton,0,0,NA,NA
433.0049,HW,PreFenton,2265633.66666667,0,NA,NA
433.0049,SW,PostFenton,0,0,NA,NA
433.0049,SW,PreFenton,1910128.66666667,0,NA,NA
433.0413,HW,PostFenton,3167222.33333333,0,adsorbed,NA
433.0413,HW,PreFenton,7346206.66666667,2740121,not adsorbed,NA
433.0413,SW,PostFenton,2759907.66666667,0,adsorbed,NA
433.0413,SW,PreFenton,6917144.33333333,0,adsorbed,NA
433.0624,HW,PostFenton,3361269,0,adsorbed,NA
433.0624,HW,PreFenton,0,0,NA,NA
433.0624,SW,PostFenton,2642828.33333333,0,NA,NA
433.0624,SW,PreFenton,0,0,NA,NA
433.0658,HW,PostFenton,3527157,0,adsorbed,NA
433.0658,HW,PreFenton,0,0,NA,NA
433.0658,SW,PostFenton,2761441.66666667,0,adsorbed,NA
433.0658,SW,PreFenton,0,0,NA,NA
433.0776,HW,PostFenton,4015263,0,adsorbed,NA
433.0776,HW,PreFenton,9217052,4034968.66666667,not adsorbed,NA
433.0776,SW,PostFenton,3667338.66666667,0,adsorbed,NA
433.0776,SW,PreFenton,9293844.66666667,2234692.66666667,not adsorbed,NA
433.093,HW,PostFenton,0,0,NA,NA
433.093,HW,PreFenton,2037228.5,2513967,NA,NA
433.093,SW,PostFenton,0,0,NA,NA
433.093,SW,PreFenton,0,1880486,NA,new molecules
433.0988,HW,PostFenton,5636936.33333333,2049316,not adsorbed,NA
433.0988,HW,PreFenton,2058096,0,NA,NA
433.0988,SW,PostFenton,4766430,0,adsorbed,NA
433.0988,SW,PreFenton,1993832.66666667,0,NA,NA
433.1021,HW,PostFenton,2878621.66666667,3293917.33333333,not adsorbed,NA
433.1021,HW,PreFenton,1959279.33333333,3859523,NA,NA
433.1021,SW,PostFenton,2507486,3463024.33333333,NA,NA
433.1021,SW,PreFenton,1886738.66666667,3588589.33333333,NA,NA
433.1101,HW,PostFenton,1797448,0,NA,NA
433.1101,HW,PreFenton,0,0,NA,NA
433.1101,SW,PostFenton,0,0,NA,NA
433.1101,SW,PreFenton,0,0,NA,NA
433.114,HW,PostFenton,5352946.33333333,3957468.33333333,not adsorbed,NA
433.114,HW,PreFenton,10850670.6666667,6687128,not adsorbed,NA
433.114,SW,PostFenton,4695090,3566447.33333333,not adsorbed,NA
433.114,SW,PreFenton,10802535,5327852.33333333,not adsorbed,NA
433.1351,HW,PostFenton,5632156,2482736.33333333,not adsorbed,NA
433.1351,HW,PreFenton,2547223.66666667,0,NA,NA
433.1351,SW,PostFenton,6081242.33333333,2669763.66666667,not adsorbed,NA
433.1351,SW,PreFenton,2059450.33333333,0,NA,NA
433.1465,HW,PostFenton,2095771.33333333,0,NA,NA
433.1465,HW,PreFenton,0,0,NA,NA
433.1465,SW,PostFenton,0,0,NA,NA
433.1465,SW,PreFenton,0,0,NA,NA
433.1504,HW,PostFenton,7638512.33333333,9975855,not adsorbed,NA
433.1504,HW,PreFenton,10378945,10970178.3333333,not adsorbed,NA
433.1504,SW,PostFenton,6480601.33333333,9604290.66666667,not adsorbed,NA
433.1504,SW,PreFenton,9338894.33333333,8990697.66666667,not adsorbed,NA
433.1715,HW,PostFenton,5037210,4342488.33333333,not adsorbed,NA
433.1715,HW,PreFenton,0,0,NA,NA
433.1715,SW,PostFenton,6141313.66666667,5747222,not adsorbed,NA
433.1715,SW,PreFenton,1988450,1994557.33333333,NA,NA
433.1868,HW,PostFenton,6527470.66666667,13292930,not adsorbed,NA
433.1868,HW,PreFenton,10258110.6666667,15731778,not adsorbed,NA
433.1868,SW,PostFenton,5371605.66666667,12326762.6666667,not adsorbed,NA
433.1868,SW,PreFenton,8553142.33333333,11706342.6666667,not adsorbed,NA
433.194,HW,PostFenton,2706414.33333333,0,NA,NA
433.194,HW,PreFenton,1776915,0,NA,NA
433.194,SW,PostFenton,2065108.66666667,0,NA,NA
433.194,SW,PreFenton,0,0,NA,NA
433.2079,HW,PostFenton,2835266.66666667,5703040.33333333,not adsorbed,NA
433.2079,HW,PreFenton,3188071.33333333,4245228.66666667,not adsorbed,NA
433.2079,SW,PostFenton,4989992.66666667,11570366.6666667,not adsorbed,NA
433.2079,SW,PreFenton,8373599,11477648,not adsorbed,NA
433.2232,HW,PostFenton,2781506,7951743.33333333,not adsorbed,NA
433.2232,HW,PreFenton,6961851.66666667,11682881.6666667,not adsorbed,NA
433.2232,SW,PostFenton,3176913.5,8673128.33333333,not adsorbed,NA
433.2232,SW,PreFenton,6553608.66666667,10227684.3333333,not adsorbed,NA
433.2443,HW,PostFenton,0,3836456.66666667,NA,new molecules
433.2443,HW,PreFenton,3404473.66666667,6579948,not adsorbed,NA
433.2443,SW,PostFenton,1842895.5,8039954,NA,NA
433.2443,SW,PreFenton,6866609.33333333,12788365.3333333,not adsorbed,NA
433.2595,HW,PostFenton,0,2340220.66666667,NA,new molecules
433.2595,HW,PreFenton,2639202,4450710.66666667,NA,NA
433.2595,SW,PostFenton,0,2582715.33333333,NA,new molecules
433.2595,SW,PreFenton,2097157.33333333,3994935,NA,NA
433.2806,HW,PostFenton,0,0,NA,NA
433.2806,HW,PreFenton,0,1904619.66666667,NA,new molecules
433.2806,SW,PostFenton,0,0,NA,NA
433.2806,SW,PreFenton,0,2817845,NA,new molecules
433.3323,HW,PostFenton,0,2406434,NA,new molecules
433.3323,HW,PreFenton,0,0,NA,NA
433.3323,SW,PostFenton,0,2586876.5,NA,new molecules
433.3323,SW,PreFenton,0,0,NA,NA
434.0729,HW,PostFenton,0,0,NA,NA
434.0729,HW,PreFenton,2299437,0,NA,NA
434.0729,SW,PostFenton,0,0,NA,NA
434.0729,SW,PreFenton,1627070.66666667,0,NA,NA
434.1093,HW,PostFenton,0,0,NA,NA
434.1093,HW,PreFenton,2195061,0,NA,NA
434.1093,SW,PostFenton,0,0,NA,NA
434.1093,SW,PreFenton,0,0,NA,NA
434.1304,HW,PostFenton,1874202,0,NA,NA
434.1304,HW,PreFenton,0,0,NA,NA
434.1304,SW,PostFenton,0,0,NA,NA
434.1304,SW,PreFenton,0,0,NA,NA
434.1417,HW,PostFenton,1826073.5,0,NA,NA
434.1417,HW,PreFenton,0,0,NA,NA
434.1417,SW,PostFenton,0,0,NA,NA
434.1417,SW,PreFenton,0,0,NA,NA
434.1933,HW,PostFenton,0,0,NA,NA
434.1933,HW,PreFenton,0,2326191.5,NA,new molecules
434.1933,SW,PostFenton,0,0,NA,NA
434.1933,SW,PreFenton,0,1902575.33333333,NA,new molecules
435.0205,HW,PostFenton,2194145.33333333,0,NA,NA
435.0205,HW,PreFenton,3840213.66666667,0,adsorbed,NA
435.0205,SW,PostFenton,1805475,0,NA,NA
435.0205,SW,PreFenton,3284159.66666667,0,adsorbed,NA
435.0357,HW,PostFenton,0,0,NA,NA
435.0357,HW,PreFenton,2100588,0,NA,NA
435.0357,SW,PostFenton,0,0,NA,NA
435.0357,SW,PreFenton,1633175,0,NA,NA
435.0569,HW,PostFenton,4989663,0,adsorbed,NA
435.0569,HW,PreFenton,9539794.66666667,3379414.66666667,not adsorbed,NA
435.0569,SW,PostFenton,4377454.33333333,0,adsorbed,NA
435.0569,SW,PreFenton,8621244.33333333,0,adsorbed,NA
435.0722,HW,PostFenton,0,0,NA,NA
435.0722,HW,PreFenton,2099921.33333333,1784732,NA,NA
435.0722,SW,PostFenton,0,0,NA,NA
435.0722,SW,PreFenton,1807205.66666667,0,NA,NA
435.078,HW,PostFenton,3803187,0,adsorbed,NA
435.078,HW,PreFenton,0,0,NA,NA
435.078,SW,PostFenton,3067073,0,adsorbed,NA
435.078,SW,PreFenton,0,0,NA,NA
435.0814,HW,PostFenton,3996381.33333333,0,adsorbed,NA
435.0814,HW,PreFenton,0,0,NA,NA
435.0814,SW,PostFenton,3166912.66666667,0,adsorbed,NA
435.0814,SW,PreFenton,0,0,NA,NA
435.0933,HW,PostFenton,5623858.33333333,2616051,not adsorbed,NA
435.0933,HW,PreFenton,11216421,4805675.66666667,not adsorbed,NA
435.0933,SW,PostFenton,5501119.66666667,2251671.33333333,not adsorbed,NA
435.0933,SW,PreFenton,11269305,3132926.66666667,not adsorbed,NA
435.1144,HW,PostFenton,7112753,3809180,not adsorbed,NA
435.1144,HW,PreFenton,3336056.33333333,2928512.66666667,not adsorbed,NA
435.1144,SW,PostFenton,5647549,2293227,not adsorbed,NA
435.1144,SW,PreFenton,2081634,0,NA,NA
435.1257,HW,PostFenton,3493083,2804976.33333333,not adsorbed,NA
435.1257,HW,PreFenton,0,0,NA,NA
435.1257,SW,PostFenton,2332479.5,0,NA,NA
435.1257,SW,PreFenton,0,0,NA,NA
435.1297,HW,PostFenton,9223557.33333333,7790490.66666667,not adsorbed,NA
435.1297,HW,PreFenton,12058146,9002027.33333333,not adsorbed,NA
435.1297,SW,PostFenton,7377425.33333333,7381396.66666667,not adsorbed,NA
435.1297,SW,PreFenton,12524725.6666667,7926267.66666667,not adsorbed,NA
435.1508,HW,PostFenton,5348740.33333333,4580249,not adsorbed,NA
435.1508,HW,PreFenton,2007012,2530347,NA,NA
435.1508,SW,PostFenton,6038713.33333333,4638782,not adsorbed,NA
435.1508,SW,PreFenton,2126686.33333333,1964199,NA,NA
435.1621,HW,PostFenton,0,2842349.66666667,NA,new molecules
435.1621,HW,PreFenton,0,0,NA,NA
435.1621,SW,PostFenton,0,0,NA,NA
435.1621,SW,PreFenton,0,0,NA,NA
435.1661,HW,PostFenton,10133550.3333333,15564013.3333333,not adsorbed,NA
435.1661,HW,PreFenton,11608265.6666667,14137045.6666667,not adsorbed,NA
435.1661,SW,PostFenton,8547512.33333333,14926226,not adsorbed,NA
435.1661,SW,PreFenton,10184541,11344377,not adsorbed,NA
435.1694,HW,PostFenton,0,0,NA,NA
435.1694,HW,PreFenton,0,0,NA,NA
435.1694,SW,PostFenton,0,2809621.5,NA,new molecules
