"Forest","Mass","fenton","PostGoethite","PreGoethite"
"SW",549.2341,"PostFenton",5787735.66666667,2824759
"SW",549.2341,"PreFenton",4085804.66666667,3408071.33333333
"SW",549.2553,"PostFenton",2451031,
"SW",549.2705,"PostFenton",5153195.66666667,
"SW",549.2705,"PreFenton",4642176.33333333,3007004.33333333
"SW",549.2916,"PostFenton",2504448.33333333,
"SW",549.2916,"PreFenton",2487338.33333333,
"SW",549.3069,"PostFenton",3216298.33333333,
"SW",549.3069,"PreFenton",3753001.66666667,1815750.66666667
"SW",551.0679,"PreFenton",,1999204
"SW",551.1042,"PreFenton",,2318265
"SW",551.1406,"PostFenton",,1918081.66666667
"SW",551.1406,"PreFenton",,2517347.33333333
"SW",551.177,"PostFenton",2058598.66666667,2352342.33333333
"SW",551.177,"PreFenton",,2848781.66666667
"SW",551.2134,"PostFenton",4271120,2760918
"SW",551.2134,"PreFenton",2455181.66666667,2706615.66666667
"SW",551.2345,"PostFenton",1968143.33333333,
"SW",551.2498,"PostFenton",6005774.66666667,2654763.33333333
"SW",551.2498,"PreFenton",4397708.33333333,3247287.66666667
"SW",551.2709,"PostFenton",1907214,
"SW",551.2862,"PostFenton",4560909.33333333,
"SW",551.2862,"PreFenton",4248202.66666667,2373644.66666667
"SW",551.3226,"PreFenton",2545887,
"SW",553.0835,"PostFenton",,1649439.33333333
"SW",553.0835,"PreFenton",,1708196.33333333
"SW",553.1199,"PreFenton",,1911289
"SW",553.1351,"PreFenton",,1721336.66666667
"SW",553.141,"PostFenton",,2363764.33333333
"SW",553.1563,"PostFenton",,2025844
"SW",553.1563,"PreFenton",,1893197.66666667
"SW",553.1774,"PostFenton",,2138654.66666667
"SW",553.1927,"PostFenton",2649542.66666667,2508489
"SW",553.1927,"PreFenton",,2488823.66666667
"SW",553.2138,"PostFenton",2154779.33333333,
"SW",553.229,"PostFenton",4787141.66666667,2837705
"SW",553.229,"PreFenton",2696597.33333333,2649420.66666667
"SW",553.2502,"PostFenton",2493551.33333333,
"SW",553.2502,"PreFenton",1883369.66666667,
"SW",553.2654,"PostFenton",5365700.33333333,2088478
"SW",553.2654,"PreFenton",3985641.33333333,2574327
"SW",553.3018,"PostFenton",2943768,
"SW",553.3018,"PreFenton",3341202.66666667,1880908
"SW",555.078,"PreFenton",,1722930.66666667
"SW",555.1144,"PreFenton",,1941981
"SW",555.1203,"PostFenton",4671359.33333333,4703931.66666667
"SW",555.1203,"PreFenton",2849269,
"SW",555.1355,"PostFenton",,1683814.33333333
"SW",555.1508,"PreFenton",,2065372.33333333
"SW",555.1567,"PostFenton",3112488.33333333,4400145
"SW",555.1719,"PostFenton",,2103483.66666667
"SW",555.1931,"PostFenton",3297489.66666667,2956987
"SW",555.2083,"PostFenton",2957350.66666667,2727611
"SW",555.2083,"PreFenton",1790961.33333333,1717723.66666667
"SW",555.2236,"PreFenton",1858886,
"SW",555.2294,"PostFenton",2536656.33333333,
"SW",555.2447,"PostFenton",4608549.33333333,2281146.66666667
"SW",555.2447,"PreFenton",2636442.33333333,1945904.33333333
"SW",555.2658,"PostFenton",1811492.33333333,
"SW",555.2811,"PostFenton",4194169.33333333,
"SW",555.2811,"PreFenton",3302211.33333333,1955973
"SW",555.3175,"PreFenton",1963842.33333333,
"SW",556.1883,"PostFenton",1857538.33333333,1692340.33333333
"SW",557.0937,"PreFenton",,2015504.33333333
"SW",557.1301,"PreFenton",,2305807.66666667
"SW",557.1359,"PostFenton",4993844.33333333,13401090.6666667
"SW",557.1664,"PreFenton",,2992399
"SW",557.1723,"PostFenton",5037875,5804034.33333333
"SW",557.1723,"PreFenton",,2222180.33333333
"SW",557.1876,"PostFenton",,2153986.33333333
"SW",557.2028,"PreFenton",,1902350
"SW",557.2087,"PostFenton",4043228.33333333,2271916.33333333
"SW",557.224,"PostFenton",3272838.33333333,2015831
"SW",557.224,"PreFenton",2035614.66666667,
"SW",557.2392,"PostFenton",2345094,
"SW",557.2392,"PreFenton",2456649,1923853.66666667
"SW",557.2603,"PostFenton",4181807.66666667,2104321.66666667
"SW",557.2603,"PreFenton",2839282.66666667,1791757
"SW",557.2756,"PreFenton",2426951,
"SW",557.2967,"PostFenton",2863747.66666667,
"SW",557.2967,"PreFenton",2583793,
"SW",558.1676,"PostFenton",,2936827
"SW",559.0729,"PreFenton",,2034322
"SW",559.1093,"PreFenton",,2513468
"SW",559.1152,"PostFenton",,3378334.66666667
"SW",559.1152,"PreFenton",2505552.33333333,
"SW",559.1457,"PreFenton",,2440421.66666667
"SW",559.1516,"PostFenton",11542933,25254217.3333333
"SW",559.1516,"PreFenton",2657102.66666667,3754384.33333333
"SW",559.1821,"PreFenton",2221218.66666667,3111482.33333333
"SW",559.188,"PostFenton",5150099.66666667,4457118.33333333
"SW",559.188,"PreFenton",2236749.33333333,1790522.33333333
"SW",559.2185,"PostFenton",2807869.33333333,
"SW",559.2185,"PreFenton",2340683.66666667,2141412.33333333
"SW",559.2396,"PostFenton",3765649.66666667,1736861.66666667
"SW",559.2396,"PreFenton",2341877.66666667,
"SW",559.2549,"PostFenton",3455377.33333333,
"SW",559.2549,"PreFenton",3523914.66666667,2188344.66666667
"SW",559.276,"PostFenton",3393424.66666667,
"SW",559.276,"PreFenton",2577908,
"SW",559.2913,"PreFenton",2568179.66666667,
"SW",559.3124,"PostFenton",2042596.66666667,
"SW",559.3124,"PreFenton",2179059,
"SW",561.0886,"PreFenton",,2700641.33333333
"SW",561.125,"PreFenton",,2613600.66666667
"SW",561.1496,"PostFenton",2295629,
"SW",561.1614,"PreFenton",,2636127.66666667
"SW",561.1672,"PostFenton",6250828.33333333,23595322.6666667
"SW",561.1672,"PreFenton",,3510623.33333333
"SW",561.1977,"PostFenton",2562891.33333333,
"SW",561.1977,"PreFenton",,2230110.33333333
"SW",561.2036,"PostFenton",,1830543.66666667
"SW",561.2341,"PostFenton",4318538,1782074.33333333
"SW",561.2341,"PreFenton",3246327,2518877.66666667
"SW",561.2553,"PostFenton",3848521,
"SW",561.2553,"PreFenton",2213110,
"SW",561.2705,"PostFenton",4802547.66666667,
"SW",561.2705,"PreFenton",4235851,2853042
"SW",561.2916,"PostFenton",2778610.33333333,
"SW",561.2916,"PreFenton",2369097.33333333,
"SW",561.3069,"PreFenton",2368414.66666667,
"SW",563.1042,"PreFenton",,2311294.66666667
"SW",563.1383,"PreFenton",2255867.33333333,
"SW",563.1406,"PreFenton",,2506195
"SW",563.1653,"PostFenton",3133190.33333333,
"SW",563.1653,"PreFenton",2931535.66666667,
"SW",563.177,"PostFenton",1749339,1596034.33333333
"SW",563.177,"PreFenton",,2373330
"SW",563.2134,"PostFenton",3938564.66666667,
"SW",563.2134,"PreFenton",3682808.33333333,3324539.66666667
"SW",563.2498,"PostFenton",5185112.33333333,2127319
"SW",563.2498,"PreFenton",3569654.33333333,2784890.66666667
"SW",563.2709,"PostFenton",2902786.33333333,
"SW",563.2709,"PreFenton",2347168.33333333,
"SW",563.2862,"PostFenton",4589484.66666667,
"SW",563.2862,"PreFenton",4429301,2357881.33333333
"SW",563.3073,"PreFenton",2291614.66666667,
"SW",563.3226,"PreFenton",2018974,
"SW",565.0835,"PreFenton",,1943787.33333333
"SW",565.1199,"PreFenton",,2276927.33333333
"SW",565.1445,"PostFenton",2196163,
"SW",565.1563,"PreFenton",,1713726
"SW",565.1927,"PostFenton",2501484,1945205.66666667
"SW",565.1927,"PreFenton",1724836,2109671.66666667
"SW",565.229,"PostFenton",4567232.33333333,2273909.33333333
"SW",565.229,"PreFenton",2674423.66666667,2205585
"SW",565.2654,"PostFenton",5532522,1890250.66666667
"SW",565.2654,"PreFenton",3485429.66666667,
"SW",565.3018,"PostFenton",3564734,
"SW",565.3018,"PreFenton",3469385.66666667,2040036
"SW",566.2203,"PreFenton",1821219,
"SW",567.1719,"PreFenton",,1937740
"SW",567.1931,"PostFenton",2071169,
"SW",567.2083,"PostFenton",3444694,2452586
"SW",567.2083,"PreFenton",3952633,3340789.66666667
"SW",567.2294,"PostFenton",1961941.33333333,
"SW",567.2447,"PostFenton",5197951.66666667,2308543.33333333
"SW",567.2447,"PreFenton",3236514,2101406.66666667
"SW",567.2811,"PostFenton",4436094.66666667,
"SW",567.2811,"PreFenton",3323040.66666667,1749661.33333333
"SW",567.3175,"PostFenton",2237736.33333333,
"SW",567.3175,"PreFenton",2539508.33333333,
"SW",569.1359,"PostFenton",,3453366.66666667
"SW",569.1664,"PreFenton",,1826216.66666667
"SW",569.1723,"PostFenton",4196762.66666667,3777462.33333333
"SW",569.1876,"PostFenton",,1969078.33333333
"SW",569.2087,"PostFenton",3105519,1929483.66666667
"SW",569.224,"PostFenton",2883310.33333333,2474251.66666667
"SW",569.224,"PreFenton",1915300.33333333,1567483.33333333
"SW",569.2451,"PostFenton",2137155.33333333,
"SW",569.2603,"PostFenton",4416578.66666667,2221152.66666667
"SW",569.2603,"PreFenton",2650872.33333333,2073338
"SW",569.2967,"PostFenton",3266967,
"SW",569.2967,"PreFenton",2827339.66666667,
"SW",571.1093,"PreFenton",,2019327.33333333
"SW",571.1152,"PostFenton",,2350682
"SW",571.1457,"PreFenton",,2074792.66666667
"SW",571.1516,"PostFenton",3870051.33333333,7634521.66666667
"SW",571.188,"PostFenton",5746018.33333333,4479919
"SW",571.188,"PreFenton",2221736.66666667,1915558.66666667
"SW",571.2032,"PostFenton",1605900.66666667,1841412.33333333
"SW",571.2185,"PreFenton",,1634981
"SW",571.2244,"PostFenton",2793654.66666667,
"SW",571.2396,"PostFenton",3290123.66666667,1767257.33333333
"SW",571.2396,"PreFenton",2209446.33333333,
"SW",571.276,"PostFenton",3899402.66666667,
"SW",571.276,"PreFenton",2648911.66666667,
"SW",571.3124,"PreFenton",1944568.66666667,
"SW",573.0886,"PreFenton",,1783714
"SW",573.125,"PreFenton",,2140235
"SW",573.1309,"PostFenton",3511259.33333333,6315946.66666667
"SW",573.1614,"PreFenton",,2387187.66666667
"SW",573.1672,"PostFenton",6149424,9969237
"SW",573.1672,"PreFenton",,2367390.33333333
"SW",573.1977,"PreFenton",,2104050
"SW",573.2036,"PostFenton",4099716.33333333,2741162.33333333
"SW",573.2036,"PreFenton",1912065.33333333,
"SW",573.2189,"PostFenton",1909721,
"SW",573.2341,"PostFenton",2616451.33333333,
"SW",573.2341,"PreFenton",2580394.66666667,2046362.66666667
"SW",573.2553,"PostFenton",3220611,
"SW",573.2553,"PreFenton",2221482,
"SW",573.2705,"PostFenton",2158039.66666667,
"SW",573.2705,"PreFenton",2410580,
"SW",573.2916,"PostFenton",3305602,
"SW",573.2916,"PreFenton",2365864.33333333,
"SW",575.1042,"PreFenton",,2082448
"SW",575.1406,"PreFenton",,2046606
"SW",575.1465,"PostFenton",,6697896.66666667
"SW",575.177,"PreFenton",,2031926.66666667
"SW",575.1829,"PostFenton",2543361.66666667,4428030
"SW",575.2134,"PostFenton",2479873.33333333,
"SW",575.2134,"PreFenton",1911218,1862965
"SW",575.2345,"PostFenton",2021803.33333333,
"SW",575.2498,"PostFenton",3903744.66666667,
"SW",575.2498,"PreFenton",2959537,2091998
"SW",575.2709,"PostFenton",2765738.66666667,
"SW",575.2862,"PreFenton",2799279.33333333,
"SW",577.1199,"PreFenton",,2013899.66666667
"SW",577.1563,"PreFenton",,2369567
"SW",577.1622,"PostFenton",,2605311
"SW",577.1927,"PostFenton",1717978,
"SW",577.229,"PostFenton",3622105.33333333,
"SW",577.229,"PreFenton",2301711.33333333,1985904.33333333
"SW",577.2502,"PostFenton",2036953,
"SW",577.2654,"PostFenton",4039555.33333333,
"SW",577.2654,"PreFenton",3014243.66666667,2123118
"SW",577.2866,"PostFenton",2510893.33333333,
"SW",577.3018,"PreFenton",2516919.66666667,
"SW",579.0992,"PreFenton",,1691906
"SW",579.1355,"PreFenton",,1640874.66666667
"SW",579.1602,"PostFenton",2668045,
"SW",579.1602,"PreFenton",2547399.33333333,
"SW",579.1719,"PreFenton",,1757437.66666667
"SW",579.2083,"PostFenton",2656780.33333333,1720067
"SW",579.2447,"PostFenton",4283574.66666667,1746690.66666667
"SW",579.2447,"PreFenton",2293103.33333333,1706574.66666667
"SW",579.2658,"PostFenton",1777675.33333333,
"SW",579.2811,"PostFenton",4096865,
"SW",579.2811,"PreFenton",3383491,
"SW",579.3175,"PostFenton",2177888,
"SW",581.1359,"PostFenton",,1748744.33333333
"SW",581.1488,"PreFenton",3088511,1695363
"SW",581.224,"PostFenton",3508718.66666667,2043998
"SW",581.224,"PreFenton",3329148.66666667,2342355.66666667
"SW",581.2603,"PostFenton",3978734.66666667,
"SW",581.2603,"PreFenton",2338256.66666667,
"SW",581.2967,"PostFenton",3407342,
"SW",581.2967,"PreFenton",2762020.66666667,1818916.66666667
"SW",581.3331,"PreFenton",1801678,
"SW",583.1457,"PreFenton",,1859073.33333333
"SW",583.1516,"PostFenton",3125036,4539322
"SW",583.188,"PostFenton",4007382.66666667,2815247.66666667
"SW",583.2032,"PostFenton",1643648.66666667,
"SW",583.2244,"PostFenton",2669696.66666667,
"SW",583.2396,"PostFenton",3298432.33333333,1838522.33333333
"SW",583.276,"PostFenton",3530880,
"SW",583.276,"PreFenton",2481545.66666667,
"SW",583.3124,"PostFenton",2451925,
"SW",583.3852,"PostFenton",1874644.33333333,
"SW",585.1309,"PostFenton",,3264450.33333333
"SW",585.1614,"PreFenton",,2354894.66666667
"SW",585.1672,"PostFenton",5432770,6686317
"SW",585.1672,"PreFenton",1919816,2754253.66666667
"SW",585.1977,"PreFenton",,1706187.66666667
"SW",585.2036,"PostFenton",5665217.33333333,3076035
"SW",585.24,"PostFenton",2283286.66666667,
"SW",585.2553,"PostFenton",3109312.66666667,1759171
"SW",585.2553,"PreFenton",1945583.66666667,
"SW",585.2916,"PostFenton",2984384.33333333,
"SW",585.2916,"PreFenton",1969476,
"SW",585.328,"PostFenton",1807978.66666667,
"SW",585.328,"PreFenton",1727128,
"SW",585.4008,"PostFenton",3305919.66666667,
"SW",585.4008,"PreFenton",3033067,
"SW",587.1406,"PreFenton",,1737455
"SW",587.1465,"PostFenton",2438235.66666667,8259872.66666667
"SW",587.177,"PreFenton",,2361580
"SW",587.1829,"PostFenton",6537648.66666667,7416097
"SW",587.1829,"PreFenton",2549508.33333333,5767574.66666667
"SW",587.2134,"PreFenton",1716312.66666667,
"SW",587.2193,"PostFenton",3925766,2142838.33333333
"SW",587.2709,"PostFenton",2866778.66666667,
"SW",587.2709,"PreFenton",1797377.33333333,
"SW",587.3073,"PostFenton",2083418.33333333,
"SW",589.1199,"PreFenton",,2034102.33333333
"SW",589.1563,"PreFenton",,1866163.33333333
"SW",589.1622,"PostFenton",4142499.66666667,13995647.6666667
"SW",589.1622,"PreFenton",,2395912.66666667
"SW",589.1927,"PreFenton",,1754033
"SW",589.1985,"PostFenton",3305891.33333333,3622527.66666667
"SW",589.1985,"PreFenton",,1838427
"SW",589.229,"PostFenton",2484131.33333333,
"SW",589.229,"PreFenton",1975488.33333333,1762734.33333333
"SW",589.2502,"PostFenton",1846861.66666667,
"SW",589.2866,"PostFenton",2187512,
"SW",591.0992,"PreFenton",,1857317
"SW",591.1355,"PreFenton",,1840247.66666667
"SW",591.1778,"PostFenton",,6433076
"SW",591.2447,"PostFenton",3209966.33333333,
"SW",591.2447,"PreFenton",2158378.33333333,
"SW",591.2658,"PostFenton",1689155.66666667,
"SW",591.2811,"PostFenton",2409880.66666667,
"SW",591.2811,"PreFenton",2239273,
"SW",593.1148,"PreFenton",,1750158.33333333
"SW",593.1512,"PreFenton",,1859724.33333333
"SW",593.1758,"PreFenton",1929965,
"SW",593.224,"PostFenton",2559378,1734461.33333333
"SW",593.2603,"PostFenton",3450940.33333333,
"SW",593.2603,"PreFenton",2228629,2044206.66666667
"SW",593.2967,"PostFenton",2556135,
"SW",593.2967,"PreFenton",2655806.33333333,
"SW",595.2396,"PostFenton",2547426.66666667,1866565.66666667
"SW",595.2396,"PreFenton",1727746,
"SW",595.276,"PostFenton",3548215.33333333,
"SW",595.276,"PreFenton",2180609,
"SW",595.3124,"PostFenton",2355255.66666667,
"SW",595.3124,"PreFenton",2580138.33333333,
"SW",597.1672,"PostFenton",,2592417.66666667
"SW",597.2036,"PostFenton",2283573.33333333,1948834.33333333
"SW",597.2189,"PostFenton",1800586.33333333,1537356.33333333
"SW",597.2553,"PostFenton",2978527.66666667,
"SW",597.2553,"PreFenton",1863449.33333333,
"SW",597.2916,"PostFenton",3243573.33333333,
"SW",597.2916,"PreFenton",2165101.66666667,
"SW",597.328,"PostFenton",1968351.66666667,
"SW",597.328,"PreFenton",2735041.66666667,
"SW",599.1465,"PostFenton",2754441.66666667,5565436.66666667
"SW",599.1829,"PostFenton",3652660.33333333,3916455.33333333
"SW",599.2134,"PreFenton",,1549674
"SW",599.2193,"PostFenton",4610100.33333333,2346322
"SW",599.2345,"PostFenton",1903497.66666667,
"SW",599.2709,"PostFenton",2897289.66666667,
"SW",599.2709,"PreFenton",2005212.33333333,
"SW",599.3073,"PostFenton",2605961.66666667,
"SW",599.3073,"PreFenton",1925339,
"SW",599.3437,"PreFenton",1989338,
"SW",601.1622,"PostFenton",7974623.66666667,12981248.3333333
"SW",601.1622,"PreFenton",,2056575.66666667
"SW",601.1985,"PostFenton",5820810.66666667,4611072.33333333
"SW",601.229,"PreFenton",,1557371
"SW",601.2349,"PostFenton",5066122.33333333,2321237.66666667
"SW",601.2349,"PreFenton",2852172,
"SW",601.2502,"PostFenton",2025354.33333333,
"SW",601.2866,"PostFenton",2642997,
"SW",601.3229,"PostFenton",2180917,
"SW",603.1414,"PostFenton",,3399510.33333333
"SW",603.1778,"PostFenton",24522465.3333333,19753302.3333333
"SW",603.1778,"PreFenton",6361874.33333333,7969340.33333333
"SW",603.2083,"PreFenton",1492753.66666667,
"SW",603.2142,"PostFenton",3773153.66666667,2846379.66666667
"SW",603.2447,"PostFenton",1761505.33333333,
"SW",603.2658,"PostFenton",1999244,
"SW",603.3022,"PreFenton",1573220,
"SW",605.1571,"PostFenton",,3899732.66666667
"SW",605.1935,"PostFenton",1878244,3709268.66666667
"SW",605.2603,"PostFenton",2226574.66666667,
"SW",605.2603,"PreFenton",1649535.33333333,
"SW",605.2815,"PostFenton",1765262.66666667,
"SW",605.2967,"PreFenton",1684606.33333333,
"SW",607.2396,"PostFenton",2329319,
"SW",607.276,"PostFenton",2461414.66666667,
"SW",607.276,"PreFenton",1973743,
"SW",608.2308,"PostFenton",6569021.66666667,
"SW",608.2308,"PreFenton",5995816.33333333,2993349
"SW",609.2189,"PostFenton",1712703.33333333,
"SW",609.2553,"PostFenton",2579007,
"SW",609.2916,"PostFenton",2527295.33333333,
"SW",609.2916,"PreFenton",2294366.66666667,
"SW",611.2193,"PostFenton",1731735.33333333,
"SW",611.2709,"PostFenton",2844055.33333333,
"SW",611.3073,"PostFenton",2445207.33333333,
"SW",611.3073,"PreFenton",2471630.33333333,
"SW",613.1622,"PostFenton",2194841.33333333,3690110.66666667
"SW",613.1985,"PostFenton",3359812,3198590.66666667
"SW",613.2349,"PostFenton",2987417.66666667,
"SW",613.2502,"PostFenton",1801284.33333333,
"SW",613.2866,"PostFenton",2663833.66666667,
"SW",613.3229,"PostFenton",2255940,
"SW",613.3229,"PreFenton",2265405.33333333,
"SW",615.1414,"PostFenton",1958895.66666667,4502462
"SW",615.1778,"PostFenton",4203930.66666667,6033683.33333333
"SW",615.1778,"PreFenton",,1772601.66666667
"SW",615.2142,"PostFenton",6338970.66666667,4156008
"SW",615.2506,"PostFenton",3059440,
"SW",617.1571,"PostFenton",3181978.33333333,8706296.66666667
"SW",617.1935,"PostFenton",6169669.33333333,6615287.66666667
"SW",617.1935,"PreFenton",,3635129.33333333
"SW",617.2298,"PostFenton",4985925.33333333,3534412.33333333
"SW",617.3026,"PostFenton",1656048,
"SW",619.1727,"PostFenton",3049198.33333333,10954967
"SW",619.2091,"PostFenton",2148248.66666667,2373164
"SW",619.276,"PostFenton",1798211.33333333,
"SW",621.1884,"PostFenton",,5043717.33333333
"SW",622.2101,"PostFenton",1895826.33333333,
"SW",623.2709,"PostFenton",2132195.66666667,
"SW",625.1622,"PostFenton",,2101156.66666667
"SW",625.1622,"PreFenton",1699971.33333333,
"SW",625.2866,"PostFenton",2344325.66666667,
"SW",627.1778,"PostFenton",2872015.66666667,3245417
"SW",627.2142,"PostFenton",2309328,1758567.66666667
"SW",627.2506,"PostFenton",2147706,
"SW",627.3022,"PostFenton",2471631.33333333,
"SW",627.3022,"PreFenton",2288021,
"SW",629.1571,"PostFenton",2265451.33333333,5532625
"SW",629.1935,"PostFenton",4968128.66666667,4821626.66666667
"SW",629.1935,"PreFenton",,1721174.33333333
"SW",629.2298,"PostFenton",5025472.33333333,2660643.66666667
"SW",629.2662,"PostFenton",2380650.66666667,
"SW",629.3179,"PostFenton",2030612.66666667,
"SW",629.3179,"PreFenton",2064041.33333333,
"SW",631.1727,"PostFenton",5242542,11001051
"SW",631.2091,"PostFenton",7595693.33333333,5516505.33333333
"SW",631.2091,"PreFenton",4675521,4512356.66666667
"SW",631.2455,"PostFenton",4107607.66666667,
"SW",633.152,"PostFenton",,4222771
"SW",633.1884,"PostFenton",6447425.66666667,12394972.3333333
"SW",633.1884,"PreFenton",,3271892
"SW",633.2248,"PostFenton",2395457.33333333,2497157.66666667
"SW",635.1676,"PostFenton",,4193666.66666667
"SW",635.204,"PostFenton",,3179222.33333333
"SW",637.2114,"PreFenton",1704864,
"SW",639.3022,"PostFenton",1805032,
"SW",641.1571,"PostFenton",2864840.33333333,3286436
"SW",641.2298,"PostFenton",2203505.33333333,
"SW",641.2662,"PostFenton",1622128.66666667,
"SW",641.2815,"PostFenton",1869509.66666667,
"SW",643.1727,"PostFenton",9991672.33333333,7337266
"SW",643.1727,"PreFenton",6049320.66666667,2575579
"SW",643.2091,"PostFenton",2438135.66666667,
