soil,Forest,Treatment,Mass,Class,intensity
Soil_4,SW,PreFenton,351.0569,Tannin,2094388
Soil_4,SW,PreFenton,351.0722,Lignin,10558777
Soil_4,SW,PreFenton,351.1449,Lignin,11130194
Soil_4,SW,PreFenton,351.1813,Lignin,11908446
Soil_4,SW,PreFenton,351.2177,Lipid,13798762
Soil_4,SW,PreFenton,353.0514,Tannin,8333282
Soil_4,SW,PreFenton,353.0878,Lignin,10342382
Soil_4,SW,PreFenton,353.1242,Lignin,10321915
Soil_4,SW,PreFenton,353.1606,Lignin,11448328
Soil_4,SW,PreFenton,353.197,Protein,9701397
Soil_4,SW,PreFenton,354.1671,Protein,2325866
Soil_4,SW,PreFenton,355.0307,Tannin,3782813
Soil_4,SW,PreFenton,355.0671,Tannin,8714922
Soil_4,SW,PreFenton,355.1035,Lignin,9673399
Soil_4,SW,PreFenton,355.1762,Protein,12544721
Soil_4,SW,PreFenton,355.2126,Protein,5043934
Soil_4,SW,PreFenton,356.1463,Protein,6413359
Soil_4,SW,PreFenton,356.1827,Protein,5836860
Soil_4,SW,PreFenton,357.0463,Tannin,3565942
Soil_4,SW,PreFenton,357.0616,ConHC,5098876
Soil_4,SW,PreFenton,357.0827,Tannin,6994307
Soil_4,SW,PreFenton,357.098,Lignin,5186953
Soil_4,SW,PreFenton,357.1191,Lignin,9086353
Soil_4,SW,PreFenton,357.1344,Lignin,3717526
Soil_4,SW,PreFenton,357.1555,Protein,9469342
Soil_4,SW,PreFenton,357.1919,Protein,13163947
Soil_4,SW,PreFenton,357.2283,Protein,4754872
Soil_4,SW,PreFenton,358.1256,AminoSugar,1852162
Soil_4,SW,PreFenton,358.162,Protein,2900751
Soil_4,SW,PreFenton,358.1984,Protein,15662877
Soil_4,SW,PreFenton,359.062,Tannin,4807772
Soil_4,SW,PreFenton,359.0984,Tannin,4492394
Soil_4,SW,PreFenton,359.1136,Lignin,7050351
Soil_4,SW,PreFenton,359.1348,AminoSugar,7073911
Soil_4,SW,PreFenton,359.15,Lignin,7072893
Soil_4,SW,PreFenton,359.1864,Lignin,3269771
Soil_4,SW,PreFenton,359.2075,Protein,17275026
Soil_4,SW,PreFenton,359.2439,Protein,4517024
Soil_4,SW,PreFenton,360.1776,Protein,4346364
Soil_4,SW,PreFenton,361.0565,Lignin,9651013
Soil_4,SW,PreFenton,361.0929,Lignin,12082003
Soil_4,SW,PreFenton,361.114,Tannin,3865435
Soil_4,SW,PreFenton,361.1293,Lignin,11410273
Soil_4,SW,PreFenton,361.1504,AminoSugar,10576745
Soil_4,SW,PreFenton,361.1657,Lignin,11750254
Soil_4,SW,PreFenton,361.1868,Protein,5333878
Soil_4,SW,PreFenton,361.202,Lignin,4311420
Soil_4,SW,PreFenton,361.2232,Protein,13955972
Soil_4,SW,PreFenton,363.0358,ConHC,8984112
Soil_4,SW,PreFenton,363.0722,Lignin,13903422
Soil_4,SW,PreFenton,363.1449,Lignin,14263897
Soil_4,SW,PreFenton,363.1661,AminoSugar,5977697
Soil_4,SW,PreFenton,363.1813,Lignin,20979303
Soil_4,SW,PreFenton,363.2177,Lipid,4098677
Soil_4,SW,PreFenton,363.2388,Protein,9287293
Soil_4,SW,PreFenton,365.015,ConHC,4629791
Soil_4,SW,PreFenton,365.0514,Lignin,11962669
Soil_4,SW,PreFenton,365.0878,Lignin,15237435
Soil_4,SW,PreFenton,365.1089,Carb,2256195
Soil_4,SW,PreFenton,365.1242,Lignin,13740361
Soil_4,SW,PreFenton,365.1453,AminoSugar,2351697
Soil_4,SW,PreFenton,365.1606,Lignin,17088854
Soil_4,SW,PreFenton,365.1817,AminoSugar,4421982
Soil_4,SW,PreFenton,365.197,Protein,33063268
Soil_4,SW,PreFenton,366.1671,Lignin,2236117
Soil_4,SW,PreFenton,367.0307,Tannin,7189534
Soil_4,SW,PreFenton,367.0671,Lignin,14193707
Soil_4,SW,PreFenton,367.1035,Lignin,15402041
Soil_4,SW,PreFenton,367.1246,Carb,2112065
Soil_4,SW,PreFenton,367.1398,Lignin,15639623
Soil_4,SW,PreFenton,367.1762,Lignin,17990741
Soil_4,SW,PreFenton,367.2126,Protein,28787811
Soil_4,SW,PreFenton,368.1463,Lignin,2343878
Soil_4,SW,PreFenton,368.1827,Protein,2737619
Soil_4,SW,PreFenton,369.0463,Tannin,8738587
Soil_4,SW,PreFenton,369.0827,Lignin,12541737
Soil_4,SW,PreFenton,369.1191,Lignin,12861239
Soil_4,SW,PreFenton,369.1344,Lignin,2081596
Soil_4,SW,PreFenton,369.1555,Lignin,15404868
Soil_4,SW,PreFenton,369.1919,Protein,15345490
Soil_4,SW,PreFenton,369.2283,Protein,7386976
Soil_4,SW,PreFenton,370.162,Protein,5164225
Soil_4,SW,PreFenton,370.1984,Protein,5297359
Soil_4,SW,PreFenton,371.062,Tannin,8684052
Soil_4,SW,PreFenton,371.0984,Lignin,11516450
Soil_4,SW,PreFenton,371.1136,Lignin,6597160
Soil_4,SW,PreFenton,371.1348,Lignin,11409968
Soil_4,SW,PreFenton,371.15,Lignin,4586037
Soil_4,SW,PreFenton,371.1864,Lignin,3219011
Soil_4,SW,PreFenton,371.2075,Protein,12020299
Soil_4,SW,PreFenton,371.2439,Protein,3510361
Soil_4,SW,PreFenton,372.1412,Protein,3522473
Soil_4,SW,PreFenton,372.1776,Protein,3644343
Soil_4,SW,PreFenton,372.214,Protein,7029700
Soil_4,SW,PreFenton,373.0565,ConHC,9284862
Soil_4,SW,PreFenton,373.0929,Lignin,9549068
Soil_4,SW,PreFenton,373.114,Lignin,8080660
Soil_4,SW,PreFenton,373.1293,Lignin,13063449
Soil_4,SW,PreFenton,373.1504,Protein,7548193
Soil_4,SW,PreFenton,373.1657,Lignin,6554919
Soil_4,SW,PreFenton,373.2232,Protein,10894652
Soil_4,SW,PreFenton,374.1569,Protein,3392150
Soil_4,SW,PreFenton,375.0358,ConHC,9332697
Soil_4,SW,PreFenton,375.0722,Lignin,12460006
Soil_4,SW,PreFenton,375.0933,Tannin,3318766
Soil_4,SW,PreFenton,375.1297,AminoSugar,5736443
Soil_4,SW,PreFenton,375.1661,Protein,6053896
Soil_4,SW,PreFenton,375.1813,Lignin,8290318
Soil_4,SW,PreFenton,375.2024,Protein,13359126
Soil_4,SW,PreFenton,375.2177,Lignin,2734107
Soil_4,SW,PreFenton,375.2388,Protein,6737955
Soil_4,SW,PreFenton,377.0514,Lignin,12516020
Soil_4,SW,PreFenton,377.0878,Lignin,14557889
Soil_4,SW,PreFenton,377.1242,Lignin,15606478
Soil_4,SW,PreFenton,377.1453,AminoSugar,3486933
Soil_4,SW,PreFenton,377.1606,Lignin,18076379
Soil_4,SW,PreFenton,377.1817,Protein,3893986
Soil_4,SW,PreFenton,377.197,Lignin,9634536
Soil_4,SW,PreFenton,377.2181,Protein,6644463
Soil_4,SW,PreFenton,379.0307,ConHC,9452913
Soil_4,SW,PreFenton,379.0671,Lignin,15893886
Soil_4,SW,PreFenton,379.1035,Lignin,18568587
Soil_4,SW,PreFenton,379.1246,Carb,2167186
Soil_4,SW,PreFenton,379.161,AminoSugar,3572127
Soil_4,SW,PreFenton,379.1762,Lignin,23434660
Soil_4,SW,PreFenton,379.2126,Lipid,8713649
Soil_4,SW,PreFenton,381.0827,Lignin,17205302
Soil_4,SW,PreFenton,381.1191,Lignin,15218754
Soil_4,SW,PreFenton,381.1402,Carb,1836361
Soil_4,SW,PreFenton,381.1555,Lignin,18475087
Soil_4,SW,PreFenton,381.1766,AminoSugar,3244118
Soil_4,SW,PreFenton,381.1919,Protein,26785883
Soil_4,SW,PreFenton,381.2283,Lipid,5539943
Soil_4,SW,PreFenton,382.162,Lignin,2294177
Soil_4,SW,PreFenton,383.0256,Tannin,4362943
Soil_4,SW,PreFenton,383.062,Tannin,11657931
Soil_4,SW,PreFenton,383.0984,Lignin,15690455
Soil_4,SW,PreFenton,383.1195,Carb,3225822
Soil_4,SW,PreFenton,383.1348,Lignin,13165283
Soil_4,SW,PreFenton,383.2075,Protein,20757243
Soil_4,SW,PreFenton,383.2439,Lipid,3489543
Soil_4,SW,PreFenton,384.214,Protein,2499137
Soil_4,SW,PreFenton,385.0776,Tannin,9885012
Soil_4,SW,PreFenton,385.0929,Lignin,5600601
Soil_4,SW,PreFenton,385.114,Lignin,12027231
Soil_4,SW,PreFenton,385.1174,Carb,4198753
Soil_4,SW,PreFenton,385.1293,Lignin,4963684
Soil_4,SW,PreFenton,385.1504,Lignin,11228523
Soil_4,SW,PreFenton,385.1657,Lignin,4004208
Soil_4,SW,PreFenton,385.1868,Protein,13716854
Soil_4,SW,PreFenton,385.2232,Protein,9502082
Soil_4,SW,PreFenton,386.1569,Protein,3316388
Soil_4,SW,PreFenton,386.1933,Protein,4221615
Soil_4,SW,PreFenton,387.0569,Tannin,4741046
Soil_4,SW,PreFenton,387.0722,Lignin,8695738
Soil_4,SW,PreFenton,387.0933,Tannin,6660033
Soil_4,SW,PreFenton,387.1085,Lignin,9473989
Soil_4,SW,PreFenton,387.1297,Lignin,6981580
Soil_4,SW,PreFenton,387.1661,Protein,9676759
Soil_4,SW,PreFenton,387.1813,Lignin,5672923
Soil_4,SW,PreFenton,387.2177,Lignin,1816550
Soil_4,SW,PreFenton,387.2388,Protein,6081516
Soil_4,SW,PreFenton,389.0514,ConHC,10922494
Soil_4,SW,PreFenton,389.0878,Lignin,14090760
Soil_4,SW,PreFenton,389.1089,Tannin,3902990
Soil_4,SW,PreFenton,389.1242,Lignin,12489235
Soil_4,SW,PreFenton,389.1453,AminoSugar,3654169
Soil_4,SW,PreFenton,389.1606,Lignin,10097181
Soil_4,SW,PreFenton,389.1817,Protein,8905251
Soil_4,SW,PreFenton,389.197,Lignin,6845991
Soil_4,SW,PreFenton,389.2181,Protein,8188461
Soil_4,SW,PreFenton,389.2545,Protein,3761720
Soil_4,SW,PreFenton,391.0307,ConHC,9161761
Soil_4,SW,PreFenton,391.0671,Lignin,14996523
Soil_4,SW,PreFenton,391.1035,Lignin,19747892
Soil_4,SW,PreFenton,391.161,AminoSugar,3756100
Soil_4,SW,PreFenton,391.1762,Lignin,12948552
Soil_4,SW,PreFenton,391.1974,Protein,11949133
Soil_4,SW,PreFenton,391.2126,Lignin,7261265
Soil_4,SW,PreFenton,391.2337,Protein,3881047
Soil_4,SW,PreFenton,393.0463,Lignin,13633065
Soil_4,SW,PreFenton,393.0827,Lignin,17462834
Soil_4,SW,PreFenton,393.1038,Tannin,2530359
Soil_4,SW,PreFenton,393.1191,Lignin,19031611
Soil_4,SW,PreFenton,393.1402,AminoSugar,1989952
Soil_4,SW,PreFenton,393.1555,Lignin,19904068
Soil_4,SW,PreFenton,393.1766,AminoSugar,2977353
Soil_4,SW,PreFenton,393.1919,Lignin,13186637
Soil_4,SW,PreFenton,393.213,Protein,2141778
Soil_4,SW,PreFenton,393.2283,Lipid,5367382
Soil_4,SW,PreFenton,395.0256,ConHC,6506497
Soil_4,SW,PreFenton,395.062,Lignin,15349770
Soil_4,SW,PreFenton,395.0984,Lignin,18020370
Soil_4,SW,PreFenton,395.1195,Carb,15878167
Soil_4,SW,PreFenton,395.1348,Lignin,17033242
Soil_4,SW,PreFenton,395.1711,Lignin,22210594
Soil_4,SW,PreFenton,395.2075,Protein,12830763
Soil_4,SW,PreFenton,395.2439,Lipid,4325427
Soil_4,SW,PreFenton,397.0776,Lignin,15321535
Soil_4,SW,PreFenton,397.114,Lignin,14461383
Soil_4,SW,PreFenton,397.1351,Carb,2734539
Soil_4,SW,PreFenton,397.1504,Lignin,15350222
Soil_4,SW,PreFenton,397.1657,Lignin,2592721
Soil_4,SW,PreFenton,397.1868,Protein,21453270
Soil_4,SW,PreFenton,397.2232,Protein,11039197
Soil_4,SW,PreFenton,398.1093,Lignin,2858125
Soil_4,SW,PreFenton,398.1569,Lignin,3240087
Soil_4,SW,PreFenton,398.1933,Protein,2454174
Soil_4,SW,PreFenton,399.0569,Tannin,8248128
Soil_4,SW,PreFenton,399.0933,Lignin,12163911
Soil_4,SW,PreFenton,399.1297,Lignin,11344717
Soil_4,SW,PreFenton,399.1449,Lignin,5011280
Soil_4,SW,PreFenton,399.1813,Lignin,3950423
Soil_4,SW,PreFenton,399.2024,Protein,15981403
Soil_4,SW,PreFenton,399.2177,Lignin,1879389
Soil_4,SW,PreFenton,399.2388,Protein,8254305
Soil_4,SW,PreFenton,400.1725,Protein,3602436
Soil_4,SW,PreFenton,400.2089,Protein,3112971
Soil_4,SW,PreFenton,401.0725,Tannin,6088856
Soil_4,SW,PreFenton,401.0878,Lignin,9784474
Soil_4,SW,PreFenton,401.1089,Lignin,9184413
Soil_4,SW,PreFenton,401.1242,Lignin,8840352
Soil_4,SW,PreFenton,401.1453,Lignin,11234467
Soil_4,SW,PreFenton,401.1606,Lignin,7789734
Soil_4,SW,PreFenton,401.1817,Protein,10073257
Soil_4,SW,PreFenton,401.197,Lignin,5064875
Soil_4,SW,PreFenton,401.2181,Protein,9405615
Soil_4,SW,PreFenton,401.2333,Lignin,2845873
Soil_4,SW,PreFenton,401.2545,Protein,2746548
Soil_4,SW,PreFenton,402.1518,AminoSugar,2705723
Soil_4,SW,PreFenton,402.1882,Protein,2600768
Soil_4,SW,PreFenton,403.0671,Lignin,11648441
Soil_4,SW,PreFenton,403.0882,Tannin,4173244
Soil_4,SW,PreFenton,403.1246,Lignin,4780480
Soil_4,SW,PreFenton,403.161,AminoSugar,5957061
Soil_4,SW,PreFenton,403.1762,Lignin,10091975
Soil_4,SW,PreFenton,403.2126,Lignin,4857292
Soil_4,SW,PreFenton,403.2337,Protein,5397966
Soil_4,SW,PreFenton,405.0463,ConHC,11550371
Soil_4,SW,PreFenton,405.0827,Lignin,16957095
Soil_4,SW,PreFenton,405.1038,Tannin,2645673
Soil_4,SW,PreFenton,405.1191,Lignin,18001579
Soil_4,SW,PreFenton,405.1515,AminoSugar,10882734
Soil_4,SW,PreFenton,405.1555,Lignin,13848239
Soil_4,SW,PreFenton,405.1766,AminoSugar,4566705
Soil_4,SW,PreFenton,405.1919,Lignin,11110066
Soil_4,SW,PreFenton,405.213,Protein,3866293
Soil_4,SW,PreFenton,405.2494,Protein,4111032
Soil_4,SW,PreFenton,407.0256,ConHC,7087963
Soil_4,SW,PreFenton,407.062,Lignin,13598558
Soil_4,SW,PreFenton,407.0984,Lignin,19144545
Soil_4,SW,PreFenton,407.1711,Lignin,15425383
Soil_4,SW,PreFenton,407.1923,AminoSugar,3920744
Soil_4,SW,PreFenton,407.2075,Lignin,10755946
Soil_4,SW,PreFenton,283.2643,Lipid,4850208
Soil_4,SW,PreFenton,309.1707,Lipid,3214341
Soil_4,SW,PreFenton,311.1136,Lignin,3217654
Soil_4,SW,PreFenton,311.15,Protein,2904827
Soil_4,SW,PreFenton,313.0929,Lignin,2678264
Soil_4,SW,PreFenton,313.1293,Lignin,3006460
Soil_4,SW,PreFenton,313.1657,Protein,3931649
Soil_4,SW,PreFenton,314.2085,Lipid,2196622
Soil_4,SW,PreFenton,315.0722,Tannin,8896774
Soil_4,SW,PreFenton,315.1449,Protein,3390224
Soil_4,SW,PreFenton,315.1813,Protein,4038933
Soil_4,SW,PreFenton,316.1878,Protein,2493348
Soil_4,SW,PreFenton,319.1187,Lignin,2352987
Soil_4,SW,PreFenton,321.0616,Lignin,4031120
Soil_4,SW,PreFenton,321.098,Lignin,3636886
Soil_4,SW,PreFenton,321.1344,Lignin,3572892
Soil_4,SW,PreFenton,323.0409,Lignin,3351004
Soil_4,SW,PreFenton,323.0772,Lignin,5002210
Soil_4,SW,PreFenton,323.0984,Carb,2114022
Soil_4,SW,PreFenton,323.1136,Lignin,4280297
Soil_4,SW,PreFenton,323.15,Lignin,4071919
Soil_4,SW,PreFenton,323.1864,Lipid,2237429
Soil_4,SW,PreFenton,325.0565,Lignin,4354880
Soil_4,SW,PreFenton,325.0929,Lignin,4798278
Soil_4,SW,PreFenton,325.1293,Lignin,4888397
Soil_4,SW,PreFenton,325.1657,Protein,5242708
Soil_4,SW,PreFenton,325.202,Lipid,3031898
Soil_4,SW,PreFenton,326.1721,Protein,1864205
Soil_4,SW,PreFenton,326.2085,Lipid,2098196
Soil_4,SW,PreFenton,327.1085,Lignin,4751550
Soil_4,SW,PreFenton,327.1449,Protein,5986501
Soil_4,SW,PreFenton,327.1813,Protein,3897548
Soil_4,SW,PreFenton,327.2177,Lipid,4510419
Soil_4,SW,PreFenton,328.1514,Protein,3648392
Soil_4,SW,PreFenton,328.1878,Protein,2242959
Soil_4,SW,PreFenton,328.2242,Lipid,2282390
Soil_4,SW,PreFenton,329.0878,Lignin,4914754
Soil_4,SW,PreFenton,329.1242,Lignin,4022345
Soil_4,SW,PreFenton,329.1394,Lignin,2479692
Soil_4,SW,PreFenton,329.1606,Protein,21415504
Soil_4,SW,PreFenton,329.197,Protein,3642968
Soil_4,SW,PreFenton,329.2333,Lipid,7474783
Soil_4,SW,PreFenton,330.1671,Protein,2572318
Soil_4,SW,PreFenton,330.2034,Protein,6676262
Soil_4,SW,PreFenton,331.1035,Lignin,2224098
Soil_4,SW,PreFenton,331.1187,Lignin,3144165
Soil_4,SW,PreFenton,331.1398,Protein,3323882
Soil_4,SW,PreFenton,331.1551,Lignin,3492333
Soil_4,SW,PreFenton,331.1762,Protein,26601457
Soil_4,SW,PreFenton,331.2126,Protein,2266361
Soil_4,SW,PreFenton,333.0616,Lignin,5657995
Soil_4,SW,PreFenton,333.098,Lignin,4374420
Soil_4,SW,PreFenton,333.1191,AminoSugar,3105688
Soil_4,SW,PreFenton,333.1344,Lignin,4494748
Soil_4,SW,PreFenton,333.1707,Lignin,4750756
Soil_4,SW,PreFenton,335.0772,Lignin,6552408
Soil_4,SW,PreFenton,335.1136,Lignin,5650273
Soil_4,SW,PreFenton,335.15,Lignin,5555049
Soil_4,SW,PreFenton,335.1864,Lignin,5164914
Soil_4,SW,PreFenton,337.0201,ConHC,3404075
Soil_4,SW,PreFenton,337.0565,Lignin,7051572
Soil_4,SW,PreFenton,337.0929,Lignin,6630717
Soil_4,SW,PreFenton,337.1293,Lignin,7008582
Soil_4,SW,PreFenton,338.1721,Protein,3101770
Soil_4,SW,PreFenton,339.0358,Tannin,4127015
Soil_4,SW,PreFenton,339.0722,Lignin,6949681
Soil_4,SW,PreFenton,339.1085,Lignin,7589690
Soil_4,SW,PreFenton,339.1449,Lignin,7888708
Soil_4,SW,PreFenton,339.1813,Protein,7138125
Soil_4,SW,PreFenton,340.1878,Protein,5242966
Soil_4,SW,PreFenton,425.2181,Protein,8564363
Soil_4,SW,PreFenton,427.0518,Tannin,5577191
Soil_4,SW,PreFenton,427.0882,Tannin,8431075
Soil_4,SW,PreFenton,427.1093,Carb,3301345
Soil_4,SW,PreFenton,427.1246,Lignin,8300000
Soil_4,SW,PreFenton,427.1457,Carb,1806814
Soil_4,SW,PreFenton,427.161,Lignin,9051612
Soil_4,SW,PreFenton,427.1974,Protein,9575897
Soil_4,SW,PreFenton,427.2126,Lignin,2552791
Soil_4,SW,PreFenton,427.2337,Protein,5875157
Soil_4,SW,PreFenton,429.1038,Tannin,5897498
Soil_4,SW,PreFenton,429.125,Carb,4419863
Soil_4,SW,PreFenton,429.1402,Lignin,5630230
Soil_4,SW,PreFenton,429.1555,Lignin,5200148
Soil_4,SW,PreFenton,429.1766,Protein,7009554
Soil_4,SW,PreFenton,429.1919,Lignin,4503824
Soil_4,SW,PreFenton,429.213,Protein,8826126
Soil_4,SW,PreFenton,429.2283,Lignin,2839820
Soil_4,SW,PreFenton,429.2494,Protein,3865866
Soil_4,SW,PreFenton,430.1831,Protein,2283686
Soil_4,SW,PreFenton,431.0831,Tannin,3371073
Soil_4,SW,PreFenton,431.0984,Lignin,8971328
Soil_4,SW,PreFenton,431.1195,Tannin,4871229
Soil_4,SW,PreFenton,431.1348,Lignin,8102972
Soil_4,SW,PreFenton,431.1559,Lignin,6933561
Soil_4,SW,PreFenton,431.1711,Lignin,7369783
Soil_4,SW,PreFenton,431.1923,Protein,4794421
Soil_4,SW,PreFenton,431.2075,Lignin,6188083
Soil_4,SW,PreFenton,413.0725,Tannin,9474160
Soil_4,SW,PreFenton,413.1089,Lignin,10369137
Soil_4,SW,PreFenton,413.1301,Carb,5245041
Soil_4,SW,PreFenton,413.1453,Lignin,9678961
Soil_4,SW,PreFenton,413.1606,Lignin,4100209
Soil_4,SW,PreFenton,413.1817,Protein,13113458
Soil_4,SW,PreFenton,413.2181,Protein,11243634
Soil_4,SW,PreFenton,413.2545,Protein,3144818
Soil_4,SW,PreFenton,414.1882,Protein,3531897
Soil_4,SW,PreFenton,415.0518,Tannin,3890295
Soil_4,SW,PreFenton,415.0671,Lignin,7471223
Soil_4,SW,PreFenton,415.0882,Tannin,6754422
Soil_4,SW,PreFenton,415.1246,Lignin,6637686
Soil_4,SW,PreFenton,415.1398,Lignin,6690934
Soil_4,SW,PreFenton,415.161,Lignin,8489078
Soil_4,SW,PreFenton,415.1762,Lignin,5485686
Soil_4,SW,PreFenton,415.1974,Protein,9091190
Soil_4,SW,PreFenton,415.2126,Lignin,3993718
Soil_4,SW,PreFenton,415.2337,Protein,9209973
Soil_4,SW,PreFenton,416.1675,Protein,3194986
Soil_4,SW,PreFenton,417.0463,ConHC,8112216
Soil_4,SW,PreFenton,417.0827,Lignin,10688599
Soil_4,SW,PreFenton,417.1072,Carb,2633302
Soil_4,SW,PreFenton,417.1191,Lignin,10917974
Soil_4,SW,PreFenton,407.2439,Lipid,3300205
Soil_4,SW,PreFenton,409.0412,Tannin,9783269
Soil_4,SW,PreFenton,409.0776,Lignin,15519719
Soil_4,SW,PreFenton,409.0988,Tannin,2546665
Soil_4,SW,PreFenton,409.114,Lignin,16195562
Soil_4,SW,PreFenton,409.1351,Carb,2737131
Soil_4,SW,PreFenton,409.1504,Lignin,20512748
Soil_4,SW,PreFenton,409.1868,Lignin,14987246
Soil_4,SW,PreFenton,409.2232,Protein,7649264
Soil_4,SW,PreFenton,411.0569,Tannin,10260545
Soil_4,SW,PreFenton,411.0933,Lignin,13504578
Soil_4,SW,PreFenton,411.1144,Carb,4948035
Soil_4,SW,PreFenton,411.1297,Lignin,12349507
Soil_4,SW,PreFenton,411.2024,Protein,12853318
Soil_4,SW,PreFenton,411.2388,Protein,5870663
Soil_4,SW,PreFenton,413.0362,Tannin,3628144
Soil_4,SW,PreFenton,421.2232,Lignin,6526890
Soil_4,SW,PreFenton,423.0205,ConHC,3300150
Soil_4,SW,PreFenton,423.0569,Tannin,10383155
Soil_4,SW,PreFenton,423.0933,Lignin,12377905
Soil_4,SW,PreFenton,423.1144,Carb,3262255
Soil_4,SW,PreFenton,423.1297,Lignin,13606702
Soil_4,SW,PreFenton,423.1508,Carb,2412333
Soil_4,SW,PreFenton,423.2024,Lignin,10401577
Soil_4,SW,PreFenton,423.2388,Protein,4661030
Soil_4,SW,PreFenton,425.0362,Tannin,4798106
Soil_4,SW,PreFenton,425.1089,Lignin,11175572
Soil_4,SW,PreFenton,425.1301,Carb,4042387
Soil_4,SW,PreFenton,425.1453,Lignin,11406993
Soil_4,SW,PreFenton,425.1817,Lignin,11230862
Soil_4,SW,PreFenton,417.1919,Lignin,7555156
Soil_4,SW,PreFenton,417.213,Protein,6959188
Soil_4,SW,PreFenton,417.2283,Lignin,4760659
Soil_4,SW,PreFenton,417.2494,Protein,4193363
Soil_4,SW,PreFenton,419.062,Lignin,11024405
Soil_4,SW,PreFenton,419.0984,Lignin,13078548
Soil_4,SW,PreFenton,419.1348,Lignin,13305874
Soil_4,SW,PreFenton,419.2075,Lignin,8581135
Soil_4,SW,PreFenton,419.2439,Lipid,3312654
Soil_4,SW,PreFenton,421.0776,Lignin,12722098
Soil_4,SW,PreFenton,417.1402,Lignin,3988565
Soil_4,SW,PreFenton,417.1555,Lignin,9599061
Soil_4,SW,PreFenton,417.1766,Protein,5466197
Soil_4,SW,PreFenton,421.1868,Lignin,11702188
Soil_4,SW,PreFenton,421.114,Lignin,14839728
Soil_4,SW,PreFenton,421.1504,Lignin,12328878
Soil_5,SW,PreFenton,330.2034,Protein,6752274
Soil_5,SW,PreFenton,330.1671,Protein,2554635
Soil_5,SW,PreFenton,331.1551,Lignin,3010262
Soil_5,SW,PreFenton,331.1035,Lignin,2260171
Soil_5,SW,PreFenton,331.1187,Lignin,3315406
Soil_5,SW,PreFenton,331.1398,Protein,3348179
Soil_5,SW,PreFenton,333.098,Lignin,4679789
Soil_5,SW,PreFenton,331.1762,Protein,28421338
Soil_5,SW,PreFenton,331.2126,Protein,3040994
Soil_5,SW,PreFenton,333.0616,Lignin,6089317
Soil_5,SW,PreFenton,326.2085,Lipid,2451193
Soil_5,SW,PreFenton,327.1085,Lignin,5478824
Soil_5,SW,PreFenton,327.1449,Protein,6432175
Soil_5,SW,PreFenton,327.1813,Protein,4465590
Soil_5,SW,PreFenton,327.2177,Lipid,6568381
Soil_5,SW,PreFenton,328.1514,Protein,3806325
Soil_5,SW,PreFenton,328.1878,Protein,2255997
Soil_5,SW,PreFenton,328.2242,Lipid,2321540
Soil_5,SW,PreFenton,329.0878,Lignin,4943664
Soil_5,SW,PreFenton,329.1242,Lignin,4264248
Soil_5,SW,PreFenton,329.1394,Lignin,2853179
Soil_5,SW,PreFenton,329.1606,Protein,21179199
Soil_5,SW,PreFenton,329.197,Protein,4101958
Soil_5,SW,PreFenton,329.2333,Lipid,8108878
Soil_5,SW,PreFenton,355.0671,Tannin,8835972
Soil_5,SW,PreFenton,355.1035,Lignin,9667470
Soil_5,SW,PreFenton,355.1762,Protein,13806498
Soil_5,SW,PreFenton,355.2126,Protein,6634412
Soil_5,SW,PreFenton,356.1463,Protein,6847661
Soil_5,SW,PreFenton,356.1827,Protein,6335672
Soil_5,SW,PreFenton,357.0463,Tannin,3762599
Soil_5,SW,PreFenton,357.0616,ConHC,4849067
Soil_5,SW,PreFenton,357.0827,Tannin,7270833
Soil_5,SW,PreFenton,357.098,Lignin,5267893
Soil_5,SW,PreFenton,357.1191,Lignin,7947707
Soil_5,SW,PreFenton,357.1344,Lignin,3872703
Soil_5,SW,PreFenton,357.1555,Protein,9901509
Soil_5,SW,PreFenton,357.1919,Protein,14290383
Soil_5,SW,PreFenton,357.2283,Protein,5778906
Soil_5,SW,PreFenton,358.1256,AminoSugar,2062035
Soil_5,SW,PreFenton,358.162,Protein,3225821
Soil_5,SW,PreFenton,358.1984,Protein,15636200
Soil_5,SW,PreFenton,359.062,Tannin,4769753
Soil_5,SW,PreFenton,359.0984,Tannin,4266979
Soil_5,SW,PreFenton,359.1136,Lignin,7176167
Soil_5,SW,PreFenton,359.1348,AminoSugar,7620589
Soil_5,SW,PreFenton,359.15,Lignin,7610353
Soil_5,SW,PreFenton,359.1864,Lignin,3420668
Soil_5,SW,PreFenton,359.2075,Protein,19408898
Soil_5,SW,PreFenton,359.2439,Protein,5011468
Soil_5,SW,PreFenton,360.1776,Protein,4261137
Soil_5,SW,PreFenton,361.0565,Lignin,9353736
Soil_5,SW,PreFenton,361.0929,Lignin,12034578
Soil_5,SW,PreFenton,361.114,Tannin,4583960
Soil_5,SW,PreFenton,361.1293,Lignin,11575836
Soil_5,SW,PreFenton,361.1504,AminoSugar,11412002
Soil_5,SW,PreFenton,361.1657,Lignin,13521446
Soil_5,SW,PreFenton,361.1868,Protein,5072428
Soil_5,SW,PreFenton,361.202,Lignin,4086321
Soil_5,SW,PreFenton,361.2232,Protein,14766647
Soil_5,SW,PreFenton,363.0358,ConHC,8932404
Soil_5,SW,PreFenton,363.0722,Lignin,13462590
Soil_5,SW,PreFenton,363.1449,Lignin,15461458
Soil_5,SW,PreFenton,363.1661,AminoSugar,6507608
Soil_5,SW,PreFenton,363.1813,Lignin,20765788
