Treatment,X,code,soil,Forest,Fenton,Mass,C,H,N,O,S,P,HC,OC,DBE,CRAM,AI_mod,Class,KM,NKM,KMD,perc
PreFenton,15965,PreHW2.csv,Soil_2,HW,PreFenton,545.1288,30,28,0,6,0,2,0.93,0.2,18,O,0.56,Aromatic,545.25489,545,0.25489,second 25 %
PreFenton,15966,PreHW2.csv,Soil_2,HW,PreFenton,384.1412,16,23,3,8,0,0,1.44,0.5,7,CRAM,0.166666667,HighUnsatLign,384.23006,384,0.23006,third 25 %
PreFenton,15967,PreHW2.csv,Soil_2,HW,PreFenton,325.1293,16,22,0,7,0,0,1.38,0.44,6,CRAM,0.2,HighUnsatLign,325.20446,325,0.20446,second 25 %
PreFenton,15968,PreHW2.csv,Soil_2,HW,PreFenton,387.1409,16,24,2,9,0,0,1.5,0.56,6,O,0.052631579,Aliphat+N,387.23042,387,0.23042,lowest 25%
PreFenton,15969,PreHW2.csv,Soil_2,HW,PreFenton,497.0937,21,22,0,14,0,0,1.05,0.67,11,CRAM,0.285714286,HighUnsatLign,497.20862,497,0.20862,second 25 %
PreFenton,15970,PreHW2.csv,Soil_2,HW,PreFenton,563.2862,30,44,0,10,0,0,1.47,0.33,9,CRAM,0.16,HighUnsatLign,563.41642,563,0.41642,second 25 %
PreFenton,15971,PreHW2.csv,Soil_2,HW,PreFenton,345.2283,18,34,0,6,0,0,1.89,0.33,2,O,-0.066666667,UnSatAliph_noN,345.30809,345,0.30809,top 25 %
PreFenton,15972,PreHW2.csv,Soil_2,HW,PreFenton,378.0831,17,17,1,9,0,0,1,0.53,10,CRAM,0.434782609,HighUnsatLign,378.17048,378,0.17048,third 25 %
PreFenton,15973,PreHW2.csv,Soil_2,HW,PreFenton,505.1715,25,30,0,11,0,0,1.2,0.44,11,CRAM,0.282051282,HighUnsatLign,505.28835,505,0.28835,top 25 %
PreFenton,15974,PreHW2.csv,Soil_2,HW,PreFenton,377.1242,19,22,0,8,0,0,1.16,0.42,9,CRAM,0.333333333,HighUnsatLign,377.21139,377,0.21139,top 25 %
PreFenton,15975,PreHW2.csv,Soil_2,HW,PreFenton,397.1657,23,26,0,6,0,0,1.13,0.26,11,O,0.4,HighUnsatLign,397.2575,397,0.2575,lowest 25%
PreFenton,15976,PreHW2.csv,Soil_2,HW,PreFenton,311.1686,17,28,0,3,1,0,1.65,0.18,4,O,0.103448276,UnSatAliph_noN,311.24059,311,0.24059,top 25 %
PreFenton,15977,PreHW2.csv,Soil_2,HW,PreFenton,396.0936,17,19,1,10,0,0,1.12,0.59,9,CRAM,0.318181818,HighUnsatLign,396.18521,396,0.18521,lowest 25%
PreFenton,15978,PreHW2.csv,Soil_2,HW,PreFenton,492.1835,19,31,3,12,0,0,1.63,0.63,6,O,-0.15,SatFatAcCarb,492.29731,492,0.29731,second 25 %
PreFenton,15979,PreHW2.csv,Soil_2,HW,PreFenton,404.0623,18,15,1,10,0,0,0.83,0.56,12,CRAM,0.541666667,Aromatic,404.15575,404,0.15575,third 25 %
PreFenton,15980,PreHW2.csv,Soil_2,HW,PreFenton,433.114,21,22,0,10,0,0,1.05,0.48,11,CRAM,0.375,HighUnsatLign,433.21417,433,0.21417,top 25 %
PreFenton,15981,PreHW2.csv,Soil_2,HW,PreFenton,539.2134,26,36,0,12,0,0,1.38,0.46,9,O,0.15,HighUnsatLign,539.33808,539,0.33808,second 25 %
PreFenton,15982,PreHW2.csv,Soil_2,HW,PreFenton,509.2392,26,38,0,10,0,0,1.46,0.38,8,CRAM,0.142857143,HighUnsatLign,509.35697,509,0.35697,second 25 %
PreFenton,15983,PreHW2.csv,Soil_2,HW,PreFenton,397.2265,18,38,0,7,1,0,2.11,0.39,0,O,-0.333333333,UnSatAliph_noN,397.3184,397,0.3184,second 25 %
PreFenton,15984,PreHW2.csv,Soil_2,HW,PreFenton,385.0929,20,18,0,8,0,0,0.9,0.4,12,CRAM,0.5,HighUnsatLign,385.18194,385,0.18194,top 25 %
PreFenton,15985,PreHW2.csv,Soil_2,HW,PreFenton,485.1664,22,30,0,12,0,0,1.36,0.55,8,O,0.125,HighUnsatLign,485.27864,485,0.27864,third 25 %
PreFenton,15986,PreHW2.csv,Soil_2,HW,PreFenton,423.1144,16,24,0,13,0,0,1.5,0.81,5,O,-0.157894737,SatFatAcCarb,423.21225,423,0.21225,third 25 %
PreFenton,15987,PreHW2.csv,Soil_2,HW,PreFenton,457.1563,17,30,0,14,0,0,1.76,0.82,3,O,-0.4,SatFatAcCarb,457.26199,457,0.26199,third 25 %
PreFenton,15988,PreHW2.csv,Soil_2,HW,PreFenton,390.1671,19,25,3,6,0,0,1.32,0.32,9,CRAM,0.346153846,HighUnsatLign,390.25728,390,0.25728,third 25 %
PreFenton,15989,PreHW2.csv,Soil_2,HW,PreFenton,529.2654,26,42,0,11,0,0,1.62,0.42,6,O,0.024390244,UnSatAliph_noN,529.38782,529,0.38782,third 25 %
PreFenton,15990,PreHW2.csv,Soil_2,HW,PreFenton,547.1821,27,32,0,12,0,0,1.19,0.44,12,CRAM,0.285714286,HighUnsatLign,547.30863,547,0.30863,second 25 %
PreFenton,15991,PreHW2.csv,Soil_2,HW,PreFenton,353.1242,17,22,0,8,0,0,1.29,0.47,7,CRAM,0.230769231,HighUnsatLign,353.20585,353,0.20585,top 25 %
PreFenton,15992,PreHW2.csv,Soil_2,HW,PreFenton,328.2242,16,31,3,4,0,0,1.94,0.25,3,O,-0.045454545,Aliphat+N,328.30008,328,0.30008,third 25 %
PreFenton,15993,PreHW2.csv,Soil_2,HW,PreFenton,341.0667,18,14,0,7,0,0,0.78,0.39,12,CRAM,0.586206897,Aromatic,341.14554,341,0.14554,third 25 %
PreFenton,15994,PreHW2.csv,Soil_2,HW,PreFenton,351.1813,19,28,0,6,0,0,1.47,0.32,6,CRAM,0.1875,HighUnsatLign,351.26252,351,0.26252,top 25 %
PreFenton,15995,PreHW2.csv,Soil_2,HW,PreFenton,433.1021,14,26,0,13,1,0,1.86,0.93,2,O,-0.846153846,SatFatAcCarb,433.20228,433,0.20228,lowest 25%
PreFenton,15996,PreHW2.csv,Soil_2,HW,PreFenton,403.0671,19,16,0,10,0,0,0.84,0.53,12,CRAM,0.5,HighUnsatLign,403.16027,403,0.16027,top 25 %
PreFenton,15997,PreHW2.csv,Soil_2,HW,PreFenton,335.1136,17,20,0,7,0,0,1.18,0.41,8,CRAM,0.333333333,HighUnsatLign,335.19112,335,0.19112,second 25 %
PreFenton,15998,PreHW2.csv,Soil_2,HW,PreFenton,541.141,20,30,0,17,0,0,1.5,0.85,6,O,-0.217391304,SatFatAcCarb,541.26615,541,0.26615,third 25 %
PreFenton,15999,PreHW2.csv,Soil_2,HW,PreFenton,387.1085,20,20,0,8,0,0,1,0.4,11,CRAM,0.4375,HighUnsatLign,387.19805,387,0.19805,top 25 %
PreFenton,16000,PreHW2.csv,Soil_2,HW,PreFenton,563.2134,28,36,0,12,0,0,1.29,0.43,11,CRAM,0.227272727,HighUnsatLign,563.34363,563,0.34363,second 25 %
PreFenton,16001,PreHW2.csv,Soil_2,HW,PreFenton,441.1402,20,26,0,11,0,0,1.3,0.55,8,O,0.172413793,HighUnsatLign,441.24224,441,0.24224,top 25 %
PreFenton,16002,PreHW2.csv,Soil_2,HW,PreFenton,375.1085,19,20,0,8,0,0,1.05,0.42,10,CRAM,0.4,HighUnsatLign,375.19528,375,0.19528,top 25 %
PreFenton,16003,PreHW2.csv,Soil_2,HW,PreFenton,443.0831,18,20,0,13,0,0,1.11,0.72,9,O,0.217391304,HighUnsatLign,443.18557,443,0.18557,top 25 %
PreFenton,16004,PreHW2.csv,Soil_2,HW,PreFenton,523.2185,26,36,0,11,0,0,1.38,0.42,9,CRAM,0.170731707,HighUnsatLign,523.33947,523,0.33947,second 25 %
PreFenton,16005,PreHW2.csv,Soil_2,HW,PreFenton,511.2185,25,36,0,11,0,0,1.44,0.44,8,O,0.128205128,HighUnsatLign,511.3367,511,0.3367,second 25 %
PreFenton,16006,PreHW2.csv,Soil_2,HW,PreFenton,427.1834,18,28,4,8,0,0,1.56,0.44,7,CRAM,0.1,Aliphat+N,427.28222,427,0.28222,second 25 %
PreFenton,16007,PreHW2.csv,Soil_2,HW,PreFenton,395.1096,17,20,2,9,0,0,1.18,0.53,9,CRAM,0.333333333,HighUnsatLign,395.20097,395,0.20097,lowest 25%
PreFenton,16008,PreHW2.csv,Soil_2,HW,PreFenton,402.0467,18,13,1,10,0,0,0.72,0.56,13,O,0.625,Aromatic,402.13964,402,0.13964,lowest 25%
PreFenton,16009,PreHW2.csv,Soil_2,HW,PreFenton,377.0878,18,18,0,9,0,0,1,0.5,10,CRAM,0.407407407,HighUnsatLign,377.175,377,0.175,top 25 %
PreFenton,16010,PreHW2.csv,Soil_2,HW,PreFenton,429.0827,21,18,0,10,0,0,0.86,0.48,13,CRAM,0.5,HighUnsatLign,429.18194,429,0.18194,top 25 %
PreFenton,16011,PreHW2.csv,Soil_2,HW,PreFenton,345.098,18,18,0,7,0,0,1,0.39,10,CRAM,0.448275862,HighUnsatLign,345.17777,345,0.17777,second 25 %
PreFenton,16012,PreHW2.csv,Soil_2,HW,PreFenton,419.0409,22,12,0,9,0,0,0.55,0.41,17,O,0.714285714,CondAr,419.13775,419,0.13775,lowest 25%
PreFenton,16013,PreHW2.csv,Soil_2,HW,PreFenton,437.1453,21,26,0,10,0,0,1.24,0.48,9,CRAM,0.25,HighUnsatLign,437.2464,437,0.2464,top 25 %
PreFenton,16014,PreHW2.csv,Soil_2,HW,PreFenton,515.0467,23,16,0,14,0,0,0.7,0.61,16,O,0.5625,Aromatic,515.16582,515,0.16582,second 25 %
PreFenton,16015,PreHW2.csv,Soil_2,HW,PreFenton,495.1144,22,24,0,13,0,0,1.09,0.59,11,CRAM,0.290322581,HighUnsatLign,495.2289,495,0.2289,top 25 %
PreFenton,16016,PreHW2.csv,Soil_2,HW,PreFenton,345.1344,19,22,0,6,0,0,1.16,0.32,9,CRAM,0.375,HighUnsatLign,345.21417,345,0.21417,second 25 %
PreFenton,16017,PreHW2.csv,Soil_2,HW,PreFenton,499.2337,28,36,0,8,0,0,1.29,0.29,11,CRAM,0.291666667,HighUnsatLign,499.34918,499,0.34918,second 25 %
PreFenton,16018,PreHW2.csv,Soil_2,HW,PreFenton,481.1715,23,30,0,11,0,0,1.3,0.48,9,CRAM,0.2,HighUnsatLign,481.2828,481,0.2828,top 25 %
PreFenton,16019,PreHW2.csv,Soil_2,HW,PreFenton,433.2443,21,38,0,9,0,0,1.81,0.43,3,O,-0.090909091,UnSatAliph_noN,433.34449,433,0.34449,second 25 %
PreFenton,16020,PreHW2.csv,Soil_2,HW,PreFenton,521.2392,27,38,0,10,0,0,1.41,0.37,9,CRAM,0.181818182,HighUnsatLign,521.35975,521,0.35975,top 25 %
PreFenton,16021,PreHW2.csv,Soil_2,HW,PreFenton,354.2034,17,29,3,5,0,0,1.71,0.29,5,O,0.086956522,Aliphat+N,354.28535,354,0.28535,second 25 %
PreFenton,16022,PreHW2.csv,Soil_2,HW,PreFenton,389.0725,15,18,0,12,0,0,1.2,0.8,7,O,0.111111111,HighUnsatLign,389.16252,389,0.16252,third 25 %
PreFenton,16023,PreHW2.csv,Soil_2,HW,PreFenton,457.1715,21,30,0,11,0,0,1.43,0.52,7,O,0.096774194,HighUnsatLign,457.27725,457,0.27725,second 25 %
PreFenton,16024,PreHW2.csv,Soil_2,HW,PreFenton,345.0616,17,14,0,8,0,0,0.82,0.47,11,CRAM,0.538461538,Aromatic,345.14138,345,0.14138,second 25 %
PreFenton,16025,PreHW2.csv,Soil_2,HW,PreFenton,396.214,19,31,3,6,0,0,1.63,0.32,6,O,0.115384615,Aliphat+N,396.30563,396,0.30563,third 25 %
PreFenton,16026,PreHW2.csv,Soil_2,HW,PreFenton,411.0933,18,20,0,11,0,0,1.11,0.61,9,CRAM,0.28,HighUnsatLign,411.18834,411,0.18834,top 25 %
PreFenton,16027,PreHW2.csv,Soil_2,HW,PreFenton,402.1518,16,25,3,9,0,0,1.56,0.56,6,O,0,Aliphat+N,402.24479,402,0.24479,third 25 %
PreFenton,16028,PreHW2.csv,Soil_2,HW,PreFenton,421.1868,22,30,0,8,0,0,1.36,0.36,8,CRAM,0.222222222,HighUnsatLign,421.28418,421,0.28418,top 25 %
PreFenton,16029,PreHW2.csv,Soil_2,HW,PreFenton,367.0671,16,16,0,10,0,0,1,0.62,9,CRAM,0.363636364,HighUnsatLign,367.15195,367,0.15195,top 25 %
PreFenton,16030,PreHW2.csv,Soil_2,HW,PreFenton,417.2355,18,34,4,7,0,0,1.89,0.39,4,O,-0.142857143,Aliphat+N,417.33195,417,0.33195,second 25 %
PreFenton,16031,PreHW2.csv,Soil_2,HW,PreFenton,365.1817,16,30,0,9,0,0,1.88,0.56,2,O,-0.217391304,UnSatAliph_noN,365.26615,365,0.26615,lowest 25%
PreFenton,16032,PreHW2.csv,Soil_2,HW,PreFenton,437.1301,17,26,0,13,0,0,1.53,0.76,5,O,-0.142857143,SatFatAcCarb,437.23114,437,0.23114,third 25 %
PreFenton,16033,PreHW2.csv,Soil_2,HW,PreFenton,603.2142,23,40,0,18,0,0,1.74,0.78,4,O,-0.357142857,SatFatAcCarb,603.35367,603,0.35367,lowest 25%
PreFenton,16034,PreHW2.csv,Soil_2,HW,PreFenton,371.23,17,32,4,5,0,0,1.88,0.29,4,O,-0.047619048,Aliphat+N,371.31583,371,0.31583,top 25 %
PreFenton,16035,PreHW2.csv,Soil_2,HW,PreFenton,479.0831,21,20,0,13,0,0,0.95,0.62,12,CRAM,0.379310345,HighUnsatLign,479.19389,479,0.19389,top 25 %
PreFenton,16036,PreHW2.csv,Soil_2,HW,PreFenton,319.0823,16,16,0,7,0,0,1,0.44,9,CRAM,0.44,HighUnsatLign,319.15611,319,0.15611,third 25 %
PreFenton,16037,PreHW2.csv,Soil_2,HW,PreFenton,382.1004,14,17,5,8,0,0,1.21,0.57,9,CRAM,0.5,HighUnsatLign,382.18879,382,0.18879,third 25 %
PreFenton,16038,PreHW2.csv,Soil_2,HW,PreFenton,425.2181,22,34,0,8,0,0,1.55,0.36,6,O,0.111111111,UnSatAliph_noN,425.31642,425,0.31642,top 25 %
PreFenton,16039,PreHW2.csv,Soil_2,HW,PreFenton,479.062,24,16,0,11,0,0,0.67,0.46,17,O,0.621621622,Aromatic,479.17276,479,0.17276,lowest 25%
PreFenton,16040,PreHW2.csv,Soil_2,HW,PreFenton,343.2126,18,32,0,6,0,0,1.78,0.33,3,O,0,UnSatAliph_noN,343.29197,343,0.29197,top 25 %
PreFenton,16041,PreHW2.csv,Soil_2,HW,PreFenton,445.2079,21,34,0,10,0,0,1.62,0.48,5,O,0,UnSatAliph_noN,445.31087,445,0.31087,top 25 %
PreFenton,16042,PreHW2.csv,Soil_2,HW,PreFenton,315.0722,13,16,0,9,0,0,1.23,0.69,6,O,0.176470588,HighUnsatLign,315.14501,315,0.14501,top 25 %
PreFenton,16043,PreHW2.csv,Soil_2,HW,PreFenton,374.1569,15,25,3,8,0,0,1.67,0.53,5,O,-0.0625,Aliphat+N,374.24341,374,0.24341,third 25 %
PreFenton,16044,PreHW2.csv,Soil_2,HW,PreFenton,347.1136,18,20,0,7,0,0,1.11,0.39,9,CRAM,0.379310345,HighUnsatLign,347.19389,347,0.19389,second 25 %
PreFenton,16045,PreHW2.csv,Soil_2,HW,PreFenton,385.114,17,22,0,10,0,0,1.29,0.59,7,O,0.166666667,HighUnsatLign,385.20307,385,0.20307,top 25 %
PreFenton,16046,PreHW2.csv,Soil_2,HW,PreFenton,393.0827,18,18,0,10,0,0,1,0.56,10,CRAM,0.384615385,HighUnsatLign,393.17361,393,0.17361,top 25 %
PreFenton,16047,PreHW2.csv,Soil_2,HW,PreFenton,515.1923,27,32,0,10,0,0,1.19,0.37,12,CRAM,0.318181818,HighUnsatLign,515.3114,515,0.3114,top 25 %
PreFenton,16048,PreHW2.csv,Soil_2,HW,PreFenton,489.1977,22,34,0,12,0,0,1.55,0.55,6,O,0,UnSatAliph_noN,489.31087,489,0.31087,third 25 %
PreFenton,16049,PreHW2.csv,Soil_2,HW,PreFenton,354.1671,16,25,3,6,0,0,1.56,0.38,6,CRAM,0.15,Aliphat+N,354.24895,354,0.24895,third 25 %
PreFenton,16050,PreHW2.csv,Soil_2,HW,PreFenton,513.2494,29,38,0,8,0,0,1.31,0.28,11,CRAM,0.28,HighUnsatLign,513.36807,513,0.36807,second 25 %
PreFenton,16051,PreHW2.csv,Soil_2,HW,PreFenton,467.1923,23,32,0,10,0,0,1.39,0.43,8,CRAM,0.166666667,HighUnsatLign,467.3003,467,0.3003,top 25 %
PreFenton,16052,PreHW2.csv,Soil_2,HW,PreFenton,533.312,30,46,0,8,0,0,1.53,0.27,8,O,0.153846154,UnSatAliph_noN,533.43531,533,0.43531,second 25 %
PreFenton,16053,PreHW2.csv,Soil_2,HW,PreFenton,363.1085,18,20,0,8,0,0,1.11,0.44,9,CRAM,0.357142857,HighUnsatLign,363.1925,363,0.1925,top 25 %
PreFenton,16054,PreHW2.csv,Soil_2,HW,PreFenton,347.0409,16,12,0,9,0,0,0.75,0.56,11,O,0.565217391,Aromatic,347.1211,347,0.1211,top 25 %
PreFenton,16055,PreHW2.csv,Soil_2,HW,PreFenton,435.2388,24,36,0,7,0,0,1.5,0.29,7,O,0.170731707,UnSatAliph_noN,435.33947,435,0.33947,second 25 %
PreFenton,16056,PreHW2.csv,Soil_2,HW,PreFenton,501.2494,28,38,0,8,0,0,1.36,0.29,10,CRAM,0.25,HighUnsatLign,501.3653,501,0.3653,top 25 %
PreFenton,16057,PreHW2.csv,Soil_2,HW,PreFenton,433.0988,17,22,0,13,0,0,1.29,0.76,7,O,0.047619048,HighUnsatLign,433.19891,433,0.19891,lowest 25%
PreFenton,16058,PreHW2.csv,Soil_2,HW,PreFenton,375.2752,20,40,0,6,0,0,2,0.3,1,O,-0.117647059,UnSatAliph_noN,375.36199,375,0.36199,third 25 %
PreFenton,16059,PreHW2.csv,Soil_2,HW,PreFenton,349.1405,17,22,2,6,0,0,1.29,0.35,8,CRAM,0.333333333,HighUnsatLign,349.22124,349,0.22124,lowest 25%
PreFenton,16060,PreHW2.csv,Soil_2,HW,PreFenton,341.183,15,26,4,5,0,0,1.73,0.33,5,O,0.058823529,Aliphat+N,341.26194,341,0.26194,lowest 25%
PreFenton,16061,PreHW2.csv,Soil_2,HW,PreFenton,585.1614,29,30,0,13,0,0,1.03,0.45,15,CRAM,0.377777778,HighUnsatLign,585.29667,585,0.29667,third 25 %
PreFenton,16062,PreHW2.csv,Soil_2,HW,PreFenton,401.2181,20,34,0,8,0,0,1.7,0.4,4,O,0,UnSatAliph_noN,401.31087,401,0.31087,top 25 %
PreFenton,16063,PreHW2.csv,Soil_2,HW,PreFenton,483.1719,19,32,0,14,0,0,1.68,0.74,4,O,-0.25,SatFatAcCarb,483.28365,483,0.28365,third 25 %
PreFenton,16064,PreHW2.csv,Soil_2,HW,PreFenton,486.2204,30,34,1,3,0,1,1.13,0.1,15,O,0.471698113,HighUnsatLign,486.33278,486,0.33278,third 25 %
PreFenton,16065,PreHW2.csv,Soil_2,HW,PreFenton,491.265,27,40,0,8,0,0,1.48,0.3,8,O,0.173913043,HighUnsatLign,491.37864,491,0.37864,top 25 %
PreFenton,16066,PreHW2.csv,Soil_2,HW,PreFenton,563.1042,25,24,0,15,0,0,0.96,0.6,14,CRAM,0.371428571,HighUnsatLign,563.23445,563,0.23445,second 25 %
PreFenton,16067,PreHW2.csv,Soil_2,HW,PreFenton,451.0154,18,12,0,14,0,0,0.67,0.78,13,O,0.545454545,Aromatic,451.11972,451,0.11972,lowest 25%
PreFenton,16068,PreHW2.csv,Soil_2,HW,PreFenton,403.1035,20,20,0,9,0,0,1,0.45,11,CRAM,0.419354839,HighUnsatLign,403.19667,403,0.19667,top 25 %
PreFenton,16069,PreHW2.csv,Soil_2,HW,PreFenton,428.2151,18,31,5,7,0,0,1.72,0.39,6,O,0,Aliphat+N,428.31409,428,0.31409,third 25 %
PreFenton,16070,PreHW2.csv,Soil_2,HW,PreFenton,377.197,21,30,0,6,0,0,1.43,0.29,7,CRAM,0.222222222,HighUnsatLign,377.28418,377,0.28418,top 25 %
PreFenton,16071,PreHW2.csv,Soil_2,HW,PreFenton,335.1864,19,28,0,5,0,0,1.47,0.26,6,CRAM,0.212121212,HighUnsatLign,335.2639,335,0.2639,third 25 %
PreFenton,16072,PreHW2.csv,Soil_2,HW,PreFenton,469.0412,22,14,0,12,0,0,0.64,0.55,16,O,0.625,Aromatic,469.14971,469,0.14971,second 25 %
PreFenton,16073,PreHW2.csv,Soil_2,HW,PreFenton,483.2236,24,36,0,10,0,0,1.5,0.42,7,O,0.105263158,UnSatAliph_noN,483.33531,483,0.33531,second 25 %
PreFenton,16074,PreHW2.csv,Soil_2,HW,PreFenton,501.2858,29,42,0,7,0,0,1.45,0.24,9,CRAM,0.215686275,HighUnsatLign,501.40169,501,0.40169,second 25 %
PreFenton,16075,PreHW2.csv,Soil_2,HW,PreFenton,444.1181,15,27,1,12,1,0,1.8,0.8,3,O,-0.642857143,SatFatAcCarb,444.22081,444,0.22081,top 25 %
PreFenton,16076,PreHW2.csv,Soil_2,HW,PreFenton,547.0729,24,20,0,15,0,0,0.83,0.62,15,CRAM,0.454545455,HighUnsatLign,547.19945,547,0.19945,second 25 %
PreFenton,16077,PreHW2.csv,Soil_2,HW,PreFenton,565.1199,25,26,0,15,0,0,1.04,0.6,13,CRAM,0.314285714,HighUnsatLign,565.25057,565,0.25057,third 25 %
PreFenton,16078,PreHW2.csv,Soil_2,HW,PreFenton,357.098,19,18,0,7,0,0,0.95,0.37,11,CRAM,0.483870968,HighUnsatLign,357.18055,357,0.18055,second 25 %
PreFenton,16079,PreHW2.csv,Soil_2,HW,PreFenton,321.098,16,18,0,7,0,0,1.12,0.44,8,CRAM,0.36,HighUnsatLign,321.17222,321,0.17222,third 25 %
PreFenton,16080,PreHW2.csv,Soil_2,HW,PreFenton,511.1093,22,24,0,14,0,0,1.09,0.64,11,CRAM,0.266666667,HighUnsatLign,511.22751,511,0.22751,second 25 %
PreFenton,16081,PreHW2.csv,Soil_2,HW,PreFenton,549.125,25,26,0,14,0,0,1.04,0.56,13,CRAM,0.333333333,HighUnsatLign,549.25196,549,0.25196,second 25 %
PreFenton,16082,PreHW2.csv,Soil_2,HW,PreFenton,401.2333,24,34,0,5,0,0,1.42,0.21,8,CRAM,0.255813953,HighUnsatLign,401.32613,401,0.32613,third 25 %
PreFenton,16083,PreHW2.csv,Soil_2,HW,PreFenton,499.1974,27,32,0,9,0,0,1.19,0.33,12,CRAM,0.333333333,HighUnsatLign,499.31279,499,0.31279,second 25 %
PreFenton,16084,PreHW2.csv,Soil_2,HW,PreFenton,409.0929,22,18,0,8,0,0,0.82,0.36,14,CRAM,0.555555556,Aromatic,409.18749,409,0.18749,third 25 %
PreFenton,16085,PreHW2.csv,Soil_2,HW,PreFenton,375.2388,19,36,0,7,0,0,1.89,0.37,2,O,-0.096774194,UnSatAliph_noN,375.32559,375,0.32559,second 25 %
PreFenton,16086,PreHW2.csv,Soil_2,HW,PreFenton,531.2963,30,44,0,8,0,0,1.47,0.27,9,CRAM,0.192307692,HighUnsatLign,531.41919,531,0.41919,second 25 %
PreFenton,16087,PreHW2.csv,Soil_2,HW,PreFenton,391.1035,19,20,0,9,0,0,1.05,0.47,10,CRAM,0.379310345,HighUnsatLign,391.19389,391,0.19389,top 25 %
PreFenton,16088,PreHW2.csv,Soil_2,HW,PreFenton,513.0675,24,18,0,13,0,0,0.75,0.54,16,CRAM,0.542857143,Aromatic,513.1861,513,0.1861,second 25 %
PreFenton,16089,PreHW2.csv,Soil_2,HW,PreFenton,326.1721,15,25,3,5,0,0,1.67,0.33,5,CRAM,0.105263158,Aliphat+N,326.24757,326,0.24757,lowest 25%
PreFenton,16090,PreHW2.csv,Soil_2,HW,PreFenton,537.125,24,26,0,14,0,0,1.08,0.58,12,CRAM,0.294117647,HighUnsatLign,537.24918,537,0.24918,second 25 %
PreFenton,16091,PreHW2.csv,Soil_2,HW,PreFenton,359.2439,19,36,0,6,0,0,1.89,0.32,2,O,-0.0625,UnSatAliph_noN,359.32698,359,0.32698,second 25 %
PreFenton,16092,PreHW2.csv,Soil_2,HW,PreFenton,543.1508,27,28,0,12,0,0,1.04,0.44,14,CRAM,0.380952381,HighUnsatLign,543.27639,543,0.27639,third 25 %
PreFenton,16093,PreHW2.csv,Soil_2,HW,PreFenton,525.213,29,34,0,9,0,0,1.17,0.31,13,CRAM,0.346938776,HighUnsatLign,525.33445,525,0.33445,third 25 %
PreFenton,16094,PreHW2.csv,Soil_2,HW,PreFenton,315.1449,15,24,0,7,0,0,1.6,0.47,4,O,0.043478261,UnSatAliph_noN,315.2178,315,0.2178,lowest 25%
PreFenton,16095,PreHW2.csv,Soil_2,HW,PreFenton,531.1872,27,32,0,11,0,0,1.19,0.41,12,CRAM,0.302325581,HighUnsatLign,531.31001,531,0.31001,second 25 %
PreFenton,16096,PreHW2.csv,Soil_2,HW,PreFenton,395.1136,22,20,0,7,0,0,0.91,0.32,13,O,0.513513514,Aromatic,395.20499,395,0.20499,lowest 25%
PreFenton,16097,PreHW2.csv,Soil_2,HW,PreFenton,329.0303,16,10,0,8,0,0,0.62,0.5,12,O,0.666666667,CondAr,329.10637,329,0.10637,lowest 25%
PreFenton,16098,PreHW2.csv,Soil_2,HW,PreFenton,353.0303,18,10,0,8,0,0,0.56,0.44,14,O,0.714285714,CondAr,353.11192,353,0.11192,lowest 25%
PreFenton,16099,PreHW2.csv,Soil_2,HW,PreFenton,343.1762,17,28,0,7,0,0,1.65,0.41,4,O,0.037037037,UnSatAliph_noN,343.25558,343,0.25558,second 25 %
PreFenton,16100,PreHW2.csv,Soil_2,HW,PreFenton,517.1715,26,30,0,11,0,0,1.15,0.42,12,CRAM,0.317073171,HighUnsatLign,517.29112,517,0.29112,second 25 %
PreFenton,16101,PreHW2.csv,Soil_2,HW,PreFenton,429.0099,19,10,0,12,0,0,0.53,0.63,15,O,0.692307692,CondAr,429.10915,429,0.10915,third 25 %
PreFenton,16102,PreHW2.csv,Soil_2,HW,PreFenton,403.1246,17,24,0,11,0,0,1.41,0.65,6,O,0.043478261,HighUnsatLign,403.2178,403,0.2178,second 25 %
PreFenton,16103,PreHW2.csv,Soil_2,HW,PreFenton,403.0518,15,16,0,13,0,0,1.07,0.87,8,O,0.176470588,HighUnsatLign,403.14501,403,0.14501,lowest 25%
PreFenton,16104,PreHW2.csv,Soil_2,HW,PreFenton,361.2232,18,34,0,7,0,0,1.89,0.39,2,O,-0.103448276,UnSatAliph_noN,361.3067,361,0.3067,top 25 %
PreFenton,16105,PreHW2.csv,Soil_2,HW,PreFenton,354.1307,15,21,3,7,0,0,1.4,0.47,7,CRAM,0.235294118,HighUnsatLign,354.21256,354,0.21256,lowest 25%
PreFenton,16106,PreHW2.csv,Soil_2,HW,PreFenton,394.1984,19,29,3,6,0,0,1.53,0.32,7,CRAM,0.192307692,Aliphat+N,394.28951,394,0.28951,third 25 %
PreFenton,16107,PreHW2.csv,Soil_2,HW,PreFenton,333.1707,19,26,0,5,0,0,1.37,0.26,7,CRAM,0.272727273,HighUnsatLign,333.24779,333,0.24779,third 25 %
PreFenton,16108,PreHW2.csv,Soil_2,HW,PreFenton,521.1664,25,30,0,12,0,0,1.2,0.48,11,CRAM,0.263157895,HighUnsatLign,521.28696,521,0.28696,second 25 %
PreFenton,16109,PreHW2.csv,Soil_2,HW,PreFenton,461.1089,22,22,0,11,0,0,1,0.5,12,CRAM,0.393939394,HighUnsatLign,461.21556,461,0.21556,top 25 %
