Mass,HC,OC,El_comp,NOSC,Class,KM_CH2,KMD_CH2,DBE,AI_0,C,H,O,N,S,P,Na
459.1297,1.04,1.04,CHO,-0.17391304347826075,Lignin,459.623157350456,0.376842649543789,12,0.153846153846154,23,24,10,0,0,0,0
419.0256,0.67,0.67,CHO,0.6666666666666665,ConHC,419.563860162758,0.436139837241683,13,0.166666666666667,18,12,12,0,0,0,0
333.1344,1.22,1.22,CHO,-0.5555555555555554,Lignin,333.768530098116,0.231469901884111,8,0.166666666666667,18,22,6,0,0,0,0
515.2134,1.5,1.5,CHO,-0.5,Protein,515.644274414885,0.355725585115124,7,0,24,36,12,0,0,0,0
345.1344,1.16,1.16,CHO,-0.5263157894736841,Lignin,345.755149103775,0.244850896225273,9,0.230769230769231,19,22,6,0,0,0,0
463.2337,1.44,1.44,CHO,-0.7999999999999998,Lignin,463.722620406687,0.277379593313015,8,0,25,36,8,0,0,0,0
342.1307,1.5,1.5,CHON,0.1428571428571428,Protein,342.754813883265,0.245186116735056,6,0,14,21,7,3,0,0,0
443.1711,1.17,1.17,CHO,-0.5,Lignin,443.682433722516,0.317566277483991,11,0.1875,24,28,8,0,0,0,0
463.2185,1.71,1.71,CHO,-0.666666666666667,Protein,463.707367873507,0.29263212649289,4,0,21,36,11,0,0,0,0
493.1563,1.5,1.5,CHO,-0.09999999999999964,Carb,493.611775973831,0.388224026168757,6,0,20,30,14,0,0,0,0
505.1352,1.08,1.08,CHO,-0.08333333333333304,Lignin,505.577346552103,0.422653447897062,12,0,24,26,12,0,0,0,0
381.01,0.67,0.67,CHO,0.9333333333333331,ConHC,381.590695915136,0.40930408486355,11,0,15,10,12,0,0,0,0
333.1191,1.57,1.57,CHO,-0.2857142857142856,AminoSugar,333.75328464036,0.246715359640234,4,0,14,22,9,0,0,0,0
377.0151,0.62,0.62,CHO,0.75,ConHC,377.600227201912,0.399772798088179,12,0.2,16,10,11,0,0,0,0
385.1657,1.18,1.18,CHO,-0.6363636363636367,Lignin,385.741747299363,0.258252700636774,10,0.25,22,26,6,0,0,0,0
423.1871,1.78,1.78,CHO,-0.5555555555555554,AminoSugar,423.720748505934,0.279251494066159,3,0,18,32,11,0,0,0,0
523.1669,1.52,1.52,CHO,-0.0952380952380949,Carb,523.588868434189,0.411131565810706,6,0,21,32,15,0,0,0,0
493.2443,1.46,1.46,CHO,-0.7692307692307692,Lignin,493.699707805416,0.30029219458379,8,0,26,38,9,0,0,0,0
541.1199,1.13,1.13,CHO,0.17391304347826075,Tannin,541.521866925379,0.478133074620928,11,0,23,26,15,0,0,0,0
531.1872,1.19,1.19,CHO,-0.37037037037037024,Lignin,531.600187313391,0.399812686609494,12,0.0625,27,32,11,0,0,0,0
323.0772,1.07,1.07,CHO,0,Lignin,323.722636638542,0.277363361457958,8,0,15,16,8,0,0,0,0
347.1711,1.75,1.75,CHO,-0.75,Protein,347.789642330989,0.210357669011444,3,0,16,28,8,0,0,0,0
489.0886,1.16,1.16,CHO,0.42105263157894735,Tannin,489.548623541278,0.451376458721541,9,0,19,22,15,0,0,0,0
455.1769,1.78,1.78,CHO,-0.33333333333333304,Carb,455.674837511614,0.325162488385672,3,0,18,32,13,0,0,0,0
483.0417,0.84,0.84,CHO,0.736842105263158,Tannin,483.508438660647,0.491561339352529,12,0,19,16,15,0,0,0,0
461.0725,0.86,0.86,CHO,0.2857142857142856,Lignin,461.563843361027,0.436156638972705,13,0.111111111111111,21,18,12,0,0,0,0
581.224,1.36,1.36,CHO,-0.4285714285714288,Lignin,581.581155296542,0.418844703458376,10,0,28,38,13,0,0,0,0
475.1246,1.04,1.04,CHO,-0.08695652173913082,Lignin,475.600235520372,0.399764479628004,12,0.0833333333333333,23,24,11,0,0,0,0
431.062,0.8,0.8,CHO,0.2999999999999998,Lignin,431.586808445296,0.41319155470353103,13,0.222222222222222,20,16,11,0,0,0,0
351.1813,1.47,1.47,CHO,-0.8421052631578947,Lignin,351.795356181815,0.20464381818482,6,0,19,28,6,0,0,0,0
585.2037,1.65,1.65,CHO,-0.17391304347826075,Carb,585.556373092673,0.443626907327257,5,0,23,38,17,0,0,0,0
525.0886,1,1,CHO,0.36363636363636376,Tannin,525.508432342923,0.491567657077212,12,0,22,22,15,0,0,0,0
509.0573,0.86,0.86,CHO,0.5714285714285716,Tannin,509.494983859922,0.505016140077714,13,0,21,18,15,0,0,0,0
364.1249,1.64,1.64,CHON,0,Carb,364.724471848944,0.275528151056164,4,0,14,23,10,1,0,0,0
358.1256,1.5,1.5,CHON,0.2857142857142856,AminoSugar,358.731861326659,0.268138673341412,6,0,14,21,8,3,0,0,0
555.1719,1.28,1.28,CHO,-0.16000000000000014,Lignin,555.558153355341,0.441846644658881,10,0,25,32,14,0,0,0,0
473.2181,1.31,1.31,CHO,-0.6923076923076925,Lignin,473.695819168403,0.304180831596966,10,0.111111111111111,26,34,8,0,0,0,0
477.1977,1.62,1.62,CHO,-0.4761904761904763,AminoSugar,477.671019933882,0.328980066117992,5,0,21,34,12,0,0,0,0
347.0773,0.94,0.94,CHO,0,Lignin,347.695862598116,0.304137401884191,10,0.222222222222222,17,16,8,0,0,0,0
389.197,1.36,1.36,CHO,-0.8181818181818183,Lignin,389.768551324388,0.231448675612114,8,0.125,22,30,6,0,0,0,0
325.0565,1,1,CHO,0.2857142857142856,Lignin,325.699677898372,0.300322101627955,8,0,14,14,9,0,0,0,0
541.1563,1.25,1.25,CHO,-0.08333333333333304,Lignin,541.558217744901,0.441782255099156,10,0,24,30,14,0,0,0,0
373.0565,0.78,0.78,CHO,0.22222222222222232,ConHC,373.646109494481,0.353890505519246,12,0.333333333333333,18,14,9,0,0,0,0
487.2185,1.57,1.57,CHO,-0.6086956521739131,Protein,487.680601722811,0.319398277188725,6,0,23,36,11,0,0,0,0
539.2498,1.48,1.48,CHO,-0.666666666666667,Lignin,539.653810600031,0.346189399969376,8,0,27,40,11,0,0,0,0
671.2041,1.54,1.54,CHO,0,Carb,671.46082356411,0.539176435889885,7,0,26,40,20,0,0,0,0
525.1249,1.13,1.13,CHO,0.08695652173913038,Lignin,525.54473110675,0.455268893249581,11,0,23,26,14,0,0,0,0
377.197,1.43,1.43,CHO,-0.8571428571428568,Lignin,377.781940642757,0.218059357242964,7,0.0666666666666667,21,30,6,0,0,0,0
391.1974,1.78,1.78,CHO,-0.7777777777777777,Protein,391.766700179418,0.233299820582204,3,0,18,32,9,0,0,0,0
517.2443,1.36,1.36,CHO,-0.7142857142857144,Lignin,517.67287736065,0.327122639350023,10,0.0526315789473684,28,38,9,0,0,0,0
433.0413,0.74,0.74,CHO,0.5263157894736841,ConHC,433.563881318596,0.436118681403912,13,0.142857142857143,19,14,12,0,0,0,0
335.15,1.33,1.33,CHO,-0.666666666666667,Lignin,335.781928156715,0.218071843285372,7,0.0833333333333333,18,24,6,0,0,0,0
579.2084,1.29,1.29,CHO,-0.35714285714285676,Lignin,579.567783389539,0.432216610460955,11,0,28,36,13,0,0,0,0
535.2549,1.43,1.43,CHO,-0.7142857142857144,Lignin,535.663357606413,0.336642393587226,9,0,28,40,10,0,0,0,0
577.2291,1.31,1.31,CHO,-0.4827586206896548,Lignin,577.590670337668,0.409329662331629,11,0,29,38,12,0,0,0,0
507.1144,1.04,1.04,CHO,0.08695652173913038,Lignin,507.55431525019,0.445684749810425,12,0,23,24,13,0,0,0,0
461.1089,1,1,CHO,0,Lignin,461.600198842006,0.399801157993807,12,0.0909090909090909,22,22,11,0,0,0,0
417.0463,0.74,0.74,CHO,0.42105263157894735,ConHC,417.58679471065,0.413205289350117,13,0.25,19,14,11,0,0,0,0
393.1766,1.76,1.76,CHO,-0.5882352941176467,AminoSugar,393.743750536221,0.256249463779284,3,0,17,30,10,0,0,0,0
527.1043,1.09,1.09,CHO,0.27272727272727293,Tannin,527.521850091051,0.47814990894949,11,0,22,24,15,0,0,0,0
579.2448,1.38,1.38,CHO,-0.5517241379310347,Lignin,579.604114041882,0.395885958118129,10,0,29,40,12,0,0,0,0
384.1413,1.44,1.44,CHON,0.125,Lignin,384.718488764921,0.281511235079108,7,0,16,23,8,3,0,0,0
515.1042,1.14,1.14,CHO,0.2857142857142856,Tannin,515.535225732401,0.46477426759941,10,0,21,24,15,0,0,0,0
541.2291,1.46,1.46,CHO,-0.5384615384615383,Lignin,541.630885295569,0.369114704430785,8,0,26,38,12,0,0,0,0
445.194,1.11,1.11,CHOP,-0.8928571428571432,UnsatHC,445.703041411172,0.296958588827636,14,0.4375,28,31,3,0,0,1,0
423.0205,0.71,0.71,CHO,0.8235294117647061,ConHC,423.554323241257,0.445676758743332,12,0,17,12,13,0,0,0,0
491.1195,1.04,1.04,CHO,0,Lignin,491.577279793397,0.422720206603401,12,0,23,24,12,0,0,0,0
503.177,1.45,1.45,CHO,-0.2727272727272725,Lignin,503.621321775039,0.378678224961391,7,0,22,32,13,0,0,0,0
429.1627,1,1,CHOP,-0.7777777777777777,UnsatHC,429.689655926901,0.310344073098747,15,0.5,27,27,3,0,0,1,0
443.1784,1.04,1.04,CHOP,-0.8214285714285712,UnsatHC,443.689655251328,0.310344748671582,15,0.479166666666667,28,29,3,0,0,1,0
463.0518,0.8,0.8,CHO,0.5,Tannin,463.540889306096,0.459110693904222,13,0,20,16,13,0,0,0,0
523.2549,1.48,1.48,CHO,-0.7407407407407405,Lignin,523.676741514163,0.323258485836732,8,0,27,40,10,0,0,0,0
547.2549,1.38,1.38,CHO,-0.6896551724137927,Lignin,547.64998810285,0.350011897150353,10,0,29,40,10,0,0,0,0
515.1407,1.27,1.27,CHO,0,Lignin,515.571603794197,0.428396205802756,9,0,22,28,14,0,0,0,0
477.0675,0.86,0.86,CHO,0.38095238095238093,Lignin,477.54091394522,0.459086054780244,13,0,21,18,13,0,0,0,0
473.1889,1.07,1.07,CHOP,-0.7931034482758621,Lignin,473.666723432409,0.333276567590701,15,0.4375,29,31,4,0,0,1,0
335.0772,1,1,CHO,0,Lignin,335.709233241708,0.290766758292364,9,0.125,16,16,8,0,0,0,0
477.1039,1,1,CHO,0.09090909090909083,Lignin,477.577280660848,0.422719339152025,12,0,22,22,12,0,0,0,0
377.1817,1.76,1.76,CHO,-0.7058823529411766,Protein,377.766686028569,0.233313971430505,3,0,17,30,9,0,0,0,0
509.0937,1,1,CHO,0.27272727272727293,Lignin,509.531363858947,0.468636141052514,12,0,22,22,14,0,0,0,0
493.0624,0.86,0.86,CHO,0.4761904761904763,Tannin,493.517974588144,0.482025411855773,13,0,21,18,14,0,0,0,0
353.015,0.71,0.71,CHO,0.8571428571428572,ConHC,353.627018644848,0.372981355152433,10,0,14,10,11,0,0,0,0
471.0416,0.89,0.89,CHO,0.7777777777777777,Tannin,471.521814938039,0.478185061961483,11,0,18,16,15,0,0,0,0
561.2341,1.31,1.31,CHO,-0.5517241379310347,Lignin,561.613611013616,0.386388986384418,11,0,29,38,11,0,0,0,0
467.177,1.68,1.68,CHO,-0.3157894736842106,AminoSugar,467.66149672233,0.338503277670327,4,0,19,32,13,0,0,0,0
555.2447,1.48,1.48,CHO,-0.5925925925925926,Lignin,555.630860106335,0.369139893664737,8,0,27,40,12,0,0,0,0
365.015,0.67,0.67,CHO,0.7999999999999998,ConHC,365.613610181213,0.386389818786881,11,0,15,10,11,0,0,0,0
387.0722,0.84,0.84,CHO,0.10526315789473673,Lignin,387.646110861374,0.353889138626187,12,0.3,19,16,9,0,0,0,0
449.0361,0.74,0.74,CHO,0.6315789473684212,ConHC,449.540888973135,0.459111026865003,13,0,19,14,13,0,0,0,0
475.2337,1.38,1.38,CHO,-0.7692307692307692,Lignin,475.709239828547,0.290760171452519,9,0.0555555555555556,26,36,8,0,0,0,0
447.0569,0.8,0.8,CHO,0.3999999999999999,Lignin,447.563859634503,0.436140365497181,13,0.125,20,16,12,0,0,0,0
401.0878,0.9,0.9,CHO,0,Lignin,401.646101420174,0.353898579826307,12,0.272727272727273,20,18,9,0,0,0,0
471.2236,1.57,1.57,CHO,-0.6956521739130439,Protein,471.703538463764,0.296461536235768,6,0,23,36,10,0,0,0,0
479.0467,0.8,0.8,CHO,0.6000000000000001,Tannin,479.517969879122,0.482030120877766,13,0,20,16,14,0,0,0,0
487.1973,1.23,1.23,CHO,-0.5384615384615383,Lignin,487.659484133607,0.340515866392764,11,0.117647058823529,26,32,9,0,0,0,0
497.0573,0.9,0.9,CHO,0.6000000000000001,Tannin,497.508414798433,0.491585201566977,12,0,20,18,15,0,0,0,0
547.2185,1.29,1.29,CHO,-0.5,Lignin,547.613621418651,0.386378581348708,11,0,28,36,11,0,0,0,0
567.2448,1.43,1.43,CHO,-0.5714285714285712,Lignin,567.617528549484,0.382471450515936,9,0,28,40,12,0,0,0,0
431.0984,0.95,0.95,CHO,0,Lignin,431.623180911076,0.376819088924208,12,0.181818181818182,21,20,10,0,0,0,0
441.0311,0.82,0.82,CHO,0.8235294117647061,Tannin,441.54478663991,0.455213360089772,11,0,17,14,14,0,0,0,0
360.1413,1.64,1.64,CHON,0.1428571428571428,AminoSugar,360.745270900163,0.254729099836709,5,0,14,23,8,3,0,0,0
477.125,1.37,1.37,CHO,0.10526315789473673,Tannin,477.598404345832,0.401595654168148,7,0,19,26,14,0,0,0,0
489.125,1.3,1.3,CHO,0.10000000000000009,Tannin,489.585004372706,0.414995627293763,8,0,20,26,14,0,0,0,0
416.1675,1.59,1.59,CHON,0,Protein,416.708915429275,0.291084570724877,6,0,17,27,9,3,0,0,0
509.2392,1.46,1.46,CHO,-0.6923076923076925,Lignin,509.676760243227,0.323239756773205,8,0,26,38,10,0,0,0,0
375.2024,1.78,1.78,CHO,-0.8888888888888893,Protein,375.789647325405,0.210352674594503,3,0,18,32,8,0,0,0,0
453.0311,0.78,0.78,CHO,0.7777777777777777,ConHC,453.531364101101,0.468635898899208,12,0,18,14,14,0,0,0,0
431.2075,1.33,1.33,CHO,-0.75,Lignin,431.73218530973,0.267814690269802,9,0.117647058823529,24,32,7,0,0,0,0
541.1927,1.36,1.36,CHO,-0.3200000000000003,Lignin,541.594567198362,0.405432801638312,9,0,25,34,13,0,0,0,0
495.078,0.95,0.95,CHO,0.38095238095238093,Tannin,495.531385311157,0.46861468884299,12,0,21,20,14,0,0,0,0
467.2286,1.5,1.5,CHO,-0.75,Protein,467.713088799757,0.286911200242628,7,0,24,36,9,0,0,0,0
323.1136,1.25,1.25,CHO,-0.375,Lignin,323.758976848713,0.241023151287493,7,0,16,20,7,0,0,0,0
343.1762,1.65,1.65,CHO,-0.8235294117647056,Protein,343.799190169773,0.200809830226831,4,0,17,28,7,0,0,0,0
373.0929,0.95,0.95,CHO,-0.10526315789473717,Lignin,373.682470764442,0.317529235557572,11,0.272727272727273,19,18,8,0,0,0,0
503.2286,1.33,1.33,CHO,-0.666666666666667,Lignin,503.672874754868,0.327125245132152,10,0.0555555555555556,27,36,9,0,0,0,0
665.2147,1.75,1.75,CHO,0,Carb,665.478048505514,0.521951494485506,4,0,24,42,21,0,0,0,0
513.0886,1.05,1.05,CHO,0.38095238095238093,Tannin,513.521811608428,0.478188391572417,11,0,21,22,15,0,0,0,0
689.2147,1.62,1.62,CHO,0,Carb,689.451261227643,0.548738772357183,6,0,26,42,21,0,0,0,0
499.0729,1,1,CHO,0.5,Tannin,499.521823262066,0.478176737933552,11,0,20,20,15,0,0,0,0
359.1136,1.05,1.05,CHO,-0.3157894736842106,Lignin,359.718796823764,0.281203176236431,10,0.25,19,20,7,0,0,0,0
370.1256,1.4,1.4,CHON,0.2666666666666666,Lignin,370.71847381999,0.281526180009791,7,0,15,21,8,3,0,0,0
473.1817,1.2,1.2,CHO,-0.4800000000000004,Lignin,473.659488657535,0.340511342464936,11,0.125,25,30,9,0,0,0,0
493.0987,1,1,CHO,0.18181818181818166,Lignin,493.554283285921,0.445716714078912,12,0,22,22,13,0,0,0,0
461.2181,1.36,1.36,CHO,-0.7199999999999998,Lignin,461.709232753124,0.290767246876158,9,0.0588235294117647,25,34,8,0,0,0,0
505.2443,1.41,1.41,CHO,-0.7407407407407405,Lignin,505.686257721641,0.313742278358859,9,0,27,38,9,0,0,0,0
565.1927,1.26,1.26,CHO,-0.2962962962962967,Lignin,565.567738780315,0.432261219685188,11,0,27,34,13,0,0,0,0
499.2185,1.5,1.5,CHO,-0.583333333333333,Protein,499.667200334601,0.332799665398511,7,0,24,36,11,0,0,0,0
511.073,0.95,0.95,CHO,0.4761904761904763,Tannin,511.508437273309,0.491562726690688,12,0,21,20,15,0,0,0,0
429.1555,1.13,1.13,CHO,-0.43478260869565233,Lignin,429.682441630343,0.317558369656751,11,0.2,23,26,8,0,0,0,0
563.2498,1.38,1.38,CHO,-0.6206896551724137,Lignin,563.62702821748,0.372971782520381,10,0,29,40,11,0,0,0,0
419.1922,1.68,1.68,CHO,-0.6315789473684212,Protein,419.73031402423,0.269685975769733,4,0,19,32,10,0,0,0,0
501.1977,1.48,1.48,CHO,-0.43478260869565233,Lignin,501.64422901274,0.355770987259973,7,0,23,34,12,0,0,0,0
375.0358,0.71,0.71,CHO,0.47058823529411775,ConHC,375.623184583442,0.376815416558372,12,0.285714285714286,17,12,10,0,0,0,0
365.197,1.5,1.5,CHO,-0.9000000000000004,Protein,365.795344528175,0.204655471824708,6,0,20,30,6,0,0,0,0
415.1762,1.22,1.22,CHO,-0.6086956521739131,Lignin,415.718797656167,0.281202343832945,10,0.1875,23,28,7,0,0,0,0
459.2025,1.28,1.28,CHO,-0.6399999999999997,Lignin,459.695858001804,0.304141998196201,10,0.117647058823529,25,32,8,0,0,0,0
329.0514,1.08,1.08,CHO,0.4615384615384617,Tannin,329.690160799034,0.309839200965939,7,0,13,14,10,0,0,0,0
415.1398,1.09,1.09,CHO,-0.3636363636363633,Lignin,415.682450370573,0.317549629427162,11,0.214285714285714,22,24,8,0,0,0,0
543.1931,1.71,1.71,CHO,-0.1904761904761907,Carb,543.592699837503,0.407300162497449,4,0,21,36,16,0,0,0,0
359.15,1.2,1.2,CHO,-0.5999999999999996,Lignin,359.755148271372,0.24485172862785,9,0.214285714285714,20,24,6,0,0,0,0
463.0882,0.95,0.95,CHO,0.1904761904761907,Lignin,463.577257207533,0.422742792466579,12,0,21,20,12,0,0,0,0
551.177,1.23,1.23,CHO,-0.23076923076923084,Lignin,551.567742980165,0.432257019834992,11,0,26,32,13,0,0,0,0
465.1614,1.58,1.58,CHO,-0.21052631578947345,AminoSugar,465.648111256797,0.351888743203403,5,0,19,30,13,0,0,0,0
447.0933,0.95,0.95,CHO,0.09523809523809534,Lignin,447.600188399134,0.399811600866201,12,0.1,21,20,11,0,0,0,0
493.1199,1.37,1.37,CHO,0.2105263157894739,Tannin,493.575431645077,0.424568354923224,7,0,19,26,15,0,0,0,0
501.125,1.24,1.24,CHO,0.09523809523809534,Tannin,501.571582091185,0.428417908814765,9,0,21,26,14,0,0,0,0
347.1136,1.11,1.11,CHO,-0.33333333333333304,Lignin,347.732199876779,0.267800123220752,9,0.181818181818182,18,20,7,0,0,0,0
419.2075,1.39,1.39,CHO,-0.7826086956521738,Lignin,419.74558669794,0.254413302060073,8,0.0625,23,32,7,0,0,0,0
371.2075,1.68,1.68,CHO,-0.9473684210526319,Protein,371.799192666982,0.200807333018361,4,0,19,32,7,0,0,0,0
417.0827,0.9,0.9,CHO,0.10000000000000009,Lignin,417.623152014807,0.376847985193308,12,0.2,20,18,10,0,0,0,0
555.2083,1.38,1.38,CHO,-0.384615384615385,Lignin,555.594491630662,0.405508369338463,9,0,26,36,13,0,0,0,0
399.0205,0.8,0.8,CHO,0.9333333333333331,Tannin,399.581131844497,0.418868155503333,10,0,15,12,13,0,0,0,0
523.1458,1.17,1.17,CHO,-0.08333333333333304,Lignin,523.567752514961,0.432247485038602,11,0,24,28,13,0,0,0,0
509.13,1.13,1.13,CHO,0,Lignin,509.567680720218,0.432319279782234,11,0,23,26,13,0,0,0,0
407.1923,1.78,1.78,CHO,-0.666666666666667,AminoSugar,407.743730558553,0.256269441447159,3,0,18,32,10,0,0,0,0
527.1406,1.22,1.22,CHO,0,Lignin,527.558130176123,0.441869823876686,10,0,23,28,14,0,0,0,0
444.1181,1.8,1.8,CHONS,0.1333333333333333,Carb,444.628340500535,0.371659499465295,3,0,15,27,12,1,1,0,0
425.2181,1.55,1.55,CHO,-0.8181818181818183,Protein,425.749431507135,0.250568492864659,6,0,22,34,8,0,0,0,0
339.0358,0.86,0.86,CHO,0.5714285714285716,Tannin,339.663352900136,0.336647099864251,9,0,14,12,10,0,0,0,0
360.1776,1.8,1.8,CHON,-0.2666666666666666,Protein,360.781605838449,0.218394161550975,4,0,15,27,7,3,0,0,0
517.2079,1.26,1.26,CHO,-0.5185185185185182,Lignin,517.636542760152,0.363457239848344,11,0.0588235294117647,27,34,10,0,0,0,0
387.1813,1.27,1.27,CHO,-0.7272727272727275,Lignin,387.75514785517,0.244852144829565,9,0.1875,22,28,6,0,0,0,0
465.3044,1.7,1.7,CHOS,-1.333333333333333,Lipid,465.791008185112,0.208991814888407,5,0,27,46,4,0,1,0,0
511.1094,1.09,1.09,CHO,0.18181818181818166,Lignin,511.54479846003,0.455201539970005,11,0,22,24,14,0,0,0,0
401.1242,1.05,1.05,CHO,-0.2857142857142856,Lignin,401.682439965537,0.317560034462758,11,0.230769230769231,21,22,8,0,0,0,0
400.1725,1.59,1.59,CHON,-0.117647058823529,Protein,400.731857580846,0.268142419154174,6,0,17,27,8,3,0,0,0
551.2498,1.43,1.43,CHO,-0.6428571428571432,Lignin,551.640449167157,0.359550832843411,9,0,28,40,11,0,0,0,0
431.1784,1.07,1.07,CHOP,-0.8518518518518521,UnsatHC,431.703047465011,0.296952534988975,14,0.456521739130435,27,29,3,0,0,1,0
459.1661,1.17,1.17,CHO,-0.41666666666666696,Lignin,459.659511548613,0.340488451386818,11,0.133333333333333,24,28,9,0,0,0,0
361.0565,0.82,0.82,CHO,0.23529411764705888,Lignin,361.659505662336,0.34049433766387,11,0.25,17,14,9,0,0,0,0
521.2392,1.41,1.41,CHO,-0.666666666666667,Lignin,521.663334299134,0.336665700865979,9,0,27,38,10,0,0,0,0
475.1093,1.26,1.26,CHO,0.2105263157894739,Tannin,475.584986756035,0.415013243964893,8,0,19,24,14,0,0,0,0
525.2342,1.46,1.46,CHO,-0.615384615384615,Lignin,525.653829329094,0.346170670905849,8,0,26,38,11,0,0,0,0
563.2134,1.29,1.29,CHO,-0.4285714285714288,Lignin,563.590698665686,0.409301334314364,11,0,28,36,12,0,0,0,0
527.2134,1.44,1.44,CHO,-0.4800000000000004,Lignin,527.630850986096,0.369149013903666,8,0,25,36,12,0,0,0,0
487.073,1.05,1.05,CHO,0.5263157894736841,Tannin,487.535268351426,0.4647316485744,10,0,19,20,15,0,0,0,0
479.0831,0.95,0.95,CHO,0.2857142857142856,Lignin,479.554319495444,0.445680504556037,12,0,21,20,13,0,0,0,0
503.1923,1.23,1.23,CHO,-0.4615384615384617,Lignin,503.636537765735,0.363462234265285,11,0.0625,26,32,10,0,0,0,0
677.2146,1.68,1.68,CHO,0,Carb,677.464569941671,0.535430058328984,5,0,25,42,21,0,0,0,0
513.125,1.18,1.18,CHO,0.09090909090909083,Lignin,513.558168466654,0.44183153334609,10,0,22,26,14,0,0,0,0
387.1085,1,1,CHO,-0.20000000000000018,Lignin,387.682450370573,0.317549629427162,11,0.25,20,20,8,0,0,0,0
437.1664,1.67,1.67,CHO,-0.33333333333333304,AminoSugar,437.684448613013,0.315551386986556,4,0,18,30,12,0,0,0,0
483.2236,1.5,1.5,CHO,-0.666666666666667,Protein,483.690172036472,0.309827963527766,7,0,24,36,10,0,0,0,0
501.1613,1.36,1.36,CHO,-0.18181818181818166,Lignin,501.607887349198,0.392112650801778,8,0,22,30,13,0,0,0,0
401.2181,1.7,1.7,CHO,-0.9000000000000004,Protein,401.776237613167,0.223762386833187,4,0,20,34,8,0,0,0,0
347.15,1.26,1.26,CHO,-0.6315789473684212,Lignin,347.768551324388,0.231448675612057,8,0.153846153846154,19,24,6,0,0,0,0
411.0205,0.75,0.75,CHO,0.875,ConHC,411.567710254511,0.432289745489356,11,0,16,12,13,0,0,0,0
533.2393,1.36,1.36,CHO,-0.6428571428571432,Lignin,533.649993260128,0.35000673987156,10,0,28,38,10,0,0,0,0
331.0671,1.23,1.23,CHO,0.3076923076923075,Tannin,331.703548376925,0.2964516230752,6,0,13,16,10,0,0,0,0
537.1615,1.2,1.2,CHO,-0.16000000000000014,Lignin,537.567808361624,0.432191638376139,11,0,25,30,13,0,0,0,0
485.0573,0.95,0.95,CHO,0.6315789473684212,Tannin,485.521855725777,0.478144274223325,11,0,19,18,15,0,0,0,0
413.2181,1.62,1.62,CHO,-0.8571428571428568,Protein,413.762822074109,0.237177925891274,5,0,21,34,8,0,0,0,0
383.2075,1.6,1.6,CHO,-0.9000000000000004,Protein,383.785800435203,0.214199564796672,5,0,20,32,7,0,0,0,0
345.0464,1.08,1.08,CHO,0.6153846153846154,Tannin,345.667223891601,0.332776108398832,7,0,13,14,11,0,0,0,0
363.1661,1.75,1.75,CHO,-0.625,AminoSugar,363.766691855389,0.233308144611101,3,0,16,28,9,0,0,0,0
349.0565,0.88,0.88,CHO,0.25,Lignin,349.67291210442,0.327087895579609,10,0.142857142857143,16,14,9,0,0,0,0
433.0776,0.9,0.9,CHO,0.20000000000000018,Lignin,433.600208876243,0.3997911237567,12,0.111111111111111,20,18,11,0,0,0,0
449.2181,1.42,1.42,CHO,-0.75,Lignin,449.722616660874,0.277383339125777,8,0,24,34,8,0,0,0,0
489.213,1.31,1.31,CHO,-0.615384615384615,Lignin,489.672870484279,0.327129515721197,10,0.0588235294117647,26,34,9,0,0,0,0
344.1827,1.8,1.8,CHON,-0.40000000000000036,Protein,344.804557978854,0.195442021146391,4,0,15,27,6,3,0,0,0
437.2181,1.48,1.48,CHO,-0.7826086956521738,Lignin,437.736030118926,0.263969881074388,7,0,23,34,8,0,0,0,0
549.1978,1.26,1.26,CHO,-0.37037037037037024,Lignin,549.590699244747,0.409300755252616,11,0,27,34,12,0,0,0,0
395.2075,1.52,1.52,CHO,-0.8571428571428568,Protein,395.772382815137,0.227617184862538,6,0,21,32,7,0,0,0,0
337.0565,0.93,0.93,CHO,0.2666666666666666,Lignin,337.686291887993,0.313708112006907,9,0,15,14,9,0,0,0,0
335.1136,1.18,1.18,CHO,-0.35294117647058787,Lignin,335.745582952127,0.254417047872778,8,0.1,17,20,7,0,0,0,0
565.2291,1.36,1.36,CHO,-0.5,Lignin,565.604092327026,0.395907672973976,10,0,28,38,12,0,0,0,0
479.2287,1.44,1.44,CHO,-0.7199999999999998,Lignin,479.699695319374,0.300304680626141,8,0,25,36,9,0,0,0,0
553.1927,1.31,1.31,CHO,-0.3076923076923075,Lignin,553.58118315078,0.418816849220434,10,0,26,34,13,0,0,0,0
