C,H,N,O,S,P,,mass,,PosSW10.csv,PosSW11.csv,PosSW12.csv,Initial,InitialAvg,PosSW22.csv,PosSW23.csv,PosSW24.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18,0,10,0,0,,297.0827196,,1565828,1439004,2474844,Yes,1826558.667,0,0,0,,1.8,1,,297.08272,2,0.2,0.111111111,0.2,O,,,-0.6,,----,----,----,----,SatFACarb,----,,297.15142,297,0.15142
11,18,0,10,0,0,,309.0827196,,2372595,1857787,2593125,Yes,2274502.333,0,0,0,,1.636363636,0.909090909,,309.08272,3,0.272727273,0.166666667,0.3,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,309.15419,309,0.15419
11,20,0,10,0,0,,311.0983696,,2067196,1463962,2282122,Yes,1937760,0,0,0,,1.818181818,0.909090909,,311.09837,2,0.181818182,0.1,0.2,O,,,-0.5,,----,----,----,----,SatFACarb,----,,311.17031,311,0.17031
11,20,0,12,1,0,,375.0602695,,3436889,2553321,3012519,Yes,3000909.667,0,0,0,,1.818181818,1.090909091,,375.06027,2,0.181818182,0.1,0.166666667,O,,,-1.25,,----,----,----,----,SatFACarb,----,,375.147,375,0.147
11,20,0,13,1,0,,391.0551841,,3460185,2176218,2710356,Yes,2782253,0,0,0,,1.818181818,1.181818182,,391.05518,2,0.181818182,0.1,0.153846154,O,,,-1.571428571,,----,----,----,----,SatFACarb,----,,391.14561,391,0.14561
12,14,0,10,0,0,,317.0514196,,1835723,1382572,1975851,Yes,1731382,0,0,0,,1.166666667,0.833333333,,317.05142,6,0.5,0.428571429,0.6,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,317.12473,317,0.12473
12,14,0,11,0,0,,333.0463342,,2629961,1636242,2199552,Yes,2155251.667,0,0,0,,1.166666667,0.916666667,,333.04633,6,0.5,0.428571429,0.545454545,O,,,0.076923077,,----,----,HUnSatLig,----,----,----,,333.12335,333,0.12335
12,14,0,12,0,0,,349.0412488,,2606087,1555361,1678709,Yes,1946719,0,0,0,,1.166666667,1,,349.04125,6,0.5,0.428571429,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,349.12196,349,0.12196
12,20,0,14,1,0,,419.0500987,,2887039,2059427,2551950,Yes,2499472,0,0,0,,1.666666667,1.166666667,,419.0501,3,0.25,0.15,0.214285714,O,,,-1.25,,----,----,----,----,SatFACarb,----,,419.147,419,0.147
12,22,0,13,0,0,,373.0987634,,2956595,1603462,2378097,Yes,2312718,0,0,0,,1.833333333,1.083333333,,373.09876,2,0.166666667,0.090909091,0.153846154,O,,,-0.818181818,,----,----,----,----,SatFACarb,----,,373.18504,373,0.18504
13,12,0,10,0,0,,327.0357696,,2216131,2343083,2453803,Yes,2337672.333,0,0,0,,0.923076923,0.769230769,,327.03577,8,0.615384615,0.666666667,0.8,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,327.11139,327,0.11139
13,12,0,11,0,0,,343.0306842,,2327551,2202635,2742574,Yes,2424253.333,0,0,0,,0.923076923,0.846153846,,343.03068,8,0.615384615,0.666666667,0.727272727,O,,,0.333333333,,----,----,HUnSatLig,----,----,----,,343.11,343,0.11
13,14,0,9,0,0,,313.056505,,2061320,2306875,2313649,Yes,2227281.333,0,0,0,,1.076923077,0.692307692,,313.0565,7,0.538461538,0.5,0.777777778,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,313.12889,313,0.12889
13,14,0,12,0,0,,361.0412488,,2515821,1787983,2413893,Yes,2239232.333,0,0,0,,1.076923077,0.923076923,,361.04125,7,0.538461538,0.5,0.583333333,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,361.12473,361,0.12473
13,18,0,9,0,0,,317.087805,,2965073,2026418,2421297,Yes,2470929.333,0,0,0,,1.384615385,0.692307692,,317.0878,5,0.384615385,0.277777778,0.555555556,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,317.16113,317,0.16113
13,18,0,14,0,0,,397.062378,,4184136,1731447,2321305,Yes,2745629.333,0,0,0,,1.384615385,1.076923077,,397.06238,5,0.384615385,0.277777778,0.357142857,O,,,-0.333333333,,----,----,HUnSatLig,----,----,----,,397.15419,397,0.15419
13,19,1,11,0,0,,364.0885332,,2637555,1578544,1626085,Yes,1947394.667,0,0,0,,1.461538462,0.846153846,,364.08853,5,0.384615385,0.263157895,0.454545455,O,,,-0.153846154,,----,----,HUnSatLig,----,----,----,,364.17272,364,0.17272
13,20,0,9,0,0,,319.103455,,2537350,1804928,2402434,Yes,2248237.333,0,0,0,,1.538461538,0.692307692,,319.10345,4,0.307692308,0.2,0.444444444,O,,,-0.058823529,,----,----,----,----,SatFACarb,----,,319.17724,319,0.17724
13,21,1,10,0,0,,350.1092686,,2226473,1433310,1875106,Yes,1844963,0,0,0,,1.615384615,0.769230769,,350.10927,4,0.307692308,0.19047619,0.4,O,,,-0.214285714,,----,----,----,----,SatFACarb,----,,350.19023,350,0.19023
13,22,0,9,0,0,,321.119105,,1749960,1942108,1433056,Yes,1708374.667,1793123,1737481,1916975,,1.692307692,0.692307692,,321.1191,3,0.230769231,0.136363636,0.333333333,O,,,-0.176470588,,----,----,----,----,SatFACarb,----,,321.19336,321,0.19336
13,22,0,12,1,0,,401.0759195,,2822709,2480594,2575817,Yes,2626373.333,1709810,2378005,2547911,,1.692307692,0.923076923,,401.07592,3,0.230769231,0.136363636,0.25,O,,,-0.666666667,,----,----,----,----,SatFACarb,----,,401.16866,401,0.16866
13,22,0,13,1,0,,417.0708341,,3581913,2265308,3050170,Yes,2965797,0,0,0,,1.692307692,1,,417.07083,3,0.230769231,0.136363636,0.230769231,O,,,-0.818181818,,----,----,----,----,SatFACarb,----,,417.16728,417,0.16728
13,22,0,14,1,0,,433.0657487,,3779300,1885841,2619184,Yes,2761441.667,0,0,0,,1.692307692,1.076923077,,433.06575,3,0.230769231,0.136363636,0.214285714,O,,,-1,,----,----,----,----,SatFACarb,----,,433.16589,433,0.16589
13,23,1,11,0,0,,368.1198332,,3671448,2271055,2794410,Yes,2912304.333,0,0,0,,1.769230769,0.846153846,,368.11983,3,0.230769231,0.130434783,0.272727273,O,,,-0.461538462,,----,----,----,----,SatFACarb,----,,368.20496,368,0.20496
14,10,0,10,0,0,,337.0201196,,1416080,1992226,2252922,Yes,1887076,0,0,0,,0.714285714,0.714285714,,337.02012,10,0.714285714,1,1,O,,,0.555555556,,----,Aromatic,----,----,----,----,,337.09805,337,0.09805
14,10,0,11,0,0,,353.0150342,,1936210,2356306,3040229,Yes,2444248.333,0,0,0,,0.714285714,0.785714286,,353.01503,10,0.714285714,1,0.909090909,O,,,0.529411765,,----,Aromatic,----,----,----,----,,353.09666,353,0.09666
14,10,0,12,0,0,,369.0099488,,1774748,1892463,2178230,Yes,1948480.333,0,0,0,,0.714285714,0.857142857,,369.00995,10,0.714285714,1,0.833333333,O,,,0.5,,----,----,HUnSatLig,----,----,----,,369.09528,369,0.09528
14,12,0,9,0,0,,323.040855,,1870598,2472629,2313785,Yes,2219004,0,0,0,,0.857142857,0.642857143,,323.04085,9,0.642857143,0.75,1,CRAM,,,0.473684211,,----,----,HUnSatLig,----,----,----,,323.11555,323,0.11555
14,14,0,13,0,0,,389.0361634,,2476231,1705740,3072937,Yes,2418302.667,0,0,0,,1,0.928571429,,389.03616,8,0.571428571,0.571428571,0.615384615,O,,,0.2,,----,----,HUnSatLig,----,----,----,,389.12612,389,0.12612
14,16,0,8,0,0,,311.0772404,,2439417,2127895,2276231,Yes,2281181,1674025,1479204,1730411,,1.142857143,0.571428571,,311.07724,7,0.5,0.4375,0.875,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,311.14917,311,0.14917
14,16,0,13,0,0,,391.0518134,,2549848,2104025,2570068,Yes,2407980.333,0,0,0,,1.142857143,0.928571429,,391.05181,7,0.5,0.4375,0.538461538,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,391.14224,391,0.14224
14,21,1,10,0,0,,362.1092686,,2333865,1604778,2014346,Yes,1984329.667,0,0,0,,1.5,0.714285714,,362.10927,5,0.357142857,0.238095238,0.5,O,,,-0.0625,,----,----,----,----,SatFACarb,----,,362.193,362,0.193
14,21,3,7,0,0,,342.1306728,,2438949,2674718,2525258,Yes,2546308.333,4143732,3943567,4560716,,1.5,0.5,,342.13067,6,0.428571429,0.285714286,0.857142857,CRAM,,,0.133333333,,----,----,----,----,----,Alipat+N,,342.20979,342,0.20979
14,21,3,8,0,0,,358.1255874,,3257363,2614432,2911699,Yes,2927831.333,3455265,2801377,2503159,,1.5,0.571428571,,358.12559,6,0.428571429,0.285714286,0.75,O,,,0.071428571,,----,----,----,----,----,Alipat+N,,358.2084,358,0.2084
14,21,3,9,0,0,,374.120502,,2509907,1696966,2376345,Yes,2194406,0,0,0,,1.5,0.642857143,,374.1205,6,0.428571429,0.285714286,0.666666667,O,,,0,,----,----,----,----,SatFACarb,----,,374.20701,374,0.20701
14,22,0,8,0,0,,317.1241904,,3168342,2500536,2671671,Yes,2780183,3829554,3034409,3639796,,1.571428571,0.571428571,,317.12419,4,0.285714286,0.181818182,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,317.19752,317,0.19752
14,22,2,8,0,0,,345.1303384,,2127880,2863428,2709839,Yes,2567049,4546361,4711354,5107354,,1.571428571,0.571428571,,345.13034,5,0.357142857,0.227272727,0.625,O,,,0,,----,----,----,----,----,Alipat+N,,345.21014,345,0.21014
14,22,2,9,0,0,,361.125253,,2515846,1743210,2297183,Yes,2185413,0,0,0,,1.571428571,0.642857143,,361.12525,5,0.357142857,0.227272727,0.555555556,O,,,-0.066666667,,----,----,----,----,SatFACarb,----,,361.20876,361,0.20876
14,22,2,10,0,0,,377.1201676,,2759564,1793374,1815790,Yes,2122909.333,0,0,0,,1.571428571,0.714285714,,377.12017,5,0.357142857,0.227272727,0.5,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,377.20737,377,0.20737
14,23,1,10,0,0,,364.1249186,,3122942,2224443,2673392,Yes,2673592.333,2370097,2266696,3083594,,1.642857143,0.714285714,,364.12492,4,0.285714286,0.173913043,0.4,O,,,-0.1875,,----,----,----,----,SatFACarb,----,,364.20912,364,0.20912
14,23,1,13,0,0,,412.1096624,,3444804,1674984,2425013,Yes,2514933.667,0,0,0,,1.642857143,0.928571429,,412.10966,4,0.285714286,0.173913043,0.307692308,O,,,-0.461538462,,----,----,----,----,SatFACarb,----,,412.20496,412,0.20496
14,23,3,6,0,0,,328.1514082,,1509264,2559369,2208007,Yes,2092213.333,4210610,5447570,5851476,,1.642857143,0.428571429,,328.15141,5,0.357142857,0.217391304,0.833333333,CRAM,,,0.0625,,----,----,----,----,----,Alipat+N,,328.22729,328,0.22729
14,23,3,7,0,0,,344.1463228,,1916945,2622007,2165325,Yes,2234759,4322380,3442348,4287361,,1.642857143,0.5,,344.14632,5,0.357142857,0.217391304,0.714285714,O,,,0,,----,----,----,----,----,Alipat+N,,344.2259,344,0.2259
14,23,3,8,0,0,,360.1412374,,2881635,3076395,3087412,Yes,3015147.333,2834298,2240347,2774637,,1.642857143,0.571428571,,360.14124,5,0.357142857,0.217391304,0.625,O,,,-0.071428571,,----,----,----,----,----,Alipat+N,,360.22451,360,0.22451
14,24,0,8,0,0,,319.1398404,,1709964,1675783,1367944,Yes,1584563.667,2477127,2576534,2651024,,1.714285714,0.571428571,,319.13984,3,0.214285714,0.125,0.375,O,,,-0.1,,----,----,----,AlipatNoN,----,----,,319.21364,319,0.21364
14,24,0,9,0,0,,335.134755,,2870522,2566505,2888652,Yes,2775226.333,3045033,2315189,2601219,,1.714285714,0.642857143,,335.13475,3,0.214285714,0.125,0.333333333,O,,,-0.157894737,,----,----,----,----,SatFACarb,----,,335.21225,335,0.21225
14,24,0,14,1,0,,447.0813987,,2399966,1718853,1738274,Yes,1952364.333,0,0,0,,1.714285714,1,,447.0814,3,0.214285714,0.125,0.214285714,O,,,-0.833333333,,----,----,----,----,SatFACarb,----,,447.18478,447,0.18478
14,24,2,9,0,0,,363.140903,,1609179,1731835,1734596,Yes,1691870,0,0,0,,1.714285714,0.642857143,,363.1409,4,0.285714286,0.166666667,0.444444444,O,,,-0.2,,----,----,----,----,SatFACarb,----,,363.22487,363,0.22487
14,25,3,6,0,0,,330.1670582,,1705742,2744103,2087840,Yes,2179228.333,3496205,4448582,3853106,,1.785714286,0.428571429,,330.16706,4,0.285714286,0.16,0.666666667,O,,,-0.0625,,----,----,----,----,----,Alipat+N,,330.2434,330,0.2434
14,26,0,13,0,0,,401.1300634,,3110459,1877977,2821071,Yes,2603169,0,0,0,,1.857142857,0.928571429,,401.13006,2,0.142857143,0.076923077,0.153846154,O,,,-0.6,,----,----,----,----,SatFACarb,----,,401.22282,401,0.22282
14,26,0,13,1,0,,433.1021341,,2266848,2273421,2982189,Yes,2507486,2938651,4103419,3347003,,1.857142857,0.928571429,,433.10213,2,0.142857143,0.076923077,0.153846154,O,,,-0.846153846,,----,----,----,----,SatFACarb,----,,433.20228,433,0.20228
14,30,0,5,1,0,,309.1741173,,2487807,1752584,2561906,Yes,2267432.333,3844419,3454452,6297108,,2.142857143,0.357142857,,309.17412,0,0,0,0,O,,,-0.333333333,,----,----,----,AlipatNoN,----,----,,309.24561,309,0.24561
15,10,0,11,0,0,,365.0150342,,2079749,2445662,2847230,Yes,2457547,0,0,0,,0.666666667,0.733333333,,365.01503,11,0.733333333,1.1,1,O,,,0.578947368,,----,Aromatic,----,----,----,----,,365.09944,365,0.09944
15,10,0,12,0,0,,381.0099488,,1656199,2690260,2936335,Yes,2427598,0,0,0,,0.666666667,0.8,,381.00995,11,0.733333333,1.1,0.916666667,O,,,0.555555556,,----,Aromatic,----,----,----,----,,381.09805,381,0.09805
15,12,0,9,0,0,,335.040855,,1935591,2929492,3004343,Yes,2623142,0,0,0,,0.8,0.6,,335.04085,10,0.666666667,0.833333333,1.111111111,CRAM,,,0.523809524,,----,Aromatic,----,----,----,----,,335.11833,335,0.11833
15,12,0,13,0,0,,399.0205134,,2604876,2931889,3093181,Yes,2876648.667,0,0,0,,0.8,0.866666667,,399.02051,10,0.666666667,0.833333333,0.769230769,O,,,0.411764706,,----,----,HUnSatLig,----,----,----,,399.11278,399,0.11278
15,14,0,8,0,0,,321.0615904,,1662143,2263634,2461910,Yes,2129229,0,0,0,,0.933333333,0.533333333,,321.06159,9,0.6,0.642857143,1.125,CRAM,,,0.454545455,,----,----,HUnSatLig,----,----,----,,321.13583,321,0.13583
15,18,0,7,0,0,,309.0979758,,1956597,1835517,1796455,Yes,1862856.333,3033402,2782696,3210246,,1.2,0.466666667,,309.09798,7,0.466666667,0.388888889,1,CRAM,,,0.304347826,,----,----,HUnSatLig,----,----,----,,309.16945,309,0.16945
15,21,1,12,0,0,,406.0990978,,2605496,1603029,1729962,Yes,1979495.667,0,0,0,,1.4,0.8,,406.0991,6,0.4,0.285714286,0.5,O,,,-0.0625,,----,----,HUnSatLig,----,----,----,,406.193,406,0.193
15,21,3,7,0,0,,354.1306728,,2037390,2212780,1906220,Yes,2052130,0,0,0,,1.4,0.466666667,,354.13067,7,0.466666667,0.333333333,1,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,354.21256,354,0.21256
15,21,3,8,0,0,,370.1255874,,2979296,1985494,3010563,Yes,2658451,3245400,2228134,2224001,,1.4,0.533333333,,370.12559,7,0.466666667,0.333333333,0.875,CRAM,,,0.1875,,----,----,HUnSatLig,----,----,----,,370.21117,370,0.21117
15,22,2,9,0,0,,373.125253,,2168635,1790607,2297208,Yes,2085483.333,0,0,0,,1.466666667,0.6,,373.12525,6,0.4,0.272727273,0.666666667,O,,,0.058823529,,----,----,HUnSatLig,----,----,----,,373.21153,373,0.21153
15,22,2,10,0,0,,389.1201676,,2689752,1884960,2102715,Yes,2225809,0,0,0,,1.466666667,0.666666667,,389.12017,6,0.4,0.272727273,0.6,O,,,0,,----,----,HUnSatLig,----,----,----,,389.21015,389,0.21015
15,23,1,11,0,0,,392.1198332,,2501409,2399170,2077738,Yes,2326105.667,2133659,1996529,1978607,,1.533333333,0.733333333,,392.11983,5,0.333333333,0.217391304,0.454545455,O,,,-0.117647059,,----,----,----,----,SatFACarb,----,,392.21051,392,0.21051
15,23,1,12,0,0,,408.1147478,,4112396,2101336,2530343,Yes,2914691.667,0,0,0,,1.533333333,0.8,,408.11475,5,0.333333333,0.217391304,0.416666667,O,,,-0.1875,,----,----,----,----,SatFACarb,----,,408.20912,408,0.20912
15,23,1,13,0,0,,424.1096624,,3247667,1761180,2619319,Yes,2542722,0,0,0,,1.533333333,0.866666667,,424.10966,5,0.333333333,0.217391304,0.384615385,O,,,-0.266666667,,----,----,----,----,SatFACarb,----,,424.20773,424,0.20773
15,24,2,9,0,0,,375.140903,,2464623,2137602,2552766,Yes,2384997,0,0,0,,1.6,0.6,,375.1409,5,0.333333333,0.208333333,0.555555556,O,,,-0.058823529,,----,----,----,----,SatFACarb,----,,375.22765,375,0.22765
15,24,2,11,0,0,,407.1307322,,3709416,2330397,2680303,Yes,2906705.333,0,0,0,,1.6,0.733333333,,407.13073,5,0.333333333,0.208333333,0.454545455,O,,,-0.2,,----,----,----,----,SatFACarb,----,,407.22488,407,0.22488
15,24,4,7,0,0,,371.1572218,,2188554,3184416,3116854,Yes,2829941.333,5121168,5109478,5688760,,1.6,0.466666667,,371.15722,6,0.4,0.25,0.857142857,CRAM,,,0.066666667,,----,----,----,----,----,Alipat+N,,371.24305,371,0.24305
15,24,4,8,0,0,,387.1521364,,2534710,2746178,3038721,Yes,2773203,4085274,3497090,3691187,,1.6,0.533333333,,387.15214,6,0.4,0.25,0.75,O,,,0,,----,----,----,----,----,Alipat+N,,387.24166,387,0.24166
15,25,1,11,0,0,,394.1354832,,3449987,2109278,3109800,Yes,2889688.333,2763840,2340492,2324086,,1.666666667,0.733333333,,394.13548,4,0.266666667,0.16,0.363636364,O,,,-0.235294118,,----,----,----,----,SatFACarb,----,,394.22662,394,0.22662
15,25,1,13,0,0,,426.1253124,,3558796,1872651,2388799,Yes,2606748.667,0,0,0,,1.666666667,0.866666667,,426.12531,4,0.266666667,0.16,0.307692308,O,,,-0.4,,----,----,----,----,SatFACarb,----,,426.22385,426,0.22385
15,25,3,6,0,0,,342.1670582,,1767982,3672104,2797651,Yes,2745912.333,6013053,7298201,7787350,,1.666666667,0.4,,342.16706,5,0.333333333,0.2,0.833333333,CRAM,,,0.055555556,,----,----,----,----,----,Alipat+N,,342.24618,342,0.24618
15,25,3,9,0,0,,390.151802,,2569129,2011663,2245784,Yes,2275525.333,0,0,0,,1.666666667,0.6,,390.1518,5,0.333333333,0.2,0.555555556,O,,,-0.133333333,,----,----,----,----,SatFACarb,----,,390.24202,390,0.24202
15,25,5,6,2,0,,434.1173476,,1980018,3027490,2918613,Yes,2642040.333,0,0,0,,1.666666667,0.4,,434.11735,6,0.4,0.24,1,CRAM,,,-0.3,,----,----,----,----,----,Alipat+N,,434.21773,434,0.21773
15,26,0,7,0,0,,317.1605758,,1598812,1889214,1935933,Yes,1807986.333,4981559,5706543,6336508,,1.733333333,0.466666667,,317.16058,3,0.2,0.115384615,0.428571429,O,,,-0.043478261,,----,----,----,AlipatNoN,----,----,,317.23391,317,0.23391
15,26,0,14,1,0,,461.0970487,,2055330,2049212,1701956,Yes,1935499.333,0,0,0,,1.733333333,0.933333333,,461.09705,3,0.2,0.115384615,0.214285714,O,,,-0.714285714,,----,----,----,----,SatFACarb,----,,461.20367,461,0.20367
15,27,1,10,0,0,,380.1562186,,2829997,2863583,2734380,Yes,2809320,4024030,3701583,3911627,,1.8,0.666666667,,380.15622,3,0.2,0.111111111,0.3,O,,,-0.277777778,,----,----,----,----,SatFACarb,----,,380.24412,380,0.24412
15,27,1,11,0,0,,396.1511332,,2465731,2295512,2668806,Yes,2476683,0,0,0,,1.8,0.733333333,,396.15113,3,0.2,0.111111111,0.272727273,O,,,-0.352941176,,----,----,----,----,SatFACarb,----,,396.24274,396,0.24274
15,27,1,12,0,0,,412.1460478,,1884228,1848553,2351286,Yes,2028022.333,0,0,0,,1.8,0.8,,412.14605,3,0.2,0.111111111,0.25,O,,,-0.4375,,----,----,----,----,SatFACarb,----,,412.24135,412,0.24135
15,28,0,11,0,0,,383.1558842,,2891163,2730283,2817593,Yes,2813013,2938388,2185860,2755808,,1.866666667,0.733333333,,383.15588,2,0.133333333,0.071428571,0.181818182,O,,,-0.368421053,,----,----,----,----,SatFACarb,----,,383.24448,383,0.24448
15,29,3,7,0,0,,362.1932728,,1919170,2569158,2241700,Yes,2243342.667,0,0,0,,1.933333333,0.466666667,,362.19327,3,0.2,0.103448276,0.428571429,O,,,-0.235294118,,----,----,----,----,----,Alipat+N,,362.27702,362,0.27702
16,10,0,11,0,0,,377.0150342,,1617264,2321470,3034064,Yes,2324266,0,0,0,,0.625,0.6875,,377.01503,12,0.75,1.2,1.090909091,O,,,0.619047619,,----,Aromatic,----,----,----,----,,377.10221,377,0.10221
16,12,0,13,0,0,,411.0205134,,2614339,2471120,3073179,Yes,2719546,0,0,0,,0.75,0.8125,,411.02051,11,0.6875,0.916666667,0.846153846,O,,,0.473684211,,----,----,HUnSatLig,----,----,----,,411.11556,411,0.11556
16,14,0,8,0,0,,333.0615904,,1551180,3287446,2932740,Yes,2590455.333,0,0,0,,0.875,0.5,,333.06159,10,0.625,0.714285714,1.25,CRAM,,,0.5,,----,----,HUnSatLig,----,----,----,,333.13861,333,0.13861
16,16,0,7,0,0,,319.0823258,,1434755,1749757,1696639,Yes,1627050.333,0,0,0,,1,0.4375,,319.08233,9,0.5625,0.5625,1.285714286,CRAM,,,0.44,,----,----,HUnSatLig,----,----,----,,319.15611,319,0.15611
16,18,0,7,0,0,,321.0979758,,2550980,2587224,2823388,Yes,2653864,2371936,2836997,2678059,,1.125,0.4375,,321.09798,8,0.5,0.444444444,1.142857143,CRAM,,,0.36,,----,----,HUnSatLig,----,----,----,,321.17222,321,0.17222
16,18,0,14,0,0,,433.062378,,2808036,2100369,3020080,Yes,2642828.333,0,0,0,,1.125,0.875,,433.06238,8,0.5,0.444444444,0.571428571,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,433.16252,433,0.16252
16,19,1,10,0,0,,384.0936186,,1718396,1647913,1992484,Yes,1786264.333,0,0,0,,1.1875,0.625,,384.09362,8,0.5,0.421052632,0.8,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,384.18243,384,0.18243
16,20,0,14,0,0,,435.078028,,4054537,2177466,2969216,Yes,3067073,0,0,0,,1.25,0.875,,435.07803,7,0.4375,0.35,0.5,O,,,0,,----,----,HUnSatLig,----,----,----,,435.17863,435,0.17863
16,21,1,9,0,0,,370.114354,,1883357,1693138,1611008,Yes,1729167.667,0,0,0,,1.3125,0.5625,,370.11435,7,0.4375,0.333333333,0.777777778,CRAM,,,0.19047619,,----,----,HUnSatLig,----,----,----,,370.19994,370,0.19994
16,21,3,8,0,0,,382.1255874,,1685663,1615374,1774386,Yes,1691807.667,0,0,0,,1.3125,0.5,,382.12559,8,0.5,0.380952381,1,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,382.21395,382,0.21395
16,22,0,6,0,0,,309.1343612,,1452281,1978370,1931629,Yes,1787426.667,3741503,4750830,4778509,,1.375,0.375,,309.13436,6,0.375,0.272727273,1,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,309.20584,309,0.20584
16,23,3,7,0,0,,368.1463228,,1692319,2218840,2106290,Yes,2005816.333,3145469,2643260,2961958,,1.4375,0.4375,,368.14632,7,0.4375,0.304347826,1,CRAM,,,0.210526316,,----,----,HUnSatLig,----,----,----,,368.23145,368,0.23145
16,23,3,8,0,0,,384.1412374,,2188424,2932278,2886448,Yes,2669050,3457305,3229064,4050905,,1.4375,0.5,,384.14124,7,0.4375,0.304347826,0.875,CRAM,,,0.166666667,,----,----,HUnSatLig,----,----,----,,384.23006,384,0.23006
16,23,3,9,0,0,,400.136152,,3199952,2647892,3063123,Yes,2970322.333,1765991,1893521,2138185,,1.4375,0.5625,,400.13615,7,0.4375,0.304347826,0.777777778,CRAM,,,0.117647059,,----,----,HUnSatLig,----,----,----,,400.22868,400,0.22868
16,24,0,6,0,0,,311.1500112,,2226435,2512929,2154386,Yes,2297916.667,5729330,5957936,6729592,,1.5,0.375,,311.15001,5,0.3125,0.208333333,0.833333333,CRAM,,,0.153846154,,----,----,----,AlipatNoN,----,----,,311.22196,311,0.22196
16,24,2,10,0,0,,403.1358176,,2929396,2593991,2746029,Yes,2756472,2395139,1896986,2799038,,1.5,0.625,,403.13582,6,0.375,0.25,0.6,O,,,0,,----,----,----,----,SatFACarb,----,,403.22904,403,0.22904
16,25,1,13,0,0,,438.1253124,,3501238,2011236,3067240,Yes,2859904.667,0,0,0,,1.5625,0.8125,,438.12531,5,0.3125,0.2,0.384615385,O,,,-0.235294118,,----,----,----,----,SatFACarb,----,,438.22662,438,0.22662
