"","C","H","N","O","S","P","Mass","HC","OC","m.z","DBE","CRAM","AI.mod","PolyCyArom","Aromatic","HighUnsatLign","UnSatAliph_noN","SatFatAcCarb","UnSatAlip.N","KM","NKM","KMD"
"648",19,22,0,12,0,0,441.1038,1.157894737,0.631578947,441.10385,9,"O",0.230769231,"----","----","HUnSatLig","----","----","----",441.20585,441,0.20585
"649",19,22,0,13,0,0,457.0988,1.157894737,0.684210526,457.09876,9,"O",0.2,"----","----","HUnSatLig","----","----","----",457.20446,457,0.20446
"650",19,22,0,14,0,0,473.0937,1.157894737,0.736842105,473.09368,9,"O",0.166666667,"----","----","HUnSatLig","----","----","----",473.20307,473,0.20307
"651",19,24,0,5,0,0,331.1551,1.263157895,0.263157895,331.1551,8,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",331.23167,331,0.23167
"652",19,24,0,6,0,0,347.15,1.263157895,0.315789474,347.15001,8,"CRAM",0.3125,"----","----","HUnSatLig","----","----","----",347.23028,347,0.23028
"653",19,24,0,7,0,0,363.1449,1.263157895,0.368421053,363.14493,8,"CRAM",0.290322581,"----","----","HUnSatLig","----","----","----",363.2289,363,0.2289
"654",19,24,0,8,0,0,379.1398,1.263157895,0.421052632,379.13984,8,"CRAM",0.266666667,"----","----","HUnSatLig","----","----","----",379.22751,379,0.22751
"655",19,24,0,9,0,0,395.1348,1.263157895,0.473684211,395.13475,8,"CRAM",0.24137931,"----","----","HUnSatLig","----","----","----",395.22612,395,0.22612
"656",19,24,0,10,0,0,411.1297,1.263157895,0.526315789,411.12967,8,"CRAM",0.214285714,"----","----","HUnSatLig","----","----","----",411.22474,411,0.22474
"657",19,24,0,11,0,0,427.1246,1.263157895,0.578947368,427.12458,8,"O",0.185185185,"----","----","HUnSatLig","----","----","----",427.22335,427,0.22335
"658",19,24,0,12,0,0,443.1195,1.263157895,0.631578947,443.1195,8,"O",0.153846154,"----","----","HUnSatLig","----","----","----",443.22196,443,0.22196
"659",19,24,0,13,0,0,459.1144,1.263157895,0.684210526,459.11441,8,"O",0.12,"----","----","HUnSatLig","----","----","----",459.22058,459,0.22058
"660",19,25,3,5,0,0,374.1721,1.315789474,0.263157895,374.17214,9,"O",0.37037037,"----","----","HUnSatLig","----","----","----",374.25867,374,0.25867
"661",19,25,3,6,0,0,390.1671,1.315789474,0.315789474,390.16706,9,"CRAM",0.346153846,"----","----","HUnSatLig","----","----","----",390.25728,390,0.25728
"662",19,25,3,7,0,0,406.162,1.315789474,0.368421053,406.16197,9,"CRAM",0.32,"----","----","HUnSatLig","----","----","----",406.25589,406,0.25589
"663",19,26,0,5,0,0,333.1707,1.368421053,0.263157895,333.17075,7,"CRAM",0.272727273,"----","----","HUnSatLig","----","----","----",333.24779,333,0.24779
"664",19,26,0,6,0,0,349.1657,1.368421053,0.315789474,349.16566,7,"CRAM",0.25,"----","----","HUnSatLig","----","----","----",349.2464,349,0.2464
"665",19,26,0,7,0,0,365.1606,1.368421053,0.368421053,365.16058,7,"CRAM",0.225806452,"----","----","HUnSatLig","----","----","----",365.24501,365,0.24501
"666",19,26,0,8,0,0,381.1555,1.368421053,0.421052632,381.15549,7,"CRAM",0.2,"----","----","HUnSatLig","----","----","----",381.24363,381,0.24363
"667",19,26,0,9,0,0,397.1504,1.368421053,0.473684211,397.1504,7,"CRAM",0.172413793,"----","----","HUnSatLig","----","----","----",397.24224,397,0.24224
"668",19,26,0,10,0,0,413.1453,1.368421053,0.526315789,413.14532,7,"O",0.142857143,"----","----","HUnSatLig","----","----","----",413.24085,413,0.24085
"669",19,26,0,11,0,0,429.1402,1.368421053,0.578947368,429.14023,7,"O",0.111111111,"----","----","HUnSatLig","----","----","----",429.23947,429,0.23947
"670",19,26,0,12,0,0,445.1351,1.368421053,0.631578947,445.13515,7,"O",0.076923077,"----","----","HUnSatLig","----","----","----",445.23808,445,0.23808
"671",19,26,0,13,0,0,461.1301,1.368421053,0.684210526,461.13006,7,"O",0.04,"----","----","HUnSatLig","----","----","----",461.23669,461,0.23669
"672",19,26,0,14,0,0,477.125,1.368421053,0.736842105,477.12498,7,"O",0,"----","----","HUnSatLig","----","----","----",477.23531,477,0.23531
"673",19,27,3,6,0,0,392.1827,1.421052632,0.315789474,392.18271,8,"CRAM",0.269230769,"----","----","HUnSatLig","----","----","----",392.27339,392,0.27339
"674",19,27,3,7,0,0,408.1776,1.421052632,0.368421053,408.17762,8,"CRAM",0.24,"----","----","HUnSatLig","----","----","----",408.27201,408,0.27201
"675",19,28,0,5,0,0,335.1864,1.473684211,0.263157895,335.1864,6,"CRAM",0.212121212,"----","----","HUnSatLig","----","----","----",335.2639,335,0.2639
"676",19,28,0,6,0,0,351.1813,1.473684211,0.315789474,351.18131,6,"CRAM",0.1875,"----","----","HUnSatLig","----","----","----",351.26252,351,0.26252
"677",19,28,0,7,0,0,367.1762,1.473684211,0.368421053,367.17623,6,"CRAM",0.161290323,"----","----","HUnSatLig","----","----","----",367.26113,367,0.26113
"678",19,28,0,8,0,0,383.1711,1.473684211,0.421052632,383.17114,6,"O",0.133333333,"----","----","HUnSatLig","----","----","----",383.25974,383,0.25974
"679",19,28,0,9,0,0,399.1661,1.473684211,0.473684211,399.16605,6,"O",0.103448276,"----","----","HUnSatLig","----","----","----",399.25836,399,0.25836
"680",19,28,0,10,0,0,415.161,1.473684211,0.526315789,415.16097,6,"O",0.071428571,"----","----","HUnSatLig","----","----","----",415.25697,415,0.25697
"681",19,28,0,11,0,0,431.1559,1.473684211,0.578947368,431.15588,6,"O",0.037037037,"----","----","HUnSatLig","----","----","----",431.25558,431,0.25558
"682",19,28,0,12,0,0,447.1508,1.473684211,0.631578947,447.1508,6,"O",0,"----","----","HUnSatLig","----","----","----",447.2542,447,0.2542
"683",19,29,3,5,0,0,378.2034,1.526315789,0.263157895,378.20344,7,"CRAM",0.222222222,"----","----","----","----","----","Alipat+N",378.2909,378,0.2909
"684",19,29,3,6,0,0,394.1984,1.526315789,0.315789474,394.19836,7,"CRAM",0.192307692,"----","----","----","----","----","Alipat+N",394.28951,394,0.28951
"685",19,29,3,11,0,0,474.1729,1.526315789,0.578947368,474.17293,7,"O",0,"----","----","----","----","----","Alipat+N",474.28258,474,0.28258
"686",19,30,0,6,0,0,353.197,1.578947368,0.315789474,353.19696,5,"O",0.125,"----","----","----","AlipatNoN","----","----",353.27863,353,0.27863
"687",19,30,0,7,0,0,369.1919,1.578947368,0.368421053,369.19188,5,"O",0.096774194,"----","----","----","AlipatNoN","----","----",369.27725,369,0.27725
"688",19,30,0,8,0,0,385.1868,1.578947368,0.421052632,385.18679,5,"O",0.066666667,"----","----","----","AlipatNoN","----","----",385.27586,385,0.27586
"689",19,30,0,9,0,0,401.1817,1.578947368,0.473684211,401.1817,5,"O",0.034482759,"----","----","----","AlipatNoN","----","----",401.27447,401,0.27447
"690",19,30,0,10,0,0,417.1766,1.578947368,0.526315789,417.17662,5,"O",0,"----","----","----","AlipatNoN","----","----",417.27309,417,0.27309
"691",19,30,0,15,0,0,497.1512,1.578947368,0.789473684,497.15119,5,"O",-0.217391304,"----","----","----","----","SatFACarb","----",497.26615,497,0.26615
"692",19,30,0,16,0,0,513.1461,1.578947368,0.842105263,513.14611,5,"O",-0.272727273,"----","----","----","----","SatFACarb","----",513.26476,513,0.26476
"693",19,30,2,12,0,0,477.1726,1.578947368,0.631578947,477.1726,6,"O",-0.090909091,"----","----","----","----","SatFACarb","----",477.28294,477,0.28294
"694",19,30,4,7,0,0,425.2042,1.578947368,0.368421053,425.20417,7,"CRAM",0.130434783,"----","----","----","----","----","Alipat+N",425.30249,425,0.30249
"695",19,30,4,8,0,0,441.1991,1.578947368,0.421052632,441.19909,7,"CRAM",0.090909091,"----","----","----","----","----","Alipat+N",441.30111,441,0.30111
"696",19,31,3,6,0,0,396.214,1.631578947,0.315789474,396.21401,6,"O",0.115384615,"----","----","----","----","----","Alipat+N",396.30563,396,0.30563
"697",19,31,3,12,0,0,492.1835,1.631578947,0.631578947,492.1835,6,"O",-0.15,"----","----","----","----","SatFACarb","----",492.29731,492,0.29731
"698",19,31,3,13,0,0,508.1784,1.631578947,0.684210526,508.17841,6,"O",-0.210526316,"----","----","----","----","SatFACarb","----",508.29592,508,0.29592
"699",19,31,5,8,0,0,456.21,1.631578947,0.421052632,456.20999,7,"CRAM",0.05,"----","----","----","----","----","Alipat+N",456.31548,456,0.31548
"700",19,32,0,3,1,0,339.1999,1.684210526,0.157894737,339.19994,4,"O",0.090909091,"----","----","----","AlipatNoN","----","----",339.27837,339,0.27837
"701",19,32,0,6,0,0,355.2126,1.684210526,0.315789474,355.21261,4,"O",0.0625,"----","----","----","AlipatNoN","----","----",355.29475,355,0.29475
"702",19,32,0,7,0,0,371.2075,1.684210526,0.368421053,371.20753,4,"O",0.032258065,"----","----","----","AlipatNoN","----","----",371.29336,371,0.29336
"703",19,32,0,8,0,0,387.2024,1.684210526,0.421052632,387.20244,4,"O",0,"----","----","----","AlipatNoN","----","----",387.29198,387,0.29198
"704",19,32,0,9,0,0,403.1974,1.684210526,0.473684211,403.19735,4,"O",-0.034482759,"----","----","----","AlipatNoN","----","----",403.29059,403,0.29059
"705",19,32,0,14,0,0,483.1719,1.684210526,0.736842105,483.17193,4,"O",-0.25,"----","----","----","----","SatFACarb","----",483.28365,483,0.28365
"706",19,32,0,15,0,0,499.1668,1.684210526,0.789473684,499.16684,4,"O",-0.304347826,"----","----","----","----","SatFACarb","----",499.28227,499,0.28227
"707",19,32,0,16,0,0,515.1618,1.684210526,0.842105263,515.16176,4,"O",-0.363636364,"----","----","----","----","SatFACarb","----",515.28088,515,0.28088
"708",19,32,4,6,0,0,411.2249,1.684210526,0.315789474,411.22491,6,"O",0.083333333,"----","----","----","----","----","Alipat+N",411.32,411,0.32
"709",19,32,4,7,0,0,427.2198,1.684210526,0.368421053,427.21982,6,"O",0.043478261,"----","----","----","----","----","Alipat+N",427.31861,427,0.31861
"710",19,32,4,8,0,0,443.2147,1.684210526,0.421052632,443.21474,6,"O",0,"----","----","----","----","----","Alipat+N",443.31722,443,0.31722
"711",19,33,5,7,0,0,442.2307,1.736842105,0.368421053,442.23072,6,"O",0,"----","----","----","----","----","Alipat+N",442.33298,442,0.33298
"712",19,33,5,8,0,0,458.2256,1.736842105,0.421052632,458.22564,6,"O",-0.05,"----","----","----","----","----","Alipat+N",458.33159,458,0.33159
"713",19,34,0,6,0,0,357.2283,1.789473684,0.315789474,357.22826,3,"O",0,"----","----","----","AlipatNoN","----","----",357.31086,357,0.31086
"714",19,34,0,7,0,0,373.2232,1.789473684,0.368421053,373.22318,3,"O",-0.032258065,"----","----","----","AlipatNoN","----","----",373.30948,373,0.30948
"715",19,34,0,8,0,0,389.2181,1.789473684,0.421052632,389.21809,3,"O",-0.066666667,"----","----","----","AlipatNoN","----","----",389.30809,389,0.30809
"716",19,34,0,9,0,0,405.213,1.789473684,0.473684211,405.213,3,"O",-0.103448276,"----","----","----","AlipatNoN","----","----",405.3067,405,0.3067
"717",19,34,0,14,0,0,485.1876,1.789473684,0.736842105,485.18758,3,"O",-0.333333333,"----","----","----","----","SatFACarb","----",485.29977,485,0.29977
"718",19,34,4,5,0,0,397.2456,1.789473684,0.263157895,397.24564,5,"O",0.04,"----","----","----","----","----","Alipat+N",397.3375,397,0.3375
"719",19,34,4,6,0,0,413.2406,1.789473684,0.315789474,413.24056,5,"O",0,"----","----","----","----","----","Alipat+N",413.33611,413,0.33611
"720",19,34,4,7,0,0,429.2355,1.789473684,0.368421053,429.23547,5,"O",-0.043478261,"----","----","----","----","----","Alipat+N",429.33473,429,0.33473
"721",19,34,4,8,0,0,445.2304,1.789473684,0.421052632,445.23039,5,"O",-0.090909091,"----","----","----","----","----","Alipat+N",445.33334,445,0.33334
"722",19,35,5,6,0,0,428.2515,1.842105263,0.315789474,428.25146,5,"O",-0.045454545,"----","----","----","----","----","Alipat+N",428.35048,428,0.35048
"723",19,35,5,7,0,0,444.2464,1.842105263,0.368421053,444.24637,5,"O",-0.095238095,"----","----","----","----","----","Alipat+N",444.3491,444,0.3491
"724",19,36,0,6,0,0,359.2439,1.894736842,0.315789474,359.24391,2,"O",-0.0625,"----","----","----","AlipatNoN","----","----",359.32698,359,0.32698
"725",19,36,0,7,0,0,375.2388,1.894736842,0.368421053,375.23883,2,"O",-0.096774194,"----","----","----","AlipatNoN","----","----",375.32559,375,0.32559
"726",19,36,0,8,0,0,391.2337,1.894736842,0.421052632,391.23374,2,"O",-0.133333333,"----","----","----","AlipatNoN","----","----",391.32421,391,0.32421
"727",19,36,4,5,0,0,399.2613,1.894736842,0.263157895,399.26129,4,"O",-0.04,"----","----","----","----","----","Alipat+N",399.35362,399,0.35362
"728",19,36,4,6,0,0,415.2562,1.894736842,0.315789474,415.25621,4,"O",-0.083333333,"----","----","----","----","----","Alipat+N",415.35223,415,0.35223
"729",19,36,4,7,0,0,431.2511,1.894736842,0.368421053,431.25112,4,"O",-0.130434783,"----","----","----","----","----","Alipat+N",431.35084,431,0.35084
"730",19,40,0,6,1,0,395.2473,2.105263158,0.315789474,395.24728,0,"O",-0.266666667,"----","----","----","AlipatNoN","----","----",395.33868,395,0.33868
"731",20,10,0,9,0,0,393.0252,0.5,0.45,393.0252,16,"O",0.741935484,"CondAr","----","----","----","----","----",393.11609,393,0.11609
"732",20,10,0,10,0,0,409.0201,0.5,0.5,409.02012,16,"O",0.733333333,"CondAr","----","----","----","----","----",409.1147,409,0.1147
"733",20,10,0,11,0,0,425.015,0.5,0.55,425.01503,16,"O",0.724137931,"CondAr","----","----","----","----","----",425.11331,425,0.11331
"734",20,10,0,12,0,0,441.0099,0.5,0.6,441.00995,16,"O",0.714285714,"CondAr","----","----","----","----","----",441.11193,441,0.11193
"735",20,12,0,7,0,0,363.051,0.6,0.35,363.05103,15,"O",0.696969697,"CondAr","----","----","----","----","----",363.13498,363,0.13498
"736",20,12,0,8,0,0,379.0459,0.6,0.4,379.04594,15,"O",0.6875,"CondAr","----","----","----","----","----",379.13359,379,0.13359
"737",20,12,0,9,0,0,395.0409,0.6,0.45,395.04085,15,"O",0.677419355,"CondAr","----","----","----","----","----",395.1322,395,0.1322
"738",20,12,0,10,0,0,411.0358,0.6,0.5,411.03577,15,"O",0.666666667,"CondAr","----","----","----","----","----",411.13082,411,0.13082
"739",20,12,0,11,0,0,427.0307,0.6,0.55,427.03068,15,"O",0.655172414,"----","Aromatic","----","----","----","----",427.12943,427,0.12943
"740",20,12,0,12,0,0,443.0256,0.6,0.6,443.0256,15,"O",0.642857143,"----","Aromatic","----","----","----","----",443.12804,443,0.12804
"741",20,12,0,13,0,0,459.0205,0.6,0.65,459.02051,15,"O",0.62962963,"----","Aromatic","----","----","----","----",459.12666,459,0.12666
"742",20,14,0,7,0,0,365.0667,0.7,0.35,365.06668,14,"O",0.636363636,"----","Aromatic","----","----","----","----",365.15109,365,0.15109
"743",20,14,0,8,0,0,381.0616,0.7,0.4,381.06159,14,"O",0.625,"----","Aromatic","----","----","----","----",381.14971,381,0.14971
"744",20,14,0,9,0,0,397.0565,0.7,0.45,397.0565,14,"O",0.612903226,"----","Aromatic","----","----","----","----",397.14832,397,0.14832
"745",20,14,0,10,0,0,413.0514,0.7,0.5,413.05142,14,"O",0.6,"----","Aromatic","----","----","----","----",413.14693,413,0.14693
"746",20,14,0,11,0,0,429.0463,0.7,0.55,429.04633,14,"O",0.586206897,"----","Aromatic","----","----","----","----",429.14554,429,0.14554
"747",20,14,0,12,0,0,445.0412,0.7,0.6,445.04125,14,"O",0.571428571,"----","Aromatic","----","----","----","----",445.14416,445,0.14416
"748",20,14,0,13,0,0,461.0362,0.7,0.65,461.03616,14,"O",0.555555556,"----","Aromatic","----","----","----","----",461.14277,461,0.14277
"749",20,14,0,14,0,0,477.0311,0.7,0.7,477.03108,14,"O",0.538461538,"----","Aromatic","----","----","----","----",477.14138,477,0.14138
"750",20,16,0,7,0,0,367.0823,0.8,0.35,367.08233,13,"O",0.575757576,"----","Aromatic","----","----","----","----",367.16721,367,0.16721
"751",20,16,0,8,0,0,383.0772,0.8,0.4,383.07724,13,"CRAM",0.5625,"----","Aromatic","----","----","----","----",383.16582,383,0.16582
"752",20,16,0,9,0,0,399.0722,0.8,0.45,399.07215,13,"CRAM",0.548387097,"----","Aromatic","----","----","----","----",399.16443,399,0.16443
"753",20,16,0,10,0,0,415.0671,0.8,0.5,415.06707,13,"CRAM",0.533333333,"----","Aromatic","----","----","----","----",415.16305,415,0.16305
"754",20,16,0,11,0,0,431.062,0.8,0.55,431.06198,13,"CRAM",0.517241379,"----","Aromatic","----","----","----","----",431.16166,431,0.16166
"755",20,16,0,12,0,0,447.0569,0.8,0.6,447.0569,13,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",447.16027,447,0.16027
"756",20,16,0,13,0,0,463.0518,0.8,0.65,463.05181,13,"CRAM",0.481481481,"----","----","HUnSatLig","----","----","----",463.15889,463,0.15889
"757",20,16,0,14,0,0,479.0467,0.8,0.7,479.04673,13,"CRAM",0.461538462,"----","----","HUnSatLig","----","----","----",479.1575,479,0.1575
"758",20,16,0,15,0,0,495.0416,0.8,0.75,495.04164,13,"CRAM",0.44,"----","----","HUnSatLig","----","----","----",495.15611,495,0.15611
"759",20,17,1,9,0,0,414.0831,0.85,0.45,414.08305,13,"CRAM",0.551724138,"----","Aromatic","----","----","----","----",414.1788,414,0.1788
"760",20,18,0,6,0,0,353.1031,0.9,0.3,353.10306,12,"O",0.529411765,"----","Aromatic","----","----","----","----",353.18471,353,0.18471
"761",20,18,0,7,0,0,369.098,0.9,0.35,369.09798,12,"CRAM",0.515151515,"----","Aromatic","----","----","----","----",369.18332,369,0.18332
"762",20,18,0,8,0,0,385.0929,0.9,0.4,385.09289,12,"CRAM",0.5,"----","----","HUnSatLig","----","----","----",385.18194,385,0.18194
"763",20,18,0,9,0,0,401.0878,0.9,0.45,401.0878,12,"CRAM",0.483870968,"----","----","HUnSatLig","----","----","----",401.18055,401,0.18055
"764",20,18,0,10,0,0,417.0827,0.9,0.5,417.08272,12,"CRAM",0.466666667,"----","----","HUnSatLig","----","----","----",417.17916,417,0.17916
"765",20,18,0,11,0,0,433.0776,0.9,0.55,433.07763,12,"CRAM",0.448275862,"----","----","HUnSatLig","----","----","----",433.17778,433,0.17778
"766",20,18,0,12,0,0,449.0725,0.9,0.6,449.07255,12,"CRAM",0.428571429,"----","----","HUnSatLig","----","----","----",449.17639,449,0.17639
"767",20,18,0,13,0,0,465.0675,0.9,0.65,465.06746,12,"CRAM",0.407407407,"----","----","HUnSatLig","----","----","----",465.175,465,0.175
"768",20,18,0,14,0,0,481.0624,0.9,0.7,481.06238,12,"CRAM",0.384615385,"----","----","HUnSatLig","----","----","----",481.17362,481,0.17362
"769",20,18,0,15,0,0,497.0573,0.9,0.75,497.05729,12,"CRAM",0.36,"----","----","HUnSatLig","----","----","----",497.17223,497,0.17223
"770",20,19,1,11,0,0,448.0885,0.95,0.55,448.08853,12,"CRAM",0.444444444,"----","----","HUnSatLig","----","----","----",448.19215,448,0.19215
"771",20,20,0,6,0,0,355.1187,1,0.3,355.11871,11,"O",0.470588235,"----","----","HUnSatLig","----","----","----",355.20083,355,0.20083
"772",20,20,0,7,0,0,371.1136,1,0.35,371.11363,11,"CRAM",0.454545455,"----","----","HUnSatLig","----","----","----",371.19944,371,0.19944
"773",20,20,0,8,0,0,387.1085,1,0.4,387.10854,11,"CRAM",0.4375,"----","----","HUnSatLig","----","----","----",387.19805,387,0.19805
"774",20,20,0,9,0,0,403.1035,1,0.45,403.10345,11,"CRAM",0.419354839,"----","----","HUnSatLig","----","----","----",403.19667,403,0.19667
"775",20,20,0,10,0,0,419.0984,1,0.5,419.09837,11,"CRAM",0.4,"----","----","HUnSatLig","----","----","----",419.19528,419,0.19528
"776",20,20,0,11,0,0,435.0933,1,0.55,435.09328,11,"CRAM",0.379310345,"----","----","HUnSatLig","----","----","----",435.19389,435,0.19389
"777",20,20,0,12,0,0,451.0882,1,0.6,451.0882,11,"CRAM",0.357142857,"----","----","HUnSatLig","----","----","----",451.19251,451,0.19251
"778",20,20,0,13,0,0,467.0831,1,0.65,467.08311,11,"CRAM",0.333333333,"----","----","HUnSatLig","----","----","----",467.19112,467,0.19112
"779",20,20,0,14,0,0,483.078,1,0.7,483.07803,11,"CRAM",0.307692308,"----","----","HUnSatLig","----","----","----",483.18973,483,0.18973
"780",20,20,0,15,0,0,499.0729,1,0.75,499.07294,11,"O",0.28,"----","----","HUnSatLig","----","----","----",499.18835,499,0.18835
