C,H,N,O,S,P,,mass,,PreSW4.csv,PreSW5.csv,PreSW6.csv,Initial,,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
21,18,0,10,0,0,,429.0827196,,6432028,5938650,6182141,,,2387849,1649088,2429394,,0.857142857,0.476190476,,429.08272,13,0.619047619,0.722222222,1.3,CRAM,,,0.5,,----,----,HUnSatLig,----,----,----,,429.18194,429.00000,0.18194
21,18,0,11,0,0,,445.0776342,,6653232,6159986,6752042,,,1857238,1851481,2040125,,0.857142857,0.523809524,,445.07763,13,0.619047619,0.722222222,1.181818182,CRAM,,,0.483870968,,----,----,HUnSatLig,----,----,----,,445.18055,445.00000,0.18055
21,18,0,12,0,0,,461.0725488,,6882866,6654749,6160744,,,NA,NA,NA,,0.857142857,0.571428571,,461.07255,13,0.619047619,0.722222222,1.083333333,CRAM,,,0.466666667,,----,----,HUnSatLig,----,----,----,,461.17917,461.00000,0.17917
21,18,0,13,0,0,,477.0674634,,5836831,5382708,5777031,,,NA,NA,NA,,0.857142857,0.619047619,,477.06746,13,0.619047619,0.722222222,1,CRAM,,,0.448275862,,----,----,HUnSatLig,----,----,----,,477.17778,477.00000,0.17778
21,18,0,14,0,0,,493.062378,,4463071,4063015,3679791,,,NA,NA,NA,,0.857142857,0.666666667,,493.06238,13,0.619047619,0.722222222,0.928571429,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,493.17639,493.00000,0.17639
21,18,0,15,0,0,,509.0572926,,2744141,2673869,2117980,,,NA,NA,NA,,0.857142857,0.714285714,,509.05729,13,0.619047619,0.722222222,0.866666667,CRAM,,,0.407407407,,----,----,HUnSatLig,----,----,----,,509.17500,509.00000,0.17500
21,20,0,6,0,0,,367.1187112,,1695039,1762987,1929451,,,NA,NA,NA,,0.952380952,0.285714286,,367.11871,12,0.571428571,0.6,2,O,,,0.5,,----,----,HUnSatLig,----,----,----,,367.20360,367.00000,0.20360
21,20,0,7,0,0,,383.1136258,,3137756,3692819,2975352,,,2020960,2002930,2091030,,0.952380952,0.333333333,,383.11363,12,0.571428571,0.6,1.714285714,CRAM,,,0.485714286,,----,----,HUnSatLig,----,----,----,,383.20222,383.00000,0.20222
21,20,0,8,0,0,,399.1085404,,6187849,5628224,5982971,,,3820767,3142374,3697947,,0.952380952,0.380952381,,399.10854,12,0.571428571,0.6,1.5,CRAM,,,0.470588235,,----,----,HUnSatLig,----,----,----,,399.20083,399.00000,0.20083
21,20,0,9,0,0,,415.103455,,8239222,8104541,8603436,,,4628797,3846218,3958645,,0.952380952,0.428571429,,415.10345,12,0.571428571,0.6,1.333333333,CRAM,,,0.454545455,,----,----,HUnSatLig,----,----,----,,415.19944,415.00000,0.19944
21,20,0,10,0,0,,431.0983696,,8971328,8800647,9081953,,,3569416,3114859,3248908,,0.952380952,0.476190476,,431.09837,12,0.571428571,0.6,1.2,CRAM,,,0.4375,,----,----,HUnSatLig,----,----,----,,431.19805,431.00000,0.19805
21,20,0,11,0,0,,447.0932842,,8905764,8166900,7560795,,,2817593,2396129,2453105,,0.952380952,0.523809524,,447.09328,12,0.571428571,0.6,1.090909091,CRAM,,,0.419354839,,----,----,HUnSatLig,----,----,----,,447.19667,447.00000,0.19667
21,20,0,12,0,0,,463.0881988,,7515558,7473883,6758622,,,NA,NA,NA,,0.952380952,0.571428571,,463.08820,12,0.571428571,0.6,1,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,463.19528,463.00000,0.19528
21,20,0,13,0,0,,479.0831134,,6130733,6089279,5313118,,,NA,NA,NA,,0.952380952,0.619047619,,479.08311,12,0.571428571,0.6,0.923076923,CRAM,,,0.379310345,,----,----,HUnSatLig,----,----,----,,479.19389,479.00000,0.19389
21,20,0,14,0,0,,495.078028,,4092481,3480408,3724868,,,NA,NA,NA,,0.952380952,0.666666667,,495.07803,12,0.571428571,0.6,0.857142857,CRAM,,,0.357142857,,----,----,HUnSatLig,----,----,----,,495.19251,495.00000,0.19251
21,20,0,15,0,0,,511.0729426,,2573759,2281216,2422160,,,NA,NA,NA,,0.952380952,0.714285714,,511.07294,12,0.571428571,0.6,0.8,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,511.19112,511.00000,0.19112
21,22,0,6,0,0,,369.1343612,,2081596,2440411,2769735,,,2608427,2868435,2290127,,1.047619048,0.285714286,,369.13436,11,0.523809524,0.5,1.833333333,O,,,0.444444444,,----,----,HUnSatLig,----,----,----,,369.21972,369.00000,0.21972
21,22,0,7,0,0,,385.1292758,,4963684,5492457,4813927,,,5702221,4459494,4019163,,1.047619048,0.333333333,,385.12928,11,0.523809524,0.5,1.571428571,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,385.21833,385.00000,0.21833
21,22,0,8,0,0,,401.1241904,,8840352,8572498,8262658,,,6016488,6425609,5720555,,1.047619048,0.380952381,,401.12419,11,0.523809524,0.5,1.375,CRAM,,,0.411764706,,----,----,HUnSatLig,----,----,----,,401.21694,401.00000,0.21694
21,22,0,9,0,0,,417.119105,,10917974,10766981,11015969,,,6759741,7130228,6253358,,1.047619048,0.428571429,,417.11910,11,0.523809524,0.5,1.222222222,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,417.21556,417.00000,0.21556
21,22,0,10,0,0,,433.1140196,,11058004,10506537,10843064,,,5571196,5279499,5132862,,1.047619048,0.476190476,,433.11402,11,0.523809524,0.5,1.1,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,433.21417,433.00000,0.21417
21,22,0,11,0,0,,449.1089342,,10732318,10388856,10282382,,,5493154,4295532,3991471,,1.047619048,0.523809524,,449.10893,11,0.523809524,0.5,1,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,449.21278,449.00000,0.21278
21,22,0,12,0,0,,465.1038488,,11894066,10502821,11462755,,,2320548,1797934,2377741,,1.047619048,0.571428571,,465.10385,11,0.523809524,0.5,0.916666667,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,465.21140,465.00000,0.21140
21,22,0,13,0,0,,481.0987634,,5609545,4851280,4618814,,,NA,NA,NA,,1.047619048,0.619047619,,481.09876,11,0.523809524,0.5,0.846153846,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,481.21001,481.00000,0.21001
21,22,0,14,0,0,,497.093678,,3781289,3410828,3318368,,,NA,NA,NA,,1.047619048,0.666666667,,497.09368,11,0.523809524,0.5,0.785714286,CRAM,,,0.285714286,,----,----,HUnSatLig,----,----,----,,497.20862,497.00000,0.20862
21,22,0,15,0,0,,513.0885926,,2268206,1993008,1956294,,,NA,NA,NA,,1.047619048,0.714285714,,513.08859,11,0.523809524,0.5,0.733333333,O,,,0.259259259,,----,----,HUnSatLig,----,----,----,,513.20724,513.00000,0.20724
21,24,0,6,0,0,,371.1500112,,4586037,4799749,4315548,,,4635522,5472544,4645384,,1.142857143,0.285714286,,371.15001,10,0.476190476,0.416666667,1.666666667,CRAM,,,0.388888889,,----,----,HUnSatLig,----,----,----,,371.23583,371.00000,0.23583
21,24,0,7,0,0,,387.1449258,,7312336,7523500,6779455,,,8382501,8338886,8164744,,1.142857143,0.333333333,,387.14493,10,0.476190476,0.416666667,1.428571429,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,387.23445,387.00000,0.23445
21,24,0,8,0,0,,403.1398404,,17276354,18063172,18306275,,,16372428,16494857,15552146,,1.142857143,0.380952381,,403.13984,10,0.476190476,0.416666667,1.25,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,403.23306,403.00000,0.23306
21,24,0,9,0,0,,419.134755,,13305874,14889622,14522107,,,8016165,8854661,8292046,,1.142857143,0.428571429,,419.13475,10,0.476190476,0.416666667,1.111111111,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,419.23167,419.00000,0.23167
21,24,0,10,0,0,,435.1296696,,12931675,12492994,12149508,,,8237544,7830178,7711081,,1.142857143,0.476190476,,435.12967,10,0.476190476,0.416666667,1,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,435.23029,435.00000,0.23029
21,24,0,11,0,0,,451.1245842,,12333603,11257088,10757318,,,5602579,5338878,5024505,,1.142857143,0.523809524,,451.12458,10,0.476190476,0.416666667,0.909090909,CRAM,,,0.290322581,,----,----,HUnSatLig,----,----,----,,451.22890,451.00000,0.22890
21,24,0,12,0,0,,467.1194988,,7042259,6736506,5849077,,,2117260,2080034,2025465,,1.142857143,0.571428571,,467.11950,10,0.476190476,0.416666667,0.833333333,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,467.22751,467.00000,0.22751
21,24,0,13,0,0,,483.1144134,,4963443,3956328,3822120,,,NA,NA,NA,,1.142857143,0.619047619,,483.11441,10,0.476190476,0.416666667,0.769230769,O,,,0.24137931,,----,----,HUnSatLig,----,----,----,,483.22613,483.00000,0.22613
21,24,0,14,0,0,,499.109328,,2676502,2680769,2182784,,,NA,NA,NA,,1.142857143,0.666666667,,499.10933,10,0.476190476,0.416666667,0.714285714,O,,,0.214285714,,----,----,HUnSatLig,----,----,----,,499.22474,499.00000,0.22474
21,26,0,5,0,0,,357.1707466,,2197923,2249162,2343203,,,2895070,3621623,2976285,,1.238095238,0.238095238,,357.17075,9,0.428571429,0.346153846,1.8,O,,,0.351351351,,----,----,HUnSatLig,----,----,----,,357.25334,357.00000,0.25334
21,26,0,6,0,0,,373.1656612,,6554919,6399785,6430696,,,7636432,8988518,8818743,,1.238095238,0.285714286,,373.16566,9,0.428571429,0.346153846,1.5,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,373.25195,373.00000,0.25195
21,26,0,7,0,0,,389.1605758,,10097181,10520154,10290175,,,14383587,15636368,13342490,,1.238095238,0.333333333,,389.16058,9,0.428571429,0.346153846,1.285714286,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,389.25056,389.00000,0.25056
21,26,0,8,0,0,,405.1554904,,13848239,13643796,13534622,,,16089994,16159205,15490834,,1.238095238,0.380952381,,405.15549,9,0.428571429,0.346153846,1.125,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,405.24918,405.00000,0.24918
21,26,0,9,0,0,,421.150405,,12328878,12006035,12191420,,,12012790,12203137,11173463,,1.238095238,0.428571429,,421.15040,9,0.428571429,0.346153846,1,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,421.24779,421.00000,0.24779
21,26,0,10,0,0,,437.1453196,,13613400,12843091,13009479,,,11604302,10277426,9627792,,1.238095238,0.476190476,,437.14532,9,0.428571429,0.346153846,0.9,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,437.24640,437.00000,0.24640
21,26,0,11,0,0,,453.1402342,,9777459,8770702,8846340,,,4504717,3986071,4111953,,1.238095238,0.523809524,,453.14023,9,0.428571429,0.346153846,0.818181818,CRAM,,,0.225806452,,----,----,HUnSatLig,----,----,----,,453.24502,453.00000,0.24502
21,26,0,12,0,0,,469.1351488,,5574794,4992602,4200340,,,NA,NA,NA,,1.238095238,0.571428571,,469.13515,9,0.428571429,0.346153846,0.75,O,,,0.2,,----,----,HUnSatLig,----,----,----,,469.24363,469.00000,0.24363
21,26,0,13,0,0,,485.1300634,,3128488,2998918,2885146,,,NA,NA,NA,,1.238095238,0.619047619,,485.13006,9,0.428571429,0.346153846,0.692307692,O,,,0.172413793,,----,----,HUnSatLig,----,----,----,,485.24224,485.00000,0.24224
21,28,0,4,0,0,,343.191482,,NA,NA,NA,,,1627075,1610700,2113173,,1.333333333,0.19047619,,343.19148,8,0.380952381,0.285714286,2,O,,,0.315789474,,----,----,HUnSatLig,----,----,----,,343.27084,343.00000,0.27084
21,28,0,5,0,0,,359.1863966,,3269771,3420668,3037061,,,5347658,6448970,5429362,,1.333333333,0.238095238,,359.18640,8,0.380952381,0.285714286,1.6,CRAM,,,0.297297297,,----,----,HUnSatLig,----,----,----,,359.26945,359.00000,0.26945
21,28,0,6,0,0,,375.1813112,,8290318,8442179,8373801,,,12598289,13103522,12802648,,1.333333333,0.285714286,,375.18131,8,0.380952381,0.285714286,1.333333333,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,375.26807,375.00000,0.26807
21,28,0,7,0,0,,391.1762258,,12948552,13004786,12199333,,,20867976,21354819,18401425,,1.333333333,0.333333333,,391.17623,8,0.380952381,0.285714286,1.142857143,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,391.26668,391.00000,0.26668
21,28,0,8,0,0,,407.1711404,,15425383,15757508,14718514,,,20018210,22106782,18939754,,1.333333333,0.380952381,,407.17114,8,0.380952381,0.285714286,1,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,407.26529,407.00000,0.26529
21,28,0,9,0,0,,423.166055,,12967723,11915900,11148903,,,14275763,13780073,12617163,,1.333333333,0.428571429,,423.16605,8,0.380952381,0.285714286,0.888888889,CRAM,,,0.212121212,,----,----,HUnSatLig,----,----,----,,423.26391,423.00000,0.26391
21,28,0,10,0,0,,439.1609696,,9371725,8896478,8692098,,,8632495,8352189,7509940,,1.333333333,0.476190476,,439.16097,8,0.380952381,0.285714286,0.8,CRAM,,,0.1875,,----,----,HUnSatLig,----,----,----,,439.26252,439.00000,0.26252
21,28,0,11,0,0,,455.1558842,,5225555,5604386,5285706,,,4241427,3587642,3848635,,1.333333333,0.523809524,,455.15588,8,0.380952381,0.285714286,0.727272727,O,,,0.161290323,,----,----,HUnSatLig,----,----,----,,455.26113,455.00000,0.26113
21,28,0,12,0,0,,471.1507988,,3606612,3332675,3341119,,,2175113,2279728,1984523,,1.333333333,0.571428571,,471.15080,8,0.380952381,0.285714286,0.666666667,O,,,0.133333333,,----,----,HUnSatLig,----,----,----,,471.25975,471.00000,0.25975
21,28,0,13,0,0,,487.1457134,,1697769,2107049,2271764,,,NA,NA,NA,,1.333333333,0.619047619,,487.14571,8,0.380952381,0.285714286,0.615384615,O,,,0.103448276,,----,----,HUnSatLig,----,----,----,,487.25836,487.00000,0.25836
21,29,3,6,0,0,,418.1983582,,NA,NA,NA,,,1819955,1762944,1889533,,1.380952381,0.285714286,,418.19836,9,0.428571429,0.310344828,1.5,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,418.29506,418.00000,0.29506
21,29,3,7,0,0,,434.1932728,,NA,NA,NA,,,2139694,1957076,1610956,,1.380952381,0.333333333,,434.19327,9,0.428571429,0.310344828,1.285714286,CRAM,,,0.275862069,,----,----,HUnSatLig,----,----,----,,434.29367,434.00000,0.29367
21,30,0,4,0,0,,345.207132,,NA,NA,NA,,,4082935,3061206,3557557,,1.428571429,0.19047619,,345.20713,7,0.333333333,0.233333333,1.75,CRAM,,,0.263157895,,----,----,HUnSatLig,----,----,----,,345.28696,345.00000,0.28696
21,30,0,5,0,0,,361.2020466,,4311420,4086321,3856873,,,7769015,7866785,6751942,,1.428571429,0.238095238,,361.20205,7,0.333333333,0.233333333,1.4,CRAM,,,0.243243243,,----,----,HUnSatLig,----,----,----,,361.28557,361.00000,0.28557
21,30,0,6,0,0,,377.1969612,,9634536,9841490,9097309,,,16125510,16411603,14662762,,1.428571429,0.285714286,,377.19696,7,0.333333333,0.233333333,1.166666667,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,377.28418,377.00000,0.28418
21,30,0,7,0,0,,393.1918758,,13186637,14408051,13328174,,,22867217,24341211,21641705,,1.428571429,0.333333333,,393.19188,7,0.333333333,0.233333333,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,393.28280,393.00000,0.28280
21,30,0,8,0,0,,409.1867904,,14987246,15577429,14341793,,,20649112,21533495,19922845,,1.428571429,0.380952381,,409.18679,7,0.333333333,0.233333333,0.875,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,409.28141,409.00000,0.28141
21,30,0,9,0,0,,425.181705,,11230862,11752020,10214909,,,15455325,14795838,12967214,,1.428571429,0.428571429,,425.18170,7,0.333333333,0.233333333,0.777777778,CRAM,,,0.151515152,,----,----,HUnSatLig,----,----,----,,425.28002,425.00000,0.28002
21,30,0,10,0,0,,441.1766196,,30771006,27893604,29270201,,,51134477,47038789,46044890,,1.428571429,0.476190476,,441.17662,7,0.333333333,0.233333333,0.7,O,,,0.125,,----,----,HUnSatLig,----,----,----,,441.27864,441.00000,0.27864
21,30,0,11,0,0,,457.1715342,,4872068,4967359,4640409,,,6394791,6529512,5328183,,1.428571429,0.523809524,,457.17153,7,0.333333333,0.233333333,0.636363636,O,,,0.096774194,,----,----,HUnSatLig,----,----,----,,457.27725,457.00000,0.27725
21,30,0,12,0,0,,473.1664488,,2942513,2808374,2281205,,,NA,NA,NA,,1.428571429,0.571428571,,473.16645,7,0.333333333,0.233333333,0.583333333,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,473.27586,473.00000,0.27586
21,32,0,4,0,0,,347.222782,,NA,NA,NA,,,2466359,1781231,2238689,,1.523809524,0.19047619,,347.22278,6,0.285714286,0.1875,1.5,O,,,0.210526316,,----,----,----,AlipatNoN,----,----,,347.30307,347.00000,0.30307
21,32,0,5,0,0,,363.2176966,,4098677,4467815,3726414,,,9479716,8560633,8545561,,1.523809524,0.238095238,,363.21770,6,0.285714286,0.1875,1.2,O,,,0.189189189,,----,----,----,AlipatNoN,----,----,,363.30169,363.00000,0.30169
21,32,0,6,0,0,,379.2126112,,8713649,9102678,9128578,,,16285803,16670200,15887980,,1.523809524,0.285714286,,379.21261,6,0.285714286,0.1875,1,O,,,0.166666667,,----,----,----,AlipatNoN,----,----,,379.30030,379.00000,0.30030
21,32,0,7,0,0,,395.2075258,,12830763,13216473,12290201,,,23285372,23551065,21138209,,1.523809524,0.333333333,,395.20753,6,0.285714286,0.1875,0.857142857,O,,,0.142857143,,----,----,----,AlipatNoN,----,----,,395.29891,395.00000,0.29891
21,32,0,8,0,0,,411.2024404,,12853318,13562313,12938991,,,21701869,21054384,18702254,,1.523809524,0.380952381,,411.20244,6,0.285714286,0.1875,0.75,O,,,0.117647059,,----,----,----,AlipatNoN,----,----,,411.29752,411.00000,0.29752
21,32,0,9,0,0,,427.197355,,9575897,9849371,9430401,,,14644214,14345220,12424320,,1.523809524,0.428571429,,427.19735,6,0.285714286,0.1875,0.666666667,O,,,0.090909091,,----,----,----,AlipatNoN,----,----,,427.29614,427.00000,0.29614
21,32,0,10,0,0,,443.1922696,,6860334,7304935,6707179,,,9926508,9167051,8173058,,1.523809524,0.476190476,,443.19227,6,0.285714286,0.1875,0.6,O,,,0.0625,,----,----,----,AlipatNoN,----,----,,443.29475,443.00000,0.29475
21,32,0,11,0,0,,459.1871842,,8597194,8549222,8874485,,,13351755,12791203,11026633,,1.523809524,0.523809524,,459.18718,6,0.285714286,0.1875,0.545454545,O,,,0.032258065,,----,----,----,AlipatNoN,----,----,,459.29336,459.00000,0.29336
21,32,0,12,0,0,,475.1820988,,2180640,2048561,2107064,,,NA,NA,NA,,1.523809524,0.571428571,,475.18210,6,0.285714286,0.1875,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,475.29198,475.00000,0.29198
21,32,0,14,0,0,,507.171928,,2327265,2123931,1536300,,,2485697,2674166,2111844,,1.523809524,0.666666667,,507.17193,6,0.285714286,0.1875,0.428571429,O,,,-0.071428571,,----,----,----,----,SatFACarb,----,,507.28920,507.00000,0.28920
21,32,0,15,0,0,,523.1668426,,NA,NA,NA,,,1733983,2229072,1601381,,1.523809524,0.714285714,,523.16684,6,0.285714286,0.1875,0.4,O,,,-0.111111111,,----,----,----,----,SatFACarb,----,,523.28782,523.00000,0.28782
21,33,3,3,0,0,,374.2449144,,15826614,16222282,17378590,,,18533127,13357209,14944604,,1.571428571,0.142857143,,374.24491,7,0.333333333,0.212121212,2.333333333,O,,,0.242424242,,----,----,----,----,----,Alipat+N,,374.33145,374.00000,0.33145
21,33,3,4,0,0,,390.239829,,NA,NA,NA,,,2083016,2695292,2164198,,1.571428571,0.19047619,,390.23983,7,0.333333333,0.212121212,1.75,CRAM,,,0.21875,,----,----,----,----,----,Alipat+N,,390.33007,390.00000,0.33007
21,34,0,5,0,0,,365.2333466,,2692978,2780316,2878130,,,5464205,5872209,5458792,,1.619047619,0.238095238,,365.23335,5,0.238095238,0.147058824,1,O,,,0.135135135,,----,----,----,AlipatNoN,----,----,,365.31780,365.00000,0.31780
21,34,0,6,0,0,,381.2282612,,5539943,6669132,6132887,,,12540543,12611598,10557530,,1.619047619,0.285714286,,381.22826,5,0.238095238,0.147058824,0.833333333,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,381.31641,381.00000,0.31641
21,34,0,7,0,0,,397.2231758,,11039197,11072549,10473956,,,19898311,21413305,19151927,,1.619047619,0.333333333,,397.22318,5,0.238095238,0.147058824,0.714285714,O,,,0.085714286,,----,----,----,AlipatNoN,----,----,,397.31503,397.00000,0.31503
21,34,0,8,0,0,,413.2180904,,11243634,11874849,11124509,,,19354916,19854349,17637278,,1.619047619,0.380952381,,413.21809,5,0.238095238,0.147058824,0.625,O,,,0.058823529,,----,----,----,AlipatNoN,----,----,,413.31364,413.00000,0.31364
21,34,0,9,0,0,,429.213005,,8826126,8643029,8039667,,,13955969,15102907,13024197,,1.619047619,0.428571429,,429.21300,5,0.238095238,0.147058824,0.555555556,O,,,0.03030303,,----,----,----,AlipatNoN,----,----,,429.31225,429.00000,0.31225
21,34,0,10,0,0,,445.2079196,,20276510,21401193,20143900,,,30891723,34086993,27931951,,1.619047619,0.476190476,,445.20792,5,0.238095238,0.147058824,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,445.31087,445.00000,0.31087
21,34,0,11,0,0,,461.2028342,,10223144,9829145,9916766,,,14428929,14724461,12886130,,1.619047619,0.523809524,,461.20283,5,0.238095238,0.147058824,0.454545455,O,,,-0.032258065,,----,----,----,AlipatNoN,----,----,,461.30948,461.00000,0.30948
21,34,0,12,0,0,,477.1977488,,2309151,2129973,1539716,,,2804452,2618771,2098850,,1.619047619,0.571428571,,477.19775,5,0.238095238,0.147058824,0.416666667,O,,,-0.066666667,,----,----,----,AlipatNoN,----,----,,477.30809,477.00000,0.30809
21,34,0,16,0,0,,541.1774072,,3644874,3113508,3252843,,,4525298,4529781,3443750,,1.619047619,0.761904762,,541.17741,5,0.238095238,0.147058824,0.3125,O,,,-0.230769231,,----,----,----,----,SatFACarb,----,,541.30255,541.00000,0.30255
21,34,0,17,0,0,,557.1723218,,2413938,2189581,2063022,,,NA,NA,NA,,1.619047619,0.80952381,,557.17232,5,0.238095238,0.147058824,0.294117647,O,,,-0.28,,----,----,----,----,SatFACarb,----,,557.30116,557.00000,0.30116
21,34,0,18,0,0,,573.1672364,,2478880,2405021,2218270,,,NA,NA,NA,,1.619047619,0.857142857,,573.16724,5,0.238095238,0.147058824,0.277777778,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,573.29977,573.00000,0.29977
21,34,0,19,0,0,,589.162151,,2644703,2175201,2367834,,,NA,NA,NA,,1.619047619,0.904761905,,589.16215,5,0.238095238,0.147058824,0.263157895,O,,,-0.391304348,,----,----,----,----,SatFACarb,----,,589.29839,589.00000,0.29839
21,34,4,6,0,0,,437.2405572,,NA,NA,NA,,,2192710,1927213,2105989,,1.619047619,0.285714286,,437.24056,7,0.333333333,0.205882353,1.166666667,CRAM,,,0.142857143,,----,----,----,----,----,Alipat+N,,437.34166,437.00000,0.34166
21,34,4,7,0,0,,453.2354718,,NA,NA,NA,,,1906311,2471059,2288714,,1.619047619,0.333333333,,453.23547,7,0.333333333,0.205882353,1,CRAM,,,0.111111111,,----,----,----,----,----,Alipat+N,,453.34028,453.00000,0.34028
21,34,4,8,0,0,,469.2303864,,NA,NA,NA,,,3005059,2788131,2692089,,1.619047619,0.380952381,,469.23039,7,0.333333333,0.205882353,0.875,CRAM,,,0.076923077,,----,----,----,----,----,Alipat+N,,469.33889,469.00000,0.33889
21,35,5,8,0,0,,484.2412854,,1811599,1997944,1930271,,,2523582,2821731,2165218,,1.666666667,0.380952381,,484.24129,7,0.333333333,0.2,0.875,CRAM,,,0.041666667,,----,----,----,----,----,Alipat+N,,484.35326,484.00000,0.35326
21,36,0,5,0,0,,367.2489966,,NA,NA,NA,,,3056371,3258535,2810290,,1.714285714,0.238095238,,367.24900,4,0.19047619,0.111111111,0.8,O,,,0.081081081,,----,----,----,AlipatNoN,----,----,,367.33392,367.00000,0.33392
21,36,0,6,0,0,,383.2439112,,3489543,3932466,3452569,,,7027840,7006739,5943860,,1.714285714,0.285714286,,383.24391,4,0.19047619,0.111111111,0.666666667,O,,,0.055555556,,----,----,----,AlipatNoN,----,----,,383.33253,383.00000,0.33253
21,36,0,7,0,0,,399.2388258,,8254305,8795475,8612621,,,15720689,16240378,14282026,,1.714285714,0.333333333,,399.23883,4,0.19047619,0.111111111,0.571428571,O,,,0.028571429,,----,----,----,AlipatNoN,----,----,,399.33114,399.00000,0.33114
21,36,0,8,0,0,,415.2337404,,9209973,9865824,10043180,,,16852286,17462350,15572849,,1.714285714,0.380952381,,415.23374,4,0.19047619,0.111111111,0.5,O,,,0,,----,----,----,AlipatNoN,----,----,,415.32976,415.00000,0.32976
